,nearest_grassland
2518,1983.2239552186004
2519,270.8871022008993
2520,4039.943753143306
2521,3016.5454938836974
2522,2075.345866826713
2523,1992.4314357018989
2524,2270.131878661493
2525,1932.6719752592896
2526,2862.5622063541036
2527,1562.161686135788
2528,385.360203704247
2529,2051.974259531561
2530,5342.88984615922
2531,1698.0126617083456
2532,74.59270913809476
2533,836.7114868577829
2534,1313.8876248656152
2535,1158.2917171033014
2536,1859.3591817079832
2537,1767.1269145419335
2538,1840.844019448377
2539,2684.4425750569894
2540,3541.2712306149187
2541,301.974084834044
2542,1170.0172073556648
2543,2578.760348705953
2544,1227.9315660110713
2545,2094.176529090289
2546,346.38681355480117
2547,3029.049274942063
2548,2937.239610056677
2549,992.0576812588437
2550,308.23788805787046
2551,3852.2253251452616
2552,2979.2030795998603
2553,1468.84225849931
2554,1668.3592190893223
2555,2231.500700988441
2556,1312.1400379482222
2557,849.6352824335662
2558,2357.6562729431557
2559,1157.3170005458003
2560,656.5445455632159
2561,891.5369363840348
2562,639.8955490400116
2563,1916.1182491442185
2564,2108.8798813641324
2565,723.7249652170846
2566,3020.5339079923533
2567,446.1764262312048
2568,1165.214039928639
2569,2217.0780497941037
2570,1237.8761260013596
2571,1346.8285848130547
2572,3037.5853913058972
2573,2291.6238030704885
2574,392.7701726002679
2575,1974.7907013093472
2576,1347.889634733461
2577,4583.801891954019
2578,3169.9402269143156
2579,1217.8783859055327
2580,2562.2440614186185
2581,2756.6134380436633
2582,888.2560911764958
2583,3020.2184526826354
2584,2190.585252563453
2585,1071.6927786922831
2586,2920.9167729644496
2587,950.5455659281106
2588,1207.9094238633595
2589,1266.621587544602
2590,2565.260023107243
2591,383.74833118075725
2592,92.04222786676264
2593,1062.3540953610245
2594,438.4849676219898
2595,2114.540822711038
2596,1354.8893206377338
2597,2815.2227077337698
2598,1309.1284925863354
2599,2152.582181378953
2600,1814.8530640570405
2601,1527.0250821267923
2602,2965.859923970258
2603,3274.0006914248165
2604,2463.2760815512615
2605,853.8750634591161
2606,2642.6509714952203
2607,559.2231397073554
2608,2487.0442009153508
2609,1551.4486248277778
2610,758.1224566331008
2611,3028.8497381522498
2612,656.5251810424566
2613,1796.5151615602945
2614,510.6444313176292
2615,1536.3568778408799
2616,3755.066424098393
2617,193.10523956952298
2618,1051.861496736471
2619,723.7249652170846
2620,2785.943187477151
2621,2249.734717851481
2622,1369.3082364551267
2623,2832.1045142750645
2624,2064.849497987057
2625,2549.948810552408
2626,953.9910293566213
2627,1311.2856346976648
2628,1009.5299284767439
2629,2163.7445002246195
2630,1249.1536784172022
2631,2165.4239605105668
2632,1476.806041659495
2633,1295.2759177345235
2634,2796.795686612596
2635,1844.3166774556576
2636,834.4074106417726
2637,788.3609476465714
2638,2581.9746406668023
2639,1695.2501543629576
2640,5285.114500012914
2641,2884.0566234733815
2642,2369.1387485451
2643,4381.221208703813
2644,1525.7949973496175
2645,1767.4126623349769
2646,1247.107812112333
2647,5277.84657134436
2648,971.5458265798286
2649,798.0558396542071
2650,2054.287699149381
2651,1800.884540533734
2652,1326.614784796319
2653,2526.9834070270717
2654,3122.533605141551
2655,2254.6657870230874
2656,2138.6632603541707
2657,4237.970380503946
2658,2670.0637390696056
2659,1779.6500232450567
2660,1972.5083793985254
2661,758.212467509632
2662,3765.1511321915013
2663,912.9791091926782
2664,5433.364337218184
2665,960.5309020379113
2666,4540.348065394829
2667,1181.066892544922
2668,3247.9181651748577
2669,546.3765367719614
2670,867.1565543594785
2671,1142.6253432322403
2672,1657.9252409699304
2673,1150.374575039982
2674,2956.366990401394
2675,2384.1083960057304
2676,1060.045006484211
2677,1265.0188111146394
2678,2990.6165365648308
2679,1341.550305409825
2680,4577.597021649416
2681,2577.983788226132
2682,675.6195859317033
2683,2530.2043847235655
2684,410.1033132732703
2685,289.13196979458377
2686,2067.4488746319726
2687,4368.554374251206
2688,2477.151152581028
2689,4251.936206400611
2690,423.04459417295857
2691,1759.3714753832032
2692,2755.809468479182
2693,1086.099524676666
2694,800.1404828512647
2695,2692.429077124659
2696,3160.0439677755576
2697,1868.1258842808757
2698,1901.4841026827514
2699,3211.7003734407895
2700,1798.346844170187
2701,1225.8364810173714
2702,2490.6142620965575
2703,2253.7604779926173
2704,2800.0957733086957
2705,1101.2838041306406
2706,2355.924525218593
2707,1609.7108306007015
2708,585.3010761251188
2709,2411.0320556188385
2710,2793.6136752674533
2711,1074.9345112003598
2712,1903.8794707263767
2713,1448.59442087863
2714,1463.0272154047439
2715,1448.59442087863
2716,1450.3393421355024
2717,1443.8333614785681
2718,1828.1431935616044
2719,2903.515979873191
2720,1442.880950973068
2721,3007.707072800653
2722,1912.5774526058003
2723,1952.0051065161806
2724,3623.448322122548
2725,537.0538374026398
2726,1513.3706033738367
2727,900.559849782348
2728,2646.7141340007124
2729,4154.682627166863
2730,2302.835193697315
2731,1785.316868799046
2732,2703.3566011450607
2733,1287.736995415246
2734,633.4287800145271
2735,2301.9323331285905
2736,431.7728111570884
2737,1353.1868477495048
2738,1809.537815185728
2739,4223.117430103849
2740,993.0805835319372
2741,3272.332590872198
2742,2731.76081061588
2743,1972.8474765878752
2744,1972.8474765878752
2745,5205.143938894349
2746,1723.4247116811132
2747,818.7658571353294
2748,517.6875913784173
2749,2761.134382236363
2750,2606.67383659968
2751,818.7658571353294
2752,2010.3845659673002
2753,2071.2828361545194
2754,2075.679223522794
2755,626.660311414845
2756,849.6442540664601
2757,2028.8297114711588
2758,3719.1067417232975
2759,1893.29544601499
2760,3681.1675342087656
2761,4067.9879199040142
2762,533.6670883416272
2763,2129.228282115495
2764,1284.7577035854135
2765,1011.6108637219654
2766,798.150976865024
2767,1977.3305869685655
2768,977.1968431441335
2769,3479.4010225302827
2770,4167.381052491982
2771,436.5018156000193
2772,1629.771164201903
2773,896.9815758765309
2774,880.3999835353587
2775,3148.078667578966
2776,1955.7403489737235
2777,423.04459417295857
2778,1396.9024111952563
2779,1456.692702916688
2780,4409.930755294528
2781,1869.6172421189729
2782,3023.542311799115
2783,1154.97405435224
2784,1295.110219701482
2785,1072.550790544551
2786,1121.4815428027741
2787,486.6620710532045
2788,1814.8530640570405
2789,465.91135407123323
2790,1753.2834162275865
2791,2245.9498596024005
2792,1563.3378663137548
2793,1317.4289908300061
2794,2296.7837506385767
2795,1850.8702761310967
2796,2739.792834119379
2797,1667.2607835569652
2798,2564.2990170685534
2799,2820.523449583033
2800,1572.394411283177
2801,145.5390856369056
2802,2668.4182162693023
2803,2494.990226508801
2804,147.82209526786897
2805,3073.347387239544
2806,2801.414611668076
2807,1329.5381217644638
2808,2932.626849306301
2809,1102.3389919087053
2810,1716.5542335852283
2811,3053.975079457082
2812,1329.3982073226239
2813,2479.4747420843432
2814,917.8836111104056
2815,3245.4954589693893
2816,1138.1421545602532
2817,2261.052377903962
2818,2423.369212872913
2819,1943.644641540758
2820,4085.432334963647
2821,1161.9206216890907
2822,2654.4816235277394
2823,2360.3975555993534
2824,3298.1733773548494
2825,3231.3951058643443
2826,2360.3975555993534
2827,2860.5832018593296
2828,2845.793035750729
2829,2306.6923219982195
2830,419.5795157069134
2831,1139.8061834658138
2832,2096.906422518206
2833,419.5795157069134
2834,2532.036015218674
2835,1587.1571804755724
2836,2104.3901323148266
2837,2632.407827441821
2838,888.9213886857086
2839,2787.7741674837066
2840,2446.4097101888556
2841,1415.4528300212087
2842,1473.6731963902002
2843,3759.8706859751046
2844,402.7703262464013
2845,1673.9519592327056
2846,3004.174744227781
2847,2056.867902454565
2848,1178.252200750773
2849,889.8874744472149
2850,1290.9179293575305
2851,3247.9506305523687
2852,2531.164740902039
2853,2253.2541449551222
2854,1157.3404507845846
2855,6228.4814699254985
2856,5161.618246507205
2857,3560.5279370272065
2858,2665.8987780938105
2859,1723.9407706357008
2860,4725.703151701652
2861,755.5089941676408
2862,686.6782168571406
2863,839.0657254297846
2864,3810.5782239452083
2865,1306.346319179904
2866,3134.0345693091735
2867,1090.4907245079157
2868,981.7019867538654
2869,904.2410582480048
2870,1545.8529825649402
2871,4095.2840453411563
2872,1420.0082090033582
2873,2344.4112479560304
2874,2229.2541555907133
2875,3177.103428131152
2876,2079.9864307068347
2877,2889.662491741879
2878,916.3910124628433
2879,189.57669451821891
2880,1538.1118941955267
2881,1907.853531101327
2882,1495.8711750382563
2883,3955.683601230697
2884,3304.3014319586255
2885,2787.0965673987007
2886,1590.774334778895
2887,2627.8019270147183
2888,3250.55540694835
2889,2066.89479080616
2890,647.2898769187308
2891,647.2898769187308
2892,1568.9336342721276
2893,1266.150980615458
2894,397.83447293181564
2895,4350.726996532132
2896,785.0894122957268
2897,1368.556112989396
2898,1846.8946526042223
2899,2505.9333694792776
2900,2597.787800423742
2901,1097.2723074037544
2902,178.54496197944206
2903,1183.0058429972312
2904,695.3952045371873
2905,498.13979990054696
2906,2613.6211948973387
2907,1368.556112989396
2908,2126.6747751115404
2909,4021.844962817056
2910,689.1236153218318
2911,1825.6063479543245
2912,1442.7826526779231
2913,3943.5617249264587
2914,1188.0681811109487
2915,4464.421836858376
2916,2723.214286590854
2917,1698.951917936045
2918,2702.8379244517173
2919,1919.3389271787785
2920,1971.978269355864
2921,3956.7740552392233
2922,1389.2831869485788
2923,2683.5855840302575
2924,770.0789003989008
2925,1211.2233723139736
2926,2119.018039196967
2927,3765.835196466083
2928,2180.0861033620386
2929,1110.5721240807452
2930,3157.4879003679625
2931,1125.2275659256704
2932,1911.634556835101
2933,2537.1455670905257
2934,1023.6516854466497
2935,1117.3848089603055
2936,2249.2993094346516
2937,1502.8359102789552
2938,3462.554697567186
2939,2041.2580774548767
2940,1815.9105129681484
2941,3068.4668609212263
2942,4884.883529194286
2943,3283.9684615698193
2944,2095.7406142747946
2945,1918.7398406420882
2946,2994.837739553576
2947,941.1216510685925
2948,3961.2508477357205
2949,828.6649008153587
2950,1579.1412627845507
2951,1672.0328611931084
2952,479.460529902482
2953,2617.010758689836
2954,710.6880434246278
2955,2303.0082090283313
2956,3092.8285379817708
2957,1981.4993851818638
2958,3594.5832756879154
2959,1576.7861455515997
2960,290.66477311810615
2961,2676.401662949117
2962,1415.8255958446002
2963,4275.2408814143955
2964,1477.4291546998438
2965,735.3778911127177
2966,927.7535396167568
2967,4409.930755294528
2968,2390.1567612787408
2969,555.9545677401078
2970,1691.8448559448238
2971,1473.6213251859429
2972,343.92856260290927
2973,1472.5518601501494
2974,274.1478102489284
2975,2426.2391876094343
2976,3492.503701105636
2977,1299.4636702059881
2978,2243.071595215505
2979,1489.9015279873324
2980,4882.3219119202795
2981,1912.9794259202147
2982,1010.5802420469045
2983,460.50126160424566
2984,3341.3373783139004
2985,276.16964582693487
2986,787.2262061070835
2987,1602.0621481697237
2988,1461.1492316112915
2989,482.6061946311152
2990,2284.144835149562
2991,509.94897345679556
2992,3059.9097262170794
2993,677.6990299191475
2994,1056.5574296696639
2995,3563.6861337772402
2996,2532.913106820872
2997,669.5682012306033
2998,3697.8743310787254
2999,2829.361268105628
3000,2934.350252549434
3001,1313.6929998722032
3002,2300.938418026543
3003,4859.917348424434
3004,1025.0533071517314
3005,2800.9900370314926
3006,1478.5179641366974
3007,2860.5832018593296
3008,1304.8401871736255
3009,1160.844981306728
3010,1147.4235393260763
3011,4237.897059710336
3012,1154.4741251642633
3013,1399.2712410605448
3014,456.70714995983576
3015,751.8057554555963
3016,1715.115880953766
3017,2467.083505358147
3018,2214.6301961764193
3019,5411.364877016353
3020,1356.5644348093713
3021,876.1188363970956
3022,1911.940989730207
3023,1129.7982494391667
3024,1018.1866832446351
3025,1286.8826919021526
3026,1132.9456591290084
3027,729.804465610575
3028,350.2115109472873
3029,3317.42712723295
3030,4677.230486143058
3031,1017.2990449789303
3032,1553.120637988319
3033,2908.06437520444
3034,2164.2824008072366
3035,5406.448465915832
3036,1218.1341870076485
3037,1680.916185138688
3038,1815.4830290417547
3039,1547.7173360249512
3040,1653.2808039410963
3041,2182.2226033394595
3042,1499.9446740791177
3043,1755.4538533568402
3044,726.1821989397797
3045,3483.1564357346824
3046,1134.9873418364166
3047,1567.64423888724
3048,681.7582812454309
3049,2495.1467634483247
3050,2089.0743697650473
3051,2714.427072722314
3052,3723.066563437921
3053,5188.754844176051
3054,1858.8263781949563
3055,3091.0086715007446
3056,2348.215614680808
3057,1542.5970737552761
3058,4506.51159377508
3059,1198.3260588414196
3060,1609.9883170271198
3061,3306.0872403097565
3062,3645.7057459735843
3063,3690.3021947329557
3064,2348.8667550614346
3065,3516.5517455213435
3066,668.7241537934019
3067,2265.0168728681288
3068,4523.657035063298
3069,716.2164636073038
3070,1904.1240491922924
3071,716.2164636073038
3072,3854.3933083174343
3073,3356.2053704914233
3074,2424.4333093182413
3075,3644.7579921422325
3076,2302.835193697315
3077,1950.7554592930996
3078,284.7888475486013
3079,2354.8728040022215
3080,2039.5351577215968
3081,3770.7655414555743
3082,1746.8807406647954
3083,2209.6540585360685
3084,688.4903666254884
3085,2062.524257010083
3086,2770.0385755592556
3087,807.3941609407193
3088,4764.644365781278
3089,2467.3602071224036
3090,1930.4583090921183
3091,414.1702074323359
3092,1101.2838041306406
3093,2798.5714267237145
3094,3077.0700728099027
3095,1763.9066308988217
3096,2250.091386720447
3097,1251.8078146567573
3098,703.0800735216836
3099,2740.7916723225617
3100,1504.5910943988224
3101,4591.0957547984035
3102,1504.5910943988224
3103,3768.57676090301
3104,1756.208609077942
3105,3077.324195576595
3106,1823.8537619243314
3107,684.0218896564353
3108,4326.529513398804
3109,4312.85779018949
3110,2626.6715080514073
3111,3076.713235408595
3112,2738.3350379478006
3113,725.4062994034064
3114,2972.704870786525
3115,2283.975909235195
3116,1181.3235390176915
3117,3481.957595563111
3118,1779.6541127962598
3119,2284.6700964952843
3120,1899.2228918145934
3121,2526.6769244489396
3122,3411.0923846056858
3123,1887.9672078428835
3124,967.2546766866849
3125,1660.7598040272883
3126,1054.0345612454744
3127,3570.8514233573687
3128,2794.9084140792065
3129,4499.678855461802
3130,3225.060557964031
3131,1737.6527923353347
3132,3847.456258602369
3133,1550.0440024417278
3134,2419.2253732486233
3135,1770.5546651813731
3136,1701.1807792058748
3137,3557.272560851237
3138,1654.675788734651
3139,96.62756344935435
3140,1794.4127333780066
3141,2005.0374536743414
3142,716.997992301706
3143,530.0151570069928
3144,1573.0275884263904
3145,1457.4525575582588
3146,1820.7022888745591
3147,2689.4347561447776
3148,3187.2175531824555
3149,1481.4039953463998
3150,933.2217282952524
3151,1824.7302960118834
3152,1991.3589201555749
3153,3223.210923357273
3154,1485.0205513670574
3155,694.5234921128499
3156,700.4668987046551
3157,2426.6978341997974
3158,535.0728314530421
3159,2980.8585097501746
3160,1020.02378522526
3161,3656.80858445012
3162,925.3283190361788
3163,742.1991903644088
3164,1578.8225336291086
3165,535.0728314530421
3166,980.8449896871664
3167,2044.2787173941708
3168,72.09224617405026
3169,3756.8949421331768
3170,4417.806276001439
3171,1907.0180447532139
3172,391.5686294337853
3173,4523.126009744815
3174,1874.757445475753
3175,361.7721261187062
3176,1129.0048584603737
3177,2831.425153127775
3178,3588.559642363151
3179,1328.2653997486088
3180,1908.7671044259837
3181,992.2468446377762
3182,700.1049109998731
3183,596.8854132081368
3184,2721.270495132587
3185,1641.0009453309417
3186,2564.297924628584
3187,3050.8739671842027
3188,1385.922665293136
3189,1243.3029672607017
3190,3862.5785427296705
3191,803.192250922219
3192,3644.2332058753227
3193,1193.9259661056049
3194,623.3935870248205
3195,1912.5774526058003
3196,3111.561342270353
3197,2459.350721390143
3198,650.4382994271905
3199,685.3633585046545
3200,733.5411886303245
3201,1499.1569021402202
3202,5259.205914331767
3203,2424.9622666143864
3204,1496.4155528557617
3205,421.9805051487371
3206,2160.1713712818737
3207,739.7128711683699
3208,3666.7729853467195
3209,4557.99248744852
3210,4557.99248744852
3211,1091.7117499989984
3212,2520.1164292823464
3213,1350.5980352113247
3214,1923.4686153313835
3215,2760.976810270533
3216,1212.946906626806
3217,2544.2005252272647
3218,1926.298575425597
3219,2016.7000826529884
3220,1414.471453525931
3221,2797.214364552972
3222,801.9136335126627
3223,2890.5498203660472
3224,206.77815135394079
3225,1560.4674360707522
3226,1110.8215228963168
3227,562.9536598314263
3228,2462.1108661916214
3229,3248.7073279186648
3230,5118.594388763521
3231,586.8951768895424
3232,1678.0834228951906
3233,3240.297306804585
3234,2067.735168665998
3235,952.9304487932627
3236,1918.0954300608184
3237,1008.0521314223512
3238,2639.295293269405
3239,2687.4191669275983
3240,1792.3127299519615
3241,4104.396361579155
3242,2488.6908935859074
3243,5636.9402674323455
3244,1675.8574323806808
3245,1360.4738937613722
3246,3786.2079334829136
3247,2938.217205013235
3248,4222.219585026563
3249,3125.834859696588
3250,4222.219585026563
3251,2786.4208612205866
3252,2401.117420545529
3253,831.7217608939789
3254,460.60373027893763
3255,2399.332710453098
3256,1002.1299877793055
3257,1938.0996684324277
3258,3205.3969434737674
3259,1973.0415653676741
3260,2228.4281934373416
3261,3695.0723547209946
3262,2833.6526957789697
3263,3287.2267406574656
3264,2001.9158177370828
3265,1803.2031291022959
3266,4611.807657295935
3267,2809.236512723698
3268,2453.709037501487
3269,1119.3776639547007
3270,1480.6859628604388
3271,1371.1688514101997
3272,700.0348956174344
3273,2682.8900165869436
3274,1895.5022777316412
3275,2674.8158009726585
3276,4629.504241885837
3277,3061.5116774102858
3278,1163.6182263556618
3279,1720.0025592607792
3280,3210.8917550959895
3281,3621.3603160101993
3282,562.3495198376432
3283,2662.3787326741517
3284,557.1378839725788
3285,3003.378834962086
3286,1060.0965522337947
3287,2255.430637970605
3288,246.22901313461355
3289,1362.0086816836829
3290,4288.630010308334
3291,844.4927837430396
3292,1753.7730525401932
3293,586.777986214387
3294,3693.96723033633
3295,2377.178045526729
3296,2221.8127355182282
3297,2648.904201547561
3298,1616.36436416826
3299,2133.302241215703
3300,638.2269274693995
3301,2514.685837286041
3302,3618.323724500097
3303,1153.3936379469133
3304,2707.707752530825
3305,2917.340185097154
3306,971.922343236678
3307,3051.03120282411
3308,3200.9166230930855
3309,1603.9518785663818
3310,1304.5613022728755
3311,1641.0732894027828
3312,2922.5562538571376
3313,1079.7463582540383
3314,3668.4555595601223
3315,3260.833512519473
3316,4087.4486141695725
3317,1705.2564374670276
3318,1878.2930788155725
3319,1138.4302800919766
3320,1461.7031534218097
3321,1664.5665541787423
3322,547.4316590591424
3323,1163.720576833059
3324,1352.4603867993237
3325,2781.875621359352
3326,1579.1589131515789
3327,1163.720576833059
3328,1007.6020531270012
3329,787.9568824437445
3330,3683.5133797667695
3331,3683.5133797667695
3332,576.2442539196727
3333,1605.928922364946
3334,1092.2392240700385
3335,1913.4157870151557
3336,5016.208425370552
3337,3548.1279552753867
3338,1542.2403497544424
3339,1633.1408202221849
3340,3377.695622935462
3341,2578.150745097681
3342,1159.5785355350117
3343,1870.49888159071
3344,3948.8420453478966
3345,3280.7737612372816
3346,2891.119704086071
3347,5204.9430465205505
3348,2495.906602118948
3349,1980.0411569224445
3350,2729.0951048601087
3351,1099.8067602301794
3352,5066.674387761373
3353,1675.9551510831618
3354,4453.953756786755
3355,4428.978571070588
3356,2896.10432691677
3357,2652.961396519893
3358,2863.642504760666
3359,901.5249926860886
3360,2294.5855422684613
3361,1580.7638464822398
3362,3320.308014682274
3363,1017.3426143764402
3364,1682.5839317172856
3365,1999.0499279150722
3366,5156.908928703734
3367,1858.8007643890173
3368,2777.8027088785293
3369,4198.551738202015
3370,1218.1341870076485
3371,1833.600751180158
3372,2650.424650057568
3373,333.9114664472229
3374,1447.1715529131259
3375,2877.489862258711
3376,719.4822329628611
3377,5121.289356627166
3378,2437.666833351712
3379,837.8553152427146
3380,1362.7106797738368
3381,1654.290907468967
3382,1458.9033359240905
3383,1928.76597942217
3384,2098.202873613661
3385,2842.0168123495705
3386,461.1792979191952
3387,1133.4514628456477
3388,1192.8075828905478
3389,2801.7821883770894
3390,3359.1612387801483
3391,2810.3080937569343
3392,368.35202655972677
3393,2200.4271499464535
3394,2218.081131147276
3395,786.1518769141096
3396,1390.360964911667
3397,1815.8328379040406
3398,3426.131536365824
3399,1809.5129071622925
3400,2142.835740241265
3401,1095.109336041964
3402,3120.1469010582755
3403,809.0686900803257
3404,2289.050462223941
3405,4977.591172649698
3406,3135.5317516704113
3407,1287.329512522873
3408,583.2242300488116
3409,1427.1633089896416
3410,1864.2790867309914
3411,2401.768299548496
3412,2720.7167475560937
3413,423.45642669517207
3414,2468.674953382274
3415,1164.6330953709955
3416,1927.7744336481085
3417,1154.1883343667425
3418,3782.0462677591804
3419,887.1291914003696
3420,1187.662633468844
3421,1447.700758567028
3422,2623.111655528876
3423,373.37513021374474
3424,3397.0675167478034
3425,4059.083622170046
3426,4592.4182609311765
3427,1704.2707481760428
3428,583.9741007562753
3429,2471.7377644606613
3430,1057.2978903371097
3431,3344.449969278604
3432,831.0797744309689
3433,1600.5481546982762
3434,3795.658864168396
3435,1926.629236484068
3436,1038.632269739549
3437,1624.8231051779053
3438,1141.3650598033241
3439,1789.9972630312102
3440,4432.626621926408
3441,2462.711416163641
3442,2372.7352990410795
3443,879.9730103095114
3444,1966.0775521333894
3445,2546.4999025635275
3446,655.7300334223329
3447,1380.8020490407678
3448,633.832443207907
3449,1250.2142813648554
3450,1035.7572564206853
3451,3276.6699847702334
3452,1927.7744336481085
3453,4067.954702888682
3454,1448.36700108837
3455,1819.200492310223
3456,1152.8097339006126
3457,1291.9395036069657
3458,882.7490680513944
3459,349.19132472015497
3460,372.2020232038088
3461,2434.7221573681018
3462,2200.8472906421953
3463,2363.6628618338304
3464,1297.9552050748248
3465,860.175146296291
3466,1062.874255512173
3467,3717.6344793302146
3468,2084.3053857470436
3469,1596.561560837587
3470,2423.0959597168458
3471,1332.2841786992985
3472,541.7085972802453
3473,1425.14721622394
3474,2319.2819980991035
3475,2465.2730594895042
3476,0.0
3477,3105.8564182249115
3478,1064.0608355080835
3479,805.3547194068434
3480,3960.755817324916
3481,3863.72345404795
3482,1636.483914727541
3483,1190.022741175325
3484,1683.2495306105736
3485,1417.9210095620692
3486,3037.3397461606933
3487,1272.5829916182333
3488,2744.8405965500738
3489,2259.338776401782
3490,1521.0424944500057
3491,3247.1148546476197
3492,4499.965886480284
3493,804.2681950500754
3494,2499.9369696563767
3495,2173.668943196857
3496,2173.668943196857
3497,787.6789656534178
3498,1677.838232732935
3499,2999.3276050664244
3500,4557.99248744852
3501,1008.642443730276
3502,3341.8062073475417
3503,2015.082656523214
3504,2098.5663056565727
3505,364.31865763093106
3506,1762.4453476718206
3507,2953.0292363187496
3508,799.5210810005007
3509,958.9572450643618
3510,1694.2712286936662
3511,1574.119181990246
3512,2045.143750287119
3513,1697.0390705189423
3514,587.3178023066928
3515,2777.6565611324168
3516,1710.067066399111
3517,228.4184469973782
3518,1926.6112891494572
3519,1542.5737367182755
3520,1377.518317866141
3521,1328.7851651996382
3522,1525.5911256959512
3523,287.84544373146
3524,1621.0234751602372
3525,1842.0678652464608
3526,2356.9542008546437
3527,2177.69289955689
3528,3401.1133499493744
3529,1989.6719253232236
3530,1171.730390195275
3531,2148.838031644363
3532,481.49893222306645
3533,1739.4578508085465
3534,754.6196495285594
3535,2599.467032398268
3536,807.4881523349321
3537,3150.2034654331637
3538,2559.8615195103944
3539,2127.729282897119
3540,2335.3243061331236
3541,4018.2934494976957
3542,2045.7590514616627
3543,328.3780402914657
3544,2754.245946128049
3545,1751.7658981439868
3546,606.7853380452655
3547,710.0034727933657
3548,423.52598874830204
3549,1553.353760978023
3550,2171.5977036810064
3551,565.791282499226
3552,2221.833348666668
3553,3335.05071768677
3554,3132.1145017122763
3555,1090.883376985184
3556,1762.830516454169
3557,1406.1220606669558
3558,2844.267464259816
3559,1689.359482525097
3560,1763.2174458348354
3561,675.2415231287122
3562,2270.4837067091016
3563,1505.2932531612532
3564,4970.785927701637
3565,5358.0226094523
3566,969.6616868004049
3567,3493.3546851150354
3568,4266.983439777704
3569,4833.9688385542395
3570,3299.683927646649
3571,3904.918076891152
3572,2547.4409388896893
3573,2011.7128866494106
3574,2286.2925717470607
3575,969.1701732116434
3576,1795.6380849238574
3577,2196.762885918295
3578,5159.982555068186
3579,520.0438425804402
3580,4499.965886480284
3581,2215.1628467349956
3582,4991.761830428888
3583,3987.2914024650822
3584,1708.8319570178658
3585,2348.0053981257306
3586,3729.772397131474
3587,1779.957817374057
3588,3077.5847835220507
3589,3054.169294354522
3590,3188.87334813865
3591,1696.7546832543676
3592,872.6141999104217
3593,1684.4962501424302
3594,4153.894232484625
3595,445.20772003100507
3596,2843.1521762953157
3597,3706.426332275693
3598,3613.778304103421
3599,3613.778304103421
3600,3796.5602624392554
3601,1955.7293036743024
3602,2450.2500404332227
3603,866.7369559298339
3604,786.3537938339691
3605,824.2164257367625
3606,537.823537377153
3607,2095.4475421947177
3608,2437.2346949980115
3609,5302.810353060052
3610,1940.317600899374
3611,3182.7620760386494
3612,2182.778805289798
3613,292.43809488476603
3614,2441.347786146291
3615,1487.8071295592222
3616,4671.93223097019
3617,1704.4157576267125
3618,1028.47611533211
3619,2141.977345606185
3620,3629.5744706884348
3621,2160.4218661610903
3622,1384.2686473109939
3623,4709.56523593892
3624,2247.368726209304
3625,2945.468512760492
3626,2698.782231501141
3627,1623.238117175497
3628,2657.5639126590204
3629,1593.670946701065
3630,1218.3361869506127
3631,2506.455803067605
3632,2014.1498118922761
3633,3242.3715729891237
3634,2036.4506218960978
3635,1570.8096162144288
3636,3399.6566580495905
3637,1665.8418339660677
3638,1739.2743025081322
3639,1804.4601643945743
3640,3129.0396252921682
3641,4654.493426357952
3642,1391.148813204171
3643,1102.3337489423552
3644,1923.8408007327316
3645,2472.2990411718893
3646,3121.6950469787903
3647,2448.9235612889947
3648,1733.2262684414886
3649,1385.0950397191566
3650,4321.696887159872
3651,2612.3726339996047
3652,420.1427263163264
3653,907.1089556265317
3654,1660.7598040272883
3655,3607.3677482940107
3656,1678.9784925345193
3657,3049.3231105787013
3658,3762.2369106080628
3659,4486.408428304908
3660,1292.7705438206167
3661,841.107442260507
3662,660.3711335693486
3663,3725.8942843631967
3664,1476.297496310253
3665,1104.8358497064307
3666,5027.641308605164
3667,2562.900003190041
3668,1035.6011417768634
3669,5324.959528671333
3670,4061.2523205889156
3671,1516.6720369599811
3672,1104.8358497064307
3673,1130.681844494778
3674,2542.839107644077
3675,1405.9926121515305
3676,499.3919362080356
3677,766.4576796753317
3678,661.0903141003021
3679,1774.7778581259033
3680,1243.3200253318378
3681,528.3378556027941
3682,422.9993951704545
3683,1617.0464822347974
3684,3571.618369060388
3685,3321.652815457284
3686,1917.0381694791583
3687,3294.8401974709527
3688,338.2858419836612
3689,3382.2325503865686
3690,3000.398006432407
3691,1373.325720968517
3692,2068.353227871632
3693,1610.4339357329839
3694,5264.144764404747
3695,1019.5194223284672
3696,1281.05633310606
3697,1801.70016879769
3698,600.5260004315398
3699,1443.8071294374906
3700,3518.3568569401477
3701,739.6815477774775
3702,1473.2976597464917
3703,1305.6371112885388
3704,739.6815477774775
3705,3404.8949642440266
3706,2544.7743041181775
3707,5024.507037512258
3708,4212.74009633001
3709,1056.4740348101634
3710,2103.6582936078885
3711,2163.3723756679537
3712,2546.856979803392
3713,1758.3746053501216
3714,347.9144320331178
3715,2074.846265787975
3716,3555.197154167162
3717,1877.3464516558686
3718,483.87148237360174
3719,4102.82815624681
3720,1827.724686011242
3721,373.1571240153951
3722,1125.012809951991
3723,924.5828765442418
3724,1041.8405029099915
3725,2082.4239662614996
3726,1489.8983127629606
3727,1488.7441765789663
3728,1872.6970691341735
3729,2919.0420308886296
3730,2299.9482884356094
3731,1646.6989466239697
3732,1888.249380093237
3733,448.3452318016971
3734,1008.1574677916662
3735,787.8376820381075
