,nearest_river
2547,556.6247405161677
2548,1061.8914076304366
2549,1620.2230191287051
2550,1721.300927516883
2551,62.72033087629817
2552,148.33995011059864
2553,970.1968480243601
2554,4991.891322847571
2555,1671.5456719081617
2556,4494.781626099477
2557,78.5811481179909
2558,4583.2181412475675
2559,2013.8759405735295
2560,2115.4667390157856
2561,674.2019104273553
2562,192.4374198096251
2563,5474.287963149885
2564,7966.401019717947
2565,27.954139746864147
2566,926.6114385614778
2567,721.7203748506054
2568,5961.859297917024
2569,4018.2945456203556
2570,730.5777532349824
2571,2522.852360659781
2572,1527.230106150719
2573,4824.206953535556
2574,4044.1656055529315
2575,5609.505758736267
2576,2860.75116934965
2577,1498.1981046340748
2578,3986.83537337877
2579,1479.3772046443469
2580,949.6552971779154
2581,1233.6937885315037
2582,297.26201799109793
2583,5078.829818363877
2584,1270.4611199397336
2585,2667.2151559055756
2586,1069.9912199079795
2587,73.77059099102452
2588,3510.8604742385883
2589,2954.043436699289
2590,7051.650904951521
2591,21.566469828079022
2592,3125.4296015794193
2593,39.2988060532539
2594,3584.326886980297
2595,1702.4694932705831
2596,818.4411451001858
2597,1418.4424723439352
2598,1962.95147952019
2599,1349.5342525613953
2600,1882.1808414909633
2601,1714.2072932239996
2602,2377.5902461638702
2603,443.2673143755485
2604,8319.18027681044
2605,1176.3188469249335
2606,5541.880714337187
2607,2542.4660390150248
2608,8344.36943510557
2609,2507.6510696752807
2610,36.930288598115425
2611,43.82428765343323
2612,1599.2865257617932
2613,8519.25843508701
2614,1138.0002255093948
2615,5198.510533499447
2616,2603.441765546196
2617,970.5535534278101
2618,5143.397492396776
2619,27.954139746864147
2620,6641.908753756108
2621,5466.821104064554
2622,3503.448969402356
2623,4958.2435718811685
2624,5003.200417312801
2625,3491.906319645995
2626,2260.7907946555383
2627,3359.8710566347736
2628,4280.725836144339
2629,2331.404762812486
2630,2184.5606283458574
2631,722.81529823351
2632,3615.786886972267
2633,2508.1868935822918
2634,1873.1843251530981
2635,3475.6736510014366
2636,5094.601890251921
2637,3178.702383769086
2638,3817.2570056941795
2639,3211.0843422118696
2640,1224.949559190316
2641,3162.542265766549
2642,3792.122973923209
2643,1680.2324348426807
2644,4608.425376154516
2645,1639.1481368714692
2646,4623.195920062795
2647,1787.3677425706449
2648,1003.77092781015
2649,3359.844013462453
2650,4518.94535638101
2651,873.9917100228524
2652,5530.241507352833
2653,614.1383010895202
2654,2483.439937532456
2655,534.4157104430476
2656,8818.327855056705
2657,1656.4208349977855
2658,2163.440376877522
2659,6086.478126911454
2660,5044.348559327781
2661,2626.5665916705443
2662,4925.509590590461
2663,1742.5738712740692
2664,3413.987668158239
2665,3258.0395090159623
2666,4123.390107175485
2667,3051.18778427785
2668,3931.359916681887
2669,2592.758372213547
2670,382.3621918405476
2671,592.9788061030091
2672,2879.0627553490117
2673,2652.6003007623535
2674,1346.2906865160542
2675,1689.7128022104168
2676,4485.388882493334
2677,3228.844040889402
2678,2212.1196425472162
2679,3347.816871752478
2680,1142.9581032676656
2681,1640.1433541331294
2682,403.186566094015
2683,2855.9937836343265
2684,3530.5666468696772
2685,548.7525322105179
2686,1871.588652213793
2687,569.5426184019856
2688,1777.7366381579482
2689,1944.8544434336752
2690,69.12860119792181
2691,2570.3509730169126
2692,4116.112690405637
2693,2235.7829345604855
2694,2413.18049361037
2695,4613.464698918589
2696,1783.5787291127942
2697,985.8032841638483
2698,2075.3407747242545
2699,1562.3786871862249
2700,2648.8848245098775
2701,2476.4447192007256
2702,2954.9780523692857
2703,2817.8286442600456
2704,391.39740312823506
2705,839.1975691151067
2706,2529.6822605759203
2707,3826.792247731365
2708,3776.7069500784346
2709,1099.306024366788
2710,690.5909433017533
2711,2979.2865526449264
2712,2022.6723675023663
2713,144.15107388531158
2714,4564.172395307271
2715,144.15107388531158
2716,8751.580438486159
2717,4548.475231053785
2718,5099.465446908631
2719,2102.5535785331876
2720,3392.9667326844765
2721,2401.2198170987704
2722,2199.0552485281933
2723,1109.9893315646268
2724,642.4908264172054
2725,3611.6606006961974
2726,822.3206187437951
2727,228.38610061036854
2728,4633.079419355067
2729,9088.903741747217
2730,1765.4512135303162
2731,1168.0700572316566
2732,1208.85152787482
2733,2142.7292836381566
2734,860.2267516644794
2735,1210.2394828183287
2736,7883.401469945171
2737,7519.5005815855275
2738,4055.780640335034
2739,1541.0049750664607
2740,669.4534480086483
2741,668.7694289984104
2742,2423.0002472418787
2743,1136.6849039507206
2744,1136.6849039507206
2745,9855.416169077176
2746,5766.239962524211
2747,2941.5391912590703
2748,5748.219097720816
2749,2291.643496357844
2750,2610.2910339312575
2751,2941.5391912590703
2752,3184.6700127997697
2753,1352.7192838155986
2754,5327.644303611374
2755,904.969411594535
2756,5469.246813390715
2757,586.6807209133945
2758,2335.5693108893915
2759,2082.939962328645
2760,61.3281396061586
2761,877.4393250542688
2762,993.890909776067
2763,997.2503464470126
2764,1725.9132642228124
2765,4671.555513215474
2766,338.2024984642232
2767,2297.980956656261
2768,1456.951118544927
2769,9.040056470395584
2770,2616.8205611513395
2771,983.1514949035918
2772,4794.219218473178
2773,2195.7049815485816
2774,836.7125916770439
2775,13756.601484607248
2776,3115.091660207899
2777,69.12860119792181
2778,886.5245602657112
2779,634.5798005640607
2780,2977.9324594886734
2781,2340.9189103672984
2782,178.3288937535959
2783,593.0963976924157
2784,3279.283495587191
2785,657.3909131947056
2786,1855.5393512947467
2787,2676.8979538153835
2788,1882.1808414909633
2789,1025.8544432764943
2790,4976.14304015195
2791,2738.2722174645974
2792,3335.299566577178
2793,900.351294546989
2794,2378.096503233254
2795,1675.0712228343295
2796,1897.3380912248886
2797,3367.4644104253643
2798,1535.7378618037794
2799,6749.25144204239
2800,3831.0050220763505
2801,3859.816516388295
2802,4430.3128179071955
2803,8352.503399785048
2804,2088.565724928332
2805,211.69279773971635
2806,1941.343996703425
2807,2667.7951655470883
2808,1008.1292757869965
2809,3685.7529408221953
2810,2802.5068051787525
2811,1585.4459224047841
2812,1397.8569345839162
2813,2505.9595623607024
2814,1458.7915195764522
2815,3298.348473629083
2816,2679.0707102058905
2817,5247.9582906330215
2818,3718.6049792354443
2819,1729.817346106094
2820,1459.3326130233204
2821,2136.465915998524
2822,6996.2295658199555
2823,5042.572028175009
2824,920.8774693756432
2825,2007.8943677253133
2826,5042.572028175009
2827,2296.0573323569097
2828,4463.004695472278
2829,369.1438130474377
2830,5465.906541532504
2831,8365.696119759443
2832,4622.290027400376
2833,5465.906541532504
2834,156.43392225965277
2835,6953.7757062357305
2836,751.7846246506452
2837,2331.9653264517624
2838,3553.6128472524215
2839,2373.8092358601643
2840,5830.185655319743
2841,2528.0627242306173
2842,2426.921065089264
2843,2209.5727588931913
2844,6001.262915935167
2845,4248.439362429795
2846,2273.094757640703
2847,4005.690610727174
2848,746.6123787257224
2849,1916.4364303750262
2850,990.1562418445745
2851,7822.2640584072815
2852,2804.9751324673566
2853,2139.3428713612047
2854,2199.147599154693
2855,5764.677976640147
2856,2645.7705196837214
2857,1309.1201149761225
2858,1585.5977279823903
2859,5789.724414199063
2860,563.8334710844156
2861,2013.366542293043
2862,4576.193546397026
2863,4558.9169630145525
2864,1920.0575048358844
2865,5864.240630109821
2866,3383.7745847147166
2867,682.0442617594305
2868,4226.02762237454
2869,6868.055263690905
2870,4033.5685012234967
2871,3339.6761590615215
2872,5613.88857363815
2873,2712.8661292507277
2874,2465.614181753861
2875,10023.545988129068
2876,2251.4438986645096
2877,1387.843396977251
2878,2247.4088690220206
2879,3571.5785052050246
2880,1670.824631194218
2881,5228.438816765681
2882,1118.4362848005278
2883,56.58382733447702
2884,2924.9406376902893
2885,711.2829251055264
2886,4869.993713270421
2887,4386.9229255230775
2888,2152.7259265797416
2889,4097.440419656661
2890,1666.9947566185172
2891,1666.9947566185172
2892,1643.242491371489
2893,331.5235621037855
2894,4454.242837275023
2895,389.74253153228466
2896,720.9472129894439
2897,4200.625214704666
2898,5342.326015535654
2899,5287.968539852905
2900,7003.996466156415
2901,1184.855760885241
2902,415.65161930881294
2903,5943.552845903004
2904,2218.585482614499
2905,1618.8678034831812
2906,411.42112058101344
2907,4200.625214704666
2908,7051.520338117656
2909,2978.747263066471
2910,4854.235243896805
2911,583.4017173911727
2912,3358.3319564141257
2913,2411.871144775847
2914,2368.6110553695703
2915,1482.4203139395097
2916,2329.9279531418397
2917,1841.2477932670838
2918,41.543718666764384
2919,1640.9630798554404
2920,7210.436546005645
2921,3791.056719237718
2922,2493.3723399171217
2923,4369.905836437888
2924,2542.8882243152784
2925,3530.5394841880875
2926,7088.511506616249
2927,96.92666959631319
2928,5609.713009736699
2929,963.9204610644181
2930,231.25163119677862
2931,1588.2108172243188
2932,306.03016999271034
2933,463.97436923765025
2934,3617.041333614078
2935,858.3468551179747
2936,4091.9252804383736
2937,1338.2426928945536
2938,1536.6618104967351
2939,2394.2622698062255
2940,4688.901773105565
2941,172.54966290760947
2942,3819.239705138524
2943,4988.64199516827
2944,961.1713161804544
2945,2225.156973269839
2946,24.84699671771897
2947,304.33999565134525
2948,4645.19263247689
2949,3418.283718053469
2950,4039.178505498009
2951,207.0434904580975
2952,1086.791277406813
2953,4503.546430987083
2954,872.5502458060142
2955,2816.2206224798474
2956,3503.4978996877467
2957,929.6860716386035
2958,3836.041388844415
2959,5742.205448767683
2960,1218.863341157659
2961,5223.152028953268
2962,3891.5879277007953
2963,2396.5903176875554
2964,1328.160087609303
2965,2717.107526362178
2966,2361.707817090412
2967,2977.9324594886734
2968,1786.6348789335955
2969,1171.0332470035519
2970,1641.1185096971435
2971,3332.4981406163897
2972,809.4035410185691
2973,2248.932340209695
2974,1730.1205619149257
2975,2294.975304272165
2976,179.7715994776298
2977,2367.1382766649463
2978,1694.8893820828455
2979,700.0373486486492
2980,3346.77405761139
2981,9518.62076098923
2982,2641.8371948202494
2983,3476.1357832695358
2984,1292.713411161254
2985,171.37631376704974
2986,3391.1954927611137
2987,1613.4434064459886
2988,2195.1824372576034
2989,2706.3762397614128
2990,4112.549855504607
2991,4883.352025078259
2992,7711.8595277164395
2993,199.75107940435058
2994,3089.6927997817074
2995,136.0438501291863
2996,2281.0269591101
2997,726.1482815930075
2998,39.024991410337414
2999,3529.430825003439
3000,3229.1604617409835
3001,583.4758737289831
3002,1114.8892591663662
3003,3708.0153460463584
3004,581.427392162154
3005,3608.851231286009
3006,3251.5671976557082
3007,2296.0573323569097
3008,124.11877882808618
3009,2311.56350466782
3010,0.0
3011,2750.8768701304502
3012,2369.4466476880298
3013,496.59125231145373
3014,3103.7996568963445
3015,2695.834236548865
3016,2707.049731183778
3017,4471.395760025968
3018,2811.5024623640657
3019,1911.1657580579824
3020,1722.4626096561879
3021,519.053425968804
3022,5151.205214379349
3023,5494.47562985351
3024,1676.5459152847297
3025,1743.3752952884645
3026,3413.506454214384
3027,315.518817202252
3028,3462.2549113871314
3029,1764.0048622833601
3030,1375.7049331562666
3031,3882.385918530105
3032,1151.8350512643585
3033,5495.746716793898
3034,4351.363628499211
3035,10117.900930336815
3036,2039.3606654517205
3037,1761.7713507778185
3038,614.9024772440918
3039,587.9329957391941
3040,1442.3656322223972
3041,13891.073990536348
3042,1322.227381365142
3043,1031.1060681194456
3044,759.5466890988871
3045,364.0067931403725
3046,1555.7011628501252
3047,4659.038830694528
3048,2431.785959648503
3049,4249.010651216613
3050,4746.2482605620635
3051,1644.692078673816
3052,1353.4709980173964
3053,758.1635088172357
3054,1738.2574279985233
3055,120.57579650733777
3056,566.8048526079515
3057,556.414531247141
3058,801.3270536296494
3059,2639.3051291408838
3060,2288.8653530857614
3061,5.859188644731488
3062,1871.2384384507004
3063,2858.4740479298225
3064,1829.13298057397
3065,35.93994194910022
3066,3942.2421051208316
3067,9551.256899125829
3068,261.14422075228816
3069,2509.4907829692975
3070,1615.3031412222078
3071,2509.4907829692975
3072,1120.4597082806965
3073,1434.6018518076987
3074,4411.304143568561
3075,5018.452405846336
3076,1765.4512135303162
3077,1282.5288613951038
3078,1380.1599881647778
3079,2604.094292839741
3080,873.6593517663122
3081,558.3772429794216
3082,3484.1614291409155
3083,4787.111354951784
3084,1570.3082919957274
3085,3301.228343925456
3086,1976.736968729786
3087,543.4601064807131
3088,3316.053655604038
3089,8815.437684256194
3090,3158.462365695721
3091,4349.990380488482
3092,839.1975691151067
3093,1952.0994484571963
3094,2620.4360245741764
3095,4225.9696647530955
3096,3931.7897869603867
3097,2606.8995076169017
3098,451.36369818626
3099,1423.6306278771756
3100,2922.236113762717
3101,3182.135851114835
3102,2922.236113762717
3103,2072.680556268088
3104,691.8395212579903
3105,2046.220693929279
3106,4352.17715801755
3107,4848.769553669417
3108,604.1498713008707
3109,907.2798462760124
3110,1835.545475413304
3111,4374.177101618809
3112,3082.968035773614
3113,8498.020169778643
3114,4110.408541314265
3115,2341.195433778945
3116,960.1334094247882
3117,566.2119428895606
3118,1598.7298981701606
3119,6735.671053429529
3120,1530.7953956966012
3121,71.75533545329898
3122,1915.7776909896666
3123,240.31428842615966
3124,5133.389823106996
3125,1014.299524041744
3126,1643.5677733834038
3127,3506.98273252394
3128,2266.7588456851013
3129,210.79401395193082
3130,4108.096155876405
3131,1915.9430024445783
3132,1935.4819088590054
3133,1186.807579894146
3134,4901.862625521676
3135,4095.4883221838077
3136,2136.2321259361524
3137,2930.181342681116
3138,6351.95126336152
3139,4068.484551345526
3140,3230.711629643839
3141,1978.2122991520298
3142,6898.764996514911
3143,3280.628432276428
3144,4131.806057548799
3145,4750.821692630244
3146,8210.2734851633
3147,1966.3833833484227
3148,1077.19255005116
3149,1325.856400625751
3150,1435.7043640877475
3151,193.12832991209112
3152,2906.5367584324044
3153,14152.018480026938
3154,1427.3007317648487
3155,1299.2419292162388
3156,1366.4180705001065
3157,863.9443168429644
3158,1571.8004106457038
3159,1014.8443435515792
3160,1726.6359527564523
3161,1028.6430131673378
3162,215.44050691965623
3163,5414.487372671604
3164,2851.546457899774
3165,1571.8004106457038
3166,2712.631014192566
3167,4009.016842441469
3168,3311.676775187961
3169,374.9539932410558
3170,9231.88760633703
3171,1660.5099708815571
3172,4433.475211108678
3173,151.488627405455
3174,1177.688302127868
3175,3669.6467505859846
3176,3403.150858817483
3177,948.7422886828807
3178,151.12628016823555
3179,3093.030399953529
3180,10862.840606157719
3181,3294.2697718080626
3182,1387.3788393067755
3183,3343.387224754566
3184,2512.38631063883
3185,1371.8110129363247
3186,2519.6112620183917
3187,4285.349567299452
3188,2755.0641770568964
3189,1517.5311767285998
3190,2162.272574961001
3191,874.1547739054956
3192,1118.2593319581176
3193,2063.4266675008334
3194,3977.191219785764
3195,2199.0552485281933
3196,4991.920820971223
3197,2969.187331138901
3198,568.7204318761657
3199,5424.569624159544
3200,2489.2416002225746
3201,1466.603962317706
3202,49.72790671067512
3203,3627.1941987501896
3204,419.57827797329935
3205,4386.274605396092
3206,3563.3535974173674
3207,1665.8718587925816
3208,1970.1263811167864
3209,498.22955563408374
3210,498.22955563408374
3211,1532.110041006388
3212,5056.455411350354
3213,419.76454712143834
3214,7146.628866531255
3215,3085.6680815806158
3216,3068.997637815183
3217,2768.124547591636
3218,2496.909839995929
3219,6105.342557690131
3220,1805.4781849150384
3221,2735.960326305527
3222,551.3170887937316
3223,5350.380905148709
3224,464.84925736832685
3225,6490.60908495489
3226,1834.3587309762434
3227,2808.0005948406397
3228,2993.872219899857
3229,3041.4401915070976
3230,2934.4595132831096
3231,1529.8246319962561
3232,4133.973139502584
3233,47.04490076546251
3234,887.7610802402118
3235,68.21621474529375
3236,1317.4981940617977
3237,2776.978278998136
3238,4394.361702397484
3239,880.9989042821724
3240,694.448199079286
3241,854.5866834631979
3242,3339.998678055602
3243,2681.6496990216297
3244,897.5305860558535
3245,881.3950549081086
3246,781.5390226228897
3247,797.972683483236
3248,643.07657669408
3249,2811.889222758342
3250,643.07657669408
3251,6154.252414017444
3252,2334.058631520808
3253,1372.6641791355112
3254,3966.0373314774542
3255,2486.790071412482
3256,1398.5830832976194
3257,1537.2763645746952
3258,2949.0911456313434
3259,1385.350769767111
3260,943.1364779322986
3261,2028.1423500053884
3262,2779.6829404494615
3263,409.4977703293378
3264,1887.9287557676396
3265,940.6567210353197
3266,14.391865634039942
3267,2229.5256269275587
3268,7025.520983033102
3269,1281.6355498256894
3270,4199.641024985492
3271,484.83177072634555
3272,1312.388852256601
3273,2258.594062001554
3274,842.1270392015516
3275,2914.9218339054423
3276,8082.1922752661485
3277,3613.8397753384297
3278,30.202063371896315
3279,1113.0523367387007
3280,6021.293803852856
3281,672.5046692045261
3282,806.6999178321373
3283,917.5762883325577
3284,4044.8908538670357
3285,843.4940182113116
3286,2821.0882657349393
3287,934.4588660656754
3288,3937.007407259151
3289,1450.007790353156
3290,1394.3649335207574
3291,4515.871324951152
3292,6099.5613916626735
3293,3708.6787797603115
3294,243.31617330637675
3295,4043.206815741601
3296,2535.661845326594
3297,2597.934504540821
3298,7642.24109024704
3299,531.4549403276661
3300,1487.9851686370866
3301,4150.24453786639
3302,422.55896729011323
3303,968.6956914620939
3304,343.39964109201173
3305,1444.904016511395
3306,2063.6576457148085
3307,9161.604839659421
3308,3027.0439879793776
3309,700.4240180591039
3310,3910.0685276416093
3311,674.9748192535179
3312,5150.274783447632
3313,5010.289740629158
3314,2141.9529142928122
3315,2263.870746557084
3316,1135.4712642095565
3317,4124.573965316521
3318,1120.1097996234594
3319,623.2678860069844
3320,4298.296247563049
3321,3647.5725320354686
3322,3064.285394585519
3323,2096.192584455544
3324,5107.61890670877
3325,5573.341144667518
3326,1012.7036102824255
3327,2096.192584455544
3328,677.6348403518504
3329,3666.2245631059523
3330,1359.6477123241214
3331,1359.6477123241214
3332,7186.967612541026
3333,2445.3307450856187
3334,4853.177976730081
3335,951.419115847372
3336,1511.0937205283813
3337,85.09686892298157
3338,3469.133355020249
3339,415.6946744470529
3340,3250.000765031818
3341,1131.2711605146812
3342,6369.120484128919
3343,2247.2570939793745
3344,138.33701750746374
3345,1683.6512714663445
3346,218.98989748740874
3347,2031.6894180479646
3348,8725.235405454043
3349,1462.0163973896995
3350,4835.780392507838
3351,2078.761805783252
3352,3565.715861003757
3353,10.839678366847535
3354,948.2775281063679
3355,2353.6971290409633
3356,1280.4607788412677
3357,303.3560504347458
3358,1767.219140000822
3359,1221.819434986613
3360,3915.973884808702
3361,5840.111050271596
3362,934.9883286089009
3363,2059.287802971724
3364,2840.0751372192176
3365,4755.453010794751
3366,907.4953666533677
3367,6769.739198374991
3368,2655.0621752736915
3369,2739.3405571283733
3370,2039.3606654517205
3371,1862.8621477122497
3372,77.09765802464729
3373,2379.340745364823
3374,2690.694136417313
3375,294.017141410494
3376,1492.7019411753458
3377,552.776479888916
3378,4341.452332760918
3379,2578.2928381674487
3380,1549.6609872324489
3381,1194.0668734394617
3382,933.9961743161391
3383,1347.7529858971943
3384,2951.7747786869677
3385,4215.615115986897
3386,3299.929772817576
3387,1415.4251676591166
3388,1968.3229425593179
3389,3992.5311878993025
3390,1890.9317630958044
3391,1499.4074717508379
3392,1323.8632548059377
3393,1970.1325814247157
3394,1513.7395825478627
3395,2352.723422161075
3396,801.982552501611
3397,2787.7669244039603
3398,1136.3687949621956
3399,7154.324088966106
3400,3390.3420887871816
3401,3605.2256047073524
3402,695.0003408896093
3403,3724.6328051229366
3404,1541.364797663933
3405,4364.962180418397
3406,2939.7346883413384
3407,4889.0732679614275
3408,5074.817614904526
3409,1826.9539291002989
3410,5882.73919009145
3411,8017.345531620071
3412,1764.7623224085469
3413,8577.551335482223
3414,1228.2299860851301
3415,2920.397050712036
3416,4010.6594708596713
3417,2161.2166493547033
3418,782.7905695449712
3419,653.9853250111805
3420,2896.7197079028074
3421,1066.309797924474
3422,5469.345948594412
3423,2373.236883220021
3424,126.6033962821907
3425,2096.3914785844877
3426,865.2173033473614
3427,4236.7029531702065
3428,2480.2253132753553
3429,1771.679454822465
3430,2858.2244788509674
3431,1156.6651613419633
3432,4313.484947825374
3433,10579.700442750187
3434,3370.4061547499937
3435,2017.8144471081853
3436,3116.809577910675
3437,2240.7053490776098
3438,3850.6183961880424
3439,865.4280137949419
3440,956.8620656933351
3441,24.362546739832954
3442,3623.0037366786473
3443,2151.3293739383626
3444,1642.4326492761684
3445,4174.2274085320205
3446,3425.8239540664995
3447,3157.6450341784052
3448,5038.844933220592
3449,2040.5801949570712
3450,3471.681294814402
3451,2950.658945942956
3452,4010.6594708596713
3453,2651.033871379126
3454,1923.9257116316392
3455,2107.051753204318
3456,3750.447519215769
3457,1004.7998010501911
3458,2378.1379596358556
3459,4428.502384983936
3460,4246.8229447581725
3461,1899.1197477237379
3462,802.1254346617202
3463,2033.6299530312028
3464,2313.123577911738
3465,1616.91755132984
3466,1784.7404549364235
3467,317.2073613323108
3468,467.31979431222146
3469,1566.6961121456295
3470,5625.216706732879
3471,8123.030864089917
3472,2811.206706569424
3473,843.199636915523
3474,984.1257927340696
3475,1915.082450773881
3476,3064.427498960174
3477,1891.5178457089787
3478,2526.6187391951744
3479,4098.983185945446
3480,1506.5209766967862
3481,99.10368273115367
3482,2491.659033717535
3483,4464.360622806576
3484,2236.3544517600812
3485,2604.9990605703933
3486,2070.3481696192493
3487,504.7222166659548
3488,33.745430142668745
3489,3481.7347884978835
3490,5362.504764582784
3491,2612.8189488858493
3492,7433.463741041871
3493,1462.0926358457793
3494,2224.762149454477
3495,5965.261858407078
3496,5965.261858407078
3497,10665.455914473781
3498,3629.2201449252843
3499,4085.41864880446
3500,498.22955563408374
3501,216.2986540106407
3502,1742.5441639773753
3503,6679.690044900816
3504,2366.1454854518515
3505,3907.9567814501634
3506,2834.0918475824105
3507,702.0037384562152
3508,1655.7363038950712
3509,3217.4515814052884
3510,1698.0765660289856
3511,2776.5318022482825
3512,5778.905205570175
3513,2563.13965165239
3514,3082.4227111745163
3515,7582.897122786577
3516,3418.55290730142
3517,2667.867529409281
3518,870.842928545599
3519,1048.6079494987057
3520,3746.991308006126
3521,1777.9241070194323
3522,5580.9437601043965
3523,2135.6408838858424
3524,2175.5005622424083
3525,4472.393637135955
3526,1103.2740252852554
3527,1407.0058191350572
3528,3639.0652590624704
3529,3760.5120269859335
3530,1374.7820459897569
3531,1471.3551697095986
3532,673.7273525735396
3533,915.1069141524206
3534,1144.566922861389
3535,8007.261565854516
3536,1824.7124743777158
3537,3280.1027202592545
3538,2317.9149637075802
3539,3083.42879476908
3540,3579.148210682822
3541,3254.8493463038235
3542,1870.9525604477085
3543,3697.5717389201145
3544,2448.3115308712627
3545,1701.6913212962468
3546,4995.177228750362
3547,1768.650977318725
3548,582.6255614340014
3549,2711.3203358143073
3550,1180.7204684766527
3551,2541.111268804444
3552,3906.4850389662947
3553,175.30471780564397
3554,3512.491009007028
3555,728.8088114612304
3556,2882.1885547518004
3557,1674.3986345267554
3558,4484.0025774041815
3559,1534.8108794438308
3560,2313.085238268787
3561,573.2543613277759
3562,1335.6131392915524
3563,2077.4438448679794
3564,741.9641127286561
3565,2707.298505424814
3566,1929.1971103852893
3567,107.03516576208054
3568,3541.708877918533
3569,5993.603262458088
3570,1054.7691426469576
3571,851.6829439314132
3572,4739.433101142484
3573,8641.157562419248
3574,2533.8009841076328
3575,614.1850274396954
3576,2590.034042838207
3577,1016.2621766268528
3578,8313.012686640503
3579,1649.1136477117273
3580,7433.463741041871
3581,4422.2814465874735
3582,9946.460254347086
3583,1171.2156356296928
3584,515.8590635463256
3585,2430.7883510913653
3586,3872.570005131961
3587,1230.6458158177877
3588,5593.97170805373
3589,1860.2506338062756
3590,10701.737678665319
3591,993.0873703045382
3592,1951.085163446033
3593,6006.448871057761
3594,288.2857179783344
3595,1121.2076669182386
3596,1528.954936015229
3597,7622.310057624667
3598,813.905395472572
3599,813.905395472572
3600,2580.1562453812544
3601,1005.2413120110621
3602,2745.2615825520825
3603,4237.145512094045
3604,378.11018447674076
3605,1036.8593861718132
3606,1867.8262387666125
3607,3872.0482852854843
3608,1906.0499224209598
3609,316.15272646625004
3610,1883.5609343617666
3611,2458.928004266264
3612,3302.4795923763536
3613,3902.9437921460258
3614,3849.029706950174
3615,2994.7772250515136
3616,9.136502599260467
3617,1132.675446496848
3618,1573.0476513758463
3619,6305.939869457629
3620,1242.0879777202636
3621,440.5495254662253
3622,1246.1616630467925
3623,1930.8475614998056
3624,484.86597492906003
3625,2794.7024266993812
3626,4120.528411317305
3627,1047.991392185824
3628,0.0
3629,1702.5186833502814
3630,5852.718854592214
3631,971.4527270058719
3632,593.5172794616564
3633,227.6114166229954
3634,565.6554246481921
3635,1318.1695448556964
3636,80.45853406213241
3637,8319.462363490708
3638,816.7016175775543
3639,3487.7261888263142
3640,5302.040645484599
3641,352.12183861428326
3642,3904.2568379084887
3643,1270.5385730514197
3644,2452.1997719065103
3645,2187.065579246596
3646,8598.81202703975
3647,6948.670309950438
3648,3453.3920084975625
3649,2227.168122676622
3650,1560.8429360052173
3651,2807.848497727067
3652,2484.1538158308826
3653,568.1365997727135
3654,1014.299524041744
3655,372.42562923389437
3656,2742.713013132216
3657,34.411455360665826
3658,29.94197866453552
3659,1608.9491471478796
3660,623.1320534556655
3661,1712.6272056028845
3662,549.7511787035044
3663,2035.6554951619767
3664,2170.4032465949676
3665,3142.4897131963426
3666,917.5041446156555
3667,1208.8882236379197
3668,3045.766685008012
3669,301.2812347313988
3670,1765.1497142907378
3671,1436.5921652259337
3672,3142.4897131963426
3673,5020.245382650901
3674,4509.975167715508
3675,2166.5277409139153
3676,1774.5083240978324
3677,2019.1841919153521
3678,2333.7607135260046
3679,5828.479914374988
3680,1486.1901855075741
3681,3889.716545688751
3682,3905.41563073292
3683,720.8744779986513
3684,3733.495193668426
3685,3792.09426704991
3686,5565.657825061332
3687,2507.7006654112433
3688,4867.765745120764
3689,163.35116558366315
3690,142.60496227944878
3691,7461.188579754762
3692,3801.4610156739814
3693,5791.036253702585
3694,2837.150739039005
3695,1817.199532592256
3696,588.5401401573686
3697,2307.418400511851
3698,308.43811653428173
3699,7904.018512910967
3700,3265.099919455162
3701,362.6278772876165
3702,1642.0098816544562
3703,4543.809411695467
3704,362.6278772876165
3705,2051.7836047718247
3706,4275.209056770137
3707,8350.059066796766
3708,7296.027027532013
3709,1917.3742775258154
3710,162.91758550314356
3711,3118.7448095053687
3712,530.9712475276207
3713,308.37349861989594
3714,3618.2608993426384
3715,4154.387696413797
3716,414.8915245851869
3717,3411.1277100656716
3718,347.2391299302809
3719,1234.6723296840464
3720,9234.310873126014
3721,3144.938041398937
3722,3036.6721590305738
3723,13130.264194328876
3724,5500.483231338719
3725,5338.002247276508
3726,1139.813863481399
3727,530.4678819608348
3728,3082.681560115207
3729,7621.396051047564
3730,1250.2530808840133
3731,4163.9816307509955
3732,5583.640778649977
3733,2553.240673856357
3734,1683.0235649508638
3735,3675.787788914399
3736,1582.555676031186
3737,4351.540102499377
3738,1582.555676031186
3739,1730.873053890786
3740,4417.750348287696
3741,1574.895959216735
3742,1911.4646320461943
3743,8736.325978331939
3744,3682.3956270302087
3745,204.86757080047855
3746,4762.1864342502095
3747,4406.935794226651
3748,3448.3106972775026
3749,5576.815661060367
3750,4371.302711825891
3751,1107.5352657461438
3752,3043.172597072978
3753,972.7678563569101
3754,3913.5156682024026
3755,2150.1474722093685
3756,2690.7804902075545
3757,14697.747672329542
3758,1015.0913499470632
3759,3137.8827867237765
3760,3593.457444306799
3761,3801.0714883070923
3762,7088.511506616249
3763,6232.812640644288
3764,2745.461124352658
3765,4555.976386177375
3766,1348.0733083482362
3767,2328.7911401896035
3768,1292.1172216559153
3769,569.0850204012966
3770,569.0850204012966
3771,839.6892584056741
3772,0.0
3773,9694.321829753266
3774,5260.66417936096
3775,1378.8353316046844
3776,821.2892590004046
