,nearest_farmyard
2531,5504.435409799392
2532,4043.040833547472
2533,1873.9225549273187
2534,2027.3403861380923
2535,3497.9800588840685
2536,2761.5516547625252
2537,4793.456546142332
2538,2366.8677435805475
2539,5125.248302219035
2540,6152.707868181594
2541,1280.528463106344
2542,5621.868337650816
2543,3784.3621606769943
2544,1821.2673372792683
2545,6303.641202063572
2546,2159.356730718441
2547,1410.1487776753465
2548,6950.675907622442
2549,2558.7527246435507
2550,5212.016877844333
2551,362.893423300727
2552,3687.246946228957
2553,2846.8596557542464
2554,2086.4035580277373
2555,4721.688695602827
2556,1823.1836199431802
2557,5718.770799108419
2558,1801.9977073123164
2559,1973.8945767850237
2560,2868.9771358816233
2561,940.5325352265828
2562,5330.811253021271
2563,2453.3335567893737
2564,1806.6360872593382
2565,5619.554835646457
2566,504.85431033862244
2567,1065.0095856930202
2568,2434.707261076025
2569,1505.443892642248
2570,1295.8913123131665
2571,2967.293975158104
2572,602.5154223501323
2573,1412.093276345867
2574,895.6070795680378
2575,2446.9179207509956
2576,5574.8587159926665
2577,1107.4442910553607
2578,1337.766382936525
2579,4667.42618087383
2580,1145.9671701519155
2581,676.6877240621045
2582,1937.4222049284815
2583,3750.5344353523956
2584,1168.8854421337128
2585,3062.675701977447
2586,5315.137666153075
2587,3000.843269979368
2588,3182.35405477148
2589,2739.487449112408
2590,652.6093485563819
2591,2491.6739579526607
2592,868.1309322799656
2593,5611.3507633223735
2594,4419.254038752399
2595,6299.971438387424
2596,3502.8366503893235
2597,3005.8887597422295
2598,314.73565702796395
2599,3233.1905965188025
2600,4083.512595206104
2601,1920.959940875897
2602,3772.6235372456167
2603,6258.861243201053
2604,1526.5780189579118
2605,1142.5118972548605
2606,3242.6560238431753
2607,2629.512768512403
2608,1538.4363533116577
2609,2733.106109115228
2610,5661.697997131039
2611,3238.476625442943
2612,1420.1019550956582
2613,1965.6194019188786
2614,1058.2438687499969
2615,2399.3171214801405
2616,3419.9948536360016
2617,1399.219982716963
2618,2899.7129717046573
2619,5619.554835646457
2620,2375.2705823328865
2621,3185.192168455316
2622,2554.839389340499
2623,2693.923403752395
2624,2687.123894191076
2625,1975.5170461872412
2626,4214.4589952851165
2627,2604.4174051140553
2628,1726.4766263305062
2629,2955.204008592512
2630,5060.121127601415
2631,3104.5462003976786
2632,3992.9930368402847
2633,3286.594642200035
2634,1614.4638343971178
2635,2582.0369428012123
2636,4692.051785413988
2637,4132.278178392757
2638,1543.4784215642724
2639,1052.584316114172
2640,5343.899677225124
2641,2403.67257145191
2642,1654.6638830047639
2643,8199.074164598876
2644,3028.7528694059574
2645,2283.323364982981
2646,1455.923664899021
2647,952.3880254088435
2648,5759.983415994051
2649,1185.1119106310327
2650,6705.172220175485
2651,2396.0037094631093
2652,2388.278355209045
2653,3862.0052868121843
2654,3483.2298016523073
2655,806.4643778919724
2656,1630.534696611075
2657,1819.0780337053661
2658,3997.7332976612947
2659,143.859269911492
2660,3067.646228762474
2661,2071.721516218929
2662,1140.4925773112498
2663,3910.6274937408016
2664,2098.6106941534517
2665,143.05476943040952
2666,1491.7927633716708
2667,1748.5160319913723
2668,2465.296607985118
2669,1783.8867723377077
2670,2784.2015902007665
2671,2115.6772561904627
2672,3222.960312467507
2673,2244.6274431968764
2674,2664.7082134280836
2675,6502.91148249615
2676,2300.5268198314875
2677,1539.1765684502197
2678,6849.100920149422
2679,1435.6652668119416
2680,1303.4533992996753
2681,6716.465582657325
2682,1027.7751209839396
2683,3132.196953041971
2684,3213.648747369457
2685,2223.524424762009
2686,372.4975177472341
2687,1052.8792485666613
2688,6636.878090956285
2689,7776.635577262073
2690,3558.078086134725
2691,443.63155959431714
2692,1900.939798136805
2693,1524.214188077372
2694,2812.7301312530763
2695,4530.37119403707
2696,2803.172269523861
2697,1924.4049056180133
2698,4572.407429097093
2699,1191.2351416457934
2700,385.3781860972848
2701,1589.123834098015
2702,3221.324762316331
2703,2582.765136220918
2704,2357.4738143078703
2705,1124.2418397369588
2706,157.03910271555165
2707,572.0579616104308
2708,585.1119084843201
2709,5761.262560379531
2710,1806.0565406375872
2711,3444.2558631127204
2712,3950.1471106072854
2713,2267.5540422645327
2714,2938.1517661436897
2715,2267.5540422645327
2716,1168.184053051503
2717,2920.126455822285
2718,1495.2654218815562
2719,1720.3763199057807
2720,5125.298569946602
2721,1423.6757469560114
2722,743.9114001554077
2723,3864.8387410426653
2724,1711.118258680454
2725,2897.0760853886586
2726,1805.5508281136408
2727,2517.691858089631
2728,5305.240522356606
2729,527.3642126769106
2730,3919.775563735575
2731,3821.5114607258097
2732,801.3620179006726
2733,18.47070241678509
2734,1964.9992565176735
2735,1969.201683816156
2736,1398.7358439380364
2737,1664.6643181301936
2738,1825.9142731273485
2739,2523.111856247724
2740,2909.331383093008
2741,463.9628702159996
2742,831.3984923745228
2743,3907.3090118274563
2744,3907.3090118274563
2745,971.1071658244144
2746,2274.88893394161
2747,2909.061728450782
2748,494.10426675876016
2749,1960.3886834982766
2750,4597.4736013805705
2751,2909.061728450782
2752,1216.2812198776935
2753,2432.364812186824
2754,915.0272164531825
2755,607.5179508326314
2756,1346.8476802174512
2757,4991.295285322938
2758,472.85645564202326
2759,4568.475870984078
2760,6881.074551744663
2761,1407.7842388556242
2762,1854.1203629367037
2763,2473.0369976968427
2764,1145.9896847075506
2765,640.9521604944242
2766,2448.145730841149
2767,3194.6913083869117
2768,3350.162374853658
2769,6788.354803768707
2770,568.5075747417453
2771,1766.8668962456516
2772,3109.624039324591
2773,2161.9412874796426
2774,1280.7009471689753
2775,752.1849234367166
2776,1060.9443335144663
2777,3558.078086134725
2778,5388.936628234791
2779,4332.064378909694
2780,1497.23722011689
2781,1867.2475209898378
2782,840.4541086733695
2783,2113.1601499023595
2784,2882.856374395838
2785,3300.353402551949
2786,2187.7723495441123
2787,2242.4465457854008
2788,4083.512595206104
2789,1786.3203841083268
2790,1992.335263547331
2791,1597.9293626878418
2792,1809.0099139405747
2793,3307.9137679839446
2794,2566.578723599728
2795,4550.365722032892
2796,4626.8269056081945
2797,2806.4971816902503
2798,2216.819348810167
2799,1418.7841368040292
2800,2612.8008861126145
2801,4302.673997385209
2802,878.7997001830577
2803,1541.8070651963083
2804,2774.925171181712
2805,712.4786969445936
2806,2583.0891143889894
2807,3307.3618620306365
2808,1377.9209696720545
2809,2427.2901192204527
2810,1964.0752153233532
2811,3985.4837210334217
2812,2800.710689143256
2813,1670.9079946791494
2814,3272.4647127604658
2815,982.5615410955169
2816,3789.9649345789458
2817,3469.055110079307
2818,2640.8263425116875
2819,4531.848206711752
2820,1466.0100181525677
2821,4336.296731514051
2822,903.7695926405129
2823,1050.0273704200001
2824,892.5653168969504
2825,8186.533242630967
2826,1050.0273704200001
2827,848.3371122893811
2828,5004.776570740845
2829,1304.5993774211101
2830,1545.6964157379982
2831,1280.83062535335
2832,4501.3460244778635
2833,1545.6964157379982
2834,1694.8156076343723
2835,3514.136059094093
2836,2091.123029727143
2837,4590.725250612235
2838,2326.3177309515845
2839,3521.0993237260545
2840,1856.5609269083625
2841,4840.606816118511
2842,248.222659681814
2843,1055.5996265845208
2844,973.1176061564797
2845,3008.825010253116
2846,3365.8482577960517
2847,1497.8569540937715
2848,3470.0901279126747
2849,3804.7186349549747
2850,4979.945555535887
2851,161.15641259311872
2852,1762.3906069426346
2853,1746.5736762941622
2854,3920.4192334616027
2855,0.0
2856,1878.6062817909124
2857,1561.0104128588725
2858,1152.9433243243834
2859,2465.523425406969
2860,990.078443624328
2861,2818.027764250032
2862,978.8408956996432
2863,3225.086412240374
2864,1516.0565934191577
2865,1799.3016480594383
2866,5782.153180891789
2867,2902.051021253702
2868,1751.5924905184656
2869,1148.1685976006174
2870,2262.0277954706185
2871,1815.3739025726506
2872,1588.326266767781
2873,1699.3061842537506
2874,6912.792616047632
2875,181.743822716671
2876,2338.7686836982252
2877,2252.582761451985
2878,4569.710440974807
2879,3246.4110101989063
2880,3764.8927218864355
2881,2617.461784114565
2882,1687.9699942067687
2883,6132.70662033974
2884,2049.551852283336
2885,1645.0008568175012
2886,3392.880487762333
2887,922.8876569645994
2888,4175.3385674960355
2889,1511.507039004831
2890,1788.158377769116
2891,1788.158377769116
2892,2470.1496841074013
2893,1938.0115077319642
2894,553.407217361626
2895,127.48804095022403
2896,2846.493032973687
2897,1931.9724778848902
2898,1844.89658675056
2899,1144.4353071552946
2900,848.3092283301523
2901,1371.8702428748024
2902,962.027997879767
2903,1715.171852609338
2904,545.4768796849012
2905,1435.8094028803614
2906,4691.185838174287
2907,1931.9724778848902
2908,1617.4762860433882
2909,840.4617467991384
2910,2766.062893286035
2911,3919.4517431866893
2912,3394.434911795974
2913,3057.749237347308
2914,2316.715436576426
2915,2380.7723169781275
2916,4548.020639145292
2917,2341.377572107251
2918,1700.0322291201214
2919,2009.2405860153804
2920,2610.83576963548
2921,2266.816935405565
2922,2861.71982691539
2923,3462.189162803227
2924,3774.9168798510623
2925,2714.7653312744524
2926,2072.07544290966
2927,5080.219668952338
2928,547.8951370579958
2929,4183.108442382469
2930,2491.3348162986326
2931,4588.87028355869
2932,3602.892281282653
2933,782.5787109520885
2934,385.8214343682192
2935,1142.678164013371
2936,6604.457245946485
2937,2040.3684203291737
2938,2537.310637054712
2939,2733.399387386335
2940,354.80133307659275
2941,1208.6127369627254
2942,2465.274417797277
2943,2660.75439469598
2944,2154.298194245242
2945,1687.8667707378058
2946,3389.116395828063
2947,2285.7894346023186
2948,1602.6811134564305
2949,1467.8151282260349
2950,2392.730001441735
2951,3346.417601972686
2952,1468.6211022495334
2953,3695.886456647695
2954,1211.1929711584398
2955,1081.4278709195091
2956,1981.0497808884534
2957,2260.460731544059
2958,2863.807139453027
2959,1932.001307522788
2960,995.8917313116602
2961,2031.5302765644808
2962,6097.785331923189
2963,894.0444938231841
2964,2316.4006055945433
2965,1763.6557465532737
2966,2401.9401229493515
2967,1497.23722011689
2968,1701.2588776825305
2969,1431.0244527084315
2970,1556.0237917571817
2971,793.3006211915579
2972,3820.1813324512927
2973,1817.281729777249
2974,2043.3789027251814
2975,6854.826959045813
2976,4110.746213562393
2977,3834.8417606144058
2978,226.10090488203028
2979,1875.5749165193715
2980,1128.455459172887
2981,1677.971919884695
2982,2602.612848915262
2983,3514.243639641802
2984,8180.7113815309685
2985,3804.895059086028
2986,987.9508945753413
2987,1605.9842761214977
2988,5611.337733982392
2989,3526.206162760233
2990,5124.504146779545
2991,981.7557375171261
2992,500.3762125059449
2993,3569.8218706297494
2994,1979.2083094919528
2995,523.1226099181223
2996,2601.467050250103
2997,3940.649966522175
2998,6730.343811417902
2999,5500.285378238271
3000,5851.742856519849
3001,3579.584063255517
3002,3469.7249122978574
3003,2325.298539915129
3004,4699.791584595013
3005,1473.9442577620944
3006,5698.626040282144
3007,848.3371122893811
3008,1716.147909709971
3009,2641.682853677157
3010,3737.6246476708798
3011,772.7083351501286
3012,3265.536225293646
3013,3039.194980053937
3014,4434.097738973827
3015,2699.632401306971
3016,2874.811150926291
3017,5214.461832266959
3018,3101.478333919729
3019,1452.4978333497195
3020,4732.872702657535
3021,5782.632676496494
3022,2473.5789396496934
3023,1564.4849399024747
3024,4408.607115735222
3025,3042.141454313983
3026,3868.411138547543
3027,4222.640017027374
3028,3096.076895262546
3029,2199.8072156253634
3030,218.85630857076592
3031,3912.4215823314817
3032,1814.7049799208714
3033,3113.205048449972
3034,1848.2753199767426
3035,2277.716356724414
3036,1960.006167111702
3037,2059.0069378982184
3038,6635.705930016252
3039,6432.790344909862
3040,3679.333272726126
3041,0.0
3042,4921.764012883665
3043,1763.550012729479
3044,4048.811552554619
3045,224.61456661205645
3046,3652.082504974179
3047,2978.4130422719486
3048,2564.5167856001704
3049,1051.0469568474266
3050,1753.0641198206833
3051,2058.447200831582
3052,7863.453407037842
3053,786.048335707727
3054,4680.991150398005
3055,363.96421354820677
3056,2655.6347888426394
3057,6442.841987713532
3058,1170.6661291069504
3059,1018.3012104064821
3060,2965.49479504284
3061,1076.9138760521475
3062,7404.351471712097
3063,7438.98979971404
3064,1917.764767792798
3065,605.6855269257061
3066,974.8932384793466
3067,528.9399778203584
3068,5714.925944113318
3069,1485.1874653697378
3070,0.0
3071,1485.1874653697378
3072,2697.8448709278164
3073,1828.5204214877624
3074,1618.4377953468404
3075,2888.2368045849894
3076,3919.775563735575
3077,2479.205476691363
3078,2469.140317312376
3079,1456.3667943389
3080,1576.1918915378265
3081,6023.533024078388
3082,1755.2375956521048
3083,1529.4301132037729
3084,3381.062932266603
3085,2343.4164178963197
3086,4183.861963278574
3087,5666.537689515117
3088,1906.7733429728667
3089,914.3050298406416
3090,3412.5729650318094
3091,2488.3149353397944
3092,1124.2418397369588
3093,2582.010815804822
3094,8001.581946223369
3095,799.0433591675181
3096,1711.6147366007408
3097,3582.9302556401203
3098,3337.6042265372585
3099,2645.912414241812
3100,585.8722378711913
3101,1708.5319090401404
3102,585.8722378711913
3103,3022.362644425776
3104,3079.5312122693626
3105,1079.9175688273049
3106,1131.2005694929394
3107,1132.89895803395
3108,1152.5135963948082
3109,1553.126373183569
3110,2967.8310426204944
3111,2003.388849001911
3112,5928.939290337438
3113,46.698276867752796
3114,429.57589484068006
3115,1157.2714956922885
3116,4500.542855190251
3117,3119.7278548170048
3118,1892.8684913715265
3119,882.6681982759492
3120,5701.773822735719
3121,2222.29970069232
3122,3762.69853823309
3123,2236.7977866037854
3124,2538.8800738364193
3125,1578.9639467563122
3126,2907.5081572473246
3127,2840.591592690277
3128,5013.2535841580075
3129,1695.4483567786144
3130,5168.398049325491
3131,4970.1870923360775
3132,831.4140827730034
3133,2628.0318418938546
3134,4616.0420944695325
3135,1788.2020848866262
3136,518.056662794579
3137,3800.0317499895245
3138,2304.929501829518
3139,1402.8246516676106
3140,2522.8283670624455
3141,3266.628903327336
3142,1403.220193308039
3143,612.3052427218104
3144,1937.7774755518728
3145,3601.644750940515
3146,1494.9338895781586
3147,1511.9398957989847
3148,7276.543817944451
3149,1686.1946071221769
3150,4423.240696765031
3151,3486.1269564639624
3152,1378.2420582609582
3153,706.796654427243
3154,4693.221946465207
3155,5022.28395452832
3156,720.0760466300309
3157,3100.1076939518834
3158,1534.7045846715955
3159,1391.5723706455262
3160,3850.0608422209393
3161,1376.5562246107427
3162,1878.6385641886611
3163,550.2087399008368
3164,1080.4607303366204
3165,1534.7045846715955
3166,1987.8030161974796
3167,1549.4997756490823
3168,3665.9653685207654
3169,410.21929974630496
3170,846.1516338950536
3171,2321.905642401461
3172,2376.949528033954
3173,1594.7581345298681
3174,4429.287094155908
3175,3955.6418554646084
3176,849.7152556419305
3177,5207.608403843487
3178,6860.308711617574
3179,5742.480876139321
3180,1928.496807729186
3181,2592.4671261310564
3182,4357.6533706738865
3183,1525.2530796552987
3184,2860.3710606737172
3185,1615.3140300181112
3186,4788.631611960678
3187,0.0
3188,1192.2106648970287
3189,2329.9137912425167
3190,411.18817067934964
3191,835.2419937927194
3192,3516.82230596295
3193,2638.314431855776
3194,2798.951370346074
3195,743.9114001554077
3196,2120.3717602634565
3197,2299.3574595175187
3198,1843.2825737886742
3199,1128.2620339372568
3200,3611.880735950163
3201,1772.6777839535248
3202,6593.757870863462
3203,1302.561978676176
3204,2561.0293689559426
3205,1666.3291219680457
3206,1799.4166696994223
3207,1695.866801410859
3208,7334.669743409189
3209,1447.5528276653415
3210,1447.5528276653415
3211,4270.395045639855
3212,921.1512684949502
3213,2912.7087817924303
3214,1598.421399233831
3215,2601.932898307349
3216,5394.43315537123
3217,1072.4534048440455
3218,2530.6227279822015
3219,1938.775154039546
3220,1606.3891372164424
3221,1282.9124351468304
3222,3253.7956604643446
3223,2534.2972282394844
3224,418.3475965859076
3225,2943.2788663171104
3226,4375.621955747372
3227,787.1723683350389
3228,5949.484957361574
3229,253.32517040736053
3230,1702.482616865849
3231,1633.729169558747
3232,6350.984316762069
3233,6293.0499770858105
3234,2401.58760113019
3235,2904.9780371733827
3236,1405.9853865580658
3237,2224.2907732443146
3238,823.8828971730595
3239,1457.0325179050092
3240,2454.130494184353
3241,560.3713178521638
3242,995.4207261727013
3243,2046.2408216941506
3244,5149.106677339054
3245,3403.445926208451
3246,1352.7981818377418
3247,1388.0023655779103
3248,931.2606825048216
3249,1626.2783568180207
3250,931.2606825048216
3251,1795.0949102217462
3252,1756.7782851002348
3253,4468.440208652766
3254,3493.065294233086
3255,1549.1581052596534
3256,3592.433035129654
3257,3396.438226963194
3258,2590.7102255707637
3259,934.3738224190839
3260,3024.6282031585665
3261,270.9077158014295
3262,3486.6497625939396
3263,1353.4998613822108
3264,1612.9772710261614
3265,2600.9907893943655
3266,497.6955995647184
3267,3628.7317450926853
3268,606.7025048190845
3269,4401.487521707059
3270,3012.779575549805
3271,2746.285488286112
3272,3634.870960020814
3273,1375.1049233783392
3274,1121.358380777326
3275,2835.877738441581
3276,1625.4763403210682
3277,1298.350375862437
3278,3766.017895380837
3279,1815.0815647329086
3280,615.6770455136848
3281,6246.357775154618
3282,764.1912799116812
3283,3882.012507481472
3284,1041.4445360349548
3285,3139.449353317133
3286,2289.0235183732107
3287,3098.1159619343266
3288,4274.54585013359
3289,2621.713730240628
3290,568.8396239273019
3291,2448.221478776581
3292,1539.3043196213255
3293,1599.89088104084
3294,903.0531780081245
3295,1906.5169698017332
3296,1214.4197368406515
3297,3373.592802582688
3298,1186.3809572546181
3299,5047.158612058741
3300,3323.13841548554
3301,3623.5568218421395
3302,3772.8729940311105
3303,3159.1240130060314
3304,3302.5245967847136
3305,5869.5923006117555
3306,889.0279717212438
3307,1360.241817220906
3308,426.6416409949733
3309,996.191404997929
3310,3596.2734783622373
3311,5712.493490036453
3312,2234.833385602787
3313,2332.5147189713216
3314,1441.2985276321308
3315,1541.5327902605218
3316,821.9006456078196
3317,2970.8882381234175
3318,1360.6676714941966
3319,4290.276621420875
3320,3785.697027105497
3321,4768.089141035816
3322,3133.6700174112484
3323,3325.0462723848036
3324,1991.093424038672
3325,2395.2315123379612
3326,2614.1168514369597
3327,3325.0462723848036
3328,4076.12673683627
3329,3684.4414601859153
3330,2617.240532916041
3331,2617.240532916041
3332,1270.00749133118
3333,3509.3806020150973
3334,1122.4711025179035
3335,2172.813420765586
3336,1372.1106958893274
3337,505.5459131351814
3338,631.0205518984894
3339,1994.2221994620334
3340,2991.0053186791306
3341,5067.37527425673
3342,1852.5360431759436
3343,3821.7635048821476
3344,262.07985831962503
3345,2916.680259049007
3346,3189.2860475472517
3347,1148.4006632873584
3348,2208.9409057123116
3349,5620.8161717623125
3350,763.2787470445427
3351,1129.007439417214
3352,1212.9801307532528
3353,3653.540522193299
3354,1412.1251152239192
3355,618.3558531273239
3356,5556.973229173816
3357,1967.4470002349112
3358,7715.2457996923795
3359,1186.119992913173
3360,1096.799253599778
3361,1821.3290870225244
3362,1953.705652720578
3363,4529.817623158854
3364,895.6363346073159
3365,4066.450040369723
3366,6651.767744190792
3367,1514.4152572913729
3368,4234.164061049497
3369,718.6677818817599
3370,1960.006167111702
3371,3654.280268766285
3372,1679.7254870178135
3373,2378.460036262752
3374,1283.4542902027888
3375,3102.434021445244
3376,3508.5950369900656
3377,962.2560837182017
3378,1651.5106102538248
3379,2559.4744626476067
3380,2523.320903305318
3381,2163.96558345673
3382,1788.526623702435
3383,343.21888028475456
3384,2488.1194335181244
3385,542.1461815836196
3386,1929.6208171027054
3387,5696.176390168546
3388,2963.7390384918594
3389,219.51993430705127
3390,725.0996112692545
3391,1463.2117630416985
3392,4402.80211123913
3393,3064.326269837431
3394,1033.0611151908681
3395,3718.6307644418534
3396,4303.8098694532055
3397,1298.5000706404007
3398,2989.4243219316404
3399,2421.8553586050157
3400,762.1519602407511
3401,1079.8736848548122
3402,1300.5428309554522
3403,180.36680883428562
3404,4291.5496053447305
3405,2486.2401470599452
3406,373.130837422235
3407,3889.5053051422756
3408,2860.081503210737
3409,3850.4803789194625
3410,2050.203771503212
3411,1575.3634664230729
3412,2391.746921055277
3413,1544.8201936155353
3414,5526.716382153589
3415,3564.17272042134
3416,1157.5240493661684
3417,3951.7351553521507
3418,2093.7881414376197
3419,4613.634342326476
3420,2324.214887824639
3421,1800.6531469173785
3422,2306.175125284981
3423,4044.894765764338
3424,2647.2973357787214
3425,188.8684836154591
3426,1147.5889688670113
3427,1442.9474570784355
3428,4317.867435652917
3429,1612.7738311087394
3430,1335.7517810952381
3431,2269.4670580686197
3432,1668.6796759818708
3433,561.87957930695
3434,1140.1676778719684
3435,1710.6666838161277
3436,2956.3921446754207
3437,5063.53859846687
3438,4004.2427140204877
3439,2123.5729613635676
3440,7262.510477308357
3441,1684.7891616070426
3442,2737.8119144028033
3443,2745.80209047934
3444,2085.4912638996275
3445,1864.3736502867562
3446,1076.9855799916388
3447,1980.4791867919873
3448,952.9356834196449
3449,3945.8717621140277
3450,2279.69105099289
3451,2947.5801621526925
3452,1157.5240493661684
3453,7022.420956135388
3454,3459.076173713785
3455,3269.8949851533357
3456,3587.902582590907
3457,2605.1884415484838
3458,3033.3502551308493
3459,1686.8485739240487
3460,1268.3799844716607
3461,3877.8311293869197
3462,302.94107871056764
3463,1568.9583364320936
3464,1829.34698548369
3465,2873.208489364984
3466,4320.656794650401
3467,1150.2505328169375
3468,3736.4895952006386
3469,3716.439107905443
3470,3035.019603417278
3471,1862.3172710084343
3472,812.9073459965665
3473,5456.217927751934
3474,1166.9249464756795
3475,3894.6764316589347
3476,977.8088562271118
3477,1510.2920805583933
3478,3354.933017355653
3479,1537.2304032685317
3480,1466.3355600803516
3481,4609.594469861823
3482,1721.4636950711504
3483,1644.7207822582843
3484,681.3767094015714
3485,3480.070467695611
3486,3380.6549775940266
3487,2520.6882872054343
3488,2190.6380693862798
3489,2839.43232703875
3490,3223.355337543589
3491,788.6053278305145
3492,428.1294545585448
3493,4555.364847465569
3494,1963.0470801834335
3495,2798.706598915959
3496,2798.706598915959
3497,382.714546442444
3498,2616.1993479630078
3499,673.3160922610709
3500,1447.5528276653415
3501,5753.90902613567
3502,3146.2945944347584
3503,1800.2348262239059
3504,3548.2993474646873
3505,465.57440008649377
3506,2626.9832394895166
3507,3205.790144219229
3508,3154.5823636309588
3509,1156.1763444081741
3510,3535.9175498788836
3511,1382.8358748207602
3512,2603.9160083098236
3513,1222.3167871316157
3514,2088.70088721391
3515,0.0
3516,3301.5382768183485
3517,1335.1494970096687
3518,1563.0861674279768
3519,3490.639909199343
3520,3673.161157496742
3521,3646.7498779742477
3522,1497.5403064357497
3523,1848.021325126168
3524,4076.6216866775194
3525,2744.7049994391346
3526,5198.254798657108
3527,1993.7421130797559
3528,5654.754106233904
3529,2234.415997088289
3530,2398.478629762659
3531,1953.4992758986994
3532,2599.576555490451
3533,1567.2123433292143
3534,4698.587888838421
3535,1792.098746230358
3536,1877.723051682508
3537,1853.8990504845515
3538,1509.552338480561
3539,3740.8003779486235
3540,578.9917848360446
3541,6396.403086903395
3542,3636.4587460291336
3543,3326.0488247074504
3544,803.474854192659
3545,4414.070548165864
3546,1800.474730203543
3547,1548.9127852768843
3548,1733.4079683663529
3549,5382.398409043638
3550,1251.9146400601655
3551,3035.232069091613
3552,1990.7593779825384
3553,3709.151877643664
3554,3239.8703090933463
3555,3093.378147114038
3556,1307.6379554842576
3557,4321.917897261996
3558,5343.655469900753
3559,2294.752747325106
3560,655.6952276611934
3561,1931.5174705157813
3562,1098.946963131382
3563,2827.6003015223564
3564,957.6350787119082
3565,1715.9568862636727
3566,3510.8231051663424
3567,4286.403175738017
3568,1287.6590233258655
3569,1264.3274340691999
3570,256.2626484215404
3571,1972.565219139181
3572,1411.7057330778403
3573,1727.1003193794809
3574,5304.534597859151
3575,3334.0757668941746
3576,3664.363615779687
3577,1287.2464483602625
3578,1273.651884230195
3579,470.2923002001895
3580,428.1294545585448
3581,1445.5766319835252
3582,417.43610546876744
3583,8128.802547779904
3584,2456.8972911364904
3585,4079.2574806660987
3586,2405.0763145066503
3587,2140.2542005149485
3588,174.92453911946689
3589,7184.3018318763025
3590,85.43807022378482
3591,3548.0730518006726
3592,2681.9556355070627
3593,3005.2815266532766
3594,778.9346277963049
3595,1099.993642243944
3596,7004.442674576902
3597,333.3845251722393
3598,1774.9977643443772
3599,1774.9977643443772
3600,2934.9858285784894
3601,3649.0005562073943
3602,3205.0972910065066
3603,1985.1702051494208
3604,1148.7780959621712
3605,4418.8295229393825
3606,3131.916287182945
3607,517.2462884737748
3608,971.458064988574
3609,1161.819306000536
3610,1619.611430396768
3611,3536.0265129256695
3612,1866.1992647253044
3613,3556.9437088862014
3614,2288.476666716102
3615,2377.2478419759695
3616,5980.957872802148
3617,2065.8783554945935
3618,2591.9752496880174
3619,2108.288338701042
3620,4239.135242072503
3621,2398.216877644376
3622,4818.118527896328
3623,1604.8292786075447
3624,1404.4930021357884
3625,3284.7456582755494
3626,1839.1034431235696
3627,2478.6511147025785
3628,3665.781750997599
3629,3648.968683423922
3630,1599.5344510657758
3631,2834.9981492816028
3632,4985.686840325623
3633,6435.071492592382
3634,5012.632712675185
3635,1595.0211449610422
3636,4088.211423770518
3637,1553.1455745595072
3638,4637.125494676251
3639,433.5477256191948
3640,2991.0371023421344
3641,7361.374615028475
3642,2739.2805065460616
3643,1490.6464241991148
3644,5072.528473163099
3645,875.2823802515801
3646,5.9579255409258405
3647,909.2957448210697
3648,1966.2079962329826
3649,5159.747487729123
3650,2497.7805946915164
3651,1910.3039841780899
3652,1842.4733832979691
3653,3079.6184907766024
3654,1578.9639467563122
3655,565.8750996331033
3656,4868.976566543325
3657,747.5641935142054
3658,500.71519746933893
3659,1618.759895556939
3660,1653.2735153590013
3661,1937.3934972930676
3662,1577.9898103931323
3663,1915.8604054353505
3664,3896.0433463938625
3665,3232.9527776608224
3666,593.8323761326122
3667,6214.4359440345825
3668,2523.7746103557324
3669,1172.7098483242933
3670,8503.73153010904
3671,1786.344393493042
3672,3232.9527776608224
3673,3754.518725560114
3674,4286.941442144908
3675,3104.76337289657
3676,1920.9817186153248
3677,2250.0692707555854
3678,4019.07840431762
3679,2210.741110110103
3680,3247.426559045985
3681,4566.030546175771
3682,1069.948158251533
3683,3460.366097202852
3684,1454.244532234751
3685,5438.688093634176
3686,210.64663661470047
3687,1832.7753420870358
3688,1458.657433925104
3689,517.3687699034367
3690,3718.86729548491
3691,928.2629691042404
3692,5527.651188406125
3693,1987.7685584031517
3694,1538.9595712871248
3695,4299.494970173551
3696,3779.180314148699
3697,4287.203651445247
3698,2707.8879280263786
3699,2035.4043431584473
3700,2738.8163840131924
3701,1056.1013739407233
3702,3378.2859505049214
3703,3300.864500348902
3704,1056.1013739407233
3705,4274.135325828204
3706,2206.176519328032
3707,1731.9457826579412
3708,49.47249931705739
3709,3008.679876600473
3710,5295.900110155964
3711,1368.9000941090958
3712,1763.1177870359516
3713,5978.745700677846
3714,1312.1284208089999
3715,1420.8054932191737
3716,438.29644441306084
3717,367.7268082216546
3718,5549.622354793011
3719,1191.528048973147
3720,1618.9879903287288
3721,3808.1305118484756
3722,3230.3935090602918
3723,226.85762947362034
3724,1985.8672779879373
3725,2525.788112556905
3726,1500.555751173574
3727,2955.4210697186877
3728,3330.303973391196
3729,494.1603146338527
3730,499.42033569407374
3731,851.7615957151081
3732,2454.6608801308
3733,629.2690280928093
3734,1648.1232007046249
3735,3667.984176446094
3736,445.5198877436201
3737,1054.7781028739919
3738,445.5198877436201
3739,1580.415869530932
3740,1891.2561537350293
3741,1296.0647638552216
3742,2154.7480144468523
3743,1292.0176060430101
3744,4984.323451172715
3745,3565.069105138544
3746,2741.4448451120247
3747,2444.999550967302
3748,1956.3240252616379
3749,1210.100498054195
3750,2461.1940325582186
3751,3657.462403746569
3752,4792.040266463754
3753,1576.6998877955657
