,nearest_wetland
1542,1773.8822782985085
1543,933.0723395560582
1544,2988.5687598580344
1545,5311.721271894442
1546,2978.1675367327166
1547,1080.129207642603
1548,5864.317056256313
1549,802.9398058112482
1550,3353.401783699423
1551,1851.5106101024937
1552,1620.9167118573753
1553,1419.160009705982
1554,1617.5880204245975
1555,874.6286510149465
1556,2951.3299813426443
1557,5170.41494011757
1558,1397.595046688355
1559,4262.721840695095
1560,3904.3115879829847
1561,2742.366784989792
1562,6387.381910445067
1563,2404.137084323037
1564,2404.137084323037
1565,1751.0392266158117
1566,1305.3189620284459
1567,735.6541185832408
1568,592.6036499255723
1569,1580.0158780362651
1570,1184.6829759167026
1571,3273.045587298399
1572,1612.1587069743646
1573,1934.2487475397334
1574,1990.0000312489894
1575,1887.479974767649
1576,1824.3395188521515
1577,1328.7301403462482
1578,1652.0357612432438
1579,205.20432474905218
1580,287.897334483586
1581,1636.0228274917295
1582,13057.61493681623
1583,6514.158683337047
1584,2105.247192668293
1585,6482.82795834123
1586,970.6267392662198
1587,2343.30170620424
1588,1292.426989925719
1589,1335.5507720906837
1590,4271.592649184619
1591,1955.5902289999206
1592,3471.9256596127175
1593,1353.8943066887057
1594,2121.282533343807
1595,1875.8364348345099
1596,4173.979004846699
1597,4047.228021760755
1598,1680.9659954846413
1599,1623.2961370340304
1600,624.4530065973433
1601,699.8545446646194
1602,1527.312835918738
1603,4179.5870843071625
1604,5659.484530360462
1605,1388.2240522150473
1606,1576.948459596487
1607,1507.9269006330585
1608,9372.124041062418
1609,243.33260585788446
1610,2152.505531285177
1611,926.6008767730013
1612,3351.391945821928
1613,1545.3711900805
1614,5578.45937461677
1615,114.25165534815847
1616,753.2970977591149
1617,4250.083739374385
1618,1600.12658366555
1619,92.43030434988572
1620,2630.7461924510276
1621,868.2865593416934
1622,1674.1524396588543
1623,4153.920590596687
1624,2927.5410266724343
1625,592.6036499255723
1626,1155.180958774574
1627,9418.758138048112
1628,1165.1611974325522
1629,2812.6766411241024
1630,481.25847328793503
1631,1423.2899916448557
1632,1161.905457013689
1633,9908.49944130815
1634,3130.8894028253826
1635,736.7122510384745
1636,1978.1344859530063
1637,2196.9935621178424
1638,7706.082037314828
1639,2418.3376613364176
1640,2360.80567957188
1641,2344.062097742292
1642,826.8223297481626
1643,1517.3753885071058
1644,2305.913242846696
1645,1360.831959785536
1646,3291.9789390927667
1647,1669.3264489677883
1648,910.3146085277543
1649,2305.913242846696
1650,1872.0524855311592
1651,591.3010671705299
1652,1502.4549459641646
1653,1945.0250214630341
1654,1664.7589661548889
1655,1279.7621940341076
1656,1195.893617232536
1657,496.1365162392165
1658,278.13929615602285
1659,4457.516379856755
1660,3810.0503489729504
1661,2662.409322788932
1662,2929.4891845264588
1663,4186.7404428169775
1664,1995.3836892719453
1665,9123.532052711977
1666,1573.4353705122442
1667,3474.946572808467
1668,2028.1804601365477
1669,483.91788546873687
1670,744.3966585550305
1671,3225.0324292514415
1672,1398.3898176298137
1673,857.4770459937449
1674,919.5278076906687
1675,692.4733600587795
1676,1052.8836623684724
1677,3662.1326979099927
1678,584.8058531678664
1679,2170.7357713133392
1680,1174.5281244963028
1681,4741.769476368807
1682,5009.038065571866
1683,4087.0319468395883
1684,1807.7525986229518
1685,2102.812706360684
1686,1431.4374726868584
1687,2728.666254587033
1688,5005.472896703522
1689,8777.388197823819
1690,1468.9164934222165
1691,4994.2963581128015
1692,3708.684868155688
1693,1025.5648039782222
1694,803.4737732756761
1695,6394.445984785633
1696,2065.0826122287635
1697,7825.503078221243
1698,4658.666526661928
1699,1186.750482036749
1700,3609.058694392285
1701,1866.8086850077416
1702,1226.800394287377
1703,4182.147202421971
1704,5773.206666787202
1705,1538.6407549943035
1706,7554.180510203789
1707,5080.213178837171
1708,5797.66814213212
1709,1132.5294162855414
1710,1727.104741677351
1711,2400.9624959537778
1712,2914.89497931013
1713,603.0603348694076
1714,4460.633568225326
1715,2764.973303355839
1716,483.5423634027588
1717,2501.2028029148005
1718,1092.729118058618
1719,3241.9322127388473
1720,1929.628821115342
1721,5106.834555253055
1722,7703.553231147177
1723,2628.154267055402
1724,2442.777867402293
1725,843.6755730479504
1726,4156.143951605379
1727,3189.0731931321598
1728,749.2708015379723
1729,2104.897851581083
1730,1429.1328429308562
1731,609.312662904618
1732,1898.1250973530991
1733,2561.5572811574234
1734,2159.2467140576045
1735,1488.641604937218
1736,3963.0990430583115
1737,1980.266504426783
1738,2630.6939741335273
1739,1044.2135689638853
1740,791.2005916527855
1741,8492.105573495372
1742,5124.4628182901815
1743,1038.9054565153235
1744,640.6214398431676
1745,1510.556504844234
1746,515.5663027850028
1747,3422.2095427573945
1748,1453.396649961563
1749,7788.510780823647
1750,4289.05507364747
1751,1579.174859154512
1752,4186.7404428169775
1753,2651.557831049835
1754,2817.3443836232254
1755,1883.7392573876596
1756,2734.404667509192
1757,8188.803027266418
1758,909.8265418419369
1759,374.3888513978529
1760,2311.787718321544
1761,3376.6520508309427
1762,6272.58435257509
1763,4141.884313852105
1764,1018.4361192550717
1765,1568.2190623512197
1766,2736.372103715487
1767,3908.7537568171233
1768,688.1765248505606
1769,834.7565299109457
1770,930.7620247332632
1771,4367.450551188896
1772,638.8791205542673
1773,4473.636928044723
1774,551.5118215348381
1775,1823.6582623680995
1776,227.94303769080312
1777,2354.2989804096283
1778,2843.7736537811634
1779,1362.657123261693
1780,2354.2989804096283
1781,1409.914697354634
1782,392.18629815123086
1783,616.6111724821735
1784,1837.4703529289686
1785,3019.708983662752
1786,1175.1804782462875
1787,1601.6109712426935
1788,2289.45798657715
1789,2550.150279888487
1790,1989.686022890038
1791,4962.867155103391
1792,2416.287422740811
1793,9242.736661242698
1794,2416.287422740811
1795,5653.450890735287
1796,2074.994513184372
1797,4939.850569031958
1798,7553.723205457049
1799,3383.5131641966686
1800,1910.084852392753
1801,2245.4609346247453
1802,542.6034221241198
1803,441.35731743700507
1804,1263.314889546402
1805,3595.475722679284
1806,739.3771313966478
1807,1472.8451786267217
1808,796.2465108333499
1809,857.977755677728
1810,438.7791596438114
1811,825.5629504722003
1812,1138.4561096771981
1813,1310.803478790279
1814,1928.6892191876566
1815,2869.029849722655
1816,652.8821822539182
1817,4219.7885284147405
1818,1148.1977677610198
1819,1771.120982557475
1820,3306.2398703244653
1821,2989.6730218501284
1822,1801.8049717151673
1823,1714.0665975553688
1824,5123.783358855216
1825,1402.8015708199648
1826,2699.574141771431
1827,3435.1752033587422
1828,1867.6657563809201
1829,3891.355875296844
1830,1206.2348852198934
1831,3527.4618441126777
1832,2316.0505091575806
1833,1556.6454392358273
1834,940.2075736222157
1835,2267.831247216949
1836,1451.019075540896
1837,2086.145297928075
1838,919.8396436062073
1839,2844.867236462924
1840,1538.2165794801012
1841,4292.7525238467
1842,386.8979395530128
1843,1784.3102861532116
1844,2030.5573074551783
1845,1567.44357180713
1846,617.770293540134
1847,5058.959126495172
1848,4713.349470588257
1849,1381.7633709394756
1850,2334.881328471248
1851,294.48135110697115
1852,3576.0326983465957
1853,1963.0325555017391
1854,4670.673855804598
1855,935.6708635000001
1856,4052.793262681405
1857,392.00476722163086
1858,109.02216437745228
1859,1392.7408498995435
1860,2737.7913760613797
1861,5127.150417642638
1862,1333.3504564926213
1863,6079.570280763232
1864,8051.253067602911
