,nearest_industrial
1361,126.10292535402043
1362,713.2520599331342
1363,261.0835114285905
1364,235.57147970814842
1365,134.16439630635193
1366,770.198820853632
1367,1345.0924942669299
1368,1347.2459996792302
1369,371.6385821855314
1370,302.603453986088
1371,919.1487004967349
1372,537.2499918420218
1373,1294.6988209372253
1374,152.3889335622927
1375,1348.7468503652362
1376,1151.612742306793
1377,172.50651130035823
1378,625.0498039269037
1379,942.2461380231774
1380,872.9207636051481
1381,535.1541364559071
1382,301.2702484407217
1383,38.50730149925592
1384,665.7645982384205
1385,460.2782703468056
1386,926.4207335233439
1387,585.4365298618642
1388,60.15814904601434
1389,78.77963021170058
1390,1107.5907721515364
1391,555.1232876795611
1392,710.997063278177
1393,1106.296982264682
1394,94.69538332678133
1395,75.94324046593368
1396,883.8405445994847
1397,102.86000658700294
1398,386.0524199526699
1399,548.579743359764
1400,81.49806840159782
1401,118.78830351371573
1402,912.323864224705
1403,630.0247980819321
1404,440.315776148985
1405,1910.3923669115804
1406,139.98697434286274
1407,555.0411789931774
1408,98.12278291961536
1409,830.943913556354
1410,936.9330831881947
1411,946.228259563274
1412,137.1504373086347
1413,963.7725005242175
1414,1342.2662286667844
1415,555.83630317975
1416,597.4781475319561
1417,631.5943526386333
1418,2179.243479820199
1419,657.5630450443763
1420,243.1982901992052
1421,621.2451794549833
1422,862.3360183149456
1423,442.80977315682196
1424,854.0348598579446
1425,451.8692123097958
1426,1953.5477365502236
1427,939.8609883924615
1428,559.1186758584172
1429,306.9010258387281
1430,43.323156818310316
1431,0.0
1432,418.2373864738761
1433,1731.846323512974
1434,686.2512493061713
1435,698.06960623119
1436,231.82346922671633
1437,115.41239126310771
1438,636.1499151952969
1439,1682.4350600203472
1440,453.1129646196264
1441,154.7362181074533
1442,112.83108815311043
1443,466.1680815480772
1444,830.7100204077154
1445,57.045715122780834
1446,1195.0776713485668
1447,132.59239806575164
1448,477.0519117800867
1449,372.11275075530995
1450,704.2849966701857
1451,783.7083437834932
1452,1051.9018725617636
1453,583.193461436596
1454,285.5351768779501
1455,1633.2674138372015
1456,319.2783031591899
1457,617.8750684629225
1458,55.96359166622855
1459,652.6250006527798
1460,740.0855148177717
1461,945.6238801489172
1462,28.449811411446497
1463,79.39295803201442
1464,392.1260449409064
1465,290.00989843896605
1466,80.3243244731502
1467,1235.213236013541
1468,28.449811411446497
1469,320.5868708750569
1470,509.1881787091297
1471,297.4279814769185
1472,998.4049555750198
1473,434.33575057348304
1474,0.0
1475,89.30328674976091
1476,158.15576629744615
1477,0.0
1478,412.8882775776987
1479,538.6098377730913
1480,243.42651366809505
1481,92.80455117565369
1482,447.4523094597505
1483,939.3384879509038
1484,98.86040869004451
1485,0.0
1486,576.3137475111502
1487,661.8193934980804
1488,623.480540901321
1489,446.9767269824686
1490,240.61420689645144
1491,1043.353949223584
1492,966.7001098784768
1493,447.32160664773926
1494,810.8781633117688
1495,147.00403619964248
1496,504.64218914335754
1497,117.36232410084317
1498,1168.8462624771632
1499,311.5497447909113
1500,1421.2139627898343
1501,384.8193101821096
1502,31.06296011314832
1503,242.51356724523626
1504,90.32338340251954
1505,808.618923143482
1506,539.8538243500864
1507,805.3597249843908
1508,322.19963334024214
1509,736.4243536149276
1510,878.7253296003043
1511,279.121080326821
1512,439.8582605328887
1513,30.218869376477606
1514,373.54787685523763
1515,72.16311179294104
1516,237.84156064808144
1517,87.23929561901426
1518,649.2761484469783
1519,114.91707945985051
1520,529.573318757301
1521,112.65505031275558
1522,268.74924057268817
1523,1228.473850155115
1524,65.64204415012092
1525,2342.398249463761
1526,441.75590501554956
1527,441.75590501554956
1528,574.4509063775548
1529,181.6914800006153
1530,262.93335668864313
1531,1063.715166194663
1532,421.73489868476616
1533,28.449811411446497
1534,248.32766027211278
1535,137.48307423719038
1536,566.8366667382279
1537,417.3091847925517
1538,9.185342213099148
1539,128.51995232677658
1540,538.2632522300088
1541,676.296155052035
1542,391.55175863924023
1543,538.0586718529094
1544,545.9110745732714
1545,0.0
1546,91.22999476485332
1547,625.6863783643412
1548,1690.1519910561237
1549,514.1444526450542
1550,669.0779458097962
1551,1124.1367056786894
1552,935.264932418997
1553,497.0155905545868
1554,252.64652227613155
1555,200.93103370096995
1556,260.40900476448974
1557,758.5459571046595
1558,1485.1319989333078
1559,281.3190649909709
1560,2498.300416256758
1561,434.713107009836
1562,1889.3989997983238
1563,847.827425086602
1564,847.827425086602
1565,80.85828499649227
1566,707.9420167795745
1567,617.0535236034457
1568,238.30092154634218
1569,111.86238320613276
1570,517.935523694726
1571,418.00002178683025
1572,549.5260877673403
1573,1683.0933178268317
1574,365.46072894540373
1575,1187.0740897011651
1576,459.4702253168671
1577,655.3096652003389
1578,244.73232962107159
1579,427.8512637481548
1580,479.22094681510384
1581,1192.0685750385906
1582,1172.0638353329496
1583,744.6314655046805
1584,999.124074967547
1585,1117.2578496061215
1586,178.35278577868854
1587,126.62449854079011
1588,664.2680068786088
1589,222.80574665114239
1590,326.99124327826155
1591,436.82754776658646
1592,1188.4620431313965
1593,360.0644415545357
1594,75.09810058376482
1595,1042.5507821989186
1596,502.58689273481735
1597,820.2727980286572
1598,349.7966844465436
1599,171.20443058274185
1600,868.2773178292443
1601,765.8537912597349
1602,180.76448115835169
1603,731.2549852828922
1604,124.54213932709614
1605,644.095183955203
1606,236.0231575491215
1607,704.374312087912
1608,302.67934087216616
1609,422.8397525184134
1610,674.7721979587935
1611,121.07600778396318
1612,368.06561760234683
1613,36.372078732596506
1614,896.2283861432626
1615,830.5495697974144
1616,784.3133490207033
1617,258.8946741127349
1618,473.90226096359726
1619,61.87310725604617
1620,139.06633347691147
1621,886.5313019492481
1622,1529.4019682199848
1623,872.3736334879138
1624,66.54058807205877
1625,238.30092154634218
1626,677.2698335060512
1627,795.2193260020746
1628,815.9196365367875
1629,380.8309465174915
1630,198.03241801482227
1631,192.474635006841
1632,763.9957586959964
1633,45.118369812647224
1634,152.66107716791788
1635,2147.28003379526
1636,889.248443415446
1637,426.1486928858724
1638,263.8000453296698
1639,256.1802985785377
1640,1111.7404993520859
1641,805.3597249843908
1642,102.68704540668539
1643,368.7614636325556
1644,524.0508434862307
1645,422.0156555287563
1646,2150.810503676912
1647,215.30885170120703
1648,117.08705115117914
1649,524.0508434862307
1650,780.2814284199823
1651,0.0
1652,555.4510014897581
1653,408.76441585693823
1654,373.44490813541904
1655,930.4712798726412
1656,1030.7437988390102
1657,209.10793101573518
1658,192.52371637986224
1659,545.9501372596534
1660,222.91202361067383
1661,328.09521765344516
1662,351.53384005037196
1663,628.8504759922868
1664,1761.2155119938407
1665,224.64991973677002
1666,374.38712975021076
1667,842.2243575952776
1668,403.67310123434027
1669,73.44009710849146
1670,711.9162962043074
1671,1468.4461312574824
1672,535.5641532303194
1673,518.072792385207
1674,87.81556713154764
1675,130.68552144145454
1676,508.90247091634376
1677,1140.3914363816853
1678,838.8430198375956
1679,372.58553384278395
1680,2309.355378755511
1681,1044.6442493643995
1682,301.33409402683634
1683,138.13581720566913
1684,292.122255553315
1685,460.47410605217584
1686,932.276114202297
1687,410.92474722982587
1688,809.7825395053238
1689,188.13859635052665
1690,666.0682294802514
1691,0.0
1692,327.02545359291184
1693,158.08562350430233
1694,394.7661696798727
1695,969.739267618432
1696,1081.037200539684
1697,1266.1868013086419
1698,228.7125436091801
1699,694.2123968371238
1700,366.80359684358785
1701,80.47794595299523
1702,382.916914641516
1703,488.2370938012844
1704,704.0231857637846
1705,412.7461346466774
1706,789.9064811960282
1707,1131.1550810299243
1708,1892.3787434802812
1709,473.31703694818054
1710,1363.4256178614387
1711,1172.1386209627285
1712,1422.7278220873975
1713,229.1358085053927
1714,609.3212059515256
1715,1069.439224492419
1716,454.2652087140335
1717,558.1665671705972
1718,792.3985402272914
1719,981.6460225917308
1720,71.3918878875022
1721,958.216996642314
1722,287.8322633671982
1723,527.8566936164793
1724,904.0360420649832
1725,112.26870369749481
1726,2041.425322621242
1727,557.2599470344061
1728,424.3150980255159
1729,327.77426968205947
1730,784.4191165477772
1731,112.44248708402665
1732,878.8924345681438
1733,1701.5146682110162
1734,429.11493233554364
1735,137.27693466002168
1736,586.2111466099717
1737,1102.8096325282606
1738,1669.5023302501627
1739,645.3188567778379
1740,511.40156148970254
1741,1018.3268465123227
1742,862.1039165353341
1743,788.2438063231891
1744,295.00075181793426
1745,697.6053512968253
1746,245.4880733200829
1747,497.53940398249034
1748,909.6054059795686
1749,1064.6747709453668
1750,649.2981380180387
1751,1299.357104598945
1752,628.8504759922868
1753,881.4488555720881
1754,143.16990737342988
1755,775.6591278708196
1756,356.4737033013576
1757,1469.1954210774707
1758,885.0954029558228
1759,1901.8563799877377
1760,632.6072827970614
1761,446.75435201052096
1762,944.9943728230525
1763,385.3327411918166
1764,489.3234289763521
1765,190.44267747875242
1766,903.4334802072082
1767,2398.351680075905
1768,193.7985268472342
1769,898.4596345530254
1770,425.5540282930629
1771,236.5788943933906
1772,445.8285423952153
1773,537.6558878626662
1774,617.103101273353
1775,440.315776148985
1776,57.04842252003706
1777,318.52556707121687
1778,540.6144342074774
1779,1035.0463984445528
1780,318.52556707121687
1781,616.5798852631824
1782,1036.901341384972
1783,786.2017652347432
1784,360.0273399933509
1785,48.824147985801055
1786,251.77173175267572
1787,885.0638990775707
1788,75.65741430562939
1789,376.44098724711296
1790,555.9861231324958
1791,513.4676263593993
1792,303.64896818456907
1793,364.1650332851629
1794,303.64896818456907
1795,993.5142799565677
1796,136.6410967308866
1797,185.0615357774581
1798,1090.7270133660786
1799,1185.5517367730297
1800,290.7077436112753
1801,397.61669795259945
1802,57.26149397395593
1803,386.04042972830274
1804,174.44989563822318
1805,405.26406673764217
1806,245.4296770958528
1807,398.8844130485684
1808,764.8484577241104
1809,1566.1727733395423
1810,99.54857804865453
1811,292.24579976174977
1812,558.3254840295479
1813,6.860348142654038
1814,994.0551498444961
1815,1005.0507101972548
1816,332.33727512059136
1817,74.24257665250471
1818,0.0
1819,1302.7653158949518
1820,228.3526210487957
1821,1107.7078104522493
1822,1507.0407360592267
1823,613.5417105617704
1824,1416.3116350573193
1825,220.0684635192674
1826,380.7267544937911
1827,156.7566875121003
1828,638.3039060791058
1829,621.6908721387225
1830,420.7664649254834
1831,264.56142255556495
1832,729.8997980311212
1833,798.3620637775206
1834,427.9806720395219
1835,973.770564305206
1836,906.5346505257917
1837,336.5508790184901
1838,631.6274445993784
1839,562.1555869946787
1840,595.3137046396683
1841,127.94958244012555
1842,20.31092728465255
1843,921.6104126900248
1844,545.0510318727504
1845,471.5786312807529
1846,245.64950093084715
1847,2114.328409148647
1848,800.1022926874533
1849,54.633688663092656
1850,443.5533901717966
1851,403.28782164950775
1852,1350.387427872576
1853,642.7054546931538
1854,297.4279814769185
1855,831.1924286700375
1856,423.9617312863167
1857,724.5817343819406
1858,778.7462403154955
1859,1578.427509617213
1860,261.91103248147346
1861,276.91532214898575
1862,1126.73617317407
1863,536.1723686018576
1864,2322.465701454142
1865,105.31971242389402
1866,696.5096538666849
1867,1002.5708224005909
1868,688.9291625446305
1869,472.11583043888834
1870,645.3472985771868
1871,417.5244664277785
1872,1254.8406755956005
1873,40.45663640878525
1874,203.83703165187515
1875,567.4103977946451
1876,0.0
1877,749.057338441249
1878,391.43367278283125
1879,2335.189458743781
1880,644.434044411916
1881,2276.627006445668
1882,503.4543419116486
1883,1331.2762911774
1884,399.59451509013405
1885,293.5399669361639
1886,722.3284733047857
1887,677.9081079289346
1888,583.1744670198934
1889,197.0468353681733
1890,143.4442450002907
1891,846.727526360252
1892,201.3503068938984
1893,364.2834077446938
1894,934.2862044263098
1895,732.8532014346912
1896,732.8532014346912
1897,1149.2317353478422
1898,197.52972498557705
1899,1448.5917671794384
1900,920.1947535915558
1901,895.3810944420892
1902,207.81329931508859
1903,33.281075561441895
1904,610.1650987933202
1905,113.25748214183042
1906,94.84582478755728
1907,1138.882676961586
1908,643.9170587479595
1909,979.4949063287692
1910,335.04630568824115
1911,229.80059750762575
1912,657.902442826521
1913,661.294323420004
1914,110.24592743299497
1915,912.7518910510043
1916,0.0
1917,880.8655196645793
1918,1883.9626647508792
1919,262.06935228153964
1920,433.41377311484956
1921,408.85491368741805
1922,1084.044613300477
1923,723.1644987435809
1924,568.2372561658404
1925,31.89190924850536
1926,410.9214774478316
1927,504.81706924988544
1928,619.908838514366
1929,13.100357123033005
1930,1899.217619755728
1931,622.1540216759694
1932,1007.1773726592503
1933,174.71111604420503
1934,271.059332439023
1935,920.6398157042938
1936,811.046907486966
1937,1285.720217831771
1938,1117.2145346846223
1939,519.1129211391312
1940,924.0482486551277
1941,229.29364859249984
1942,596.6573100103645
1943,209.9205768595733
1944,385.1019367693039
1945,402.6437949647458
1946,972.0207948155161
1947,1452.454237021035
1948,339.66226500268937
1949,939.6624226020166
1950,824.3795301272287
1951,493.1651425611571
1952,1064.6267435282
1953,957.1086681152241
1954,175.8827585530879
1955,1197.836818640517
1956,346.9199935730203
1957,123.01083363758441
1958,228.82489856355485
1959,1050.3066700330778
1960,392.00850138257977
1961,781.750315646454
1962,483.95957139199083
1963,162.98823718951516
1964,173.23578995504556
1965,901.3090157768612
1966,222.2245963668628
1967,180.91175592935937
1968,125.75624220003994
1969,82.80763033454802
1970,789.7587428039185
1971,538.7755876212992
1972,1001.5246975121992
1973,524.7268179959145
1974,1428.6241268746355
1975,340.9466500101311
1976,874.2234869720077
1977,413.0964168542628
1978,393.9361906011688
1979,0.0
1980,598.3573563240071
1981,855.5632318634891
1982,381.19039874575395
1983,511.7832427798367
1984,1049.4088485320913
1985,1307.8310242863815
1986,498.9922718366081
1987,205.6262447621943
1988,289.36434619077414
1989,414.163601944109
1990,267.1252108588039
1991,310.34354645248146
1992,1676.6323999134968
1993,735.5370128238018
1994,220.13337582908622
1995,261.91103248147346
1996,612.2230969459968
1997,926.9630837303337
1998,74.1876113669021
1999,553.711309477969
2000,582.3594421403373
2001,269.8132980326936
2002,412.1138861176682
2003,1061.550790905527
2004,1006.363977704579
2005,1205.7374556632233
2006,723.284518577453
2007,115.01296156239454
2008,1660.2268082691983
2009,399.44111359515676
2010,596.6310943871578
2011,417.6940804134717
2012,541.3406516882369
2013,440.315776148985
2014,750.4023311906736
2015,181.05121284497955
2016,142.51290583718108
2017,49.757032646599406
2018,1385.6492583442187
2019,651.5964035973286
2020,368.80387932748846
2021,0.0
2022,800.4284021107794
2023,58.14890856628228
2024,587.6113309675659
2025,71.61851277176144
2026,239.48578153646199
2027,391.31847474573425
2028,159.11118595922184
2029,201.30268384828574
2030,322.2313226914092
2031,296.90265122948347
2032,535.9149021399804
2033,1426.2664303419958
2034,86.0950091451336
2035,304.17350767927184
2036,0.0
2037,325.9570328922596
2038,84.87632272595248
2039,217.18136524142025
2040,355.9492449111525
2041,631.9836076160864
2042,433.1614772281626
2043,518.0669908338671
2044,275.7127767766963
2045,256.3210344275465
2046,1133.37644077694
2047,391.34395837979014
2048,374.5078430214619
2049,920.434963972501
2050,373.4421354639762
2051,1241.4789711211977
2052,225.20059152672292
2053,439.59408095189707
2054,1319.8654812458424
2055,524.8389862122361
2056,131.68433713047364
2057,240.19787286373753
2058,438.0093946757982
2059,2062.3692254970906
2060,419.0624070510256
2061,251.92620354119842
2062,244.18772953105443
2063,1020.6497287252765
2064,1347.082086135502
2065,306.48710968469146
2066,853.8792426325329
2067,134.49326194484715
2068,119.24083134456981
2069,1422.7698027148426
2070,0.0
2071,1105.3634122157468
2072,858.4040888896461
2073,262.04259829309854
2074,431.9688179163437
2075,162.58611411581415
2076,138.7282119594588
2077,1268.0470647405732
2078,900.7564627313089
2079,251.43901223433363
2080,857.4383799192252
2081,421.73489868476616
2082,775.3118414185427
2083,699.8568631809836
2084,0.0
2085,553.4811249062002
2086,876.2970084999581
2087,151.47463877002858
2088,708.6271654335719
2089,689.5916105225652
2090,55.778117336013835
2091,826.0149061088055
2092,153.67238924783084
2093,1081.3420108367282
2094,627.0022051981346
2095,236.44078956847605
2096,363.00561051221416
2097,884.1169563132911
2098,982.5757375341244
2099,565.9928138867396
2100,204.78345730656068
2101,232.72254573136195
2102,631.9874442050966
2103,1414.286366083333
2104,47.04126462668941
2105,20.33262883326517
2106,201.59481688890992
2107,774.9359817034746
2108,413.20095536488543
2109,696.7991766971762
2110,345.63433298199914
2111,548.1373627825058
2112,507.86410290722466
2113,284.4132435076167
2114,1170.0346892184734
2115,927.6266721952904
2116,335.2969106428887
2117,396.66132262560916
2118,547.7840727900764
2119,1959.7144143058642
2120,36.14109412745439
2121,349.8266686095652
2122,519.4998810284424
2123,590.8335512843294
2124,161.13933086051279
2125,370.5165183681116
2126,551.2742318614905
2127,882.5658932654633
2128,283.61552027241623
2129,808.9109650487057
2130,175.72955602113345
2131,69.84742319328292
2132,469.8705481193681
2133,222.5673538153697
2134,303.83065466493326
2135,526.9461605904792
2136,362.7104370308179
2137,0.0
2138,480.02010749632063
2139,104.88326919739222
2140,712.6060492457714
2141,1618.9527973813467
2142,691.6827592014035
2143,0.0
2144,2174.8387440092947
2145,361.992920169481
2146,991.2671747772949
2147,554.3924015028114
2148,533.9042281775115
2149,614.4561011134339
2150,533.9042281775115
2151,1454.7089495711293
2152,563.1950225368895
2153,199.35898675737943
2154,575.6985199064212
2155,419.0976818076714
2156,130.1216926028791
2157,1351.6535000408016
2158,853.5353637498897
2159,1254.7263752157198
2160,874.3502926111381
2161,331.2939447830729
2162,154.6766162053339
2163,1661.256888426113
2164,2132.891021825793
2165,187.0048383519687
2166,216.41057445784975
2167,91.86414605873816
2168,639.1262758577576
2169,0.0
2170,605.9392779246263
2171,534.212147696313
2172,1074.0749028408648
2173,593.3644037113904
2174,343.84044587267005
2175,666.858796467287
2176,189.85778362368404
2177,0.0
2178,260.07074825946296
2179,657.5630450443763
2180,101.8668614432129
2181,210.8181993532171
2182,527.8644595538128
2183,276.7882734079112
2184,655.8952352943096
2185,469.41206587478155
2186,527.8644595538128
2187,868.1669649216202
2188,584.3162489449966
2189,845.4663688795215
2190,531.2868837837319
2191,682.9901446119046
2192,314.8268616907508
2193,354.5825705732924
2194,627.9016619967803
2195,119.97263044965821
2196,581.2365393107002
2197,194.30569505870676
2198,0.0
2199,1119.863702040286
2200,1995.8118863126965
2201,551.088217863619
2202,290.72599886271183
2203,581.2365393107002
2204,192.40875559801196
2205,415.47587311589535
2206,464.1936012361113
2207,1209.7244799460545
2208,558.0281820097582
2209,557.6613702445769
2210,748.474258934105
2211,339.23320917344944
2212,261.6138497376599
2213,417.8868317041057
2214,463.305305006557
2215,1071.5762390187078
2216,634.4053298295427
2217,266.77955642822343
2218,286.9454669758337
2219,270.5795552197165
2220,1000.9079071635244
2221,166.78225405558683
2222,9.250950261201275
2223,45.0095415154979
2224,1528.9005518061476
2225,694.543967986091
2226,0.0
2227,645.8820150037651
2228,207.5831121940531
2229,718.4099184406105
2230,292.3054782855433
2231,1059.3309985873889
2232,860.6652643971986
2233,0.0
2234,2003.145324986967
2235,140.56213120739093
2236,154.18282618936595
2237,1237.3156371976115
2238,796.275885429037
2239,487.24416339124855
2240,62.330575175881755
2241,176.10952857858692
2242,145.11359465600938
2243,641.7423281335332
2244,682.7381156399738
2245,127.2664361232057
2246,165.90473939598868
2247,205.6319682231863
2248,1062.5939031581047
2249,1139.6934246644641
2250,198.1395374324285
2251,173.4754424551487
2252,607.0941341631526
2253,143.28277857550125
2254,373.5536071382246
2255,1209.1006251800807
2256,1049.0184927999758
2257,0.0
2258,1524.7691356058378
2259,144.0777958622913
2260,243.84938324483758
2261,500.72066821259557
2262,1523.4621434458059
2263,150.08939191138427
2264,632.3841610327523
2265,324.86255244399376
2266,91.24556168174334
2267,41.57518181260506
2268,0.0
2269,220.97388711083966
2270,160.66830776090396
2271,1181.8445072351924
2272,726.8013384288394
2273,70.12403361784774
2274,882.595124357914
2275,217.19543691258423
2276,0.0
2277,441.62859647407424
2278,446.79896012068116
2279,686.3683579275171
2280,490.00329170799125
2281,193.03869718272082
2282,438.7176172143607
2283,461.4722476027621
2284,700.4228706201434
2285,352.82931620206034
2286,0.0
2287,993.821572007547
2288,169.46277659582628
2289,100.6534617735517
2290,179.809895649061
2291,61.686540955995405
2292,1487.307154734617
2293,300.95978426071974
2294,228.36282680176177
2295,339.4179506998632
2296,605.944919692548
2297,28.9574678221835
2298,150.74566211470383
2299,744.3396009475273
2300,20.011209635217867
2301,150.74566211470383
2302,333.0193652478855
2303,567.3252697510209
2304,724.9703543381607
2305,201.7648578811915
2306,201.7648578811915
2307,794.879707059035
2308,839.1072914546083
2309,203.0794593650283
2310,855.8554320399159
2311,585.423467166351
2312,414.1070958244284
2313,972.5406353132776
2314,664.8418176182745
2315,886.7659606801435
2316,393.41032464953685
2317,120.31848748136989
2318,286.7086845802124
2319,874.049051212667
2320,1028.0496919439836
2321,523.4958851991864
2322,567.3688368984418
2323,221.01404180391862
2324,291.2111888757802
2325,1121.1299993814146
2326,664.8418176182745
2327,559.3181474811288
2328,697.5958577569597
2329,292.2049801773363
2330,386.7830571728885
2331,360.04444425503556
2332,79.08029620896006
2333,488.638011950546
2334,690.0347789215115
2335,1311.7189980948108
2336,1677.3002403229857
2337,572.5167946743776
2338,386.7830571728885
2339,1072.7588091570608
2340,393.7768373835531
2341,326.47814945269215
2342,444.0759734355661
2343,1636.225465594335
2344,451.1044260420176
2345,167.2179947614114
2346,912.00778328859
2347,423.05757636673536
2348,346.8896269464941
2349,785.9313123441573
2350,237.7374984600535
2351,379.44652097551904
2352,371.3313995491766
2353,409.9629508426218
2354,58.383852047981655
2355,326.99124327826155
2356,164.88035465316935
2357,299.73018555081933
2358,514.2838556716682
2359,526.3823021669887
2360,764.6652715165269
2361,2001.244454426965
2362,546.8399036477862
2363,1089.5159800734314
2364,212.1766714916014
2365,484.0764219337148
2366,437.67456691627825
2367,73.60342302946927
2368,1109.6293574967794
2369,1225.8079846784667
2370,140.1494433031075
2371,565.0002947594301
2372,2005.6801195386126
2373,167.31285842020156
2374,371.3313995491766
2375,474.02017756642726
2376,290.89082562601897
2377,160.0072787165648
2378,383.4969680208543
2379,371.3313995491766
2380,662.8208150771783
2381,371.3313995491766
2382,759.1470741795279
2383,1172.3594045346629
2384,1171.404288609164
2385,793.8884394966711
2386,1211.3576578162395
2387,597.6860374235034
2388,817.7234683653197
2389,305.0643071297464
2390,615.7195200845748
2391,1287.3621310705248
2392,1072.1302642607368
2393,678.2504647154436
2394,858.4743024078095
2395,683.9077274873387
2396,1292.2827495505005
2397,532.9713467861174
2398,657.2518651980821
2399,214.0436866206024
2400,802.227711857669
2401,667.2172754888596
2402,191.56797577601012
2403,667.2830216363669
2404,745.9355824025743
2405,336.88769187990397
2406,202.9346265288279
2407,546.6144127460972
2408,1056.027071928081
2409,1583.909530496194
2410,215.72542597538407
2411,269.59795787472535
2412,573.0720728169983
2413,294.78607908205527
2414,352.0144483441065
2415,188.818242128637
2416,890.077542783751
2417,281.6587451868882
2418,226.92555433648388
2419,604.2900856576878
2420,16.21388008285079
2421,1640.3701378486223
2422,147.00403619964248
2423,345.0064968344419
2424,663.8073613401108
2425,94.92086422560782
2426,467.19043997226316
2427,0.0
2428,202.20645507409733
2429,577.1642754987661
2430,713.45044221989
2431,668.0767226117551
2432,505.5599845754949
2433,460.4147505832908
2434,242.68790889350316
2435,405.5401823072797
2436,1901.8563799877377
2437,994.6982887171126
2438,382.8738114449099
2439,78.20708335762805
2440,1223.9097867040634
2441,687.1519487835925
2442,416.880918870131
2443,686.4385209747194
2444,473.69830847611735
2445,194.28137983773766
2446,140.21630478981817
2447,730.4873270050643
2448,523.4940994047807
2449,929.2809951989965
2450,396.8722291600003
2451,24.618400116307356
2452,358.53749476627473
2453,721.9037370023904
2454,689.755991347483
2455,510.3851163527888
2456,1095.7120385804728
2457,763.2835816609111
2458,300.22427366159894
2459,1118.945462355829
2460,1002.5511809591983
2461,873.3009514720629
2462,246.51742766710802
2463,678.8204827521524
2464,422.36742611028103
2465,1017.2056670786895
2466,256.9251462788956
2467,1141.027877787533
2468,1539.3321999346713
2469,625.307440702421
2470,933.038565166166
2471,2161.4112687000716
2472,2073.2535645497383
2473,819.1538685143789
2474,292.4157798519069
2475,228.4099505720732
2476,151.47772719923725
2477,76.10505710919865
2478,388.53528546833354
2479,523.8991168207165
2480,882.6048666305612
2481,0.0
2482,0.0
2483,1057.491231583966
2484,423.15578227713667
2485,92.4358473230586
2486,709.5125979750975
2487,308.7229593365366
2488,1042.187727041652
2489,434.10156474938435
2490,1040.580416805573
2491,62.97317843776845
2492,630.0793913869361
2493,382.91624451178944
2494,1015.7266904434342
2495,994.3891264992678
2496,866.2534095489672
2497,256.0373428903915
2498,510.3851163527888
2499,666.6742637554408
2500,1072.1900488214533
2501,1319.219458076284
2502,293.1007406862125
2503,148.11144564228925
2504,22.0028731790896
2505,110.51077481455161
2506,263.945793670714
2507,1434.8830340754214
2508,650.2195966515908
2509,409.7129499660315
2510,1207.226725679619
2511,429.45671278130897
2512,510.4979666074571
2513,555.206861967592
2514,680.6423128645012
2515,1334.9134468300304
2516,510.4979666074571
2517,445.45621823708376
2518,944.3841070838306
2519,222.88344797221313
2520,356.4215891931999
2521,381.3448288155093
2522,517.3385674341171
2523,802.0018127237379
2524,178.43350599873983
2525,519.2685961353753
2526,635.5282386576902
2527,343.84044587267005
2528,850.9385242242728
2529,234.25177419783557
2530,376.1912060704859
2531,910.7876423752302
2532,0.0
2533,477.25173726189445
2534,132.87930213295402
2535,110.66609269732305
2536,1976.0981499302118
2537,231.75066229068204
2538,811.0225815104601
2539,1513.824124934363
2540,268.80746204303654
2541,304.8689183258408
2542,21.74260997685298
2543,639.9486861799704
2544,1334.5113470083045
2545,1145.3107484965894
2546,1231.135922603612
2547,279.121080326821
2548,832.8947094247422
2549,1137.4651089685728
2550,741.3561695149547
2551,707.5982670476263
2552,51.27314816686522
2553,704.9116723829555
2554,477.60307994968224
2555,595.7387030000542
2556,29.942547492898335
2557,209.09478167105377
2558,1918.0418467199838
2559,541.1243774829736
2560,731.3765015512628
2561,646.989899182173
2562,17.00985232869946
2563,438.0384444572999
2564,1383.6235176241582
2565,112.65505031275558
2566,353.5994896109657
2567,105.2772110766715
2568,666.1263922540983
2569,286.1969046815482
2570,461.27315080601807
2571,604.3162402026445
2572,1114.687365563939
2573,1649.5211112412183
2574,769.1387151473609
2575,156.72595418696895
2576,942.4719636499077
2577,81.28613445038616
2578,715.643229014553
2579,209.15457920105968
2580,134.10791178239816
2581,1439.190852457868
2582,996.1252350232213
2583,929.2809951989965
2584,46.49937339853897
2585,582.9163756546939
2586,657.7727933224065
2587,201.4589506668676
2588,1714.9739474083494
2589,173.21739041007476
2590,2310.4007845716965
2591,891.137134901376
2592,1050.692978045259
2593,64.65899753071966
2594,234.334715495367
2595,357.002660260371
2596,438.3640885414795
2597,68.59748752029071
2598,408.2461964728956
2599,112.55665463941224
2600,135.31522368109697
2601,1132.4169956723515
2602,924.4556856420514
2603,895.1415234538644
2604,683.1415107243615
2605,277.89571874248134
2606,1336.7617461365962
2607,95.88401001976031
2608,665.2701523613146
2609,2335.189458743781
2610,153.384016279995
2611,225.56266493053053
2612,606.0749266073378
2613,168.91402834758833
2614,534.3245255427045
2615,847.8836546888667
2616,202.2969433050181
2617,325.51021749344704
2618,675.2983786991781
2619,112.65505031275558
2620,676.7032710027595
2621,141.0229324845587
2622,433.1234587398615
2623,1221.3740907752644
2624,986.772191272783
2625,968.1552918422417
2626,454.88426594474765
2627,376.3005514469155
2628,215.20542833115692
2629,661.8827143925442
2630,2170.4565562515027
2631,607.8161216921519
2632,587.7540639489142
2633,972.1997461166046
2634,281.94048876174935
2635,749.4845328974549
2636,83.28298241413451
2637,788.701188674957
