,nearest_lake
2538,443.427514339871
2539,1372.637616406223
2540,2531.2825616656664
2541,3345.488173964479
2542,183.1779134635986
2543,1409.7322280111598
2544,3491.7415519852784
2545,2479.68697269115
2546,2620.547721401503
2547,548.4744536353219
2548,1394.9290104754389
2549,2923.8825582851537
2550,1351.4001412713799
2551,1739.2989953243987
2552,4283.378805368167
2553,888.4729152845573
2554,6989.687927370987
2555,5754.014836013608
2556,5356.159507756539
2557,715.5019343433357
2558,2298.625417620373
2559,2158.758599050974
2560,7181.276077215438
2561,1254.711882675529
2562,713.3713695705015
2563,4907.612638870227
2564,4131.759600465573
2565,819.7745654201026
2566,1794.5560985858092
2567,921.8488151664178
2568,4009.001072581018
2569,2944.9781810436966
2570,3824.2007517917004
2571,6472.690128274685
2572,274.62117218082483
2573,2222.4855957536765
2574,4611.283374880381
2575,2656.5572460248686
2576,1467.2590379593787
2577,2649.0888933799833
2578,2564.771762379292
2579,3004.6097126425875
2580,1722.9015237924098
2581,1597.4026072794006
2582,249.83417268481008
2583,1995.9204793248216
2584,1341.9467280129502
2585,6737.4735444601765
2586,1918.8849285386018
2587,2148.761848337797
2588,806.7037196705575
2589,426.4789491955546
2590,1349.909534264357
2591,1943.5687049413395
2592,3968.21498071406
2593,299.3405832075227
2594,4996.027178885945
2595,1958.4178439470243
2596,1828.1698247869515
2597,7933.664309394822
2598,2085.7656331692588
2599,4279.841787041141
2600,3136.3389028594224
2601,1838.3982605495235
2602,4256.266580723024
2603,3081.018886840904
2604,9648.518749835976
2605,1896.043289998944
2606,2413.599633566866
2607,1545.2441573138246
2608,9665.086818722
2609,1697.6697565011782
2610,820.7803224669225
2611,5191.791086827842
2612,2317.88074867946
2613,3243.4578803653176
2614,1241.7770651806068
2615,878.6855233321897
2616,7788.510855309884
2617,941.8354519056354
2618,4604.913458729217
2619,819.7745654201026
2620,2269.7567725240356
2621,2855.9693261880493
2622,6573.418735171062
2623,6149.7006528886695
2624,5513.4424755985065
2625,4723.055275491611
2626,3062.6507583736275
2627,6570.957167580541
2628,936.354781228195
2629,3268.4546317389295
2630,1453.6783347745097
2631,1741.7610114793208
2632,5858.296422283207
2633,1943.5742793969528
2634,2159.545690420736
2635,7046.80292186354
2636,4465.36494691477
2637,5068.951388374089
2638,5881.119798187904
2639,3314.853645654357
2640,4713.186645320147
2641,3597.078349561257
2642,5857.0377310640815
2643,797.12875471573
2644,3509.8386681337042
2645,3148.36576569881
2646,7654.7731057574065
2647,2395.4313219457963
2648,484.2600878260499
2649,4053.9834237587993
2650,3630.1740809724474
2651,1279.9775463038015
2652,1151.4733176267516
2653,2515.6950766288132
2654,4130.079181326565
2655,2129.466285110614
2656,8581.113091074487
2657,2779.3376748939654
2658,638.7766224503547
2659,4304.218296739908
2660,3069.5411383781147
2661,2353.3878003983073
2662,2090.817756517447
2663,1922.5676864955556
2664,3703.2751671468304
2665,2426.4706527728968
2666,1196.8244512117988
2667,1142.1226412756441
2668,2883.752671052532
2669,764.4846544389102
2670,971.7243550000859
2671,794.3671898211505
2672,1781.1507602765632
2673,1294.066495415905
2674,4873.025308170496
2675,1884.3876552531156
2676,3652.8216300119634
2677,856.3685080096645
2678,1763.199711154042
2679,869.5132993618562
2680,2204.161827195787
2681,1697.699428391148
2682,2751.4903461309473
2683,975.5693360342435
2684,3624.972155378447
2685,1525.342922534269
2686,3315.475569777833
2687,1555.6492983155579
2688,1813.1146854735537
2689,1077.6038103310766
2690,2607.3523124387525
2691,2680.4774889130267
2692,4238.973741903857
2693,2249.4451190904147
2694,2645.2566160328847
2695,1765.3623691055009
2696,3675.1788706926513
2697,4461.932061437881
2698,722.6624550801766
2699,2327.0400143221827
2700,3530.19430496903
2701,3401.317412841645
2702,2984.669130955548
2703,5258.981542713426
2704,2519.900827803684
2705,1205.1395981901132
2706,1544.261017030351
2707,3263.087559089343
2708,2638.7034262089064
2709,1939.4526512892207
2710,1545.7603026404945
2711,964.4544849700345
2712,3251.0567466068505
2713,1034.7683086868067
2714,3592.251540260526
2715,1034.7683086868067
2716,3914.7899310446105
2717,3616.276992183308
2718,419.27359901398194
2719,3040.3188564224806
2720,663.0440251579763
2721,2687.5818731868926
2722,2044.7803616231279
2723,2171.0748025272774
2724,2698.576288406231
2725,3266.171090203156
2726,3603.476098051623
2727,746.6964772037535
2728,3795.689351329195
2729,5232.453905603993
2730,926.0581996277077
2731,3045.054991660699
2732,1664.1229802022453
2733,2237.3809713964206
2734,1028.4073446377363
2735,610.8766722535104
2736,1216.9766313227922
2737,2909.822674050958
2738,7534.591131658926
2739,8672.809977543693
2740,2055.3411522814663
2741,2011.7631017500264
2742,543.6114501256038
2743,2230.4807949033266
2744,2230.4807949033266
2745,1205.498951722763
2746,2027.4155541006107
2747,1735.1965280914403
2748,9289.326119818694
2749,3383.4599564848795
2750,3696.9085350784303
2751,1735.1965280914403
2752,2873.104167504534
2753,3083.2670556402118
2754,1762.184128243122
2755,1666.7463529053707
2756,5536.583181567497
2757,905.648073748304
2758,1529.9848732320293
2759,719.7433363163033
2760,731.9493239696737
2761,2855.890332697701
2762,1115.0871754589748
2763,1281.535975603791
2764,3110.2461276302415
2765,2742.21378868748
2766,805.8642359932026
2767,3452.681997754598
2768,1239.925211329289
2769,522.3139587925996
2770,4505.050135678106
2771,1044.760578193867
2772,3456.9936360759166
2773,2901.328114729472
2774,983.413630063076
2775,10508.844542397906
2776,1764.6201104867612
2777,2607.3523124387525
2778,2949.788499135157
2779,1501.5993672981401
2780,2980.2506664268553
2781,3514.046913442123
2782,6081.541431789158
2783,841.1020127120058
2784,1531.157683704819
2785,1421.465082811783
2786,2951.8280456273797
2787,3049.4942285730963
2788,3136.3389028594224
2789,1111.5273677989212
2790,893.2211756006067
2791,3084.4672946724154
2792,3716.825086093073
2793,3375.1667133358897
2794,453.33377022709755
2795,1724.8977569301487
2796,2563.6169611322644
2797,4669.06947823898
2798,1701.4159466980623
2799,2732.5251387943517
2800,883.2642635321804
2801,3186.9268949814114
2802,2791.0684651236443
2803,9670.956501080365
2804,331.5666133631546
2805,864.57596254878
2806,5188.349855818369
2807,1195.660973955695
2808,1511.4186314684237
2809,2509.1425983011995
2810,1395.4988578980765
2811,3405.4537558135926
2812,2303.2508117066986
2813,2706.7276688349925
2814,798.3801927251087
2815,5323.640871930589
2816,1192.2390491007372
2817,2756.8118814900004
2818,4658.062397500742
2819,2916.1459761056453
2820,5445.962656631044
2821,1580.2061721195705
2822,1097.2007439719093
2823,1900.668388461739
2824,7614.449464917747
2825,884.5320172910283
2826,1900.668388461739
2827,693.8071705857374
2828,3077.5929214527932
2829,493.35201596235106
2830,5030.913935244548
2831,4508.890166325488
2832,3468.0441962469713
2833,5030.913935244548
2834,1438.9596212808895
2835,2843.0461178701826
2836,1158.2811327192812
2837,1354.2500110961207
2838,3002.675097665832
2839,1606.8034645039868
2840,1950.1883927204628
2841,5120.822502315567
2842,2508.1025245502565
2843,2048.7153075661267
2844,3183.748335236832
2845,5714.204112995987
2846,3654.545346101721
2847,8201.732792069048
2848,1667.1915248303485
2849,3423.9301940277014
2850,2512.0882668235745
2851,3581.9463253190393
2852,4183.304175551553
2853,3711.9301677103886
2854,1798.7562779787684
2855,2122.755998204428
2856,3395.663318185427
2857,2056.9632080929964
2858,2284.9854829618603
2859,1452.7714661593207
2860,483.0691872066433
2861,6791.440299064327
2862,640.469465440998
2863,1533.5376571745903
2864,2365.2354858342237
2865,2542.0475252916467
2866,2650.036623401636
2867,3771.153279613354
2868,3627.572616277601
2869,8385.789072808784
2870,4450.50414075976
2871,3219.7115339171946
2872,2777.229112842602
2873,3094.5312559208573
2874,1771.194458127928
2875,12065.907986613096
2876,3080.907206407077
2877,1768.9995749675438
2878,1844.002995141802
2879,3021.2433284606605
2880,3719.696538684474
2881,3058.5350455068688
2882,2845.123895876749
2883,310.3558536233094
2884,3222.7493584558442
2885,1366.3882722658989
2886,3827.2248652051944
2887,2836.723775584106
2888,3703.4625680509
2889,2480.4549651867474
2890,912.5105802704754
2891,912.5105802704754
2892,3029.2057015014216
2893,574.4548789291268
2894,2127.8537818576524
2895,651.7591673149665
2896,1290.06370833852
2897,8976.479093692504
2898,2695.2048518894285
2899,2523.1653433366046
2900,4255.610807645014
2901,1283.0207945372913
2902,1541.4233806646548
2903,2670.73711545497
2904,890.0972979094471
2905,1615.8213343259404
2906,2575.9735514358595
2907,8976.479093692504
2908,3248.4799419764668
2909,4847.881128590821
2910,2146.706879463078
2911,1575.868298423815
2912,1552.3835625466165
2913,7273.373330810379
2914,1972.689811942294
2915,8238.41424103044
2916,1440.3872300410067
2917,3250.196849784174
2918,1237.7965827428814
2919,1198.6210631536314
2920,2558.0565830511528
2921,3639.9708923391468
2922,6305.218799763176
2923,1536.5528641385215
2924,2609.745635867511
2925,1138.8078184722385
2926,2900.7230589785195
2927,1948.0516082786683
2928,4093.4765067172125
2929,1548.554917907721
2930,2575.857482110777
2931,3859.2958268875336
2932,2645.7372498519458
2933,103.1923717641457
2934,2540.2279127260813
2935,1220.0930530015994
2936,3274.691517747306
2937,7089.078877903573
2938,4750.4234419028535
2939,2304.9720678876542
2940,1839.547428359972
2941,916.59576728235
2942,4780.359324791586
2943,5950.971386009852
2944,4668.47075103487
2945,1861.8051600254294
2946,4290.017871722099
2947,626.5516107120209
2948,3111.1191589175737
2949,735.1261657657719
2950,8485.365219383122
2951,4732.520271426612
2952,2626.9045674684253
2953,1444.6372339500779
2954,984.2652103452353
2955,2316.4894344332865
2956,3250.4034639823603
2957,4048.6405814241225
2958,4725.7342961421045
2959,1981.6173585191696
2960,1247.679030906701
2961,4413.750610910551
2962,4534.6572710123555
2963,2287.9261672575694
2964,6219.395169646898
2965,4304.963944833287
2966,2278.7709105029453
2967,2980.2506664268553
2968,3174.0937731933086
2969,2643.176988556068
2970,2254.7552610249863
2971,3884.693321293076
2972,6396.426751244769
2973,3398.4692696114803
2974,3437.736075288461
2975,1852.643378020276
2976,2922.077628955147
2977,3038.120674633976
2978,2954.3204069102535
2979,1207.6474950066065
2980,1083.6038838195957
2981,3889.7181179775916
2982,2850.5274505556013
2983,3033.62228306638
2984,721.7674730754661
2985,2802.4376655202564
2986,2915.0782738881094
2987,2148.052046945264
2988,1756.2308394834618
2989,3430.3517972383634
2990,1590.070358071673
2991,1484.824547086232
2992,1929.4320816198497
2993,888.5922246486831
2994,1027.538123126705
2995,946.355190715291
2996,3620.896899648899
2997,1653.3762092193656
2998,454.52845995945876
2999,2272.3861495899955
3000,2500.5516142057013
3001,1871.2354571771962
3002,2788.55620069181
3003,3860.1927702121525
3004,2444.6795602096136
3005,2956.546582375943
3006,1744.9688747828227
3007,693.8071705857374
3008,2083.9677984090076
3009,3363.739526026205
3010,4270.343488184488
3011,4599.206273117997
3012,2062.4045966837966
3013,2966.6084193014967
3014,5472.134394997517
3015,3165.1183552038697
3016,2542.1153660063856
3017,3919.4553539881235
3018,1046.150319063759
3019,3304.627070069654
3020,1594.9040411303595
3021,2594.3459192113814
3022,5459.213391019954
3023,7120.309401213149
3024,3868.1981557538556
3025,1296.1169283343293
3026,5513.57957983672
3027,6731.121591106973
3028,3425.2330983910233
3029,6305.132604138494
3030,1244.3136935488826
3031,4365.105084479394
3032,499.25198827844076
3033,5593.320422466885
3034,1710.5314163259484
3035,6651.144244690489
3036,3131.6796233357436
3037,746.2898209116795
3038,935.4448814185447
3039,720.9227669023587
3040,3401.9248988062336
3041,10424.771683587305
3042,1585.1275367454077
3043,6879.341864623386
3044,1594.3768440709287
3045,6994.843239892697
3046,2067.4450392224517
3047,3479.2166961045687
3048,1460.1368096091321
3049,2973.2021027642195
3050,2024.8187596573841
3051,2978.6777006127545
3052,729.4099912292967
3053,1409.0962097427953
3054,1666.5131352104659
3055,2261.3933381579313
3056,5093.770933416572
3057,675.4201070103014
3058,1881.8527458198291
3059,3799.4258483915555
3060,1865.4815286184007
3061,1774.008620093892
3062,1199.2529893034302
3063,1972.9489847782388
3064,3023.6559289476327
3065,1245.2733104460767
3066,695.3736454896493
3067,5485.853125643744
3068,177.33636368952014
3069,2646.53867874972
3070,270.10817463417703
3071,2646.53867874972
3072,4295.242869568309
3073,2180.927034147952
3074,6098.252443699255
3075,5322.509805058398
3076,926.0581996277077
3077,3700.7581291591155
3078,1601.4870515759487
3079,638.2463022381334
3080,1667.5997606661142
3081,1031.3081108762576
3082,3624.979723043074
3083,3939.131931573541
3084,2138.310822080389
3085,2114.3723823581104
3086,823.2488940142406
3087,3771.8789759194124
3088,3442.9002921244646
3089,4686.470029993954
3090,1262.193082298912
3091,1458.0277159580057
3092,1205.1395981901132
3093,5194.674528715089
3094,1445.956812444496
3095,1842.295264243493
3096,9222.790952575637
3097,2184.5039955817724
3098,1971.4513973944327
3099,2446.486864857731
3100,3930.907329744018
3101,3225.1643683292573
3102,3930.907329744018
3103,8510.108585056701
3104,2105.598700109739
3105,2500.180481013612
3106,1289.3542527489378
3107,1186.6298074384235
3108,439.621861963627
3109,2256.1759003809007
3110,4225.171988398963
3111,6276.632048169401
3112,2362.7634584570374
3113,2317.8183931723966
3114,1348.889092491469
3115,3304.2816215433995
3116,1849.7908533926598
3117,4727.117073793051
3118,1031.2876287510105
3119,1086.6248719919797
3120,2082.552693638695
3121,726.6746292385004
3122,3465.7592885920208
3123,518.3880538124064
3124,2382.043921844676
3125,2897.056599336792
3126,6177.629466320524
3127,7180.343729870735
3128,2824.327217236493
3129,1642.5588442395588
3130,2765.277114718191
3131,1555.6619351512668
3132,4000.8948258757705
3133,5888.854010394306
3134,3177.2774634355787
3135,7552.924216652644
3136,2756.016148549648
3137,4524.867310683158
3138,750.2567893321065
3139,121.3798272249722
3140,4998.226269224435
3141,3752.325574186535
3142,4042.8374493710025
3143,3789.633153572162
3144,2116.548913743608
3145,3814.761781060404
3146,4261.333644445869
3147,2713.7705100761473
3148,1081.8678872361972
3149,2673.610295051611
3150,4168.296993326732
3151,1140.7441720040588
3152,3218.541419557962
3153,10865.546962995564
3154,2133.6544104166474
3155,3383.7952302062718
3156,1457.7714655670877
3157,2019.9020210261974
3158,1602.9681047919844
3159,1476.895336699967
3160,2000.0038324203554
3161,5371.073096770552
3162,2411.979110458551
3163,3007.7790199806223
3164,2586.7008399913952
3165,1602.9681047919844
3166,1191.662512737813
3167,1256.2539545184422
3168,2730.7181555675834
3169,1717.476335219922
3170,5464.93851882241
3171,3788.5917261615905
3172,1412.0477984863257
3173,1670.9697947142229
3174,1243.967888422549
3175,3065.395298761749
3176,229.74370325037296
3177,2038.567573566676
3178,586.4092945621924
3179,5331.240816112743
3180,5232.422709727961
3181,2686.3993936091038
3182,1484.949229680468
3183,3183.723998939347
3184,3508.2400699436416
3185,2672.762575878785
3186,3704.088070722283
3187,1841.4898443584268
3188,4285.58013643135
3189,6616.321298163932
3190,1813.289128700565
3191,3342.606409731943
3192,3419.2306265045363
3193,3846.999551992126
3194,3443.2477453388037
3195,2044.7803616231279
3196,5791.402410474242
3197,4136.38228072483
3198,501.8415952023976
3199,5343.711353772036
3200,2802.692013528702
3201,1771.9666781909561
3202,1178.4831641431535
3203,1710.3928835239008
3204,146.62058892761746
3205,667.958148583644
3206,5696.8024914102325
3207,1755.1337274171563
3208,1281.6569441909028
3209,1683.3949677852384
3210,1683.3949677852384
3211,1618.5815910350004
3212,1716.184904753357
3213,3028.735581448272
3214,938.8732226964967
3215,4178.557866843677
3216,3172.8837295514286
3217,3238.0992430049328
3218,579.9472875290154
3219,1667.478628730677
3220,1921.2538967727828
3221,2222.01714886173
3222,1873.9788921967483
3223,2500.644562359358
3224,1703.6464067631052
3225,3341.384771599209
3226,3705.7624473905494
3227,1053.4580534132667
3228,2139.502331360822
3229,1158.2242454639456
3230,4549.479028920326
3231,1596.2826142363012
3232,3078.9687948772803
3233,2544.440320439228
3234,1529.773059253192
3235,1942.0478292078499
3236,1731.1657565533628
3237,3175.9572982035943
3238,2759.7236976145964
3239,1585.7154429017885
3240,1478.8764506262667
3241,2033.8771411128935
3242,1677.7825944426954
3243,4220.397002120397
3244,850.2306582588307
3245,1828.3486902577804
3246,1089.0775223987098
3247,7840.675259801429
3248,1685.4726148006746
3249,2983.3248876038447
3250,1685.4726148006746
3251,3885.524166757991
3252,2295.695338988566
3253,4306.703740286504
3254,4628.9106382403415
3255,2233.798014656769
3256,2171.489409282812
3257,149.60426172812316
3258,3825.008704149559
3259,2777.708734387279
3260,1015.8741144965502
3261,1540.551102622822
3262,9019.912743324483
3263,8132.710819803052
3264,3772.904308004479
3265,656.990230610871
3266,820.5434784072338
3267,1128.4737341695854
3268,611.6411743492487
3269,1103.966621669221
3270,6563.227203705903
3271,1015.1788984372444
3272,2303.379702079677
3273,3016.3864782441956
3274,2278.0668952358474
3275,9312.78612819692
3276,4750.414344922459
3277,5636.5064258209895
3278,4197.564223002324
3279,6996.3627226491735
3280,954.7858543533935
3281,854.0986486315907
3282,1871.2307502769042
3283,2764.3729275506726
3284,366.09797351430836
3285,2474.9041363197866
3286,3188.509747900237
3287,931.8063708351907
3288,3201.4309909461153
3289,2751.3325471573103
3290,2238.1385695566537
3291,3951.3172781881694
3292,3580.968575798705
3293,476.09206216864135
3294,1557.2406714198487
3295,727.4881467176797
3296,2711.4033343938872
3297,1098.4119818116676
3298,723.4901393587763
3299,899.1076552854679
3300,932.0463290762784
3301,1391.145879504787
3302,3657.904560862503
3303,1294.6031581127029
3304,1155.4099289875871
3305,1453.116481613635
3306,3051.069283304569
3307,6229.213304267041
3308,1182.8883552759169
3309,1759.5223172212986
3310,6245.213934692423
3311,753.3465430239613
3312,4651.703295000098
3313,1485.1110241464733
3314,3112.9850019718338
3315,2348.5664270240695
3316,2147.4129184094577
3317,2255.257146189883
3318,2882.3060023909848
3319,1066.2353314855388
3320,3667.908606295259
3321,635.8330093819033
3322,3111.468607576357
3323,1977.9697683355573
3324,1062.1532189974116
3325,2227.725129161984
3326,1162.8869221155762
3327,1977.9697683355573
3328,1007.8185187536113
3329,4234.027064541092
3330,4584.021147263294
3331,4584.021147263294
3332,6916.457925590816
3333,3054.8410977300864
3334,7952.62987558821
3335,1269.0596053061893
3336,3252.9703375748795
3337,241.96716898766672
3338,1419.6015567447992
3339,2413.6263210142383
3340,4697.990247673876
3341,1781.0932339076119
3342,3883.0803833052014
3343,1380.9564920862367
3344,1620.77024662237
3345,3768.2754586493015
3346,4300.4187068418105
3347,2591.402760173979
3348,1582.3697688826628
3349,1917.227117630464
3350,1562.821924788405
3351,2171.9369708774125
3352,961.8564010550124
3353,3618.1151904316475
3354,2162.446846707727
3355,4216.791057151086
3356,1716.7535331973609
3357,2761.8187514155347
3358,1150.0630464933613
3359,1837.0775372136832
3360,2989.656128150819
3361,1910.5115033418708
3362,2174.973707954217
3363,1908.6014570833381
3364,2870.9577151520957
3365,3228.812952606977
3366,1153.6513294994265
3367,1632.137357571035
3368,3112.476359454882
3369,4594.429492833761
3370,3131.6796233357436
3371,3549.841331507675
3372,1310.9105189404452
3373,1711.21861296721
3374,2445.7845397860824
3375,5146.607785054383
3376,915.1791334166425
3377,1301.13889337726
3378,6162.380220041922
3379,1008.2071492936385
3380,2834.5487501674547
3381,6137.9420658297195
3382,858.8193445974302
3383,783.2405469621589
3384,4913.819497084221
3385,2488.063533565296
3386,598.5998030695746
3387,1358.7716567528537
3388,1175.711953720765
3389,1596.0734111579031
3390,2300.2056173827973
3391,2896.2744700718713
3392,5549.326467048281
3393,5527.51506782526
3394,1050.524630150897
3395,1830.8256714410973
3396,880.6533032365551
3397,3199.0183920668287
3398,2474.346287950104
3399,2273.3807583183943
3400,2014.0829749960349
3401,972.5352258452481
3402,5557.304845092287
3403,2354.3393383400526
3404,2777.3937092568904
3405,4377.880957140186
3406,1071.8718658935015
3407,5340.024699220094
3408,947.4554020631125
3409,3554.7619095792984
3410,4822.527092951716
3411,2643.7086354899493
3412,3094.0104440423243
3413,4906.918915782727
3414,1671.7054401070939
3415,961.7521630454637
3416,1251.3305714948374
3417,1762.9545579402466
3418,2754.175215061844
3419,1991.017885689227
3420,3130.206166925923
3421,3180.830505998348
3422,1645.730859996437
3423,2460.408741909534
3424,523.493452607678
3425,4145.832087233231
3426,1854.6315829867572
3427,7925.763281882547
3428,189.32149828022042
3429,3099.9684233020557
3430,3983.6707454548414
3431,3423.1914131151257
3432,1133.1365070690713
3433,11440.273431348787
3434,5239.699345571793
3435,3913.2397359349197
3436,3459.3850048776326
3437,6278.113066377672
3438,5259.620411700736
3439,2245.109437918008
3440,329.23581489319605
3441,732.7820322801748
3442,4680.257552782017
3443,865.0112396377309
3444,3275.338961566852
3445,6212.540949660022
3446,4134.35289805099
3447,3567.5023071198743
3448,1355.737115790368
3449,2276.717810226129
3450,3760.266298725756
3451,4320.732186686966
3452,1251.3305714948374
3453,1842.095406971805
3454,3237.1173166278277
3455,2859.5557590413996
3456,5923.2512294748985
3457,1689.0202379716052
3458,1091.6737922693478
3459,1175.5414579855212
3460,89.01931691576593
3461,976.6447100240097
3462,483.02778486239725
3463,1546.4032565393773
3464,2128.8895818011547
3465,2751.1140125707084
3466,2102.999219815016
3467,1564.0806049610205
3468,1351.5777891424448
3469,5723.49922972269
3470,2679.527847932676
3471,4355.175877006445
3472,1078.9118238456088
3473,3031.4603953118435
3474,1352.3400317260919
3475,1011.5922470192618
3476,3870.031569448757
3477,2239.9271966961605
3478,3114.6756399046067
3479,3718.474274763073
3480,3511.7738451638743
3481,2770.851676954317
3482,1585.6171493108066
3483,1168.6538159718084
3484,892.1786931554681
3485,1746.4957829238679
3486,8087.02902598829
3487,3668.469452621628
3488,5039.943890394757
3489,2214.953158641473
3490,4439.648659607332
3491,1832.077378586035
3492,4668.611590771711
3493,1572.0780527860286
3494,3679.9821766597315
3495,2323.3288406334696
3496,2323.3288406334696
3497,9879.7977394153
3498,6879.9701303102
3499,3739.160070288643
3500,1683.3949677852384
3501,3254.306134584604
3502,5076.380737616615
3503,831.5350279723937
3504,3439.3355881954944
3505,2819.476114413771
3506,1076.9517687438015
3507,5090.206327916641
3508,1041.841132470201
3509,2929.264861289459
3510,2269.982515590275
3511,2104.2277947308908
3512,2469.487530121011
3513,2752.0433145745974
3514,782.0749740749013
3515,1919.168446230306
3516,5296.943334391323
3517,3130.3180648016855
3518,1153.193288580135
3519,2267.4825648128335
3520,5318.965632705349
3521,5982.194567411784
3522,6725.883505980694
3523,3104.4422392471242
3524,3611.20667085481
3525,6522.029901052996
3526,1275.729432354317
3527,1723.8661179156184
3528,2846.0668423659854
3529,1559.2123982492874
3530,2787.1158023939006
3531,1777.5330925069327
3532,834.5566706620665
3533,2759.2776975176885
3534,4272.916146281723
3535,2071.739154667366
3536,1115.173238235246
3537,3336.363231568763
3538,2574.7782344995594
3539,948.7842862239739
3540,1901.379163686729
3541,2497.5660186914893
3542,3722.684654620514
3543,3116.8382508454656
3544,564.8788036056466
3545,2370.3365567019573
3546,758.5230734693782
3547,1807.0437197190643
3548,1944.6024059668737
3549,2793.239338294551
3550,1439.4760537803763
3551,2806.2979438643006
3552,502.7918425588318
3553,3930.988567060025
3554,5148.337219745688
3555,2272.010208546678
3556,1825.5814101140836
3557,1622.6257809458048
3558,3562.4057195951664
3559,1514.054920998351
3560,2458.941753115061
3561,576.8757398101329
3562,1376.067741734929
3563,976.5774690793891
3564,1581.5111912181121
3565,3244.4707075536758
3566,2012.1861841128784
3567,3804.440127340254
3568,791.6754575650766
3569,2548.8883566279965
3570,1366.8687950679496
3571,2667.1663854502995
3572,1491.7062792263766
3573,8614.33546635879
3574,5671.809313080758
3575,2266.1231982843615
3576,4025.1192228429136
3577,1341.631362930593
3578,5368.471950485482
3579,1330.024338929469
3580,4668.611590771711
3581,6041.661630801745
3582,7245.73043320555
3583,419.8503174012323
3584,581.4055914318917
3585,1711.623406475028
3586,3717.508187878266
3587,3235.435782370562
3588,2900.8234335979896
3589,1466.0383120614415
3590,12606.321505275653
3591,2269.8818625376593
3592,7236.714030021111
3593,3815.9432883072786
3594,1452.4936404749265
3595,1641.2314673389146
3596,1468.6896751667714
3597,4383.8005459704345
3598,679.9367039110813
3599,679.9367039110813
3600,3710.941787473618
3601,4367.882346583083
3602,1129.0363342161797
3603,2264.454491485478
3604,2582.6040445242197
3605,5777.343579280461
3606,2115.015556234395
3607,1262.99441815578
3608,1372.738902474004
3609,771.5794200165502
3610,646.3097534514116
3611,4462.852369926615
3612,897.5858249587243
3613,3302.364342929348
3614,2179.6383795230126
3615,1154.9650982674377
3616,1486.069887233429
3617,3136.8039403144985
3618,2876.88645812176
3619,3397.6915691479817
3620,2264.3596920737937
3621,4427.946833002222
3622,2154.332901125726
3623,2883.461888955272
3624,570.9343543973437
3625,2038.979096094033
3626,2725.556789087294
3627,2567.6006814026077
3628,1133.446132716867
3629,5791.312534423177
3630,183.62976821341292
3631,2325.586220708156
3632,905.1431884167623
3633,1868.1874843908909
3634,885.1130547169902
3635,2766.219864415224
3636,3869.5994172577407
3637,8335.884546255336
3638,2525.124973376408
3639,2085.718290474166
3640,2890.382373505695
3641,574.2055469242883
3642,919.6947515577918
3643,1244.9536792426327
3644,5617.234651569682
3645,2810.3451777897203
3646,5180.221223351773
3647,4395.614072660853
3648,1619.6562043924403
3649,2176.4823777409156
3650,8356.074514097012
3651,3749.499436278253
3652,2693.9481506475795
3653,2319.925820461492
3654,2897.056599336792
3655,1470.2082843784399
3656,2695.3719857277824
3657,787.4210461420724
3658,948.6904020414643
3659,2738.7133016016082
3660,2666.4049062806685
3661,899.0242145464792
3662,600.887110625739
3663,4201.395928216001
3664,2719.4689177763667
3665,895.2477245559987
3666,933.7097391537505
3667,1513.6822372328736
3668,2001.838235982569
3669,789.8127811821747
3670,972.7448413198669
3671,1664.1451072415628
3672,895.2477245559987
3673,4446.024554601069
3674,1510.6607526532498
3675,6098.046382613758
3676,735.7893934299625
3677,766.6786937414394
3678,4023.423628514097
3679,1960.1604575070737
3680,1512.4228607855005
3681,2828.209897175825
3682,285.7261627806386
3683,2318.4937088128977
3684,5617.883206748321
3685,2705.309080285665
3686,9506.120906937946
3687,2588.565934892344
3688,3378.5752489798338
3689,863.0906650721378
3690,4261.545501829796
3691,681.1558359212829
3692,1587.6055452163391
3693,2614.6445723302686
3694,3139.569776735157
3695,2119.936221973841
3696,1949.4943692590812
3697,442.69845765450384
3698,2186.0962562836144
3699,8529.790999947665
3700,4393.168800904837
3701,2966.5116743139156
3702,542.9281453402904
3703,4003.5172607668273
3704,2966.5116743139156
3705,3923.851935397625
3706,4746.9837299170385
3707,5182.56912783427
3708,1787.0980703040789
3709,2750.9848946516695
3710,1787.5288353720364
3711,1265.2472237557072
3712,1145.2584243851632
3713,879.4636896349645
3714,484.0888866667934
3715,2773.4372085033715
3716,1825.627750425547
3717,2021.397157059712
3718,2283.4645405746096
3719,3299.8013436962715
3720,3660.61998580284
3721,4114.591327189587
3722,1675.6437643885802
3723,9529.018233303035
3724,239.81682171754431
3725,4814.414193184812
3726,1345.902321087842
3727,3189.6879539397332
3728,1208.9329465742908
3729,1841.5333191253974
3730,2397.0604306204336
3731,1826.8484447516396
3732,1402.8923239895992
3733,922.4273225416122
3734,1317.9057715843464
3735,4221.005955095393
3736,1951.9348134782317
3737,3957.783363371361
3738,1951.9348134782317
3739,3733.4093217538048
3740,303.76308918039723
3741,551.2807117185638
3742,1336.558937131708
3743,3814.838345501058
3744,2629.132505297563
3745,931.770529204537
3746,4169.5037356398
3747,1463.4105949073846
3748,1607.621504103876
3749,7989.658624096975
3750,1481.7975871464625
3751,1631.0925482012015
3752,5979.23356043193
3753,1225.4557627790205
3754,1189.457751788727
3755,6644.518049307797
3756,7168.373689196945
3757,11007.072618231015
3758,1316.3349998065478
3759,3319.442337632588
3760,1667.3344454129021
