,nearest_water
2630,599.7386233673058
2631,722.81529823351
2632,698.2296600495503
2633,179.3375729955105
2634,572.0686955352168
2635,315.5878625907278
2636,307.1485983480885
2637,713.4211113407363
2638,876.6982060197467
2639,389.7214295297727
2640,1224.949559190316
2641,608.8989845553207
2642,642.8024307591171
2643,659.7056566106564
2644,1929.2904196414372
2645,544.7892640256804
2646,507.15125226774404
2647,136.67076120149454
2648,30.0360421001083
2649,1350.3089626818203
2650,182.93357431944324
2651,355.78030321123015
2652,59.95183191620892
2653,148.973595401499
2654,295.3580956071852
2655,380.6765370834022
2656,1737.4409177909818
2657,546.501434626226
2658,638.7766224503547
2659,770.0000419839051
2660,1496.079903661748
2661,447.8323904189705
2662,429.374868243111
2663,1098.195053064526
2664,897.7882103249485
2665,330.0006026496545
2666,411.20637373440474
2667,355.8495667094325
2668,523.9533086198528
2669,181.5634857950773
2670,272.06066495620763
2671,382.45974478343373
2672,555.188100976087
2673,912.6278612725121
2674,472.8897033038927
2675,645.3018222087458
2676,369.5111202705591
2677,856.3685080096645
2678,661.3525766255362
2679,869.5132993618562
2680,969.2740341305949
2681,757.7571479377538
2682,388.75732559160065
2683,786.0603594361472
2684,979.7239808629365
2685,504.11452513033004
2686,184.41645816699878
2687,218.0092665237443
2688,621.4090890019255
2689,572.1151679420321
2690,21.443434946125507
2691,924.8929534222638
2692,465.355783245574
2693,1142.1882928911511
2694,176.55015651360793
2695,54.161557589495835
2696,350.21921745578743
2697,985.8032841638483
2698,722.6624550801766
2699,980.7289625414352
2700,429.9777161871393
2701,196.03736737669027
2702,87.20042769493215
2703,478.96397820498237
2704,35.63627028759112
2705,588.3973117991367
2706,582.0546263622119
2707,138.90740693761919
2708,583.2262717192868
2709,1099.306024366788
2710,630.854253270528
2711,809.5475507699917
2712,1045.5084063449176
2713,144.15107388531158
2714,1860.8096897072598
2715,144.15107388531158
2716,380.7480453111376
2717,1835.3843262182602
2718,419.27359901398194
2719,1161.225161013833
2720,571.5752001011883
2721,573.4289914816968
2722,198.0230087831779
2723,871.8132809888832
2724,642.4908264172054
2725,739.0920026074401
2726,659.2941253298791
2727,226.40067513384292
2728,357.2306641566566
2729,475.2295275314421
2730,926.0581996277077
2731,817.9722601287596
2732,302.9909525224195
2733,1231.646445443739
2734,490.61969974141687
2735,367.77060579453985
2736,452.73944073743064
2737,754.2720943208891
2738,642.1502369854751
2739,1541.0049750664607
2740,420.08617290593514
2741,131.7754674299888
2742,431.20938526148944
2743,883.5272012570351
2744,883.5272012570351
2745,1205.498951722763
2746,80.03987606196756
2747,577.7068112012096
2748,678.9653140430153
2749,1213.7973381441789
2750,549.0321679806044
2751,577.7068112012096
2752,876.7153895577792
2753,477.4332422462423
2754,394.56787454862894
2755,137.8524821188339
2756,385.9759619463128
2757,586.6807209133945
2758,490.3926903865812
2759,719.7433363163033
2760,36.62300723484715
2761,791.5567989682063
2762,605.088815827572
2763,322.0371311128751
2764,715.6182532677411
2765,672.9985442152564
2766,312.1458326832304
2767,1037.1996370927698
2768,886.8721911772138
2769,9.040056470395584
2770,567.3158109651185
2771,520.8306417275725
2772,1132.5215130910103
2773,329.6137380866921
2774,410.4226572129178
2775,667.3640356438452
2776,1144.7405818744455
2777,21.443434946125507
2778,714.2651423101843
2779,634.5798005640607
2780,693.5483798611199
2781,121.52797239795584
2782,178.3288937535959
2783,333.5514694950974
2784,947.6597026357977
2785,213.3871185939216
2786,300.6581669321832
2787,797.0588217447471
2788,1185.70594814271
2789,554.2098980425137
2790,309.97744770405785
2791,291.88029048810967
2792,316.3571301864809
2793,369.57246236128174
2794,453.33377022709755
2795,932.0863279425021
2796,456.16998865376695
2797,1385.2394181897973
2798,500.71055837006134
2799,208.81252037764185
2800,263.048759133809
2801,189.42797532268656
2802,384.8961327548092
2803,1874.5881680128318
2804,268.7130894290648
2805,120.29469754930281
2806,124.15140744744521
2807,646.6584294139353
2808,50.66960647896292
2809,562.7625898401164
2810,544.5478817754423
2811,483.93551371691325
2812,276.01271536476423
2813,332.0101685996239
2814,459.23550273092854
2815,814.0948783162322
2816,1192.2390491007372
2817,1129.525035304433
2818,1095.8868567592413
2819,318.92586941214455
2820,521.9556085159924
2821,1415.193094606196
2822,452.13126818367635
2823,387.6455348382641
2824,798.6291235520547
2825,854.8355354457198
2826,387.6455348382641
2827,487.8809208729693
2828,62.357008111949604
2829,369.1438130474377
2830,1057.3694796946502
2831,487.5551106240655
2832,812.3303849572366
2833,1057.3694796946502
2834,156.43392225965277
2835,549.3370737452883
2836,526.331301635093
2837,1097.5958501557284
2838,1761.9897195083545
2839,547.5781643487002
2840,738.8598972045133
2841,1365.6638044716397
2842,993.5605019641226
2843,599.5392431774693
2844,875.7182994543514
2845,1433.0205345770928
2846,175.1590932691467
2847,234.24189767599557
2848,729.1721282162969
2849,389.7738306541306
2850,990.1562418445745
2851,1140.3786552043427
2852,1202.8642926494103
2853,1102.6380637269467
2854,52.05812933796201
2855,437.3267480733494
2856,554.7677804928694
2857,1309.1201149761225
2858,854.424568734883
2859,1181.3572705889255
2860,35.193682489693906
2861,1098.442691139811
2862,640.469465440998
2863,302.76821490632005
2864,845.0921547106346
2865,661.1872402846187
2866,849.0531409705878
2867,83.96691641470962
2868,1565.8672415249996
2869,1650.9696701801345
2870,1127.0582460568812
2871,705.2630176438921
2872,463.1705462604798
2873,225.48111475417676
2874,835.414039206327
2875,740.4893660865196
2876,655.1645894899227
2877,337.14410187595723
2878,699.519016449603
2879,565.3802251949385
2880,846.0139020605021
2881,723.7211748629364
2882,617.2815286255806
2883,56.58382733447702
2884,804.9632360418052
2885,16.001840669195317
2886,767.5955525625554
2887,339.27677469821873
2888,1099.9445394053582
2889,169.2991667844552
2890,796.7941800259277
2891,796.7941800259277
2892,408.824177030415
2893,331.5235621037855
2894,583.7352187049127
2895,50.551396063802905
2896,369.6147346081493
2897,1299.4442043731583
2898,964.9570535549066
2899,1074.498627851937
2900,1111.6625054756182
2901,1104.146278907226
2902,363.0582074502239
2903,558.1138337885913
2904,503.6098296364642
2905,569.1572431571138
2906,340.42949358782965
2907,1299.4442043731583
2908,503.0413741335177
2909,891.8927188140408
2910,650.7964352546292
2911,468.11731955599697
2912,1146.3173883970007
2913,923.003746615912
2914,1185.192551841692
2915,1207.2675350283566
2916,1121.4236690636822
2917,354.7295348524752
2918,41.543718666764384
2919,319.149419698987
2920,1496.7079642370468
2921,514.5960483080606
2922,543.2038215734455
2923,440.46607681520896
2924,1268.9884463588878
2925,245.2521894810516
2926,1437.5379162028662
2927,58.39412336972984
2928,1236.9440006267575
2929,918.7308559998887
2930,231.25163119677862
2931,1351.198122409262
2932,306.03016999271034
2933,81.79451164374234
2934,235.93696656477476
2935,577.6142422784471
2936,975.3232158580917
2937,1279.9670906906586
2938,812.3189422759774
2939,51.47419557532563
2940,268.7778200327896
2941,172.54966290760947
2942,526.9102177727553
2943,736.0871989289648
2944,961.1713161804544
2945,155.78748147869172
2946,24.84699671771897
2947,168.58979616651595
2948,321.3111383514729
2949,414.796933823318
2950,1275.8088536985497
2951,207.0434904580975
2952,789.2017792935404
2953,166.77909456432224
2954,545.3358453179063
2955,1682.165454201167
2956,354.549038997747
2957,227.59888387397547
2958,399.05501342919143
2959,875.8282604852545
2960,277.408613790205
2961,451.87996212461115
2962,752.3452729071788
2963,456.25604688987005
2964,1155.4113796779495
2965,914.5293089077003
2966,755.4616670882893
2967,693.5483798611199
2968,457.06478046632463
2969,866.653643371943
2970,276.0480724813554
2971,725.5427596230678
2972,428.75416061524936
2973,262.04820272452815
2974,904.51612272374
2975,374.30380886836275
2976,110.58519721095156
2977,867.6481426374312
2978,390.72141197457427
2979,236.2927494685714
2980,439.8758818413005
2981,1157.0867120275377
2982,177.66040783763486
2983,438.7859911062625
2984,92.92190322746306
2985,117.1131494997112
2986,205.91135145859664
2987,165.3802172881228
2988,125.67256743168447
2989,481.11145364279884
2990,569.3649454465077
2991,1222.7753227859953
2992,481.7058730313218
2993,199.75107940435058
2994,529.3820898132147
2995,136.0438501291863
2996,1021.2507790307534
2997,726.1482815930075
2998,39.024991410337414
2999,686.5720258125268
3000,970.3947241608137
3001,583.4758737289831
3002,104.72075888755197
3003,651.0437919063403
3004,581.427392162154
3005,527.7173501604086
3006,159.35038554752813
3007,487.8809208729693
3008,2.263742587523912
3009,1461.9009811492892
3010,0.0
3011,638.2030271060371
3012,48.040883022974036
3013,109.06306778965403
3014,752.3453358813146
3015,1520.226745444532
3016,872.5106278739946
3017,554.7223763369834
3018,936.4530983744097
3019,471.8262146767569
3020,1507.9303734731811
3021,519.053425968804
3022,689.6079070267806
3023,935.4559748721466
3024,1382.7005230407358
3025,663.1869271800355
3026,879.7569069210377
3027,84.82237349008076
3028,750.1993972215555
3029,98.27888891138339
3030,693.4659136803198
3031,1343.782149464607
3032,155.12275453949522
3033,908.004066508476
3034,250.2735664222844
3035,654.6356191987933
3036,364.94020989004434
3037,746.2898209116795
3038,473.0755068279945
3039,305.4304366485674
3040,1189.7867969111246
3041,261.70868075937375
3042,1105.7325103930787
3043,970.6025941789853
3044,759.5466890988871
3045,364.0067931403725
3046,716.7356800258215
3047,1890.8045832918565
3048,836.2553110839236
3049,201.08992781564325
3050,819.0019661457061
3051,62.739630130709344
3052,180.8713103315499
3053,752.0034300067318
3054,1001.7633929052606
3055,120.57579650733777
3056,566.8048526079515
3057,263.7349583467724
3058,260.11326815087864
3059,1041.094993298086
3060,457.3688911738492
3061,5.859188644731488
3062,275.13757291055884
3063,872.3036554735536
3064,196.4524857429063
3065,35.93994194910022
3066,471.34511880431387
3067,1093.9547851103791
3068,114.45165025998395
3069,21.77225594239686
3070,270.10817463417703
3071,21.77225594239686
3072,1067.8049276494457
3073,1434.6018518076987
3074,810.0488438058961
3075,71.87641804055352
3076,926.0581996277077
3077,60.30380179385727
3078,44.85592007383185
3079,383.82626926974484
3080,306.49916328924036
3081,400.0253049594449
3082,523.0463552848054
3083,354.75704431210534
3084,258.15047695910283
3085,527.5490827956899
3086,637.7263786935841
3087,543.4601064807131
3088,1063.5513393319115
3089,1123.288230410682
3090,792.2738714056195
3091,775.0735143869878
3092,588.3973117991367
3093,131.0321345946037
3094,295.5927809891078
3095,646.7810441617106
3096,278.753261334302
3097,24.36275624733732
3098,54.57888375347869
3099,782.5200896034798
3100,372.37906031120343
3101,971.3951091013009
3102,372.37906031120343
3103,1016.6570630385763
3104,691.8395212579903
3105,862.5639765025204
3106,547.3621232693067
3107,1186.6298074384235
3108,366.59201764327565
3109,829.7934585281457
3110,435.2302392137891
3111,254.50773040637708
3112,1062.324507979692
3113,118.61120512806609
3114,139.29969434973276
3115,546.6627910332697
3116,604.3811507660738
3117,566.2119428895606
3118,201.49437347517258
3119,732.8942747157947
3120,861.8202229347183
3121,71.75533545329898
3122,523.2012911753983
3123,182.7937697087178
3124,708.9171157037844
3125,450.7345973498513
3126,1211.256085274022
3127,1223.6773565636774
3128,402.9980505172704
3129,46.397468957338084
3130,265.1777543463816
3131,1134.490482389249
3132,361.83480185946894
3133,1186.807579894146
3134,503.2208826450115
3135,607.3292104998715
3136,548.3681610446457
3137,738.9680389978067
3138,240.88607891925307
3139,121.3798272249722
3140,307.391192964491
3141,1395.8272459345458
3142,963.1268922670521
3143,784.36339800056
3144,553.8956925317616
3145,994.3909030340399
3146,1193.9593462974958
3147,465.2816276769862
3148,909.8440185782816
3149,644.544621531251
3150,1435.7043640877475
3151,130.95304678337814
3152,456.3878858063109
3153,691.8450189591797
3154,1078.2063801760603
3155,1299.2419292162388
3156,689.4459689420158
3157,863.9443168429644
3158,615.7866841032945
3159,0.0
3160,756.5545268606196
3161,1028.6430131673378
3162,215.44050691965623
3163,440.05803223952915
3164,1231.7261734994552
3165,615.7866841032945
3166,521.1096991228105
3167,449.30184586149267
3168,60.4050859016712
3169,374.9539932410558
3170,727.1902939093427
3171,1647.590163067412
3172,854.8301242526901
3173,144.19625032168582
3174,681.3668734351786
3175,114.17973835571773
3176,229.74370325037296
3177,863.6740696775789
3178,151.12628016823555
3179,881.7393580573322
3180,939.1746837654589
3181,1019.0152538198982
3182,479.6012500637005
3183,514.2866243356672
3184,496.8845289236472
3185,249.22577548893332
3186,1247.1761030705625
3187,438.15519816015825
3188,1533.517721533062
3189,1285.3314531079566
3190,495.06322086143393
3191,874.1547739054956
3192,13.214150228693972
3193,163.3664969822056
3194,526.2562081598691
3195,198.0230087831779
3196,1426.7888702079956
3197,367.0257917613101
3198,310.4966126017171
3199,521.5937886126377
3200,714.3061330189574
3201,520.2593266006915
3202,49.72790671067512
3203,714.6571526733806
3204,146.62058892761746
3205,299.35562501708336
3206,129.28527278628943
3207,822.929120291785
3208,175.69304566920695
3209,69.05822535589445
3210,69.05822535589445
3211,1294.5221968394173
3212,301.50072660872945
3213,84.95823946406568
3214,315.1805390505926
3215,465.5024085541119
3216,136.4579748417874
3217,358.93365673698844
3218,462.6638750372609
3219,237.69434898088795
3220,445.47776090918234
3221,202.55464208085357
3222,126.28496182474696
3223,58.614013288085054
3224,464.84925736832685
3225,363.07858038217364
3226,1130.3736921358063
3227,1053.4580534132667
3228,823.1578363925702
3229,159.64965856393422
3230,474.7686990380975
3231,674.1141199275512
3232,1037.1097305304866
3233,47.04490076546251
3234,163.06310535832725
3235,68.21621474529375
3236,395.53260028470385
3237,517.6777341724818
3238,362.64475782233706
3239,224.50420885444203
3240,195.38222540154823
3241,422.9232562863949
3242,394.44413145483384
3243,521.5514046860665
3244,18.99750415440018
3245,658.600025828441
3246,466.57868816236964
3247,410.6330727584541
3248,350.39906824812897
3249,769.5146804852125
3250,350.39906824812897
3251,830.5818127136157
3252,597.809648868401
3253,1372.6641791355112
3254,1259.8321519643755
3255,738.1486978933176
3256,1041.7467172801996
3257,149.60426172812316
3258,245.091725182866
3259,235.0426206229008
3260,943.1364779322986
3261,296.35194730269336
3262,737.7964092190488
3263,409.4977703293378
3264,840.3966237932382
3265,110.41057512862459
3266,14.391865634039942
3267,666.9702721375646
3268,611.6411743492487
3269,232.3018607904394
3270,872.7656960886683
3271,79.74600593045213
3272,1312.388852256601
3273,801.2968504092848
3274,744.3886307740868
3275,1095.7885214472426
3276,1332.0330638820221
3277,601.5542781654572
3278,30.202063371896315
3279,1080.5708044963667
3280,954.7858543533935
3281,581.2497502033378
3282,185.8730499961623
3283,917.5762883325577
3284,334.70382023079674
3285,134.95154074939168
3286,602.6916735216101
3287,931.8063708351907
3288,344.26464777264755
3289,539.5597270992397
3290,498.0211156340911
3291,160.24140400900248
3292,1111.105162704858
3293,336.3009230900281
3294,27.308570991422666
3295,401.52399349759224
3296,672.7060335266096
3297,740.1312050259373
3298,180.48964574103147
3299,531.4549403276661
3300,829.1320987452418
3301,420.3480673060179
3302,422.55896729011323
3303,443.2299022828178
3304,331.80456975058905
3305,1247.3285749384722
3306,1220.7192157201393
3307,713.0323603598259
3308,7.307821518307831
3309,700.4240180591039
3310,1016.1137177637963
3311,674.9748192535179
3312,779.0158221015834
3313,1420.8337671755446
3314,973.261246670621
3315,801.0912718307045
3316,694.6309534797709
3317,74.29658811306811
3318,308.4890293119101
3319,623.2678860069844
3320,1516.5651523326333
3321,550.8120321320712
3322,176.14146771314546
3323,250.76021308144763
3324,847.1695614785216
3325,1454.2567826551547
3326,229.2274958570769
3327,250.76021308144763
3328,677.6348403518504
3329,1569.0254530915092
3330,964.3474468151664
3331,964.3474468151664
3332,209.163798694764
3333,863.4464501545616
3334,458.3726932131941
3335,435.01925943468746
3336,713.3617168896925
3337,31.775891517024867
3338,1104.7455276928665
3339,187.86138870456608
3340,634.9477210949628
3341,560.936387647519
3342,505.1371156998722
3343,323.0678520144251
3344,138.33701750746374
3345,464.72155165558837
3346,218.98989748740874
3347,250.72758297696183
3348,626.3292934188471
3349,1073.1448370448918
3350,208.76988747280782
3351,1192.4980685563391
3352,485.344353148202
3353,10.839678366847535
3354,875.7909637086591
3355,268.133358774197
3356,1135.7388455331727
3357,303.3560504347458
3358,288.26614468676894
3359,932.2027181828729
3360,275.2473484468565
3361,892.5321349436049
3362,461.7738766967893
3363,249.35075568978556
3364,943.1856520083464
3365,987.8000106586295
3366,176.60601042975279
3367,591.0216636137677
3368,1203.0707385668163
3369,637.6849932333786
3370,364.94020989004434
3371,1208.4947800004616
3372,77.09765802464729
3373,790.1311967453288
3374,1496.2748921891678
3375,294.017141410494
3376,500.49365577274557
3377,552.776479888916
3378,747.7859973567411
3379,1008.2071492936385
3380,439.77440203967393
3381,985.4621197190486
3382,564.7226057116995
3383,783.2405469621589
3384,1003.3873996594764
3385,607.1481227254776
3386,598.5998030695746
3387,1105.8024077578511
3388,503.08744596149785
3389,336.57218344813225
3390,603.469325764646
3391,266.75301649005837
3392,765.3586329351123
3393,229.3571470520818
3394,149.01819873042504
3395,227.47956963029972
3396,785.3879966933582
3397,451.8706275893591
3398,415.07013260165417
3399,1322.5078554842887
3400,1036.384856608727
3401,875.7727181408598
3402,659.9603505500047
3403,103.79768994202024
3404,405.3829836850834
3405,209.06467499045073
3406,71.42431300981167
3407,230.57165617830805
3408,947.4554020631125
3409,911.5121142446695
3410,974.694593203239
3411,1245.4155747548295
3412,627.599147757263
3413,985.2941950686005
3414,1228.2299860851301
3415,947.9688455430171
3416,1087.8538588005006
3417,49.38981442312316
3418,782.7905695449712
3419,491.5675368986171
3420,457.5599519360106
3421,1066.309797924474
3422,532.7209054802212
3423,356.68339664970216
3424,126.6033962821907
3425,833.6680055072238
3426,353.50953609356617
3427,254.0867172024283
3428,189.32149828022042
3429,519.2028024431036
3430,1052.947102924271
3431,524.0719477064906
3432,895.0421537174572
3433,353.34421509572644
3434,609.2683593460054
3435,1674.081554647538
3436,219.17861336953072
3437,966.439719456099
3438,803.2462654162224
3439,587.6129012680465
3440,324.0651014714357
3441,24.362546739832954
3442,1067.6914254107164
3443,713.4763140343799
3444,501.443538477155
3445,564.7682009978084
3446,1255.8694074602743
3447,292.7806220329575
3448,1305.056955867082
3449,415.15994301733787
3450,1208.0127876479617
3451,618.246138954252
3452,1087.8538588005006
3453,187.53458095001622
3454,1211.491930824579
3455,504.0913131239397
3456,1298.1111278019287
3457,576.4245254802452
3458,454.12189296141923
3459,910.8061459609759
3460,89.01931691576593
3461,976.6447100240097
3462,483.02778486239725
3463,537.6861581825948
3464,926.3617663632791
3465,748.9027892993912
3466,298.82983685057786
3467,180.3506511165675
3468,389.42867698593005
3469,871.6669481315153
3470,752.8027343502567
3471,1379.9653030903944
3472,1078.9118238456088
3473,814.1267902854639
3474,682.0666572632609
3475,1011.5922470192618
3476,1051.5112078976174
3477,798.8790392622525
3478,605.5975584086596
3479,1760.6453998568645
3480,830.191443511065
3481,99.10368273115367
3482,107.31178658689856
3483,1168.6538159718084
3484,627.4103289848767
3485,329.92204191760374
3486,598.0402124318246
3487,495.28504397300094
3488,33.745430142668745
3489,0.0
3490,1144.7553858387785
3491,270.30228693647445
3492,704.1721233753645
3493,383.30223235305124
3494,1352.3680093522241
3495,599.1812541474974
3496,599.1812541474974
3497,791.7470671451154
3498,509.9665885549788
3499,1025.162214131329
3500,69.05822535589445
3501,216.2986540106407
3502,140.55319863153576
3503,831.5350279723937
3504,765.6150357158344
3505,539.0577902212333
3506,291.6573765579196
3507,702.0037384562152
3508,724.564552846747
3509,69.43670355682413
3510,523.6555560334135
3511,1449.6575707389911
3512,318.22055421600726
3513,954.4788405803777
3514,782.0749740749013
3515,848.7887227251911
3516,1221.5404916557577
3517,177.94656367097218
3518,515.1244304117336
3519,396.0288944407961
3520,614.385469579508
3521,1070.8142163762561
3522,616.0785483979379
3523,378.4865748899177
3524,1031.835382673763
3525,496.4372469659711
3526,321.66298462577544
3527,451.66243675015437
3528,714.6386552677185
3529,202.0684870647675
3530,1294.7475089200495
3531,592.7314156729689
3532,578.3434779740858
3533,310.95751101561564
3534,1144.566922861389
3535,1003.3410205497543
3536,498.3561611668365
3537,784.0892248332606
3538,254.68572786925068
3539,215.45314491809575
3540,842.6678127515521
3541,591.7776649662634
3542,1001.5226885095219
3543,338.325291782002
3544,438.8293227799158
3545,1089.1475627237037
3546,758.5230734693782
3547,780.3667906416955
3548,489.95785084080165
3549,302.39762396335067
3550,58.305567005925155
3551,1285.6947150607143
3552,266.34076915286397
3553,175.30471780564397
3554,535.9839396908367
3555,296.476770963241
3556,1167.8127158625873
3557,531.2108616478641
3558,165.5301340343841
3559,994.3592755108047
3560,824.8118234196601
3561,187.50106364530888
3562,196.77615427066507
3563,765.1269725408025
3564,665.3917954523216
3565,344.89043500834987
3566,742.0708293938023
3567,107.03516576208054
3568,169.08161119674523
3569,609.8689704656094
3570,366.90413898060126
3571,851.6829439314132
3572,690.6533638311502
3573,1689.9755298029816
3574,1092.0114442375082
3575,499.8445732907946
3576,873.1564889258345
3577,603.5545831483037
3578,1227.1728875466615
3579,1139.3652712893083
3580,704.1721233753645
3581,691.4197730210986
3582,2688.1355870301777
3583,340.7616147041662
3584,89.52861652564332
3585,802.7736092967126
3586,473.32343798020213
3587,781.4618037437275
3588,269.47671882357713
3589,709.4670019644601
3590,1399.0313438737949
3591,298.6517255607714
3592,1169.6844531026968
3593,848.0064277261109
3594,229.28900216173503
3595,516.2061975011608
3596,945.0095563721346
3597,366.394311060044
3598,531.2464379347745
3599,531.2464379347745
3600,889.8634731837523
3601,668.0163945227481
3602,687.0654688544292
3603,36.20526404774309
3604,365.6398137859959
3605,32.780637237790394
3606,642.0122493806623
3607,690.4550403757415
3608,862.3848074267183
3609,316.15272646625004
3610,646.3097534514116
3611,620.9054835776409
3612,250.20083925481308
3613,334.41038306583107
3614,699.8693094465556
3615,379.0777798048782
3616,9.136502599260467
3617,838.9187402511269
3618,1102.121046508775
3619,1506.6552573471038
3620,826.1349138008717
3621,192.77882252875742
3622,236.94325258125343
3623,716.3100873765742
3624,484.86597492906003
3625,459.2538913246755
3626,633.7372078956753
3627,837.6954416126922
3628,0.0
3629,754.4947344599658
3630,183.62976821341292
3631,693.6053885033589
3632,593.5172794616564
3633,227.6114166229954
3634,565.6554246481921
3635,546.45863455194
3636,80.45853406213241
3637,1367.5587430412525
3638,362.19574540725193
3639,607.1926149229269
3640,796.8861917416991
3641,352.12183861428326
3642,497.16213232399934
3643,931.2008805572049
3644,1129.3601080434596
3645,237.42661321434093
3646,82.21862681575897
3647,1196.4421360067931
3648,58.14590619537257
3649,577.7863418562753
3650,1357.210861048566
3651,186.68397758376216
3652,382.9510214961718
3653,375.21904156756
3654,450.7345973498513
3655,152.38001904954223
3656,569.5128448936073
3657,34.411455360665826
3658,29.94197866453552
3659,888.1634683492962
3660,623.1320534556655
3661,899.0242145464792
3662,549.7511787035044
3663,848.0957861929704
3664,1095.4498587162698
3665,613.4728645822828
3666,341.9856225316185
3667,1208.8882236379197
3668,819.8227346016618
3669,301.2812347313988
3670,858.3960219711827
3671,506.9793503581544
3672,613.4728645822828
3673,656.4359557513249
3674,77.58326026079381
3675,635.9299414811674
3676,735.7893934299625
3677,766.6786937414394
3678,1087.5883391320547
3679,35.242742379781234
3680,790.8248536234601
3681,745.3830722611802
3682,285.7261627806386
3683,357.8141310938048
3684,285.945839155375
3685,505.54168831249694
3686,618.0439325585406
3687,382.4553056016553
3688,409.8172294580112
3689,163.35116558366315
3690,142.60496227944878
3691,405.88658148620016
3692,976.6185379758816
3693,545.5814417260087
3694,416.34374186534086
3695,294.96307051037525
3696,288.1775536752643
3697,442.69845765450384
3698,308.43811653428173
3699,1529.080591544304
3700,362.5625049741516
3701,362.6278772876165
3702,542.9281453402904
3703,315.3809678039149
3704,362.6278772876165
3705,1061.310847436704
3706,572.0503011144228
3707,1375.4775389914892
3708,112.89725972829967
3709,703.791420269187
3710,0.0
3711,573.8602429063869
3712,268.61483648542605
3713,308.37349861989594
3714,167.24441956516873
3715,24.595642367375465
3716,191.76423259408023
3717,662.928620370191
3718,347.2391299302809
3719,999.1802155935363
3720,1493.479445569907
3721,1244.6948003727196
3722,310.81736431487275
3723,1025.542338401175
3724,239.81682171754431
3725,409.93787559868485
3726,308.1726667050305
3727,109.83980606123292
3728,944.3584537492134
3729,432.8060541528205
3730,77.21301921770628
3731,673.164721003812
3732,147.91728466617482
3733,922.4273225416122
3734,870.2001569254643
3735,1563.0125175799371
3736,372.53718169614467
3737,1115.0144717592716
3738,372.53718169614467
3739,763.1631446502707
3740,241.92171326952038
3741,94.8450141924322
3742,1063.0573620109355
3743,528.6971337420925
3744,1082.3076540809518
3745,204.86757080047855
3746,765.6524481934713
3747,831.2391579226065
3748,68.26794793575111
3749,1916.1718170636175
3750,794.9478460113213
3751,1065.879624441097
3752,288.16333741208416
3753,337.9433124981046
3754,156.17532619303876
3755,705.8222326967751
3756,1061.368046356777
3757,224.23797017649923
3758,291.27922033863473
3759,874.6287445020843
3760,0.0
3761,293.65755157878664
3762,1437.5379162028662
3763,638.5501645324254
3764,667.867621050464
3765,220.27165801230905
3766,1178.3888589854669
3767,294.7517062086651
3768,765.199988836616
3769,269.6654327669476
3770,269.6654327669476
3771,136.85264223972686
3772,0.0
3773,1036.8860673584534
3774,1459.2204589672892
3775,1069.695723449001
3776,710.4667805115773
3777,1125.632868500364
3778,224.10737838651661
3779,255.6277934868901
3780,175.4536966976385
3781,857.5662502383205
3782,1434.7719774493178
3783,1337.5745363794417
3784,933.342478153638
3785,464.8909926682743
3786,909.792511484528
3787,561.580199934885
3788,16.879831397802928
3789,0.0
3790,369.0167683124106
3791,325.0445126496495
3792,366.1583273804981
3793,674.5859491011236
3794,988.3882429607208
3795,1119.0814476893108
3796,669.140455732954
3797,843.1876546991002
3798,1035.139791347226
3799,608.9627030965595
3800,991.275037987272
3801,440.4321233674567
3802,1130.7287383865948
3803,37.00756396730621
3804,370.8542658704658
3805,1216.611887378393
3806,745.3628262674965
3807,251.06183125920398
3808,372.20938779293397
3809,500.1591803940848
3810,147.04243504319672
3811,169.99677026491761
3812,565.0712785902734
3813,565.0712785902734
3814,346.68332949435666
3815,833.1591377014508
3816,407.860089976283
3817,2.325659775304175
3818,515.5392828038349
3819,830.6279766947079
3820,1173.120978510007
3821,541.8539480299504
3822,516.0436610596145
3823,501.974177689511
3824,380.4043459071654
3825,763.228408098317
3826,412.0837932828482
3827,530.0972251607247
3828,475.46317333266626
3829,966.3128226378177
3830,384.4342571701033
3831,333.2067558930243
3832,1435.5525016585368
3833,438.38154987500036
3834,572.5173614661304
3835,633.9356738785167
3836,548.0921592688495
3837,534.7766445564264
3838,147.63069215272475
3839,626.5653786116183
3840,541.006309868507
3841,669.3062229989519
3842,1211.964976724149
3843,430.05956921493663
3844,0.0
3845,372.9206258139011
3846,172.77144409008923
3847,1366.0571500758642
3848,301.50072660872945
3849,546.5228387764253
3850,754.2837501633991
3851,332.74677417175684
3852,928.1906274392055
3853,508.4678593048469
3854,156.59896157941594
3855,618.3557516923004
3856,360.37385491218544
3857,67.23936678848013
3858,579.9817262362768
3859,623.1955066846001
3860,789.7801797201898
3861,1013.1654848974131
3862,973.4861403684863
3863,360.04626115977845
3864,179.32044466544843
3865,413.7439719717006
3866,439.5077250889197
3867,257.1793574516362
3868,292.27200200620206
3869,398.13870476459385
3870,48.69940822547936
3871,507.0639733163485
3872,840.4358524710334
3873,433.43331776668316
3874,752.6311660166789
3875,1078.058630332247
3876,311.2400907216642
3877,1391.3922458638108
3878,553.7787065573991
3879,236.81057511989434
3880,1158.0498192429327
3881,481.1773170670597
3882,832.1859014058876
3883,929.9794456870591
3884,274.6064597662827
3885,548.1781801224402
3886,714.0386496514137
3887,306.8733120018361
3888,922.078235997703
3889,800.3004914191133
3890,582.6710798145085
3891,502.840703669019
3892,1256.6441142262695
3893,15.811523559889086
3894,148.1425988007481
3895,1132.5011158327152
3896,339.83834546220777
