,nearest_meadow
2542,1302.3434382850587
2543,1049.4917675991717
2544,975.7653548071294
2545,3130.2314561455546
2546,2999.553106928399
2547,3156.746567396991
2548,3639.623255224297
2549,2495.281143627782
2550,1803.4421782761308
2551,2204.8374591195748
2552,2640.3965321537
2553,3138.435430290822
2554,2489.978000274248
2555,1315.199383481924
2556,810.4828861911615
2557,923.2537828497824
2558,1244.6352664214953
2559,1145.4785921901857
2560,2620.0296886808555
2561,417.396358570277
2562,1288.0169814391454
2563,553.4546745692758
2564,1331.2600136635701
2565,932.430326586598
2566,754.5405656833985
2567,1540.188250157358
2568,2973.958353323396
2569,2845.702201487811
2570,4038.081832504933
2571,1771.042342087154
2572,2658.723605101705
2573,1123.1247267843885
2574,466.70744688348384
2575,2790.223128303986
2576,4564.302103310718
2577,768.3924800490604
2578,1032.420439341616
2579,1502.1369926978916
2580,1421.0721187061604
2581,1608.8578199981343
2582,833.9318773718286
2583,3655.547373600908
2584,197.3580112071423
2585,1987.6709163071525
2586,1612.2900479102175
2587,178.0725529532083
2588,1502.6308325011253
2589,2052.208622501937
2590,1726.0727260098513
2591,2762.1498412053515
2592,1253.4843058715585
2593,1313.539400946761
2594,1726.1259043196478
2595,2881.8562449116434
2596,791.9761986945581
2597,2328.2561951742287
2598,1122.1871598448877
2599,4274.888407253629
2600,1444.8263777178802
2601,1780.7485863295358
2602,1314.864503749491
2603,133.75107697021053
2604,661.271537282867
2605,997.1044230859844
2606,3119.2651633775336
2607,83.54699382264369
2608,640.4399726723251
2609,23.823262567184525
2610,896.6736157491887
2611,3327.956109203915
2612,1129.5262664353572
2613,1471.9609269652935
2614,752.9620809574402
2615,1846.4585761300011
2616,1676.281129122998
2617,140.31023875826713
2618,2354.2560465851293
2619,932.430326586598
2620,1368.4742653322944
2621,2853.779902801075
2622,1923.5545525414675
2623,2846.633124739735
2624,2523.024451787388
2625,593.671208003404
2626,3541.781350074064
2627,1892.551079469367
2628,549.674264491096
2629,4050.5890828561087
2630,492.3664980779688
2631,2198.361983586096
2632,918.2838358410653
2633,871.3902463918569
2634,481.50079617203534
2635,546.640327852915
2636,3138.4063976893194
2637,2759.5712430049075
2638,1322.5343760977194
2639,403.9170868922889
2640,2337.180270039969
2641,3190.1994291227015
2642,1574.6014727519052
2643,4562.2865733714625
2644,2463.686207415217
2645,1625.4992833983729
2646,1548.58306638733
2647,334.55381206812
2648,1662.6093465532915
2649,1987.3200392935378
2650,4765.427866722185
2651,3603.0932514483834
2652,2467.5466585288227
2653,552.7305137852837
2654,3150.544414776537
2655,571.9220573428286
2656,497.7250665322346
2657,1112.3360561068146
2658,1155.4397090017592
2659,3253.2664338200416
2660,2670.1310106117367
2661,2915.208965239217
2662,327.54315545637934
2663,1389.1183100248766
2664,685.889748803263
2665,177.94676576715077
2666,453.29574834088027
2667,627.890639712694
2668,15.860288502942677
2669,640.5036832633491
2670,1060.379023882695
2671,1185.4046570166718
2672,492.8035582258333
2673,2667.3238268449218
2674,2041.9325796935088
2675,3931.7796166437024
2676,1863.7411055632
2677,587.7891261073987
2678,4994.463249787691
2679,548.5954261758285
2680,1174.1679857692309
2681,4057.018296133316
2682,3561.174960831279
2683,705.9302213830769
2684,2153.8890404843573
2685,1596.6825647513047
2686,1892.3307771328195
2687,1092.1701394458244
2688,4142.02676521592
2689,4983.533906077694
2690,257.8580253157042
2691,609.6823502385037
2692,2151.240610289694
2693,1084.8146744017622
2694,1929.1411485444416
2695,4386.9675992973525
2696,938.9866295687773
2697,4191.076288945464
2698,1305.2982021654964
2699,2165.1692300315267
2700,1840.0031717958868
2701,515.5189694361198
2702,907.7317988945692
2703,606.29416893366
2704,2111.390699553839
2705,537.9859806167505
2706,213.71671500751404
2707,384.5747722544848
2708,1339.337189220205
2709,1026.8900056324742
2710,2436.3748932162675
2711,2823.225506788489
2712,1380.8688365416733
2713,2014.729039193479
2714,2351.192386211138
2715,2014.729039193479
2716,747.5952675533495
2717,2324.755648212024
2718,536.7095827984626
2719,2926.219649061139
2720,5281.770561486971
2721,1865.4915670404719
2722,107.98507028745756
2723,839.5652280733983
2724,1804.869104204147
2725,1794.5644243301858
2726,4192.360483664614
2727,848.0695833386648
2728,4594.6556875470715
2729,1301.4448813164781
2730,2773.9057966971127
2731,777.1051458338111
2732,406.4161968206039
2733,1072.6879050662815
2734,159.33013382118537
2735,3808.9227543747
2736,701.4171071559473
2737,3237.7962396285934
2738,1153.0318824376352
2739,2355.7392602636237
2740,910.6149478460469
2741,988.0800195107888
2742,811.029431864189
2743,875.0027878907628
2744,875.0027878907628
2745,529.3827700947134
2746,179.21899820607763
2747,268.73712480068946
2748,668.1865838802928
2749,3224.5447471404545
2750,693.175460255289
2751,268.73712480068946
2752,1506.344379336818
2753,4250.2056930295485
2754,1042.692366401626
2755,164.78396649711283
2756,374.6934112467738
2757,1449.3079836703055
2758,560.3878005011538
2759,1313.412575727658
2760,934.9917779776487
2761,1869.5404601751754
2762,75.83433452872076
2763,419.32823942682955
2764,2511.7493971968624
2765,2294.26015079296
2766,740.1618955744947
2767,4159.346175190564
2768,2885.790718095695
2769,635.4579272697265
2770,1278.0402626819082
2771,14.262184509844534
2772,2600.891733924434
2773,566.5407757510628
2774,829.2519934821651
2775,955.547441492522
2776,1114.09223615766
2777,257.8580253157042
2778,1409.1952176178397
2779,957.2609747043308
2780,985.7964441571049
2781,1048.5201165064195
2782,910.8102826469917
2783,1161.0793843842039
2784,738.2266894000746
2785,1537.6051222053818
2786,1151.3175613431815
2787,2320.8399737136424
2788,1444.8263777178802
2789,39.5169873214362
2790,2064.535312079026
2791,1065.037237561902
2792,1475.076878647314
2793,1256.8556211111982
2794,2326.541282868894
2795,927.8793013399534
2796,1092.3265617563566
2797,2721.123546525419
2798,1668.6706831882032
2799,1222.3665795935283
2800,277.2279460959176
2801,2954.3439457745644
2802,1794.9604143254835
2803,634.1055163173291
2804,2500.3108492917045
2805,3029.526434253156
2806,1822.659246885033
2807,1360.161498801897
2808,750.8859279218344
2809,1072.8533947382928
2810,690.1928812438406
2811,4320.777236187585
2812,966.9577979637227
2813,1514.1499796232083
2814,4185.584943921116
2815,980.6171089566541
2816,3158.634418687696
2817,3116.912841033479
2818,2803.2428484838106
2819,715.4025870995152
2820,1456.7501767555543
2821,3224.905488255654
2822,2031.734238236146
2823,608.8322102880691
2824,904.9607541830421
2825,3347.5424041534357
2826,608.8322102880691
2827,895.8133558894768
2828,4493.833564653203
2829,483.1388187644025
2830,1934.0132964959432
2831,1296.706061512514
2832,3841.9393943384016
2833,1934.0132964959432
2834,2850.9196237770534
2835,2870.128599334347
2836,3491.5304151103987
2837,2099.4868851685233
2838,1483.1527710722557
2839,1316.6558169250472
2840,691.3076500360318
2841,2497.26358181032
2842,965.3804388021182
2843,1603.9326091402843
2844,2826.746027551126
2845,3272.7982604680155
2846,3651.688188528098
2847,1678.7831558760001
2848,3645.6794066799634
2849,3659.04680244001
2850,1626.0435751009168
2851,307.4466977350861
2852,1513.6684587271047
2853,3176.47556040092
2854,646.2696660973347
2855,31.128099149341534
2856,98.95787007465064
2857,2372.14537297346
2858,2684.12466864117
2859,686.371305069759
2860,1609.6897561689007
2861,2918.632189287282
2862,1188.0627774710495
2863,1950.0726875843955
2864,468.2581415475781
2865,3268.4634138497986
2866,5460.59144836988
2867,857.9613952756154
2868,1736.6782478207294
2869,1437.8189474393293
2870,1017.725143742564
2871,1396.4310361754337
2872,2115.4330549015576
2873,1204.636356617242
2874,3515.8723774054747
2875,409.1765358888611
2876,1449.1203414003173
2877,1877.2041145276255
2878,1899.1189831856664
2879,2510.19609739362
2880,4091.6857205423653
2881,2492.3759504356344
2882,3907.550096790807
2883,1988.0957948973921
2884,39.390656186915756
2885,812.2283720429643
2886,2006.0442390443661
2887,1840.6182495075125
2888,520.0119738456642
2889,3129.8283505523636
2890,1564.8601626009092
2891,1564.8601626009092
2892,1518.7561335483804
2893,1216.7216579796152
2894,2565.0838761469113
2895,2137.715571173454
2896,1659.1770741719788
2897,2307.0156243279275
2898,2597.9227754087133
2899,1269.2363451170663
2900,1795.0243468068413
2901,1017.1964300447526
2902,593.656755759144
2903,3202.993436739294
2904,1288.351410619437
2905,487.0183677591671
2906,1917.3079826904761
2907,2307.0156243279275
2908,1413.379554254747
2909,918.2969348517939
2910,169.8179090423572
2911,1710.0915996439962
2912,978.123805309986
2913,1063.0221920027163
2914,1982.6852662016622
2915,2023.804557908809
2916,2005.6427260055596
2917,1405.18603905784
2918,2814.17654516639
2919,698.9173857426512
2920,2510.1640042208774
2921,1287.1671743154627
2922,2196.997576018414
2923,3893.2259911125007
2924,110.18851307337518
2925,261.9466750328608
2926,2987.6285948540017
2927,1391.5518463905714
2928,3433.5510173799194
2929,1779.191885445172
2930,1568.1111368689853
2931,741.3288527361822
2932,1218.8408906857994
2933,1485.7470174063303
2934,1604.561640202882
2935,557.9120192274863
2936,4977.642981412685
2937,2136.629939648784
2938,1011.6240592260175
2939,112.67969458680275
2940,67.50479344892874
2941,3175.8092327784043
2942,1553.435467627689
2943,1083.312822181145
2944,4473.009558294265
2945,1386.3516953086123
2946,2518.67580293832
2947,666.4827035150003
2948,950.670215943007
2949,1037.2892218073935
2950,2876.4773811958257
2951,2916.1846961238525
2952,1672.89242748028
2953,3908.040654466603
2954,659.445650460387
2955,1896.7714166451383
2956,81.78986498755891
2957,3739.9389764981834
2958,857.3119938049645
2959,46.773694004651894
2960,293.07555091027524
2961,1792.0522009889964
2962,3864.596097500912
2963,975.8009365845052
2964,2417.1587923017605
2965,1335.783307260109
2966,2121.2268236969526
2967,985.7964441571049
2968,1788.9602360046483
2969,1742.7141608179859
2970,995.5336874600422
2971,221.65355785399552
2972,4684.5507895580095
2973,849.8845856631808
2974,204.2044661553736
2975,3303.8320155275246
2976,617.1988860076934
2977,3624.8667208612346
2978,1597.3916362319715
2979,812.5657549139765
2980,40.4389398443389
2981,468.7630482864231
2982,1949.7396897809278
2983,534.8105227281334
2984,2701.7786401418025
2985,48.03044397357249
2986,960.4077458804016
2987,1025.2987974407383
2988,25.877495180650303
2989,2112.2140077133995
2990,5018.2820243694905
2991,2092.1783002909883
2992,501.90833187057143
2993,1509.6399557826323
2994,1641.8960270554767
2995,2422.6979120741917
2996,3943.778242740672
2997,2538.1949877081943
2998,2626.437173222537
2999,5265.561336823495
3000,5583.392885896596
3001,3521.5106554561194
3002,397.0815218322132
3003,1374.7371372212956
3004,1281.585617225353
3005,30.508843704773472
3006,2891.662519569015
3007,895.8133558894768
3008,1334.751940695011
3009,2707.9243944539962
3010,2179.638068366976
3011,1148.4362589078905
3012,1003.5238411255821
3013,985.9924556990474
3014,1568.3267378620528
3015,2298.345416542953
3016,4134.582819685327
3017,4458.84959637567
3018,633.772638742063
3019,811.8913571778392
3020,2768.744530792258
3021,1331.1080317033072
3022,2402.4652546722646
3023,2010.3155506057083
3024,2578.218787531955
3025,2956.396064070332
3026,1161.9276676963393
3027,4976.11404990982
3028,1967.319012938175
3029,1261.6216327101156
3030,1405.02015641835
3031,2666.1572327855874
3032,1264.4495982400429
3033,1675.8865639983005
3034,2267.1273975691524
3035,370.5199612494281
3036,1523.9358330150458
3037,257.0216126695314
3038,2042.5182168250378
3039,2222.2700188253093
3040,3649.9870358564463
3041,19.971943241204702
3042,2385.069946792101
3043,1861.9299884882894
3044,2081.911399325177
3045,244.0755083147037
3046,1074.3243649843075
3047,2440.937568687698
3048,715.1849930085442
3049,1977.2146466205384
3050,1416.2750040899855
3051,2043.0053518485538
3052,4652.796007565846
3053,1183.0276824350146
3054,1052.5695190197705
3055,301.9698774516214
3056,2728.978900216098
3057,2211.4557577393107
3058,717.2517475897164
3059,1730.7815876933685
3060,169.07839984155564
3061,2799.696412618215
3062,5075.666296163748
3063,5563.107323907609
3064,1998.3426157849026
3065,2253.2725641634356
3066,368.5705358612194
3067,775.5483768437854
3068,2153.001736994777
3069,2877.970985922796
3070,1578.6319435535877
3071,2877.970985922796
3072,1329.2821763201805
3073,2688.046131240332
3074,1468.909094180139
3075,1641.4092537771137
3076,2773.9057966971127
3077,2351.333881633533
3078,1063.4936622768334
3079,2645.6314189584214
3080,384.139029240454
3081,1318.7895555039854
3082,1975.9555753489108
3083,1623.1454070263374
3084,1620.0848190533595
3085,3886.397357140104
3086,968.1595249127852
3087,1545.3908778027483
3088,1094.4775165977703
3089,629.2566681522779
3090,1014.1246959038261
3091,2035.7713350237404
3092,537.9859806167505
3093,1819.006082105016
3094,3896.8721547482423
3095,105.69781440046279
3096,1836.5974438624821
3097,822.6781147845899
3098,886.528935410087
3099,1271.7441797850731
3100,1777.4318828851815
3101,1023.7700099250778
3102,1777.4318828851815
3103,2292.165294177121
3104,1949.72139411853
3105,1133.7758701335642
3106,775.8922261377646
3107,463.17379201409614
3108,1990.4934031276184
3109,1210.1231174754037
3110,3176.7969588917904
3111,719.1760997476443
3112,5617.553003720159
3113,92.62232459237403
3114,385.53386864773034
3115,2568.650416094152
3116,1452.8502878745046
3117,2661.437296628695
3118,1279.6242866082148
3119,307.94668917694935
3120,501.2851843454955
3121,1859.81919121288
3122,4065.0704752285737
3123,3431.7143049587194
3124,243.7429794751221
3125,3858.0093563761693
3126,3854.776526053438
3127,1710.8878292981701
3128,887.2080375964218
3129,118.33828691991215
3130,4762.380034677373
3131,1335.6442840902164
3132,678.784691140102
3133,2726.9276837247835
3134,4055.8106924788735
3135,1185.78865832895
3136,877.3697751928383
3137,2775.8791041301015
3138,1109.2995464551573
3139,1647.4473486711395
3140,993.3935748796042
3141,4410.055052837943
3142,2176.850029626358
3143,1509.568949069189
3144,615.0361682893695
3145,2195.9642385112184
3146,954.9259168481434
3147,1402.992654363197
3148,4001.582883959349
3149,3815.5299891411205
3150,2707.8746853952985
3151,1796.365863444499
3152,646.0690287476561
3153,655.454473346709
3154,1525.1360877423378
3155,1361.654272524176
3156,704.0591349187698
3157,4036.585876195418
3158,523.2101262439489
3159,800.5303640461863
3160,1788.7753354286283
3161,1405.9069563091566
3162,3126.025690060908
3163,2560.328575826328
3164,1683.4373586380432
3165,523.2101262439489
3166,842.113912682834
3167,685.3584801931552
3168,3047.0418965722456
3169,1567.5257637884633
3170,992.1999198496497
3171,2845.8195661857403
3172,2146.388785682915
3173,476.04159956535017
3174,2247.4779275623487
3175,2828.381772885179
3176,76.06765288963707
3177,1678.449098603098
3178,2701.2185071266767
3179,3045.3341973322854
3180,111.48080418057694
3181,867.2007031966696
3182,3796.074188882206
3183,360.3413690958212
3184,420.8261647095382
3185,1456.2529695719675
3186,1705.6712367025443
3187,846.9474360570722
3188,431.4318891878796
3189,2430.8679945853833
3190,670.3370031735441
3191,3330.5372575200186
3192,1376.8646514700945
3193,2503.3792863142285
3194,2086.1592241025887
3195,107.98507028745756
3196,2513.2020824262254
3197,340.47122818524866
3198,555.4714038577573
3199,483.05382210381197
3200,2666.1863139210504
3201,1458.6011583110517
3202,2719.8379372055324
3203,892.4297841144847
3204,1358.2465996181818
3205,182.54557278614342
3206,1056.8539700214349
3207,727.6775437158881
3208,5170.561525015075
3209,432.4199728622471
3210,432.4199728622471
3211,1116.465354091615
3212,537.0850261517753
3213,1051.930344885488
3214,347.81728421061797
3215,114.38929832983774
3216,2442.4377008031743
3217,1473.79277985775
3218,2338.1047409295475
3219,390.5084125981006
3220,1272.3692198584135
3221,1356.336337549179
3222,973.5642366459444
3223,2895.4352461371254
3224,234.59599740785427
3225,3547.776894270915
3226,2560.8585315964615
3227,2480.0607746998644
3228,5409.678937042077
3229,266.05107556485746
3230,1560.5448008021715
3231,574.7122077178387
3232,4412.009470245369
3233,882.4201929825243
3234,3282.2912211536677
3235,35.31333500799416
3236,867.2953154498344
3237,1407.5728086170698
3238,1765.471727043362
3239,596.4039026200038
3240,3423.571120105314
3241,1411.4337414249362
3242,1026.557829963009
3243,1271.341912032388
3244,556.6395689610129
3245,856.8903068553286
3246,1638.1112672923182
3247,1393.0121099258158
3248,1213.9423927442942
3249,1509.0842943904113
3250,1213.9423927442942
3251,1663.3264706169475
3252,1778.0436606190121
3253,2765.712707988211
3254,1491.2853826831902
3255,1537.3890304562387
3256,1244.1579172929082
3257,3175.624310087295
3258,605.6119803974946
3259,3163.0819514845007
3260,1081.7069880481695
3261,884.2687598942833
3262,3218.9266751417404
3263,1327.5027601015288
3264,1334.0791715443302
3265,3472.9338423339013
3266,1570.7473789188582
3267,1265.8222342910617
3268,105.16429766114074
3269,1749.8693670916448
3270,1811.8763724447401
3271,2894.5890670382632
3272,1652.9041135487591
3273,2625.0325487595946
3274,960.2666680524978
3275,2969.760448986523
3276,657.8330295639341
3277,867.0538580727793
3278,2119.735344854334
3279,1911.880194684014
3280,468.8663163451187
3281,1634.0318434370138
3282,505.03703763903115
3283,4241.098431135144
3284,164.37282430581368
3285,1196.8701852061356
3286,1497.8985526932602
3287,1299.1323839054296
3288,3069.9906103734893
3289,1618.7577655426662
3290,1276.691422736424
3291,1903.9743531831364
3292,1693.0395626015336
3293,1073.8923724472033
3294,1372.3256694826812
3295,1219.2366773078936
3296,954.8538752065467
3297,3073.481287062051
3298,69.91533068498512
3299,1422.4184505474755
3300,2710.9489055057456
3301,3953.7426434081726
3302,2043.8427076495132
3303,3722.4219035747365
3304,1634.4721217003523
3305,1909.737272489707
3306,1568.6941041412556
3307,597.5114985521423
3308,379.210046418721
3309,799.3902471361862
3310,1345.311213723158
3311,1181.3172940687498
3312,1772.4683959235213
3313,3495.1478754050977
3314,767.0310448689705
3315,2049.0081255928935
3316,1322.3943819753547
3317,717.6951456356916
3318,3635.713885230798
3319,2415.2452783216772
3320,3060.251298888483
3321,4951.696221687557
3322,1746.7534861319111
3323,1652.9982111177953
3324,2306.7340715092478
3325,1010.26445198536
3326,3737.2738612444136
3327,1652.9982111177953
3328,2415.289421692504
3329,2711.3904681121026
3330,1147.885331269849
3331,1147.885331269849
3332,1575.3692702164756
3333,3725.663466922637
3334,1267.598667935225
3335,574.8924199437084
3336,1739.209278238422
3337,2687.9392894208036
3338,174.60101206407072
3339,4033.5402380876967
3340,2658.519869795754
3341,1725.6555381007747
3342,3149.5986743713447
3343,3425.6972123013134
3344,2105.812850019329
3345,1046.8167337875836
3346,3104.728041887268
3347,297.99371728373745
3348,1090.4091772196464
3349,757.8177518002602
3350,598.4660940661881
3351,388.70610007049436
3352,263.5196759386251
3353,1516.427845435103
3354,1228.323486530366
3355,1542.1073868869191
3356,1738.2495577533277
3357,1786.003956797452
3358,3103.2000417292265
3359,1023.1819461672454
3360,1755.5753005618096
3361,99.99098116665606
3362,2021.4184351458973
3363,2358.786081035469
3364,1397.4907459561982
3365,3495.2674890726307
3366,2063.6155387951603
3367,173.96263552643225
3368,659.578629600186
3369,1162.231803084988
3370,1523.9358330150458
3371,4008.8160145213924
3372,2843.0298361917944
3373,194.5502493156278
3374,1471.9551913222624
3375,3228.4912149532606
3376,2599.233116194819
3377,987.9688047812899
3378,1410.331741880087
3379,2595.0977810168065
3380,1524.9433777108331
3381,2264.2258227443463
3382,968.7466549323425
3383,2564.416816813765
3384,2276.66012867349
3385,1525.0240778472448
3386,472.9092973571227
3387,2247.759169399215
3388,2425.441613108594
3389,644.4737810699484
3390,1017.0784613058269
3391,48.305835034306675
3392,3768.2154794387484
3393,1531.529636286279
3394,511.20490889633595
3395,1038.8570282853425
3396,1848.5645099543694
3397,487.47396216289326
3398,1590.259289940109
3399,2252.0986266545615
3400,1207.5208609750935
3401,543.667297634667
3402,1355.5031244530685
3403,1789.118353270774
3404,785.4561938805143
3405,1782.7308782645694
3406,354.8019427337792
3407,2938.46421692979
3408,2698.607451732016
3409,4083.0449997624287
3410,815.2199735278556
3411,1283.5615599487735
3412,3536.918633765718
3413,1370.0565630976143
3414,1023.3191705458006
3415,2895.234674797957
3416,593.291005571422
3417,630.9087754649727
3418,1446.8147455534247
3419,1344.8944122424823
3420,1838.4072241911097
3421,4224.22093607875
3422,336.58182147875283
3423,2600.245853122338
3424,2182.7679699788773
3425,1261.1478705804186
3426,805.5005835293607
3427,1563.1257669404092
3428,5109.305369663688
3429,1718.676857658102
3430,662.1522963810168
3431,1481.393848015869
3432,450.02220541537446
3433,606.5102207011541
3434,544.9765955776306
3435,2267.6502154372065
3436,2747.898879470842
3437,1991.84189587764
3438,1123.1360825910153
3439,3701.00221151559
3440,2144.154746040542
3441,2901.4046479576728
3442,2728.9131683819137
3443,2241.6455592872444
3444,1748.54069656459
3445,1190.1744002597711
3446,1844.916366451156
3447,1339.7027566503443
3448,408.5455324124413
3449,2903.907624674672
3450,1646.1095687995116
3451,3049.965254075009
3452,593.291005571422
3453,5779.258724717499
3454,3683.5488989308537
3455,3610.296281552612
3456,3190.5953874185057
3457,1024.7799867037904
3458,2606.939177812852
3459,162.605207679982
3460,119.55811676711878
3461,2839.7884395602123
3462,417.45772054750637
3463,224.30700152401954
3464,1289.1934742082572
3465,3160.3800054649855
3466,1975.0266115975405
3467,1412.3876117359694
3468,1580.1094896026
3469,2428.754217222526
3470,2769.872359459722
3471,1538.551885151533
3472,2500.763876571734
3473,1447.9044839804742
3474,1623.9447997857167
3475,2831.416601425668
3476,1406.8746745293863
3477,2292.914996932473
3478,1810.5210925572799
3479,1787.99662184529
3480,961.5265216112853
3481,984.0016901526402
3482,1406.0703458623116
3483,1620.5055390441962
3484,300.9823234221059
3485,848.981520745404
3486,2039.3796755551648
3487,628.8247355405812
3488,2255.7508655759784
3489,3253.635846471482
3490,2809.801071901393
3491,703.6833715157095
3492,844.2675228038979
3493,3708.6865191792053
3494,3344.921788817099
3495,2566.8783206884123
3496,2566.8783206884123
3497,176.70823900415382
3498,385.1225553810853
3499,1738.5007207758003
3500,432.4199728622471
3501,1669.9177327480559
3502,2368.614888968706
3503,1158.8713057392636
3504,1485.683134107211
3505,1210.8127121234186
3506,1400.0198016561337
3507,2934.3224572053496
3508,2996.6826429582634
3509,885.8650883417669
3510,3036.7168878546263
3511,1499.5080087500287
3512,2916.2459708394827
3513,1625.8556382527304
3514,579.8650332415817
3515,0.0
3516,2762.902799946695
3517,2290.017120638224
3518,1796.1681695923928
3519,1253.9654945514028
3520,739.6923545582313
3521,2464.2121774962925
3522,1898.0367679150636
3523,2204.503861487124
3524,911.6254191887157
3525,1941.0842708874534
3526,187.56008775797437
3527,549.4379502882449
3528,5260.903933437619
3529,898.2500408163697
3530,1576.439186867802
3531,687.1209681440981
3532,1707.3370782392162
3533,3826.84672098437
3534,2607.0201581829997
3535,1501.518686476227
3536,1801.774036695256
3537,101.215306606476
3538,1509.552338480561
3539,3873.2772279121887
3540,1054.9493785744357
3541,5870.415953164667
3542,4194.534631651832
3543,2789.287325973799
3544,796.1884782734894
3545,1805.9793912329278
3546,1842.3202928770068
3547,698.8337290547067
3548,697.2117848832855
3549,2259.9389633426395
3550,139.1087241624688
3551,2022.1346704770647
3552,1368.4207278645354
3553,2337.531812846034
3554,2335.4298825721185
3555,849.9332503681579
3556,1270.5287675423288
3557,2225.2188650991534
3558,4706.42154834669
3559,1612.036818295545
3560,781.6549098926886
3561,480.87552474870563
3562,164.0846498151184
3563,2700.6941586773146
3564,1096.0101070486858
3565,23.479139388696446
3566,2539.071443724277
3567,1999.664676513964
3568,534.2267740159396
3569,1020.3345483629861
3570,1097.7471318625248
3571,1419.6927396191593
3572,1496.0059102743858
3573,396.8130899019708
3574,2662.3141940100013
3575,676.7447154875256
3576,2786.871105706698
3577,1582.8418412914507
3578,831.12705350012
3579,1230.2223759820204
3580,844.2675228038979
3581,1319.800005381986
3582,742.3481620124612
3583,4549.798873191413
3584,3309.1935315711266
3585,3045.0595382823776
3586,1054.403238463944
3587,4174.487976528592
3588,171.66525863682452
3589,4706.352670037822
3590,84.13744289820107
3591,2.8768775456409044
3592,2651.307199348249
3593,3303.922208199207
3594,1451.0996972682285
3595,423.1664808630081
3596,4252.588852909652
3597,286.52769974814385
3598,1667.5016165963734
3599,1667.5016165963734
3600,248.1699310742842
3601,3775.6488331431297
3602,2900.2975868123285
3603,735.8605867559264
3604,3507.3035162149545
3605,3932.399302479641
3606,2116.4029756751056
3607,54.416075947522614
3608,2385.879944556302
3609,1009.9787370206484
3610,654.7706698471154
3611,2845.1486836036543
3612,191.41480399268536
3613,2940.046118105976
3614,830.088260106861
3615,1364.6806094659637
3616,799.5360048866237
3617,4274.304615528581
3618,2484.8908472394696
3619,1965.2835335005811
3620,1072.8798226547244
3621,3736.753763853576
3622,3133.2080086347237
3623,718.1346574933383
3624,595.173701964559
3625,1127.8272270733412
3626,59.957893889783605
3627,2060.0618386411265
3628,1736.4567100175773
3629,2243.5733851081895
3630,1469.2005937143326
3631,3179.1012985339407
3632,1451.3254043813154
3633,210.90875078506056
3634,1427.956613314312
3635,3751.300613606948
3636,2171.2299751805554
3637,415.7447490069197
3638,2769.1057834024004
3639,959.01228501063
3640,1162.7906708831363
3641,3500.034142479958
3642,253.24969708952233
3643,1053.839992001981
3644,2594.918515849851
3645,2078.8791687147186
3646,14.616127280647746
3647,1707.4392108766917
3648,859.440565514364
3649,1798.6810787046934
3650,2131.4268783981884
3651,970.2920188418448
3652,2626.594758813891
3653,734.6796677739002
3654,3858.0093563761693
3655,1963.2721035918257
3656,1677.4093366091097
3657,3185.287284920357
3658,2233.7118691363057
3659,1015.9771698877664
3660,3807.9821417522016
3661,1478.6772327366423
3662,610.3968466568934
3663,652.2623137137323
3664,2222.4967770323256
3665,2667.79839734226
3666,1558.1004503613942
3667,2718.5801727413323
3668,1433.7458040496408
3669,987.9127298356951
3670,4324.108859247358
3671,1538.1253837134261
3672,2667.79839734226
3673,2847.960153860519
3674,4258.48159191639
3675,2903.3122307441154
3676,1640.3717182398893
3677,1773.4297291230941
3678,2100.923387795811
3679,246.29738267939297
3680,3180.2710047299533
3681,3181.0648761879356
3682,347.9858613639376
3683,94.35839032432081
3684,270.98520484721956
3685,5068.237582627856
3686,183.8080162657325
3687,1497.9586177602487
3688,248.19977925544518
3689,2646.407363569817
3690,2608.7123155799236
3691,53.10666366260462
3692,5443.2630340617325
3693,2468.122011337273
3694,397.953753806667
3695,2010.2936164093487
3696,572.5357419603472
3697,1431.8328592604141
3698,3205.042873600419
3699,340.38613438560935
3700,2751.9147320064926
3701,3704.944993579431
3702,3076.3571465026007
3703,1966.346137540186
3704,3704.944993579431
3705,571.5930305530468
3706,1828.9665761587516
3707,736.7321791307777
3708,82.04592719255055
3709,3424.2881527478503
3710,1557.7210297735394
3711,728.7959450191655
3712,2698.719906963427
3713,1319.2056986693676
3714,77.02515164533696
3715,2901.6018444838132
3716,1287.990997079914
3717,963.841485785302
3718,1253.705497402639
3719,1245.498511371628
3720,654.941737590365
3721,2675.7567745557067
3722,1495.0159374957989
3723,122.63431745647097
3724,1846.2723775052864
3725,563.9108494789127
3726,1172.7594083521512
3727,1211.076559515703
3728,1158.6378957892982
3729,240.62840385834778
3730,1024.7773055160926
3731,247.0564189655029
3732,215.64114820953407
3733,2172.2033892118257
3734,242.5963794345008
3735,2697.570865087803
3736,680.4039567419094
3737,758.7098910191964
3738,680.4039567419094
3739,777.2711575031275
3740,89.23138944776997
3741,992.8096122491746
3742,1946.349396350117
3743,878.5617847293597
3744,2604.939471710888
3745,1531.5717379676003
3746,2087.171272734943
3747,2077.4218404244198
3748,848.3168475073007
3749,1749.63058339156
3750,2062.6084905965126
3751,2859.0557069811816
3752,2731.179635544082
3753,1142.8221903473006
3754,289.79007231888863
3755,2517.352809232974
3756,1043.0405786951296
3757,7.763970996650578
3758,1023.3242441423706
3759,3331.235381297716
3760,979.4657182101791
3761,1323.02895673272
3762,2987.6285948540017
3763,1163.3006605135681
3764,410.6120814632447
3765,2869.984923585342
3766,1718.4817520705903
3767,2790.4464227251037
3768,2720.848040522995
3769,1297.930055863596
