,nearest_commercial
1345,1196.2668323704847
1346,357.76741490301083
1347,292.74867548231566
1348,264.0038436820539
1349,28.52212580169014
1350,93.33378755123825
1351,169.2531128653741
1352,1488.1628350932529
1353,630.360685451208
1354,294.4448313328085
1355,1589.0801953240295
1356,297.83702767869556
1357,243.36504609282645
1358,279.28430214640923
1359,1035.4737585211858
1360,299.922773073327
1361,841.6164941899447
1362,2491.2679563234115
1363,383.6879365802203
1364,214.8280645647718
1365,55.8925078650012
1366,325.06398421905476
1367,2519.4074069676944
1368,526.2772608656878
1369,788.5365598960531
1370,547.5193715986002
1371,1665.1265545804365
1372,705.1454492559507
1373,1264.0046605797365
1374,1276.3497762147567
1375,841.1478723278069
1376,543.1851762528823
1377,881.3919869162746
1378,1071.8116594695418
1379,307.72870665285575
1380,573.2224617627163
1381,39.760862644303856
1382,1211.46342076619
1383,2162.2997435902143
1384,984.5177960036098
1385,437.2931096047238
1386,814.2016429202712
1387,743.1097424797242
1388,176.8275652282072
1389,81.4811727432772
1390,958.8466367898116
1391,743.7819578631929
1392,1372.3079328801625
1393,434.2974250894905
1394,393.6174890869526
1395,511.91283964556965
1396,362.5359204412977
1397,1515.3361283818165
1398,217.55797206599547
1399,826.0851594209469
1400,1849.2153294059374
1401,361.6825754131333
1402,1118.252482219683
1403,1392.5672110931084
1404,378.83515977785737
1405,92.61127056592899
1406,191.43827609142602
1407,537.4187456183153
1408,565.2386616354851
1409,345.6086492567349
1410,320.83213437805665
1411,679.8363218302743
1412,12.620459999288691
1413,0.0
1414,717.532143229412
1415,247.39534678394082
1416,1765.9938621700885
1417,463.66206601715993
1418,1641.3140338258117
1419,179.41902300162707
1420,7.899586536223345
1421,958.7486853005529
1422,473.7699091949238
1423,184.90045489923088
1424,687.4172261728437
1425,1210.414954196111
1426,583.4307372410497
1427,179.85906265686404
1428,1203.0775861220184
1429,352.802904565612
1430,381.27055875765603
1431,88.36783258308954
1432,741.3514925748774
1433,616.6842129521497
1434,1240.3436252830795
1435,585.36727155583
1436,1232.2853476124462
1437,63.12065203549331
1438,560.3461044125162
1439,800.5941856981717
1440,643.2895887703835
1441,318.9157987026919
1442,100.42403473955443
1443,928.3103625197222
1444,921.0520860726217
1445,125.09747295767015
1446,1083.7976056795858
1447,1019.5666509489935
1448,289.3306558093485
1449,298.37828215206486
1450,471.6762805390875
1451,648.4393004040653
1452,1384.8894794508813
1453,1614.9552204758677
1454,1592.4276299602145
1455,289.7211457324575
1456,455.04732641429024
1457,243.28385981299812
1458,145.68430715448054
1459,97.40109789637933
1460,621.0995506424144
1461,4992.735293031409
1462,775.8651685540395
1463,667.1161220778081
1464,1219.048163437034
1465,1230.408220060495
1466,167.13658893345385
1467,1308.5116994342293
1468,775.8651685540395
1469,573.563212229418
1470,437.9323271880162
1471,2272.488788342038
1472,1007.8684280884665
1473,682.9461607585368
1474,2126.1246322602137
1475,202.68394581544652
1476,35.764739118865144
1477,92.25810875819015
1478,440.3189473601828
1479,245.17237475465342
1480,59.774460836644124
1481,560.8308686067921
1482,437.4313659246278
1483,817.3088434081499
1484,82.38704775363803
1485,67.25404381192777
1486,563.2009106570357
1487,405.57497063407754
1488,529.9370976431009
1489,910.9766301262168
1490,1360.01921531397
1491,99.03284958653703
1492,2903.993202274589
1493,1126.9908073010279
1494,830.8525173440264
1495,574.1434984742596
1496,216.26021459242088
1497,254.3185601123813
1498,149.36127341979062
1499,311.5497447909113
1500,995.0581265015002
1501,907.1171818131783
1502,370.5516530927161
1503,954.9192490692814
1504,1020.7626120134673
1505,552.4720177238975
1506,538.3853012424131
1507,157.91456587271696
1508,413.7490112872663
1509,1876.2616616811974
1510,1026.9426659382536
1511,277.0928768489022
1512,255.16664681434983
1513,518.9132283557519
1514,675.5138940912304
1515,215.72487112771003
1516,708.3451624668186
1517,202.31968462520155
1518,137.81675656705292
1519,1211.0826681524916
1520,879.9919690891844
1521,546.412827118408
1522,245.7705366344934
1523,166.98101168691505
1524,38.41042413869106
1525,165.41771887715836
1526,758.4438968519286
1527,758.4438968519286
1528,975.6415446335128
1529,488.49135319902814
1530,471.33526302843387
1531,830.1788868583819
1532,1348.1490831935923
1533,775.8651685540395
1534,181.3255848417818
1535,2770.9665777462637
1536,189.30401715351985
1537,81.53113073587683
1538,5203.729709691342
1539,276.97713587921936
1540,330.01615074575346
1541,498.2560858023942
1542,917.7250325028756
1543,336.30677748468923
1544,497.94387433193236
1545,222.17965263941647
1546,196.96402884157456
1547,179.7497300710498
1548,1685.9341506254325
1549,534.1302824974417
1550,1098.1275451834956
1551,176.9808046187496
1552,1597.7022991889503
1553,848.024769208935
1554,269.2978415067581
1555,468.54997265286073
1556,319.11277694083685
1557,274.7998941937314
1558,1734.719194305796
1559,872.4574646667008
1560,1801.8143308570957
1561,531.8732870576382
1562,1477.9508237372218
1563,571.9632801988274
1564,571.9632801988274
1565,215.7545398403369
1566,187.63780170370075
1567,994.0907513728422
1568,336.21842962130137
1569,593.2182939280164
1570,559.5971305968734
1571,529.7876734714788
1572,1806.114716014676
1573,1815.5057046853829
1574,818.7262801089555
1575,197.04295582454233
1576,937.1365355884585
1577,785.0673476991354
1578,488.3174810461647
1579,132.7217800955359
1580,185.94516698364873
1581,1248.7876982836228
1582,6193.124737245911
1583,1036.2583679302727
1584,869.8624115730734
1585,2461.0966307097583
1586,162.02188791472318
1587,349.2647880479114
1588,916.5321918477769
1589,703.4310672294213
1590,994.3258088801894
1591,223.4549515039468
1592,1964.783161001507
1593,677.4208318823825
1594,385.19959918487154
1595,1518.977306638343
1596,0.0
1597,199.5204863277733
1598,348.26825019986234
1599,448.11889088301444
1600,727.0682468051147
1601,1572.066427968687
1602,350.9315544555043
1603,374.1662318621362
1604,3612.1429731340095
1605,913.9546822773871
1606,679.7477981186719
1607,887.6190261552327
1608,560.9789942990608
1609,23.92149245875346
1610,779.169454223542
1611,618.0396724421172
1612,507.32579578206173
1613,1710.122299759576
1614,1161.8109976335174
1615,1256.388622490724
1616,541.7902145465423
1617,519.8604991564891
1618,454.8990381670635
1619,262.0774313186878
1620,1856.8824901246667
1621,360.32560939352027
1622,924.1535091682769
1623,730.5590279238575
1624,37.04828681418101
1625,336.21842962130137
1626,655.9689910788408
1627,1362.6825091821052
1628,410.71464717384345
1629,455.21236050749786
1630,320.958640377364
1631,243.0643439694195
1632,1685.6071654898665
1633,1832.5026690591349
1634,694.1136527734062
1635,831.0905510972073
1636,1351.2084513122247
1637,1361.6273641854564
1638,1903.6292540284232
1639,229.68887127339906
1640,1876.442783567991
1641,157.91456587271696
1642,676.9711027866797
1643,194.20813004336168
1644,270.7305258117242
1645,274.5528356299733
1646,991.1535727990581
1647,887.8746158630004
1648,534.690339867145
1649,270.7305258117242
1650,915.4895626292251
1651,674.0391276601569
1652,375.3795440092532
1653,1376.5308460836625
1654,253.673946910662
1655,1092.25163968049
1656,1320.7394138142004
1657,886.064594413569
1658,1494.3207169044044
1659,1171.5390207735675
1660,25.479282989627414
1661,1285.661300492459
1662,390.3934571887528
1663,1975.564893707697
1664,968.5718920886061
1665,243.99270570754433
1666,151.28309694750246
1667,2596.3720036585405
1668,546.4408418707912
1669,489.3538269195097
1670,1204.4877527729857
1671,644.1011124200872
1672,1286.3141266079283
1673,36.66403189289224
1674,422.389769692244
1675,631.3043829698506
1676,603.6976228099869
1677,2896.425380365391
1678,702.2634472441673
1679,125.35663176002276
1680,2302.3279626042245
1681,496.6911349173528
1682,2132.714379780638
1683,973.771490080304
1684,328.77413180193423
1685,486.49564421329137
1686,1089.6811738282474
1687,590.7160679201036
1688,748.8878033041502
1689,55.97568560704014
1690,1404.9037840074063
1691,432.36808887636676
1692,279.14002089882615
1693,724.823661868575
1694,369.601016967317
1695,643.4414341257653
1696,1289.6574066520507
1697,5370.61687086788
1698,428.8189531394498
1699,230.71552119858868
1700,769.5256607597065
1701,844.1640580028178
1702,398.41255723678836
1703,517.7036324426425
1704,871.8492290415885
1705,244.96285087913697
1706,4551.7798531912185
1707,654.4542445000031
1708,2139.243556363178
1709,508.6956872609952
1710,748.1646078680301
1711,844.677717039965
1712,357.6253777468639
1713,1281.5316965443583
1714,2215.3112879477826
1715,530.9120681705335
1716,281.80500342489154
1717,113.5137706551962
1718,556.2210785959777
1719,1323.6410062496288
1720,39.95923798083371
1721,2221.9441333235413
1722,3409.36168638002
1723,1962.8502933067693
1724,135.88877237674413
1725,140.71071102843595
1726,573.0468160683388
1727,694.3189879415314
1728,1305.7629280415779
1729,811.5918657235617
1730,386.9465115614312
1731,716.0720745169668
1732,386.7236569914461
1733,1810.7712218007068
1734,691.2971139386658
1735,257.586841456435
1736,1799.3319818993987
1737,222.6234129661584
1738,307.7675468925166
1739,514.3017881610316
1740,164.14956009244634
1741,2988.1315458199933
1742,98.84203952300638
1743,373.9421926968571
1744,1431.6130263398397
1745,220.65820666681944
1746,276.17122974120866
1747,1571.9632462345753
1748,224.07721503621696
1749,5137.49889435167
1750,1851.4610307564055
1751,808.0919404283958
1752,1975.564893707697
1753,1607.8435975122807
1754,333.6459990714982
1755,135.8266264498828
1756,411.7409920613481
1757,5522.9290840041685
1758,1281.868391692488
1759,1337.2110110186086
1760,2028.8052665425316
1761,1485.1176264674232
1762,424.24739295784
1763,1065.6756098261478
1764,22.584073779845244
1765,208.52131422720933
1766,188.28153728367468
1767,30.539898589673548
1768,808.5940236464113
1769,1642.9092623719316
1770,172.90962451940138
1771,474.80320913576674
1772,368.98769242611996
1773,422.6732775044869
1774,308.3835299582459
1775,378.83515977785737
1776,1723.219363791534
1777,324.8141232215178
1778,161.219335844248
1779,625.1559063764537
1780,324.8141232215178
1781,760.3781960738135
1782,724.3891297615089
1783,374.2843623709961
1784,1573.8551382431972
1785,210.35607515523546
1786,260.0659619879335
1787,1052.3494838231406
1788,269.0592504031809
1789,278.6047590005634
1790,1117.573699969231
1791,1306.0319574694615
1792,1289.1244212131933
1793,1622.7013704535639
1794,1289.1244212131933
1795,2557.5663502640687
1796,645.4898810421673
1797,1052.2587052310234
1798,4108.368439796062
1799,1187.97847158222
1800,364.1058595543307
1801,878.0674204487034
1802,475.65131850878066
1803,1432.013997592223
1804,445.45967060138383
1805,1541.420339423033
1806,151.22199403864244
1807,55.2242719488321
1808,1172.3495932678766
1809,1138.1063150676416
1810,48.28113647958744
1811,372.74958157404996
1812,840.749031038454
1813,647.7374460308178
1814,1046.9623823190238
1815,216.61960596779846
1816,1408.3573061531101
1817,199.36622310653084
1818,664.2450607926515
1819,1575.2107222955512
1820,225.3451546532771
1821,372.1603943170361
1822,2456.7551020920173
1823,562.5697810244511
1824,1567.1600892416554
1825,469.0302049297956
1826,1809.6675005874706
1827,153.36930895226465
1828,1176.4437553913908
1829,978.1148242054009
1830,179.0104942851306
1831,359.18951506571665
1832,417.85801992375156
1833,416.7649150007671
1834,387.69147739114334
1835,53.16834697716027
1836,219.71570485610914
1837,565.590308274682
1838,645.9371176257042
1839,333.2359470284776
1840,530.4461351257657
1841,709.6975045078717
1842,1391.8777900615949
1843,572.2373706419801
1844,119.66434826842705
1845,295.39449564007435
1846,741.7659943214409
1847,1572.4154571763643
1848,461.57522129271666
1849,233.3736304597137
1850,573.6253442255933
1851,1548.3632319751453
1852,995.7184768915869
1853,1278.8393493855924
1854,2272.488788342038
1855,1413.5756294049006
1856,596.877569430762
1857,533.2875834369192
1858,1792.4355835791816
1859,500.30012524845705
1860,179.58274407828057
1861,850.3567843353629
1862,207.98650680009283
1863,3936.369303158308
1864,499.090613936895
1865,2351.71469279291
1866,81.72322917586041
1867,708.0032153436152
1868,643.1207131293869
1869,2243.815438859407
1870,1962.41704606958
1871,86.70645951587238
1872,6069.873743113828
1873,248.83807666086108
1874,704.059221904825
1875,749.7333139750478
1876,804.9847099737752
1877,554.0046634458748
1878,115.81854699177676
1879,1774.5795277088187
1880,217.0327141173673
1881,656.6892751153559
1882,119.8589478045642
1883,1016.0948279451455
1884,211.80955007279442
1885,334.4092982129441
1886,267.09732154148463
1887,121.52121915026846
1888,1.275070751387115
1889,134.06906834673606
1890,711.7683671557883
1891,1562.8662019467101
1892,197.55515795045602
1893,615.9105976125852
1894,1047.837514192694
1895,746.1928809321918
1896,746.1928809321918
1897,303.2423760499302
1898,239.70804189092826
1899,5518.352380167105
1900,458.2783923963745
1901,738.3146528017787
1902,808.2275867982818
1903,32.42703112171977
1904,497.64191930738895
1905,277.33464588854076
1906,420.3915758626859
1907,2007.2903374018904
1908,89.9706234524248
1909,1805.9946796668355
1910,546.043588962901
1911,570.2719352420414
1912,1327.0199450990085
1913,2187.662212655656
1914,626.0662146729583
1915,470.22247903968827
1916,677.5872623301551
1917,1214.5518890900264
1918,627.8053638531906
1919,297.780094295415
1920,1488.9121384220098
1921,747.758654873482
1922,253.43538021930203
1923,518.3484626435445
1924,422.5726282760433
1925,142.94502043405888
1926,477.12478042539067
1927,451.77042801444526
1928,360.74323024271223
1929,2038.1887787361168
1930,2927.308117565817
1931,657.7482106167861
1932,276.3160774300133
1933,562.3236395340836
1934,548.0205848220447
1935,1098.959158179633
1936,455.5869533184098
1937,56.95279100420831
1938,813.1782978087995
1939,4571.969675322114
1940,1030.2012146363986
1941,270.89130079100545
1942,518.3299885409963
1943,316.1818223003676
1944,805.7932110843624
1945,137.18995321246928
1946,6.815843902153497
1947,627.9356489798911
1948,418.277476811536
1949,653.6512299232721
1950,2818.3839499524624
1951,1256.5940957486598
1952,159.30125237492743
1953,493.50492683901473
1954,415.0346646718659
1955,608.5172063825573
1956,480.313021534569
1957,427.0196874299252
1958,833.9211561480575
1959,765.6581278488305
1960,1617.2960079153643
1961,1143.2679693058856
1962,472.9752055272842
1963,370.4487017588049
1964,104.45491102121562
1965,524.9081275987849
1966,157.49441790415523
1967,253.03626546273452
1968,182.11945336037047
1969,689.0523607713245
1970,958.281528939804
1971,64.67427296144113
1972,1359.872943077928
1973,309.35887401149955
1974,1026.5013707557189
1975,623.1933260585607
1976,1243.4404420877183
1977,324.5281314201077
1978,680.0963302841716
1979,1521.4686879118087
1980,79.41865186819946
1981,506.46629833962913
1982,426.15363659198397
1983,647.7073682080538
1984,830.9212238398428
1985,1230.6685981547635
1986,2482.5783491503034
1987,187.27527445722006
1988,609.2444722954324
1989,344.60390229769234
1990,3596.826772354515
1991,589.7600551697687
1992,1974.159610074452
1993,127.48678757794164
1994,766.3883734540897
1995,179.58274407828057
1996,146.84821163636718
1997,309.5815660527228
1998,85.58127043795454
1999,771.011694473837
2000,977.6725842466917
2001,415.3496981854642
2002,1609.4036754997376
2003,432.000606713792
2004,180.30648695007216
2005,1763.2161305481056
2006,567.4697628499604
2007,61.09545200710749
2008,2459.6061253378793
2009,1535.7932126428327
2010,587.8783788446211
2011,203.04970548948768
2012,1015.7766168782729
2013,378.83515977785737
2014,377.8900073416076
2015,1246.8720456839408
2016,119.78531167676773
2017,4.792047884507697
2018,597.863244484455
2019,778.5582940609222
2020,71.6918877945661
2021,653.4259789814853
2022,1010.4936124231227
2023,28.996830352025494
2024,655.8636466322388
2025,217.23757684114304
2026,937.0888457983187
2027,482.8429352850125
2028,1805.6364835017325
2029,853.1116477972074
2030,666.5727890228616
2031,96.72245521241811
2032,125.96553994835755
2033,2182.5083898543144
2034,641.31352840136
2035,100.62413910620008
2036,19.580143868816968
2037,1505.3332272298483
2038,193.30194898051718
2039,0.0
2040,371.9799537042161
2041,263.39031349275257
2042,569.7872902590549
2043,253.46655852452116
2044,521.2590745828954
2045,1980.3497166088384
2046,0.0
2047,365.36453463097655
2048,2070.8306215104562
2049,360.322779755325
2050,2073.8302851100907
2051,848.9459537521583
2052,579.388885348399
2053,439.9736306164344
2054,1337.2441461916305
2055,485.390725183258
2056,340.4755804466085
2057,258.3915092928883
2058,2162.88822210756
2059,1769.080191996944
2060,2231.9314400719395
2061,444.91218458937806
2062,367.1734730158428
2063,1426.7414914729516
2064,172.61412831720324
2065,121.94936785372494
2066,1178.2910435102544
2067,123.45963387458988
2068,688.8317147700242
2069,1153.2286631280938
2070,245.52071947168565
2071,1340.078754555412
2072,611.6865237273338
2073,691.3155441555515
2074,692.2668839621335
2075,74.00378774668035
2076,1185.8460253091916
2077,1282.1955197387063
2078,460.6460992791099
2079,5154.042247828074
2080,444.05178988086556
2081,1348.1490831935923
2082,984.9314585038024
2083,1093.6315334200294
2084,122.77652955420645
2085,232.63934739982255
2086,4917.551573548951
2087,246.27026115183912
2088,191.7140247331405
2089,1202.2411240068789
2090,718.3794447476265
2091,749.8445501720279
2092,127.7957089892131
2093,3351.0760224825035
2094,1527.3198000894897
2095,400.7061646326774
2096,237.7384207517947
2097,1496.2510217649092
2098,304.0789435170963
2099,926.7335365717262
2100,681.5636287463739
2101,943.3601805489792
2102,1249.9786891294805
2103,3022.6767566121416
2104,276.35001148660785
2105,122.75346802998241
2106,1661.1587112249747
2107,1553.3825753182005
2108,461.92321767501386
2109,747.8244048299553
2110,107.63923689865724
2111,328.87779511014924
2112,2343.2515498549806
2113,390.9980022017372
2114,123.95715237597973
2115,1037.2062937337007
2116,675.0378800256599
2117,21.88736867395939
2118,256.0232829116541
2119,1186.8903509415347
2120,83.32825680682869
2121,767.9539041145133
2122,1801.95799331396
2123,251.58673324868624
2124,187.82817750720127
2125,762.200109502359
2126,192.7190730320078
2127,2076.5936825314184
2128,968.7911324271048
2129,433.65102038115566
2130,359.0873685300456
2131,475.24464411898083
2132,126.5603472852785
2133,426.07904947957445
2134,161.23728428777156
2135,170.37017102197015
2136,483.9623787296323
2137,218.44155049292095
2138,607.682093398888
2139,245.68920014531543
2140,1838.6550770713015
2141,1065.1065591282781
2142,1529.04652772046
2143,995.0505174795458
2144,1748.0426400987744
2145,335.02009826028757
2146,525.8430277022072
2147,260.08628099583837
2148,1573.518694072092
2149,818.3933802430214
2150,1573.518694072092
2151,1697.8279110767312
2152,268.85212189246505
2153,1073.1295886623798
2154,22.859545840608526
2155,808.2012891068943
2156,263.3339106920695
2157,1707.8991198525118
2158,255.77806306063923
2159,1023.3703929980605
2160,1204.6402668783062
2161,481.79766918183134
2162,403.13278629524655
2163,282.4538420552938
2164,1568.471477072575
2165,101.20064861251063
2166,227.16333966688808
2167,515.5710442762794
2168,1021.279644886157
2169,503.0573338546379
2170,400.1953315448377
2171,302.7615406371554
2172,1260.3498867998712
2173,148.12414623289024
2174,2030.4580668379513
2175,643.2110727287217
2176,143.6484773301068
2177,84.83091095001284
2178,726.7053064296701
2179,179.41902300162707
2180,516.4984964178215
2181,551.0445374051885
2182,582.9238203701526
2183,852.3261657349726
2184,438.4705570920322
2185,664.797115581523
2186,582.9238203701526
2187,747.9261307996795
2188,575.4868222537544
2189,1704.412596851114
2190,397.69601372818335
2191,355.8402245602374
2192,528.8508405762435
2193,701.8572809018679
2194,1092.571300345814
2195,821.4379768938308
2196,517.0151862616848
2197,1038.7840316863642
2198,995.0505174795458
2199,1302.2744239345213
2200,832.9939662363826
2201,720.0750255676107
2202,151.2296177207831
2203,517.0151862616848
2204,554.9806695601258
2205,535.2688309948111
2206,678.7570562414903
2207,323.4809830215621
2208,565.052358641745
2209,1030.0910713254
2210,214.1373261577588
2211,694.4427699594382
2212,1427.287117407222
2213,4408.327359160232
2214,254.99384610879088
2215,149.52034896228253
2216,766.6032044425199
2217,2493.638892633364
2218,285.9387461742269
2219,65.82273540938091
2220,1057.0198252257467
2221,456.63254268994683
2222,1098.7168885955787
2223,307.18391235189466
2224,811.8001484935728
2225,885.2461852991439
2226,621.9059219869679
2227,746.4914312799309
2228,455.6407535347941
2229,375.87131448978107
2230,336.43904705855505
2231,2175.5048153331054
2232,1684.9264134386715
2233,793.8536745769567
2234,2046.919347009403
2235,1675.0857118677898
2236,1018.6585375126011
2237,711.4479984557171
2238,1384.9622125333935
2239,364.83237032184053
2240,269.27526926639143
2241,91.99282822190014
2242,896.129382478835
2243,558.3817215913847
2244,197.71674308767095
2245,261.60117291969004
2246,224.73774316919986
2247,0.0
2248,442.8354277309285
2249,1025.7422087413136
2250,830.8264205141162
2251,273.71300512712276
2252,357.3097991926696
2253,51.29670939247251
2254,458.4411665584558
2255,749.1007284763058
2256,642.397592679866
2257,1381.4105924535577
2258,1513.5592492719372
2259,84.72495521167421
2260,76.58500601150047
2261,641.0994995485922
2262,172.97170193396758
2263,740.9500433098717
2264,918.5656572886336
2265,408.3058937368612
2266,492.10267988159075
2267,145.98160070883142
2268,345.54293491977757
2269,204.79567639334056
2270,121.22942687648376
2271,1265.8566303403054
2272,419.93318735320616
2273,189.84776248161884
2274,1165.0111175894806
2275,407.21839486344965
2276,489.75176168995756
2277,911.6030907979733
2278,910.0761615773365
2279,1926.4482362841381
2280,991.0561413894603
2281,2016.891842465592
2282,482.8994575493588
2283,1776.6102500287548
2284,1653.3101974322326
2285,59.95687578924119
2286,318.8860381875158
2287,150.2576252607052
2288,478.2425405087762
2289,84.44960505932096
2290,533.6781511364752
2291,426.9189860776318
2292,1054.5963050640298
2293,12.841400798133629
2294,931.2862193900163
2295,13.17257030495271
2296,820.0430015420932
2297,86.44989149638677
2298,440.56800247357023
2299,771.3446996286974
2300,498.9996183199717
2301,440.56800247357023
2302,73.14712781868568
2303,239.8192244852408
2304,4243.308736326593
2305,135.3500526230121
2306,135.3500526230121
2307,3468.163458788231
2308,519.828332188187
2309,224.21284221973195
2310,320.34404135854294
2311,1007.2763871683986
2312,58.75063754319029
2313,3128.65521412017
2314,1893.7768781725795
2315,972.4734324911966
2316,1379.7258789586292
2317,62.48412919180301
2318,759.1188567737044
2319,1002.8144648136797
2320,87.33863579658338
2321,219.1719417729768
2322,488.35921769400454
2323,528.7800459499821
2324,1717.5077003563008
2325,1623.565291432169
2326,1893.7768781725795
2327,3702.8012470268663
2328,661.6515375653685
2329,262.9603729116341
2330,280.3227538696109
2331,427.21090827658236
2332,649.0238969394212
2333,853.8289909356918
2334,409.6252433920012
2335,2003.615080800238
2336,1525.6158844475635
2337,1776.437230169193
2338,280.3227538696109
2339,807.8321496834269
2340,158.75277802429477
2341,300.8561725448924
2342,1091.5642657118356
2343,251.82518717726717
2344,967.9371668113636
2345,302.9801428472774
2346,1276.8687584130416
2347,335.4020900121471
2348,358.7480758508332
2349,514.8590475798395
2350,549.5338532084036
2351,278.3105363419994
2352,454.9279189750189
2353,263.1852373772451
2354,426.58341779898427
2355,994.3258088801894
2356,17.51737242402518
2357,4391.456845949085
2358,677.2432674071939
2359,172.8398633718344
2360,1114.567517412782
2361,952.9294203012636
2362,992.9259252884524
2363,152.95979662840168
2364,1522.9248644030117
2365,1250.1438689129413
2366,135.72788411941065
2367,520.350336044461
2368,1147.3968205685171
2369,1280.5058382177415
2370,140.1494433031075
2371,2000.372900750612
2372,2089.0678153498397
2373,473.43412098516484
2374,454.9279189750189
2375,343.20485286157395
2376,304.1376199382295
2377,0.0
2378,145.51935511818326
2379,454.9279189750189
2380,708.9200877099033
2381,454.9279189750189
2382,629.7871597160216
2383,21.315896094591018
2384,502.76886127820705
2385,792.6919784254441
2386,772.2218014793019
2387,1348.9023421431386
2388,1133.5252771859862
2389,494.85230534932316
2390,1026.7283080266786
2391,1019.172331290408
2392,1382.1472318316128
2393,1727.7466156753128
2394,1723.2648348921714
2395,1296.2590917892494
2396,3491.5901161976867
2397,374.5949811317234
2398,418.01876792774493
2399,598.8880322117353
2400,1626.306027741013
2401,88.02202941346471
2402,280.82195829442514
2403,286.6706516282227
2404,139.60769720161178
2405,1057.2349246886592
2406,233.43405795260207
2407,183.23941960457773
2408,4057.2375280987494
2409,1464.3159494443955
2410,1297.2702292655783
2411,393.53140134703
2412,487.7040946320965
2413,198.57212763930735
2414,339.4767215947772
2415,238.8192969180575
2416,1027.0645143524712
2417,713.3024517109437
2418,370.27246183326014
2419,306.1948679834148
2420,5282.235541803594
2421,2350.8180554660867
2422,574.1434984742596
2423,51.539032355426734
2424,1266.2896565629871
2425,31.050850443830917
2426,493.3082783153699
2427,386.7518134359228
2428,551.7565756480928
2429,294.33413386397075
2430,701.350182870951
2431,133.07543910288575
2432,1040.0126686715703
2433,827.3313083244904
2434,1495.9776229842244
2435,42.996230850285556
2436,1337.2110110186086
2437,306.7235444816195
2438,305.026443820281
2439,34.20746717787769
2440,791.0637314756603
2441,994.0620476818954
2442,166.24149840435112
2443,746.9741497517055
2444,1535.8191466921828
2445,234.95016761805795
2446,578.5778922530965
2447,732.4541517319542
2448,1991.6595888492038
2449,842.3649579504128
2450,395.2697033177339
2451,92.64793076740492
2452,329.94231941815775
2453,50.671192849771124
2454,488.21082597422026
2455,312.30381234399556
2456,544.1252529348427
2457,1940.0326129505654
2458,2181.5402634330253
2459,1110.1651481004415
2460,1137.7000222344648
2461,165.81727558496206
2462,322.78006661298883
2463,765.3991878821931
2464,195.0373053580823
2465,1003.6392911787245
2466,53.158865524863735
2467,479.15918569954874
2468,999.2230059518405
2469,219.3860360514981
2470,11.293009975529456
2471,1138.852392487645
2472,1075.7439709787177
2473,2254.8499871551435
2474,122.81887593609399
2475,3388.7776096606044
2476,5.647026694167119
2477,752.2243178833759
2478,389.53840575407264
2479,1500.4677750042556
2480,138.25712422671995
2481,127.14188037708053
2482,185.64998058668664
2483,483.01376756685937
2484,1162.1985106743953
2485,18.709224501204396
2486,587.933433703077
2487,442.7259353203774
2488,231.70307627557295
2489,461.71723519928906
2490,1200.882388626775
2491,277.62016601064875
2492,409.34982438823954
2493,1003.6630716024155
2494,267.76752518983795
2495,640.376891326733
2496,311.76573600159645
2497,307.4379046150004
2498,312.30381234399556
2499,782.1123042510749
2500,395.22604960141706
2501,1369.3110287706913
2502,469.07471738579005
2503,180.07483686479176
2504,202.63926268198017
2505,499.06876704179297
2506,703.0139009647363
2507,338.02947772054455
2508,1001.8543175199544
2509,324.49901328387
2510,1496.9843473286287
2511,361.7798877229777
2512,27.12916514998211
2513,1022.6642800632906
2514,1200.0231371908615
2515,1699.2165437284525
2516,27.12916514998211
2517,695.6978117298966
2518,410.4462223679163
2519,375.151608591121
2520,632.0661818279675
2521,466.9909072944067
2522,1744.4962082351458
2523,146.5516825480628
2524,534.7742342918687
2525,2235.045378183
2526,249.10481644856446
2527,2030.4580668379513
2528,1500.4167821254641
2529,1243.33844902825
2530,405.13325536324265
2531,660.7948468848498
2532,1360.6418117259511
2533,2422.898604834964
2534,361.32646329131035
2535,369.3156612714679
2536,1951.0722742609676
2537,1624.049059767265
2538,268.2890758146155
2539,860.7113921932036
2540,248.35116137943473
2541,107.04520459649643
2542,641.6267231820218
2543,544.2766690329446
2544,954.124728286239
2545,422.7563103558904
2546,30.721920114513047
2547,277.0928768489022
2548,136.38278731063963
2549,1014.794401701933
2550,1258.4681526624672
2551,68.53393835149679
2552,741.7598998839231
2553,173.86598148530658
2554,1597.7857059199257
2555,1865.5130548406205
2556,1926.469434142907
2557,447.6098342015624
2558,793.7696136050673
2559,402.4360291671783
2560,1130.6785295132631
2561,27.69401825486314
2562,352.3926111291076
2563,391.7433475526927
2564,2724.448805282316
2565,546.412827118408
2566,184.45936102699503
2567,290.61142201584
2568,1570.0182450071684
2569,445.4134247485521
2570,99.60157416571485
2571,1393.9482135595351
2572,887.8972081979211
2573,1119.1722315484774
2574,2872.456305702139
2575,466.21806485333036
2576,748.7954847082412
2577,475.6695968536937
2578,2294.549056278367
2579,334.9383122086561
2580,399.7928015817215
2581,376.338382495404
2582,488.7177878475206
2583,842.3649579504128
2584,291.5173955133199
2585,1675.9758979247224
2586,187.49086063597053
2587,501.82486869358917
2588,851.0126300512231
2589,1487.771875970832
2590,130.36689874186905
2591,445.9708341448903
2592,937.183918942521
2593,635.1814516780651
2594,428.99024726502273
2595,134.41206917245748
2596,709.8866908594284
2597,1314.4999980494986
2598,121.90205050167391
2599,402.906550983161
2600,631.039738880181
