,nearest_wood
1363,624.7596225182322
1364,273.96351323813155
1365,115.02944700838445
1366,572.7694838063657
1367,395.2295632897411
1368,236.88066183226795
1369,314.05370418072306
1370,538.7246242554664
1371,168.9707598840696
1372,697.3523113777967
1373,162.1437247903869
1374,703.2212943232597
1375,536.5859655783498
1376,961.3526214700286
1377,196.29412320242255
1378,793.9931825656932
1379,614.7203505793555
1380,101.46406365577742
1381,749.9478553458323
1382,1059.9367597903786
1383,631.7271539422962
1384,436.59058001078716
1385,230.62791600434656
1386,429.8050838305451
1387,249.6920730762494
1388,479.86254936287895
1389,513.5968138193048
1390,345.6428469060262
1391,156.8683909846987
1392,647.6759602325307
1393,187.71780640583972
1394,17.24936885313235
1395,400.18384938544
1396,610.1813601947811
1397,200.13006639088658
1398,542.9269958398836
1399,154.45115792434987
1400,0.0
1401,423.03571431125926
1402,83.3205087506246
1403,542.1809271297002
1404,619.9011243351206
1405,90.13760584126713
1406,551.5283044352009
1407,186.7175891672233
1408,716.2222453736798
1409,165.80631437686657
1410,269.2195050426467
1411,160.5718107668205
1412,10.257160611962094
1413,1744.5215366988466
1414,151.63832949233935
1415,473.08524154121204
1416,289.74976419266557
1417,688.0753621042181
1418,181.4897052481453
1419,419.2289240565612
1420,311.2730295280294
1421,771.5373877636961
1422,724.7773159498705
1423,295.7795951021786
1424,77.05323089407908
1425,675.8363268633849
1426,129.81978787333324
1427,508.47096393687565
1428,179.31319695954878
1429,179.53862987487034
1430,803.9651336912793
1431,73.48882937625773
1432,422.11765396431707
1433,213.3233015071055
1434,350.899592334042
1435,1202.3489158848618
1436,151.77311154515166
1437,703.1539823187081
1438,140.42677496922283
1439,361.2667354090234
1440,307.5264095642099
1441,45.32474509091115
1442,511.23141844693333
1443,26.595574755606624
1444,1066.1570276045659
1445,383.82481293659606
1446,78.70786550154847
1447,556.7530859973361
1448,618.4975938601558
1449,483.874868791401
1450,123.72263830222285
1451,222.99255530934
1452,125.13023939030475
1453,311.3967359885965
1454,0.0
1455,342.25780428177967
1456,285.9561901755003
1457,429.9237874802836
1458,808.3253069263776
1459,934.2423093493846
1460,488.9980777833242
1461,349.94897267290867
1462,1088.5688806091398
1463,496.3704089767008
1464,393.5337214800185
1465,960.5679944668904
1466,146.8443909368348
1467,574.403265728647
1468,1088.5688806091398
1469,326.77748608912793
1470,473.65740645917765
1471,1311.136058680697
1472,190.74791182914456
1473,470.0364587186631
1474,908.8258620961795
1475,46.3673316201511
1476,1073.9866635343524
1477,293.50305448739545
1478,515.5969886729005
1479,486.6856783187846
1480,329.8113302053053
1481,223.36071424367347
1482,384.0358149268524
1483,1139.0738280849273
1484,574.8482838913434
1485,805.118068739378
1486,438.4462614670213
1487,206.55636393956615
1488,198.8951276844179
1489,89.77953369332262
1490,48.33429225264934
1491,558.8116142043556
1492,1596.72975436319
1493,682.6609004994099
1494,95.62771953515454
1495,547.4728020176486
1496,345.8811401033265
1497,918.5758635173515
1498,273.47994154566373
1499,33.7615080068342
1500,334.0283351415259
1501,226.96452783387267
1502,230.43737441149645
1503,458.9344329868646
1504,746.3712492710531
1505,101.51559089388756
1506,964.8358581270288
1507,210.90396306819403
1508,202.18781718756256
1509,219.76563067751692
1510,228.91131327085483
1511,433.62162964063674
1512,179.94248958455248
1513,448.6949330256995
1514,142.9661167776177
1515,328.49415009237714
1516,822.6341817683981
1517,193.56095855519547
1518,1459.5770352841098
1519,84.94691286390373
1520,1915.7308436706267
1521,552.3407351888148
1522,306.6663326846492
1523,248.91898985149086
1524,343.41005932440356
1525,388.82246407564145
1526,792.0151560671757
1527,792.0151560671757
1528,303.1718302551318
1529,236.4768684598788
1530,1227.6440045403185
1531,0.0
1532,669.1353911721166
1533,1088.5688806091398
1534,666.0535399361765
1535,650.56061787559
1536,148.21854603951257
1537,332.96556062428925
1538,424.1888658265169
1539,390.28426499860507
1540,1285.6049994132663
1541,611.3119204222281
1542,177.50418422667386
1543,181.5619184863246
1544,723.3603692852489
1545,152.72749286843734
1546,527.5765754868193
1547,92.68409143721131
1548,83.06537625974485
1549,306.1609378620894
1550,412.5231537402686
1551,904.3425732220564
1552,58.04485292320298
1553,851.4903058338439
1554,175.5591929314898
1555,255.82291948035564
1556,377.44319467927284
1557,225.1679577382434
1558,320.03673315188684
1559,139.50110325441509
1560,387.8043078264485
1561,729.7007586595248
1562,262.66458653916266
1563,1374.2271458713717
1564,1374.2271458713717
1565,704.2111727278256
1566,1063.3428948450844
1567,190.21015363285935
1568,168.3731687420729
1569,472.0681081160051
1570,210.7835597367791
1571,90.86896517029948
1572,387.0692710330558
1573,348.02032024339206
1574,348.6566988421433
1575,709.2535070659409
1576,462.43825376081134
1577,826.8050444625253
1578,46.592542144264314
1579,0.0
1580,0.0
1581,250.8157137176476
1582,139.9842031034001
1583,174.2361979603005
1584,1230.1175420599664
1585,572.5931927203119
1586,764.9521769486091
1587,931.5758179301133
1588,791.8706284580036
1589,478.70064620228396
1590,106.5633804501763
1591,720.0572492899856
1592,348.3690524000433
1593,1879.9272530643882
1594,1131.055179682363
1595,346.687422167435
1596,251.73770522157756
1597,519.5775107997366
1598,121.73315480412181
1599,1248.3485424705507
1600,256.5590438666491
1601,564.9401124347528
1602,353.7292366119887
1603,465.77944443132367
1604,262.8802452193236
1605,745.4080376708965
1606,414.0603583151423
1607,363.77811443198254
1608,269.35777604139565
1609,93.39237631765613
1610,513.2834573334818
1611,308.6018986016105
1612,543.9666361080002
1613,154.52889095302334
1614,313.7795969033963
1615,156.08128522340195
1616,205.2229581087767
1617,335.3049535349004
1618,639.4104019592442
1619,572.4867993444163
1620,767.1353921356917
1621,150.80626902308737
1622,316.96246353551504
1623,147.69354008646633
1624,356.7741319024024
1625,168.3731687420729
1626,1451.1873860058138
1627,407.9531154327196
1628,668.6890503067266
1629,223.00409973087955
1630,252.42531796530253
1631,1410.2006416193112
1632,577.0268320986966
1633,360.64497335092767
1634,633.7789415728441
1635,0.0
1636,4.874422408669161
1637,882.6382415086316
1638,812.1442284217208
1639,743.9033139605948
1640,247.69801927953318
1641,210.90396306819403
1642,1452.8403984193633
1643,931.1126093490296
1644,207.6434306173353
1645,636.9076546409283
1646,134.30497934736616
1647,561.248200118795
1648,843.9707923226402
1649,207.6434306173353
1650,226.37299278460506
1651,356.4313415926915
1652,553.975728208727
1653,597.8113195547344
1654,1086.8770850915764
1655,340.8089656318206
1656,67.49474641166952
1657,185.9619755362983
1658,1578.1068690715801
1659,925.5215806525399
1660,700.2341286555729
1661,1227.8963371036493
1662,402.66934773602134
1663,189.53390574824743
1664,430.51165770962285
1665,278.9741527781603
1666,319.0669165816016
1667,187.03067017634478
1668,12.832248083773791
1669,66.3826729721863
1670,63.81441722182694
1671,265.86880154956174
1672,260.0499950872074
1673,572.9569022993178
1674,161.04218350208453
1675,280.1904374371249
1676,515.5649936852927
1677,818.6162742913083
1678,73.10176778441482
1679,1023.1475581377848
1680,212.74362484035032
1681,96.97510389782519
1682,59.04825083731142
1683,1488.2551366521625
1684,745.983203731486
1685,721.2948634959531
1686,35.81421510575691
1687,1027.816024001098
1688,598.5613533413434
1689,480.9120713533418
1690,111.92546325958361
1691,262.6648024416375
1692,736.1697508408014
1693,691.3740777575604
1694,978.1705687158968
1695,383.5160054843932
1696,592.2652549883727
1697,32.703897630253415
1698,678.6592177232377
1699,1634.9825130468562
1700,182.7016084772069
1701,966.550453632801
1702,336.8424840105584
1703,692.017125984504
1704,658.3554532342071
1705,404.698979899184
1706,651.7288019464038
1707,141.9095872951123
1708,43.88619155829565
1709,152.28448693547895
1710,185.291848621087
1711,132.17613119439707
1712,0.0
1713,231.28148190680244
1714,493.1166188963467
1715,122.66420350797733
1716,454.9016379318402
1717,305.1330303692388
1718,849.6457686408384
1719,163.45174712429332
1720,576.9506361751173
1721,7.81669348011497
1722,486.06604807316535
1723,618.2973600745473
1724,296.94567013050477
1725,187.70293820343184
1726,220.73097993325342
1727,616.6627429289119
1728,138.41981711180995
1729,874.65911775199
1730,232.22077429023912
1731,441.8286534900127
1732,1262.167231824726
1733,468.9482914993049
1734,1054.586575222051
1735,836.5755027706596
1736,1303.5610729056489
1737,648.2148146789717
1738,105.54891738466961
1739,358.2974307452313
1740,900.8100214450571
1741,272.2609321761433
1742,677.113207309883
1743,1126.9811387998213
1744,154.89300751653292
1745,73.46534139939733
1746,374.53825183896305
1747,534.1574842660784
1748,528.3907478873848
1749,84.03912303013233
1750,699.0069592552471
1751,1244.7715027548018
1752,189.53390574824743
1753,82.64084724368936
1754,320.368359406359
1755,366.595348082424
1756,405.73175670670565
1757,85.1757566157037
1758,216.49796223690143
1759,100.84411311533798
1760,265.4508029740934
1761,447.894883077869
1762,837.1093154899908
1763,14.946601459390878
1764,255.27562462545703
1765,893.1258582598498
1766,425.83324990882784
1767,21.410364998733666
1768,299.98852066583976
1769,573.2257651929815
1770,669.3395786877337
1771,645.6178672466904
1772,412.7446561219518
1773,762.3438597715234
1774,419.2074697900032
1775,619.9011243351206
1776,186.84180862567808
1777,473.34234349945467
1778,394.9031352689606
1779,442.58374869104614
1780,473.34234349945467
1781,546.8444081256005
1782,85.77854096251102
1783,1092.5345117989548
1784,592.6522482795981
1785,1332.3002384442736
1786,361.2573234225827
1787,348.36192834077013
1788,79.72151589718513
1789,157.33405238070603
1790,144.2949267049831
1791,483.83453282939496
1792,222.7700200823331
1793,11.12540964458091
1794,222.7700200823331
1795,939.3937609338404
1796,467.57857930698066
1797,678.1842621102827
1798,109.24681265637119
1799,63.534498896210486
1800,235.68407546727656
1801,126.20796259015243
1802,601.8523752300481
1803,319.79087058649066
1804,244.1631421563228
1805,110.19273630968895
1806,673.7460442514538
1807,17.81008432170771
1808,336.2886571048039
1809,152.4390134301537
1810,773.554777421031
1811,310.7853345905081
1812,570.8093361005059
1813,277.79265257678196
1814,148.72888668515841
1815,421.5818704522328
1816,163.27148864280207
1817,20.084803849509345
1818,342.27635858169015
1819,355.5453726156933
1820,245.65531668257077
1821,613.3091612716976
1822,139.04140922594425
1823,580.9449361849847
1824,133.0025235443371
1825,156.45057055576848
1826,500.24935360196446
1827,685.7488620738649
1828,683.0600317506455
1829,518.289486299276
1830,464.37102650888556
1831,400.8498859540194
1832,149.3750539924532
1833,668.5153036439068
1834,450.60873693250346
1835,289.08496497745557
1836,524.5038179495774
1837,1052.7988136560155
1838,530.6841858574667
1839,972.7026108377407
1840,1069.456927773925
1841,1328.1236868537214
1842,18.082408468339228
1843,172.0721067241307
1844,975.1885097836195
1845,1041.9264617425802
1846,115.3324715107362
1847,239.54372373828826
1848,180.96768700848145
1849,118.83131179606852
1850,364.90708976278415
1851,12.154221375668287
1852,206.2658209685182
1853,384.2381327719296
1854,1311.136058680697
1855,117.74032317339635
1856,635.4177622738979
1857,0.0
1858,19.520918551369025
1859,687.2529009486683
1860,27.402420389579184
1861,1349.4498801198451
1862,28.013273344070328
1863,46.23403964852991
1864,66.3547147593535
1865,829.8413120047188
1866,1371.4128622145838
1867,925.0396084308398
1868,13.138657572867885
1869,809.9736940172246
1870,1508.4218714497024
1871,52.465429615267944
1872,247.99834491499084
1873,106.4293799068972
1874,582.2978934733301
1875,673.163783982188
1876,1252.3924731484196
1877,707.8043031836195
1878,941.4245311119747
1879,374.19768962889464
1880,694.8652544090007
1881,74.85588327870357
1882,330.77783607925636
1883,188.6436962310724
1884,716.8674193253196
1885,349.00730278069346
1886,374.0553996735571
1887,116.54559150114827
1888,290.03594348160027
1889,989.0328381738279
1890,248.39158564413833
1891,267.9268864077283
1892,206.4817898361757
1893,428.2957887124749
1894,1166.4006846453528
1895,532.5606106719115
1896,532.5606106719115
1897,1070.444441000704
1898,818.3938832634137
1899,47.093076837841814
1900,263.8928916086081
1901,59.314550905939164
1902,438.5379821170168
1903,16.230778185763082
1904,312.6173251628503
1905,29.128304470287205
1906,35.899447871711
1907,231.69541363824908
1908,7.3618399974633695
1909,117.54971062219825
1910,188.67351509921568
1911,321.04324670959943
1912,861.3231660115632
1913,41.073299090988726
1914,440.67902498047505
1915,564.4096050930847
1916,414.0524418922207
1917,399.1962838166922
1918,49.43800233769485
1919,524.7870015473864
1920,369.1461368801957
1921,975.148099711167
1922,802.9403589261756
1923,79.54168691280843
1924,69.77560720538378
1925,270.616390558592
1926,752.1872963259685
1927,269.1936871443076
1928,230.6398972334057
1929,825.0628716481408
1930,20.789256806078797
1931,286.3290759988381
1932,1654.3660759984778
1933,758.5118145427983
1934,654.0208398066582
1935,120.65442415085685
1936,526.7791957890574
1937,395.930073971719
1938,973.4261382887695
1939,566.247589555865
1940,51.34607201579379
1941,411.2425124276964
1942,992.6411160159872
1943,791.3835677395871
1944,43.495483261701416
1945,164.13026693840393
1946,576.3472548552326
1947,1450.163218493685
1948,252.0688770079184
1949,533.7361239135166
1950,552.0865050477615
1951,1486.265696105245
1952,47.54954308868088
1953,148.47948259985992
1954,151.74763148150336
1955,500.55766476877585
1956,144.79776311224077
1957,248.3264919888006
1958,685.7731519578849
1959,840.4569666504618
1960,265.8590213554544
1961,492.75360451395505
1962,920.0697256568023
1963,120.95248476560523
1964,491.13752695897034
1965,101.96005881060626
1966,147.746489523191
1967,568.5221931050114
1968,546.0041000318579
1969,689.511150924962
1970,499.4867676572207
1971,127.93605070075326
1972,340.9844824863881
1973,1112.6361040299976
1974,96.08160600103498
1975,313.4656319093598
1976,595.9792407227498
1977,122.0052322825898
1978,124.51522323387293
1979,1564.7424498771147
1980,349.12556458931846
1981,363.01281097690674
1982,406.5015712224626
1983,484.14962174707233
1984,304.04251918733627
1985,610.3732516966163
1986,291.8443176389893
1987,512.1640647060508
1988,161.960688206979
1989,291.2871671067161
1990,10.184118480999421
1991,950.5011422898339
1992,1.6442839286112227
1993,602.5965760628816
1994,360.66854351194473
1995,27.402420389579184
1996,131.09457671367502
1997,33.55061315789456
1998,45.49176619635946
1999,883.4732956452334
2000,342.118313432569
2001,298.41390154896794
2002,1214.2649874747724
2003,746.9606755989477
2004,1042.4484523642639
2005,22.757996743758625
2006,528.5651210772212
2007,834.7873662787387
2008,328.1284674728956
2009,127.87944858350707
2010,358.50689080206865
2011,582.5942322580103
2012,408.250341702468
2013,619.9011243351206
2014,71.26786157882428
2015,691.3405071345201
2016,795.5547813043686
2017,200.5565523832128
2018,176.44840623723348
2019,546.0854871302336
2020,1212.7561120179853
2021,831.5947251892783
2022,130.82153984280015
2023,525.6308184127032
2024,1508.1477019741997
2025,182.44258502101127
2026,348.6940198567925
2027,444.5868319277534
2028,159.45215780786734
2029,35.05356291375863
2030,547.1498602399666
2031,705.8800240681611
2032,29.321120177164264
2033,840.6790109635383
2034,463.34169291821456
2035,556.8454694056051
2036,404.54125432869773
2037,373.09307056696707
2038,157.1188545914525
2039,978.3046223286929
2040,396.65052758302113
2041,281.90063772843985
2042,1115.3058756501623
2043,59.79698698686857
2044,672.6465639342335
2045,245.56414881983542
2046,27.818760124599393
2047,185.754760355103
2048,191.30370938894356
2049,1349.9214393457098
2050,192.30810145166092
2051,549.9728680896052
2052,372.15286018930067
2053,91.72212470302418
2054,47.59652480186822
2055,81.7049237234233
2056,926.8364210998258
2057,26.601196284314867
2058,305.9971759675742
2059,100.4670651595458
2060,829.6169552135027
2061,105.26472923059123
2062,191.4941115433983
2063,889.1100752522814
2064,148.31487195884065
2065,121.36466895656498
2066,355.1398101216519
2067,368.5684677702997
2068,287.0494814754405
2069,361.097977680896
2070,205.86369998797844
2071,447.34262917445096
2072,1409.24617792051
2073,33.69381019743762
2074,645.7989100795913
2075,1118.3977281727064
2076,616.6281485228628
2077,160.06366876634752
2078,1620.7799989072446
2079,580.2477708765776
2080,52.09821703884801
2081,669.1353911721166
2082,150.93818007297165
2083,460.85429238420875
2084,319.9312215181323
2085,91.25119146041166
2086,311.1505841550273
2087,445.4131534983532
2088,236.51438915171516
2089,239.87302445607406
2090,34.72056669901784
2091,589.4081963911484
2092,52.2356730441991
2093,1419.87300099296
2094,738.9937658257829
2095,798.8067359051112
2096,551.91330164845
2097,500.386279288084
2098,1250.1201837149124
2099,59.97062736434514
2100,275.6160485428183
2101,483.9757899743179
2102,102.47825732691994
2103,328.3076311938661
2104,436.87305740703465
2105,232.51374681921124
2106,519.8428792642503
2107,33.767081506301714
2108,88.64538076029972
2109,640.07102461154
2110,778.8385813120325
2111,1594.2813611925335
2112,742.6296383054635
2113,351.44064075644735
2114,59.85818085870291
2115,208.21868767091098
2116,591.8810919264789
2117,23.201754481669315
2118,92.40373989461493
2119,132.4704967023517
2120,76.04395620285167
2121,307.36544896880935
2122,70.62950363554805
2123,127.69529726035294
2124,930.6810229420288
2125,1538.3634128598799
2126,13.778942622246316
2127,79.31486511411943
2128,724.2309062945395
2129,68.34940909674575
2130,165.76308255304298
2131,158.81942561940093
2132,117.42320222364938
2133,831.9077404003895
2134,785.1365116036342
2135,585.0135233523558
2136,785.7567450991476
2137,67.45735698686882
2138,892.0472253728132
2139,24.795544519527244
2140,49.52609741379696
2141,7.865446079863871
2142,325.2373983135715
2143,678.5087211079789
2144,77.14916932758616
2145,497.1572151791587
2146,135.9467345252456
2147,1111.0056522314753
2148,13.2702259571427
2149,155.94530341331858
2150,13.2702259571427
2151,478.2249768196079
2152,663.5153337253378
2153,1424.8868976845522
2154,803.5820307726062
2155,939.477843731141
2156,391.8631554722496
2157,247.55124780193867
2158,376.7892013449722
2159,636.7482128487729
2160,236.7932734281106
2161,143.6691303640025
2162,57.787281466232464
2163,492.8138753807731
2164,125.05875682355077
2165,864.782719268279
2166,649.1505056377877
2167,298.4408709612171
2168,534.3243016587421
2169,1147.4447974685515
2170,198.4666803483049
2171,1498.4509729567949
2172,1144.6506545457273
2173,300.1621753737916
2174,244.2595404955391
2175,196.14219254852574
2176,706.8033391172463
2177,146.18806659254267
2178,96.51121512180498
2179,419.2289240565612
2180,396.44003075481095
2181,400.0603073412397
2182,249.27105852634372
2183,449.9674853006999
2184,264.8005212325122
2185,328.06648580431886
2186,249.27105852634372
2187,277.72535518840084
2188,638.1099808074682
2189,32.707601432389374
2190,668.5661144094923
2191,604.4079958840152
2192,45.72591437287344
2193,219.94051373396846
2194,239.1608063446295
2195,148.48993352184206
2196,360.83502245444623
2197,131.7403594495082
2198,678.5087211079789
2199,661.2241505483346
2200,58.17281806052028
2201,433.8708472985729
2202,290.9916932165698
2203,360.83502245444623
2204,594.7771207279003
2205,531.0673756682785
2206,667.9605043937121
2207,800.6697478117214
2208,980.6654831445006
2209,721.6552165577355
2210,101.91552896141347
2211,110.5977179213756
2212,798.5128896123915
2213,368.72055441215906
2214,397.575196458055
2215,71.0380017536342
2216,87.2686835522318
2217,592.4694245629198
2218,544.0576941487677
2219,318.99934614879015
2220,461.62977229929453
2221,450.4290640061354
2222,1084.9264233633098
2223,1344.0084063452318
2224,170.57629360882694
2225,657.5671984158322
2226,792.4633511061903
2227,682.5933224631384
2228,1247.0685952071678
2229,1504.9840840151799
2230,970.0231685208626
2231,32.31058045968685
2232,617.4760892454573
2233,200.76254538236356
2234,81.40614069597055
2235,231.39837815237138
2236,57.969946091719684
2237,212.52612502392196
2238,8.76488777439174
2239,737.3838437416556
2240,772.6482520721349
2241,265.0072825878108
2242,622.5073109625574
2243,320.290108563624
2244,857.8459502126664
2245,99.51845955241126
2246,38.35136068563283
2247,229.6094301611551
2248,302.2425141305294
2249,557.1120000349385
2250,1126.3823180457555
2251,507.3221724013806
2252,328.04459543864056
2253,1216.8983429429582
2254,200.26819689262268
2255,244.17069731332603
2256,481.73645209169507
2257,1695.5719926179672
2258,441.39029286076953
2259,90.49359093170861
2260,374.6000336590907
2261,112.66878940441563
2262,116.71600709902079
2263,357.4554297197725
2264,537.6719296691996
2265,817.6889545464869
2266,530.8638300933018
2267,368.5890573366815
2268,644.3816696342292
2269,292.07512095043023
2270,141.9161928984726
2271,255.71393712611638
2272,1536.013923564521
2273,122.93379101488269
2274,375.6942703839937
2275,469.70497572758654
2276,1123.864653160958
2277,1536.5241901566974
2278,320.85703640708743
2279,165.0844203110032
2280,164.60051750256744
2281,636.1356616846424
2282,431.65356330444774
2283,119.64349975001365
2284,583.7583400661478
2285,271.4065637669549
2286,257.66705230579163
2287,597.401270102062
2288,214.6331599898136
2289,485.53264738513434
2290,669.7769885423421
2291,58.53148649019204
2292,0.0
2293,370.9637185700476
2294,1293.8405989446242
2295,43.31145316533933
2296,952.3351235742363
2297,1203.4053089404356
2298,1010.1354520377031
2299,69.77423368779715
2300,917.2849858330569
2301,1010.1354520377031
2302,650.1243284588879
2303,645.4347311638601
2304,230.41420162936893
2305,512.0496464503142
2306,512.0496464503142
2307,252.5828712692694
2308,986.249479034882
2309,161.0811717044019
2310,262.87331062953905
2311,888.4747347508229
2312,213.88409861910935
2313,188.22129744340035
2314,1656.8958470723342
2315,27.477706561733076
2316,456.82937987531125
2317,247.6719889531707
2318,218.62837322570437
2319,768.641395395275
2320,881.9327971107697
2321,184.431097647462
2322,555.717943035058
2323,1157.4202798665501
2324,345.2789289885761
2325,1090.4002979847103
2326,1656.8958470723342
2327,476.09906503632294
2328,414.6929798777425
2329,144.82093470436703
2330,581.6231475156786
2331,112.47571858531121
2332,513.0150853862244
2333,1360.9535940330218
2334,1618.6766360858521
2335,127.375060658942
2336,126.42331174131165
2337,159.09008229125837
2338,581.6231475156786
2339,59.73795448329483
2340,667.8130563800603
2341,961.218521454088
2342,96.82454300867188
2343,318.82926407910986
2344,807.2229736679769
2345,796.1797109919178
2346,402.8150892865008
2347,105.71735198273093
2348,796.4372285866228
2349,1434.3998397157652
2350,679.5381085915291
2351,304.4559068706838
2352,475.1445561277696
2353,106.56362580822713
2354,1438.7589662901055
2355,106.5633804501763
2356,1191.773950547352
2357,692.397515065035
2358,733.1664503470809
2359,122.21919338416649
2360,620.2803322189628
2361,109.82506007462656
2362,582.5498504868974
2363,538.4323566505782
2364,1537.28869435068
2365,290.63518783702403
2366,1276.9991631824337
2367,344.0156068887052
2368,250.03456719961315
2369,371.82308797857297
2370,66.31413152478193
2371,116.80278274645107
2372,486.38823704568875
2373,378.00815394456953
2374,475.1445561277696
2375,6.925654979623688
2376,302.81216897740154
2377,91.12313195870652
2378,249.7755373750546
2379,475.1445561277696
2380,473.70076158154563
2381,475.1445561277696
2382,799.1538528660878
2383,494.54256871830165
2384,1359.9149890236426
2385,2114.660808176874
2386,610.9949013019761
2387,838.8270486526632
2388,675.8712754224333
2389,415.6274412373152
2390,603.1546947643424
2391,476.70676894057493
2392,0.0
2393,947.9087200684301
2394,331.58975785421285
2395,49.55343705269002
2396,147.10230486525927
2397,938.3764927761672
2398,2003.0077615562323
2399,241.26567818102268
2400,1054.8008923924428
2401,222.87480843996278
2402,128.9882208361708
2403,1184.0374537915839
2404,1083.9256544338234
2405,522.7509476594607
2406,532.1190591810958
2407,578.5449347241545
2408,498.8893072948705
2409,763.8524313022555
2410,415.6566496194377
2411,241.68570858782422
2412,1257.4589297268774
2413,526.4438030748807
2414,266.70848124441005
2415,513.7588872135917
2416,1413.6454326773476
2417,536.6340200194817
2418,413.51031189534194
2419,788.9400196747454
2420,389.584307431956
2421,8.423310817273926
2422,547.4728020176486
2423,157.91042574110648
2424,1339.019384720382
2425,594.9793904916606
2426,195.0329335959059
2427,386.7518134359228
2428,205.5797376540621
2429,11.318449887606144
2430,199.45589004791273
2431,43.880917932563634
2432,126.52675271228397
2433,24.802854771715847
2434,586.1169342346894
2435,1045.3044453070331
2436,100.84411311533798
2437,1320.1109104392708
2438,1070.1550566692179
2439,21.58407721744062
2440,545.1637082848683
2441,59.21216862553005
2442,55.08704961314135
2443,225.9655144060357
2444,662.1285374598342
2445,915.8160653475223
2446,178.4156277393745
2447,730.9482485574873
2448,70.75128852152187
2449,391.0867762596568
2450,1054.3863335293327
2451,65.77734140254336
2452,726.204431605638
2453,648.6905606767325
2454,283.6341090614107
2455,360.55422150877706
2456,155.0117437871055
2457,559.2665394032435
2458,689.0681468712991
2459,507.4647856597746
2460,622.6249750169153
2461,1710.46743669837
2462,838.9824044995183
2463,157.1937193138289
2464,815.0921562689277
2465,495.94383676215864
2466,29.811326259723284
2467,887.6365271824532
2468,319.2994384387812
2469,950.7730820187087
2470,397.6583440710483
2471,174.79316277043245
2472,222.8058783757968
2473,920.9997726250027
2474,475.55949743260135
2475,492.1790979576584
2476,714.4566603051297
2477,970.8441984065372
2478,701.9603923632529
2479,638.4403747488069
2480,462.74567071172527
2481,231.95241641398246
2482,102.75170428841804
2483,216.3539028896817
2484,648.4555823884355
2485,818.208488566325
2486,459.4010717959213
2487,161.12087332132296
2488,399.75160197637217
2489,184.95111265485858
2490,479.98004341243336
2491,328.076164153926
2492,1637.5496378105124
2493,104.07878044218165
2494,542.7031036567507
2495,274.6442548677016
2496,483.21000082755717
2497,105.59427651889139
2498,360.55422150877706
2499,166.77318773820303
2500,1582.4584532893061
2501,547.7086732105562
2502,774.1791124512599
2503,215.38093599816557
2504,186.02234494381682
2505,41.74318522791497
2506,727.5644012990673
2507,1658.2423140221258
2508,856.4289245232982
2509,707.6795371409742
2510,0.0
2511,117.9780306601329
2512,13.810742635735924
2513,57.46257176035688
2514,229.39813884512935
2515,1023.1388697680906
2516,13.810742635735924
2517,274.1289829031195
2518,172.58073638196154
2519,288.7939574447991
2520,967.4324103929329
2521,709.9233449895471
2522,494.02672629093894
2523,501.40383189351456
2524,658.4607948756785
2525,253.46001180545804
2526,84.4863755600718
2527,244.2595404955391
2528,135.08417095769187
2529,127.32581616646159
2530,505.1642025384835
2531,255.27855222946906
2532,94.44849002279453
2533,142.28435140015992
2534,198.99067943262114
2535,1044.556641884366
2536,85.14389092676153
2537,421.5947130094238
2538,261.6519988871881
2539,185.58066324758371
2540,664.1078543437874
2541,255.95365500439618
2542,287.75517049945944
2543,111.60590219590394
2544,542.5059674580008
2545,1611.0289785728655
2546,219.44186472166584
2547,433.62162964063674
2548,695.5092765749615
2549,136.0101219201704
2550,476.5651655287611
2551,1615.935511993329
2552,6.707449139941763
2553,695.2402613522083
2554,180.9885875308785
2555,525.8411170233161
2556,1327.144700061207
2557,557.4729381875154
2558,205.18064696896764
2559,570.7827757502913
2560,260.67265566024923
2561,108.33631441051284
2562,228.8826931339376
2563,957.0732527757989
2564,372.6671830792637
2565,552.3407351888148
2566,370.56259730228703
2567,355.530212531519
2568,401.2607156427411
2569,869.9853310691987
2570,451.8846286785872
2571,562.3926783122669
2572,0.0
2573,56.373520005404814
2574,1062.5584099673736
2575,79.13003741206882
2576,414.8779428987987
2577,763.7063323724444
2578,39.39063132795816
2579,897.3994848484813
2580,191.96529977882585
2581,46.22209190517442
2582,453.50405807116834
2583,391.0867762596568
2584,342.7208689911411
2585,492.95901183622846
2586,1192.0318962970448
2587,758.9462832682351
2588,66.24062223255841
2589,200.43986776774645
2590,394.62373785743796
2591,7.892206067223081
2592,23.54954266509983
2593,255.7777746334146
2594,731.3920172983932
2595,1013.8333149224018
2596,338.1749673558796
2597,110.70034495753946
2598,223.57156115757053
2599,1154.435856402397
2600,935.8380069904767
2601,425.07788967099293
2602,210.79831377720558
2603,42.37409097787569
2604,540.390802952458
2605,949.7552156744966
2606,392.6768239582019
2607,136.41839078574233
2608,515.1554562671529
2609,374.19768962889464
2610,583.1117911145838
2611,74.88605664272583
2612,107.88990711433131
2613,426.3708969336949
2614,188.29691997877913
2615,696.3030780854881
2616,637.5747306973471
2617,106.11972883283309
2618,570.3765815692569
2619,552.3407351888148
2620,469.4946021800463
2621,744.4905264437754
2622,69.02600834835194
2623,9.71460362460383
2624,454.2173163336691
2625,310.60684411240175
2626,494.6063555227003
2627,81.60906917658191
2628,832.3004423871448
2629,1498.1707701629998
2630,232.7119153895715
2631,273.70872604478274
2632,421.0668169773327
2633,469.906266538594
2634,781.9644035967734
