,nearest_forest
1314,2130.9336063901583
1315,99.60465673654087
1316,135.01872171122633
1317,538.4382026394258
1318,2480.238933258425
1319,8102.683657417559
1320,1139.8030049706576
1321,25.75474229345124
1322,6819.183642066874
1323,857.8251544658115
1324,2648.430462214286
1325,232.05355652218057
1326,3834.834208230542
1327,3748.49617699735
1328,1206.1121286451325
1329,1266.3817159340515
1330,1880.817180238614
1331,1186.246915760026
1332,1292.9321925278234
1333,1987.0137135579644
1334,912.2209319031679
1335,8704.112737517924
1336,512.7161180090196
1337,1930.1680385041977
1338,2099.9914889876086
1339,1727.236353159962
1340,1603.8983329918626
1341,2797.0796042043835
1342,2771.3431035618783
1343,3748.244399077399
1344,495.94783800640374
1345,6511.662958415984
1346,2399.242478292715
1347,2799.781389510129
1348,1134.1596413170066
1349,2841.2790719170384
1350,3094.1228197213863
1351,2493.0111838619805
1352,1252.8055078633263
1353,2230.7187538755225
1354,952.6194750434266
1355,3847.6298405540842
1356,13.053896148146546
1357,2748.5936159902176
1358,1333.570221657576
1359,1728.030567209785
1360,643.710778638249
1361,2101.2422885000883
1362,309.67081099967027
1363,1760.957207274236
1364,892.5139843026279
1365,1794.528299066044
1366,2447.5903227084355
1367,3161.178531796585
1368,2838.8829376461085
1369,1962.2054451838485
1370,1146.0818692645532
1371,1098.920266932476
1372,996.0834570148327
1373,2822.6908467030894
1374,2686.516981324368
1375,1288.603261694538
1376,2875.9259530274585
1377,2857.38343249484
1378,2459.9075723354076
1379,754.390658520665
1380,419.3810003474677
1381,2903.8132065052932
1382,2136.988928521954
1383,2939.993330812123
1384,2538.599903926634
1385,1453.7004294615626
1386,584.9425106075087
1387,3572.8294712774677
1388,1490.9410473714224
1389,1356.717516156851
1390,1488.1376551718656
1391,9376.226506590374
1392,209.51476283216167
1393,2455.8471235275833
1394,1252.835084227663
1395,2061.1955681672644
1396,817.3876884882344
1397,2876.159831453005
1398,1749.856075217589
1399,3595.8371594683645
1400,3652.128822024984
1401,2771.165720488731
1402,2772.684964187378
1403,568.3191825128804
1404,2819.4015806226553
1405,1024.977151258274
1406,127.67708313082247
1407,817.706332302509
1408,515.1025385555863
1409,2108.701544019161
1410,125.25842786555135
1411,2096.273268906106
1412,1181.0421229443157
1413,2270.951182284485
1414,1410.9697975701413
1415,71.95866735344426
1416,2054.8221387333515
1417,1404.9325837236036
1418,1461.6015869579337
1419,903.4855875887579
1420,1566.313535884733
1421,2692.277244959531
1422,3561.53115446952
1423,1005.3066757178602
1424,1054.2072453090882
1425,2562.891448127097
1426,1020.3857577297779
1427,1976.2568693115911
1428,2082.0230588251984
1429,2825.022040269428
1430,3956.7281134371747
1431,2081.240826901521
1432,628.4548337040118
1433,8259.342731976983
1434,349.16321164622195
1435,2138.132497967772
1436,3574.840195454727
1437,3134.554026296564
1438,2846.178166141083
1439,2170.1606000450397
1440,5257.100262591493
1441,659.2349291860987
1442,1078.5612321468539
1443,2778.8723406630706
1444,490.979663223717
1445,1359.5831370635217
1446,669.8808047478761
1447,2203.9831612914977
1448,2185.7212431510866
1449,6629.870229794501
1450,1496.7391779688126
1451,2794.444941691441
1452,1861.78194352647
1453,1957.7644359965066
1454,652.0908734929694
1455,2418.612964989826
1456,6088.988622672978
1457,2543.8086115105425
1458,24.113007096811934
1459,2031.1307775745922
1460,1532.8528548391087
1461,317.6609448179521
1462,2789.4630394196574
1463,2058.2897904688934
1464,1855.4566124379714
1465,2117.254845259011
1466,1055.396525553137
1467,1156.3072682020997
1468,2789.4630394196574
1469,1671.2364598712657
1470,1725.0772525815578
1471,751.7589750254019
1472,1814.0299274562515
1473,707.2539268156075
1474,2990.5657751891376
1475,572.4111745476458
1476,2837.590071901854
1477,1394.0387015991362
1478,2127.311992359502
1479,1839.847898112322
1480,1861.1468105346544
1481,1691.718337009725
1482,1852.9434430278782
1483,1337.6131273182639
1484,2609.46568231282
1485,1555.9890084325589
1486,776.6123948452414
1487,1160.6019912817442
1488,2553.9047399241713
1489,968.0220212594398
1490,2631.7386014709155
1491,3902.568325698282
1492,97.85070274150542
1493,1507.3037925385775
1494,1163.084023784065
1495,1000.1799978912366
1496,1536.6635400923929
1497,2500.7654222119168
1498,1653.8023204164822
1499,873.8676760656451
1500,175.81472416735593
1501,1132.3544323218687
1502,1065.0593586019577
1503,1988.583095295582
1504,2249.3787426194344
1505,8652.905881452622
1506,2861.488913782026
1507,1638.3201254371083
1508,1537.8865603972686
1509,1258.634176043745
1510,1856.319881480132
1511,2785.9676569275375
1512,999.170776405235
1513,313.6046858163058
1514,1591.4428509850325
1515,1828.8916150827433
1516,481.2094069513481
1517,1251.2297136702837
1518,1513.5085729203556
1519,928.8247238174926
1520,53.35933848490973
1521,209.61866427147316
1522,1071.1228838572288
1523,625.1062076010187
1524,1037.9696025608616
1525,575.1571936754565
1526,3184.821320398763
1527,3184.821320398763
1528,979.2035756213027
1529,1661.6753788016856
1530,1188.0207045151826
1531,544.7490079030456
1532,2412.56809760706
1533,2789.4630394196574
1534,1392.1569138983198
1535,1290.697507733583
1536,539.0973609668657
1537,2836.9690838282695
1538,540.5407539764523
1539,1227.8676144719393
1540,1739.5881317563692
1541,842.6978528571891
1542,2611.4092545453773
1543,1634.0986283910463
1544,5116.906333023059
1545,969.2013194349998
1546,1441.852731037734
1547,6583.9453873237235
1548,1140.8337509264293
1549,888.303669977116
1550,1784.9441937435108
1551,3652.6783891743453
1552,991.424048064086
1553,332.1257858108409
1554,2059.153544307694
1555,994.4059169728342
1556,986.6059014367456
1557,1076.8326463102896
1558,1025.859651639519
1559,2022.1315072991918
1560,400.23900900965873
1561,1365.5684240883113
1562,1496.9550278646384
1563,2209.494266389082
1564,2209.494266389082
1565,1425.5685323651346
1566,19.841223086565744
1567,1797.824570292523
1568,967.2110793202808
1569,2126.4746905856223
1570,950.8674345102032
1571,1815.421084332424
1572,1103.9133426248968
1573,1057.1965262394829
1574,2885.522144328849
1575,646.0440596364759
1576,2700.7418851701646
1577,1273.070011437447
1578,2271.9933061985375
1579,1585.3574860500248
1580,1974.2737129421694
1581,10366.748760029694
1582,812.0993872997228
1583,1800.4851467765907
1584,134.86327688854902
1585,3431.3492922693868
1586,2657.7114816879084
1587,931.5758179301133
1588,3974.394638668566
1589,1580.6558325804156
1590,1820.6407438128508
1591,1317.2814615436919
1592,2679.766805867021
1593,2824.7606906421074
1594,1131.055179682363
1595,1406.1075215285969
1596,1430.211909862689
1597,1939.158405849836
1598,1434.0653662388022
1599,2912.640062521763
1600,1850.224661140916
1601,4120.340772579083
1602,2341.950993886684
1603,946.2564292035827
1604,3649.2040334154785
1605,485.6569409578114
1606,1647.5568905601046
1607,2366.1496058046387
1608,961.1092135697143
1609,1468.1271821553562
1610,808.5103087659458
1611,1784.385408377767
1612,3538.7448777193863
1613,3259.7507185823483
1614,1119.3291263917943
1615,1471.8703502072826
1616,2777.805887353812
1617,2465.272056912444
1618,1665.6521774972475
1619,1196.975912996184
1620,995.1815192656986
1621,4414.828849473943
1622,1858.7617283568006
1623,2353.049963476263
1624,1618.68005830816
1625,967.2110793202808
1626,2319.6460010539367
1627,384.781922853156
1628,807.4143423926186
1629,1491.2114462878783
1630,2180.9862251951035
1631,4451.589207427932
1632,4065.463335749786
1633,906.9739190700516
1634,1334.3837356743004
1635,1286.916735257627
1636,1370.0398647002264
1637,2077.9324031547253
1638,163.3925187334667
1639,2799.691392367074
1640,3853.6862174237845
1641,1638.3201254371083
1642,3092.773520877239
1643,2691.096073333432
1644,3728.616419374393
1645,1596.7259532950536
1646,912.1986272643171
1647,2436.6529005850866
1648,1861.2442386315993
1649,3728.616419374393
1650,7704.739384334383
1651,837.4712556006771
1652,1582.7004537169787
1653,2266.544354987361
1654,1368.7725757301976
1655,2814.2102810645183
1656,1165.939756133826
1657,1318.5238225370385
1658,1489.7360054334063
1659,2115.379173671914
1660,1201.2508895050632
1661,7.646859721512704
1662,952.0428716708938
1663,521.7214716640968
1664,1019.9940152829118
1665,1394.6067614457133
1666,1415.3180700527196
1667,1748.6641344519433
1668,690.844889941289
1669,593.1315424130577
1670,1188.6784548816472
1671,4251.033597991998
1672,2114.4866012300854
1673,2101.735150842308
1674,2421.055119345224
1675,1622.526810404826
1676,1477.6372955406825
1677,641.5484719710738
1678,10233.02510370329
1679,1381.0864910280548
1680,404.9213416605366
1681,96.97510389782519
1682,1430.216202241789
1683,926.8133467218444
1684,562.18810762843
1685,1342.4791061500728
1686,1507.8723606100848
1687,1566.5371468040028
1688,13.326494042791326
1689,1133.4833435088865
1690,2737.0931469640323
1691,854.1506673552542
1692,1534.3718455530427
1693,2541.9633493951246
1694,2385.8235183929905
1695,998.6732406105103
1696,224.06689699106107
1697,408.0944371547698
1698,769.6240610855581
1699,1920.447982496943
1700,1905.5560769623744
1701,2575.7290460363215
1702,1090.1150601457882
1703,1913.9912227470027
1704,2619.085028854467
1705,963.0470648933332
1706,627.4853712528742
1707,1339.5747939479063
1708,2220.227027214813
1709,3557.472168484865
1710,3825.662208845585
1711,574.9215876508679
1712,2677.0809063924657
1713,116.14356807548951
1714,1661.6815919341598
1715,2070.773760711849
1716,196.81703463564645
1717,1968.4058267430553
1718,1466.5637127597497
1719,1736.4486878349865
1720,1638.1387869401344
1721,207.39379027373653
1722,0.0
1723,1549.5532220781922
1724,1696.3520156150353
1725,1294.6561830699623
1726,1083.5324232059065
1727,5150.072311911813
1728,5745.427008784077
1729,7152.67199680924
1730,686.8462387789006
1731,1218.667868180833
1732,1836.9831753333945
1733,98.93040739768401
1734,366.2112700484139
1735,1509.205648854911
1736,1641.9529936992599
1737,704.0831747418135
1738,1457.7657092682748
1739,1063.222552580629
1740,1235.3131459262863
1741,287.31042513726885
1742,908.4286240469002
1743,2259.097006849073
1744,5717.651636881305
1745,405.7029821397877
1746,1088.2726009014877
1747,1625.722901256276
1748,6897.963626718127
1749,108.86588550743718
1750,2508.7578240972075
1751,1936.6307021407433
1752,521.7214716640968
1753,2593.1430652680883
1754,1299.863024342153
1755,676.8781458578435
1756,1412.0460242131087
1757,425.1433192021175
1758,1957.6541256403389
1759,1039.8713920047273
1760,3447.7985351272728
1761,1616.6362045733363
1762,1768.836800439051
1763,1666.7253033842276
1764,6955.37183109989
1765,1497.1907114229064
1766,1179.926567313773
1767,3396.1030111225173
1768,1019.9912822167925
1769,3698.5154925645143
1770,5008.969814813467
1771,2627.3091123248323
1772,2391.3765367536726
1773,358.40566588605293
1774,753.679211926446
1775,2819.4015806226553
1776,4654.039005127266
1777,1250.6094128915786
1778,2096.2824969889552
1779,902.8661310452798
1780,1250.6094128915786
1781,1990.0967414156019
1782,1324.7690224234273
1783,1827.819470589809
1784,2418.426797784255
1785,489.5331674308003
1786,760.3846758508254
1787,223.46848305808362
1788,252.5746514627053
1789,1254.3641487140192
1790,262.1587887387851
1791,591.3245477720001
1792,962.6661057684981
1793,1131.1884430193222
1794,962.6661057684981
1795,984.9480544917329
1796,2310.975147026951
1797,3272.301118296787
1798,1505.3853794906
1799,63.534498896210486
1800,755.7736434364823
1801,1392.8488322089731
1802,1371.8180261283132
1803,4747.337963230042
1804,10054.715624104547
1805,1846.4720451933313
1806,501.62054590942535
1807,717.5900029362787
1808,1585.5052704671343
1809,557.2557174672772
1810,2457.0790280085857
1811,1615.1479322640291
1812,443.6901311374764
1813,55.37099503730627
1814,2046.9629441630755
1815,114.36252627819559
1816,5702.214664335028
1817,805.2633747104883
1818,1674.120527271625
1819,983.6010832293354
1820,1087.3717735032878
1821,37.39566143822863
1822,138.72373111731332
1823,273.29103399675233
1824,1419.4091079328618
1825,1564.7313033620253
1826,1289.731489455185
1827,4243.122957801072
1828,2725.6501364697256
1829,2082.9053575271337
1830,905.5052482486915
1831,818.8324216677553
1832,1777.206465296567
1833,250.87222983222375
1834,1751.3998227403213
1835,3372.804573587519
1836,6894.4009967823395
1837,405.68131192831316
1838,840.9974856477475
1839,2579.2778233573877
1840,1191.7256253423348
1841,2335.938543878561
1842,5727.991843380413
1843,1385.4634770455843
1844,2708.010408504754
1845,1283.3238575633898
1846,863.114423886467
1847,2039.3846865915968
1848,1438.5162010006975
1849,2066.9748465419025
1850,1729.4246731741798
1851,3517.399529171777
1852,4135.985463589493
1853,929.3876729809905
1854,751.7589750254019
1855,650.0504250547992
1856,2566.413086976558
1857,805.7144621947054
1858,593.797970844234
1859,739.3399378546156
1860,488.9124283338531
1861,0.015994500535266708
1862,4177.245324342333
1863,287.1576229686147
1864,897.339897257592
1865,4660.699836269726
1866,3054.742587445534
1867,2138.5638742420842
1868,1543.0567005431335
1869,1901.7318528875212
1870,1130.1220019363163
1871,6449.761791361213
1872,394.6603592588953
1873,1131.07905455394
1874,2153.744311294422
1875,2507.9162092497613
1876,706.1371001754259
1877,1079.0103140867714
1878,2853.145934837226
1879,908.1292417167637
1880,408.15363259089025
1881,848.5091707337235
1882,6913.209377514833
1883,4151.616443585506
1884,2641.449889384551
1885,957.9983231368998
1886,4567.278879981708
1887,2436.372957745669
1888,1648.1463098249735
1889,1944.6997858748905
1890,2493.3693876629295
1891,3896.0619340130966
1892,3658.4786107471705
1893,1566.473845486179
1894,430.95361233215664
1895,301.06526065796555
1896,301.06526065796555
1897,3351.0559278332485
1898,818.3938832634137
1899,443.02653834265044
1900,1545.9495412933943
1901,1701.0302145834826
1902,1151.8486970348076
1903,1382.882407413239
1904,1999.6408633347814
1905,6771.874959629424
1906,77.47017429827774
1907,1358.8044522115047
1908,3058.1278984247147
1909,3687.8390935496905
1910,135.32198004419323
1911,1897.1959899311714
1912,1825.0033781325399
1913,3303.181328575389
1914,859.5736218596077
1915,424.6550815227409
1916,1662.8134071389195
1917,2266.5125800864835
1918,49.43800233769485
1919,2476.7842315718876
1920,2575.0844425012106
1921,1898.8532591344685
1922,1626.6978577783173
1923,465.3037551095492
1924,2411.513056604764
1925,804.6376496427827
1926,3016.4992166619877
1927,1273.0869461992447
1928,3653.1267779382683
1929,1185.1124203087986
1930,2166.6512899007466
1931,2694.499198710408
1932,1293.6864620824645
1933,4670.104112602474
1934,2009.359368400552
1935,3646.2197706455195
1936,1537.7696328928998
1937,7524.041280022666
1938,301.1520005328894
1939,396.86771792339846
1940,873.6069213141978
1941,1573.0034494980148
1942,877.88487091156
1943,915.7036182838937
1944,490.93987988792026
1945,983.8014125508025
1946,2440.974246122401
1947,2030.9454347439578
1948,1150.67975482421
1949,644.4408802988125
1950,978.1480548086062
1951,2324.501839663835
1952,3704.043403971212
1953,582.544279849372
1954,9102.167782629693
1955,1391.319398008191
1956,1852.8689178611526
1957,1425.2318572707472
1958,3475.3183071915214
1959,603.2916072944946
1960,1439.863754864433
1961,1523.561754077611
1962,5976.98097184556
1963,5341.236802842656
1964,1367.5638492761016
1965,1608.2176073185765
1966,643.5258806650878
1967,2591.9936210300243
1968,2908.708514917795
1969,2713.5946693566607
1970,1409.1797126247723
1971,3616.957725133694
1972,1427.0395664756677
1973,6520.055589516161
1974,1484.7216625512103
1975,3402.591317887074
1976,1768.8884875998742
1977,3028.5892236790364
1978,2251.488575691783
1979,1900.3600088120752
1980,780.2190652707703
1981,774.0712136130303
1982,1192.3444541816266
1983,2097.4513530459285
1984,575.4132912866344
1985,161.89891310989682
1986,1720.8818770234864
1987,2111.9280899559885
1988,2155.5928639592007
1989,1935.1426223620867
1990,734.8959832455955
1991,2160.5892560456377
1992,1484.5501924204693
1993,1917.1292455722753
1994,1377.8808112044692
1995,488.9124283338531
1996,630.5981153056869
1997,1127.9434262537936
1998,1034.7687253640122
1999,1005.2317055368792
2000,2252.828368588865
2001,1098.041957718202
2002,3611.1614567478696
2003,4756.091081677213
2004,1642.7191820150135
2005,532.7975103266583
2006,2076.01100302534
2007,1236.1126574119887
2008,155.61089110190116
2009,270.8980459518755
2010,3030.1062748059862
2011,4675.276898053819
2012,1872.0619459713096
2013,2819.4015806226553
2014,1631.4643511285199
2015,2681.02882725634
2016,1052.0491933071053
2017,1830.108700241163
2018,3059.811809364205
2019,7977.238817788742
2020,1478.6983966432288
2021,1839.0249978868753
2022,391.57604250093175
2023,4361.267699417338
2024,1628.6460617231041
2025,906.950824945515
2026,2067.8355482336915
2027,1473.7334517297147
2028,1797.096152157585
2029,2036.5975986666822
2030,1608.453909044082
2031,3024.9092125201273
2032,1441.2196836863495
2033,1003.5829950726862
2034,1185.8558711900912
2035,2446.7800594131418
2036,2118.6300993688906
2037,2460.791788794304
2038,937.7997767688817
2039,2734.2554998488563
2040,1014.3123649552767
2041,2651.9290144010597
2042,1647.731224595552
2043,244.82537526804666
2044,2957.460527242556
2045,16.338420532071606
2046,3772.780260190756
2047,2008.6206463188996
2048,199.0470243771776
2049,2240.750619196265
2050,196.49983953893616
2051,3277.7037272253137
2052,461.0720058361283
2053,245.67385903304094
2054,2036.8265655456785
2055,530.032208490454
2056,1118.1298704211379
2057,433.59619833904384
2058,202.30327161712916
2059,1009.6880536101326
2060,1782.208945870846
2061,1793.3201882442286
2062,1685.4913620920804
2063,815.5270858963789
2064,826.511471441091
2065,1221.5754925424956
2066,2486.649191838339
2067,3816.8219679578656
2068,4231.600332825836
2069,9772.242687495604
2070,3677.1446160072514
2071,1540.7583739219374
2072,2249.2320958790924
2073,404.21432450189656
2074,3148.4254811841315
2075,5081.360116573192
2076,799.4818145739641
2077,160.06366876634752
2078,1876.403047281349
2079,238.93514198110034
2080,987.3911673921815
2081,2412.56809760706
2082,1024.1206677618698
2083,1663.3806626265346
2084,3004.2154600240456
2085,1251.970273519368
2086,62.50406099952393
2087,515.6797701461254
2088,725.8242227629203
2089,3645.9953679016267
2090,556.8433371762163
2091,264.61503282598693
2092,1261.6486052845441
2093,358.4522989331623
2094,221.08149164268303
2095,2057.034053342787
2096,3008.5105810339364
2097,1060.2658395755263
2098,2731.0233677901674
2099,1785.8702732286692
2100,680.52169816717
2101,1002.8921786184046
2102,2623.51195960667
2103,1730.225589661461
2104,1558.812744011875
2105,941.750815873146
2106,2932.2577672491184
2107,849.2907511798454
2108,674.0451602682718
2109,853.7082777377786
2110,4616.82283096112
2111,3261.232749195967
2112,1681.6366378840614
2113,1137.7031931780546
2114,2479.925877043871
2115,1906.0186129627525
2116,2386.3380963652526
2117,707.1620680825833
2118,1205.6054321933557
2119,3870.8818672809116
2120,152.38276543808743
2121,1781.3252515178917
2122,3128.9149504178204
2123,1717.4532596654308
2124,2184.075618698603
2125,2560.0848823140145
2126,3291.3066421259564
2127,353.30532866291315
2128,819.2664456275446
2129,1654.0996117796074
2130,2233.532630336426
2131,2195.1210967024094
2132,624.2842395862803
2133,6347.997692030151
2134,3314.5653500162352
2135,876.2977757258533
2136,1343.830337606003
2137,9426.156703613053
2138,1265.9014896034028
2139,9054.665926542297
2140,2132.2855138707023
2141,1154.4486552325486
2142,1015.213346136891
2143,2642.788320421776
2144,2281.9757598223678
2145,3050.096028155316
2146,6792.497804266119
2147,1380.8121861788363
2148,521.4314674934361
2149,2642.6598443051157
2150,521.4314674934361
2151,2103.440420378519
2152,824.1686645499228
2153,802.2806432650141
2154,1971.9953589279787
2155,489.2493932844354
2156,2299.3254107347802
2157,271.4020431565766
2158,884.4133417670348
2159,3163.7609647572567
2160,1136.1833958877658
2161,8195.56283308484
2162,1786.8495327944954
2163,3326.4205323764695
2164,1213.282004173997
2165,2749.754382099208
2166,4899.464480864577
2167,1024.857424501846
2168,1087.389128431106
2169,1695.8250662024052
2170,8885.355187673607
2171,2228.019879130631
2172,984.3769160883538
2173,1928.6067710432135
2174,2100.362877202447
2175,270.5547335831249
2176,761.9469156899422
2177,1380.5513021772642
2178,2304.317916933065
2179,903.4855875887579
2180,2139.874761204669
2181,930.037237562791
2182,1887.7717390173275
2183,1429.801030047546
2184,1088.8963528924467
2185,2218.0365993280807
2186,1887.7717390173275
2187,427.33934225523154
2188,1155.8831176785877
2189,1340.6933209267847
2190,1438.8706032974633
2191,1312.3624003652837
2192,453.34832569307395
2193,6214.968716143142
2194,1934.5690587748027
2195,4721.214613399906
2196,2076.8460569836307
2197,283.5320460499773
2198,2642.788320421776
2199,907.5427245672797
2200,433.82988511793167
2201,543.9171006065214
2202,1647.854556134181
2203,2076.8460569836307
2204,1402.0133512930863
2205,1210.4720681469655
2206,1709.4638888017996
2207,568.6231691036115
2208,888.1348161500288
2209,520.3366121545404
2210,1346.2562437453912
2211,727.5155816879064
2212,1016.144664603042
2213,0.0
2214,1459.002965537934
2215,1001.1548971075327
2216,1986.8534650720048
2217,1970.5396321538287
2218,1802.368623429383
2219,1178.1655246882756
2220,1505.579562579312
2221,1648.6927483717022
2222,73.39077230661393
2223,4503.662966919788
2224,3086.934434423361
2225,2246.768686099289
2226,2203.425373619302
2227,1943.3183884505283
2228,1123.743800685209
2229,2774.3491565548243
2230,642.3617184027233
2231,2209.4858893766495
2232,1194.948565791857
2233,3396.5498600731407
2234,1145.7279760944937
2235,2571.879919948035
2236,2439.6143826391794
2237,3251.738181926045
2238,2068.5579017859886
2239,1230.1382577016325
2240,1772.4684113104818
2241,174.0459336355049
2242,4701.492699871865
2243,324.71706199183086
2244,138.96885733036433
2245,447.7068201635404
2246,3309.9485474786024
2247,1679.687560357232
2248,177.47204368003094
2249,1246.8577563929155
2250,242.29365696131356
2251,9461.918586941247
2252,1140.2148678818264
2253,2838.7939723345075
2254,796.9398886547251
2255,618.6426698266248
2256,2656.4984609514554
2257,1753.9062022423457
2258,0.0
2259,880.2343472694939
2260,1393.7933249799794
2261,265.95647493859127
2262,900.156108553205
2263,3093.7721756589303
2264,2100.529344303321
2265,4249.104837919203
2266,2381.2267673602914
2267,1717.7558690398685
2268,6795.323805594132
2269,3098.0934323139513
2270,1155.47218338648
2271,887.2954244617315
2272,2807.344576286703
2273,1003.6427456653502
2274,426.63423082283543
2275,956.5101148302715
2276,2445.044028353905
2277,1933.4211045762472
2278,556.4891959569097
2279,1309.7251813281616
2280,3828.815736429427
2281,2231.350795435398
2282,1924.7893515275982
2283,907.9124084404676
2284,583.0594136906593
2285,385.35872823465684
2286,3125.652045497172
2287,3099.030927589417
2288,2295.7860799625005
2289,1080.6172061703824
2290,2070.4933043918963
2291,1684.0512825063495
2292,96.57040340215094
2293,1794.428757822334
2294,2225.3079211053255
2295,2075.0683552231576
2296,2789.9172358791984
2297,1898.715671415707
2298,2080.3831038523067
2299,551.2052119767753
2300,2129.6163994455783
2301,2080.3831038523067
2302,4462.448790410189
2303,1238.3985321890784
2304,3130.8116111140234
2305,1390.4549147194105
2306,1390.4549147194105
2307,1708.017149318668
2308,2637.824883194553
2309,1319.7726463140623
2310,1939.3446379175034
2311,2763.789588532137
2312,3294.543966943714
2313,2028.290078293246
2314,1945.1678052908535
2315,2436.9568178784866
2316,1486.0932100656885
2317,1028.2068502792438
2318,2271.7425869458307
2319,496.1848370671244
2320,3357.2337299350515
2321,2599.125206542687
2322,2363.677868774773
2323,4564.623286451462
2324,2743.1078412040893
2325,1544.7838673554552
2326,1945.1678052908535
2327,1389.5800548183427
2328,157.5800750326868
2329,1549.8142056383012
2330,5539.248029047185
2331,495.10376988820155
2332,1684.2511553198717
2333,1481.6058620825547
2334,3194.9333894949996
2335,2785.8581061999585
2336,1594.6704413591867
2337,2633.1158849671383
2338,5539.248029047185
2339,3350.685042156173
2340,1957.1029722752576
2341,1816.0851182525503
2342,917.7540138160562
2343,7296.622837098036
2344,550.7296970121555
2345,2157.7441307894546
2346,874.6468568321002
2347,1156.4586580321597
2348,1611.202605334309
2349,1550.6105211810102
2350,1946.8740854402492
2351,1723.0203869573538
2352,1660.9723976041785
2353,2595.9945706441777
2354,1448.8660218961659
2355,1820.6407438128508
2356,2085.554318126554
2357,546.5769074307932
2358,2000.7205734997096
2359,954.6104576497072
2360,1728.889366847834
2361,725.7213810981343
2362,0.0
2363,1516.6080784309197
2364,3531.758825837092
2365,3979.55161179382
2366,1216.283321708061
2367,1410.4860471394238
2368,2651.7088993649486
2369,3158.154893762553
2370,696.0000894886612
2371,486.48517725877485
2372,372.1409742610252
2373,2039.2314715951886
2374,1660.9723976041785
2375,308.40822321954937
2376,1334.9040929730602
2377,2706.398172495409
2378,2797.4706912345127
2379,1660.9723976041785
2380,8415.319338953457
2381,1660.9723976041785
2382,1046.1758052867594
2383,1373.4985614789646
2384,3667.5044596505936
2385,137.47715067603764
2386,225.8365437147053
2387,625.8704575230888
2388,55.67276736268614
2389,1744.996249868788
2390,579.8736481523706
2391,6092.535928929193
2392,2824.5970729793753
2393,3431.4319450314183
2394,1665.6085655204536
2395,10755.264278900486
2396,1675.5477825291573
2397,3438.927350393705
2398,2319.9561755068867
2399,1075.6547351658683
2400,984.8917393129104
2401,1931.8299651504155
2402,5397.9123679112945
2403,1899.2376243387744
2404,2480.5911318526837
2405,2384.039211494796
2406,974.222073505776
2407,887.9479086933148
2408,1066.7263019107531
2409,9.309745858586076
2410,1151.846438067821
2411,1264.3725092091595
2412,3438.7623071800244
2413,4192.137617066183
2414,3096.612325495219
2415,712.8609011771966
2416,469.4092799703123
2417,1284.7838598844442
2418,1660.8943612204112
2419,2457.7401111634013
2420,440.6376378083415
2421,1081.1353929660634
2422,1000.1799978912366
2423,3101.1714511035893
2424,383.782622706066
2425,2634.4414091283415
2426,2047.0027055878265
2427,1455.2599443928593
2428,8182.473559355556
2429,1533.285916161982
2430,1128.2535930920935
2431,1867.5484885611697
2432,0.0
2433,452.04467602939064
2434,652.657835093926
2435,956.9771731284081
2436,1039.8713920047273
2437,1450.542774117498
2438,6759.272211409891
2439,729.4807907425318
2440,733.6461851288115
2441,993.8899218928036
2442,5589.390960060568
2443,1488.0226142813146
2444,969.939099890474
2445,1259.86627308545
2446,2310.7406892067497
2447,2146.9639974551546
2448,3095.83661956356
2449,929.659840336836
2450,3473.9019602145454
2451,1881.4450462891457
2452,1263.4128208412183
2453,1903.161529501848
2454,1083.938982593477
2455,1088.4447620553956
2456,7312.992337725974
2457,3289.4135150397215
2458,2103.9261128933613
2459,718.1547575947793
2460,622.6249750169153
2461,1620.6152201709979
2462,1117.1180599682632
2463,653.09949904401
2464,821.730888650058
2465,1510.002316765058
2466,2176.8522352563896
2467,1643.9050388627813
2468,320.1636721395674
2469,4643.371098860477
2470,3849.572605199198
2471,784.1733363113074
2472,787.1418818221574
2473,1380.3148616677481
2474,2635.4168688636587
2475,3519.9080967156005
2476,590.0067885634381
2477,4737.946650730252
2478,1600.097699174434
2479,2877.682690572109
2480,2385.7531941568895
2481,512.7161180090196
2482,5492.336260651787
2483,269.693132470688
2484,1186.7511310793266
2485,2625.857232132613
2486,1364.8000346027982
2487,1534.4650256262933
2488,2887.7916955538253
2489,1055.088605132866
2490,1888.6086221118014
2491,4360.642246108311
2492,3251.6768874844597
2493,360.47213704277146
2494,223.56668666996563
2495,1552.210749719189
2496,2042.4900343386046
2497,521.6249794740386
2498,1088.4447620553956
2499,260.5342860195094
2500,1036.9844385735985
2501,210.4066696492726
2502,864.8295339560171
2503,3689.7488842223243
2504,3435.713297925322
2505,896.6730487294748
2506,2402.577451417747
2507,3352.690562501194
2508,854.463804793769
2509,1390.7567811147194
2510,1058.855849323928
2511,338.22089209984216
2512,1160.935374988263
2513,1877.7604963486096
2514,10738.585604851784
2515,1239.0592688187594
2516,1160.935374988263
2517,746.5242888337807
2518,1627.913445048439
2519,299.56635600334806
2520,14.8085692479804
2521,1130.9676977841762
2522,140.1083390958569
2523,2525.800412934864
2524,2991.2327205016004
2525,1166.5087274538907
2526,2332.529496311155
2527,2100.362877202447
2528,416.69696433986053
2529,1350.0220664626358
2530,2274.0560259209938
2531,1462.7993619088224
2532,81.62297681647838
2533,3760.4772271832785
2534,240.74916263975553
2535,2338.749097731948
2536,1286.3049704670293
2537,996.1667021818229
2538,3539.306132648463
2539,1189.7824242732884
2540,2847.370315893178
