,nearest_farmland
2561,5441.343722825933
2562,6760.986440099837
2563,3347.729310252016
2564,802.4709759700966
2565,7047.210389051855
2566,6593.536090601617
2567,1297.8568122603497
2568,2043.9657351443486
2569,1400.1998233024137
2570,5602.92675340968
2571,4309.048073539817
2572,15.31654907011968
2573,1046.0290318424027
2574,790.6521040317406
2575,2446.9179207509956
2576,5532.364497644149
2577,1109.0571245141746
2578,348.6795123710982
2579,7269.176453102238
2580,6148.926650873738
2581,1371.2709102995727
2582,8082.756763350589
2583,6363.969311662908
2584,7404.9985592308585
2585,4330.474159640367
2586,5609.729988335275
2587,2484.2023963899132
2588,5456.326505550264
2589,4088.007054907463
2590,362.3530239968017
2591,2439.4441480893056
2592,885.1065671185962
2593,6531.637268961102
2594,4777.177287644915
2595,1586.44068590864
2596,9371.867486482335
2597,2425.847118277228
2598,6635.622121388476
2599,4661.635285805268
2600,6663.187802122551
2601,1913.3573263004737
2602,4707.172719988664
2603,4776.5025603332615
2604,1016.3616722014204
2605,4757.370941993551
2606,6578.3578487213645
2607,3362.8826896838823
2608,1028.0478856003583
2609,606.7955499053503
2610,7065.06863459735
2611,3396.814228089169
2612,1236.6701235430833
2613,879.3298790616523
2614,296.84536781837863
2615,2465.9236561158054
2616,1712.429292949264
2617,7574.454464796047
2618,1839.601966394835
2619,7047.210389051855
2620,3434.803976959609
2621,3185.192168455316
2622,3637.5209254264064
2623,2490.43565754749
2624,2217.2822362693723
2625,2008.104139132318
2626,5333.116284797617
2627,3733.057293216995
2628,1476.1513454058327
2629,6010.847590356179
2630,6892.308426300651
2631,4516.776429334179
2632,3992.9930368402847
2633,5391.663841170462
2634,7368.721808366863
2635,2514.580195220556
2636,3747.3595698458134
2637,4499.598690814381
2638,2396.030488149499
2639,5753.721052528632
2640,3739.639191707298
2641,2357.177594848961
2642,2620.4987399002202
2643,5844.419397498517
2644,5772.578229802589
2645,4402.6973254226
2646,1369.349713588963
2647,2389.4976926162153
2648,1042.8451973183307
2649,988.9210601149671
2650,6110.65730162001
2651,2349.2906148163347
2652,3235.9956310436223
2653,670.4438057838322
2654,4093.3297101341814
2655,1933.6488653789895
2656,875.2172828663294
2657,1832.866568660951
2658,6630.782308395892
2659,1787.525803170914
2660,6198.681463106487
2661,5144.731602231259
2662,734.1484651937068
2663,1152.8696291877734
2664,1309.6706918808923
2665,532.7754635020717
2666,1265.072854793148
2667,2411.2713586359237
2668,2449.768401210899
2669,2637.4946362486185
2670,7559.707365928228
2671,8215.478664802982
2672,5013.044565556653
2673,682.5875910594443
2674,2354.641296191618
2675,6449.4085888767295
2676,833.1852056705409
2677,1779.3909923689268
2678,7173.427762925325
2679,1892.0315278452508
2680,2766.6219638768403
2681,6663.682832391913
2682,5530.218984226726
2683,4281.500802995815
2684,4724.103284217639
2685,2026.5815710393915
2686,5437.169601409816
2687,5079.633266508436
2688,6585.427376286621
2689,6189.660180224265
2690,9563.961688160764
2691,6198.650272208917
2692,1958.076213393836
2693,6417.203035163705
2694,4586.442936430903
2695,6366.967763232029
2696,2789.703726433761
2697,5403.476963744978
2698,6950.027738765046
2699,6684.944621376269
2700,2824.618645180598
2701,5051.242551119806
2702,6025.297705484253
2703,2155.342000485415
2704,2287.9268504318757
2705,5629.263386995915
2706,130.3482705805973
2707,297.0898609646293
2708,892.4657497770283
2709,5995.134103497832
2710,1814.3572003107251
2711,2202.954344549162
2712,6545.56497834688
2713,1153.170946545767
2714,5680.114024112168
2715,1153.170946545767
2716,509.65037393353305
2717,5654.557073266682
2718,1021.1397847321051
2719,6953.089646874988
2720,5264.176837149525
2721,2113.968647376073
2722,739.6808383146996
2723,1840.6033155860223
2724,1700.920333775325
2725,4556.8556946488925
2726,4629.306057364858
2727,7612.276036807178
2728,6949.656511737287
2729,202.57806169482404
2730,4883.128806100492
2731,1326.8315809548594
2732,6929.233696344911
2733,6657.640167609247
2734,7188.6360064890505
2735,1945.132527077672
2736,1172.3662850849935
2737,2225.8330672914076
2738,1755.0159163587377
2739,1077.1788544493234
2740,9020.414563968996
2741,6347.8058403221885
2742,6600.373715765174
2743,1788.9042135742081
2744,1788.9042135742081
2745,107.2648803937045
2746,908.8752461149685
2747,2945.524975925825
2748,686.0043390209986
2749,6680.390928627358
2750,51.504132586374084
2751,2945.524975925825
2752,6713.7863083571065
2753,4973.10402232778
2754,620.8413831358542
2755,301.9366596728521
2756,223.45136556303902
2757,1771.1334827494152
2758,5665.38486472684
2759,6944.225487140143
2760,2630.2770813522775
2761,1454.3607844047528
2762,7128.230946032333
2763,7938.360926007791
2764,5028.675710323164
2765,640.9521604944242
2766,7504.16482183494
2767,5625.305727673181
2768,6882.789474659873
2769,2599.8599808202475
2770,957.3514020691216
2771,7224.343644149172
2772,3109.624039324591
2773,2357.858621549012
2774,7605.604415449272
2775,522.7652271723671
2776,5837.766799136136
2777,9563.961688160764
2778,8264.486630054742
2779,1175.0431376131135
2780,1122.8122119531563
2781,5059.612219389884
2782,2421.3850583623307
2783,8228.146609034462
2784,2151.5790256255627
2785,7503.010826655129
2786,4472.258822672761
2787,2288.8551959345486
2788,6663.187802122551
2789,7152.519096186926
2790,2671.514227510542
2791,5493.309105462743
2792,5633.089982882038
2793,1773.2174935241437
2794,4737.310304228587
2795,3668.9069644103142
2796,1281.4211058223848
2797,2485.263158590473
2798,4063.536537069645
2799,734.1276059334755
2800,2221.971413069383
2801,3512.656031676871
2802,6380.44557349332
2803,1031.397435696895
2804,6780.083356287626
2805,5138.106998513524
2806,2383.095597122834
2807,2938.881403360941
2808,6958.071989876104
2809,4073.8481808778906
2810,5263.761283949164
2811,4496.00037776783
2812,1030.1055001703717
2813,5940.042371850598
2814,3230.2230175948234
2815,1744.1078537983144
2816,2613.8792024406903
2817,6564.8487228029435
2818,3245.5347584409033
2819,7412.484393866574
2820,2137.9676012988757
2821,2976.1424214433655
2822,273.04249122407515
2823,4922.583724574334
2824,1918.7316643394574
2825,3729.3982965616037
2826,4922.583724574334
2827,6435.236221434479
2828,7246.243192242726
2829,1006.9949444454116
2830,476.7479811110347
2831,874.8810217941342
2832,6491.99377600889
2833,476.7479811110347
2834,6115.198230619023
2835,1805.644218356144
2836,2044.4412514979952
2837,2414.9062502288107
2838,1567.09161872551
2839,6361.022551933133
2840,1293.773837462101
2841,4836.741487945895
2842,6548.470075273165
2843,2186.424380501124
2844,273.66537472072906
2845,2913.7635961400338
2846,4514.988143428404
2847,1460.1937139572008
2848,3408.4921931568306
2849,4881.393369898966
2850,7482.4091412477355
2851,273.5003909598071
2852,1349.9454598636971
2853,6515.752453318685
2854,782.365346712373
2855,16.30138993496487
2856,1869.9356420755435
2857,6995.120719930139
2858,3114.6885133075652
2859,3142.70572816269
2860,3676.4220960677308
2861,4494.537831500414
2862,294.78848664388215
2863,3953.05540546291
2864,1347.6151636587663
2865,1179.3318129839015
2866,7216.628849993179
2867,2480.4355666264155
2868,1691.024026887663
2869,1033.5719111052344
2870,1222.4760051734495
2871,881.3225923802545
2872,1588.326266767781
2873,5497.2324545059455
2874,2340.1326073470736
2875,101.35806869639705
2876,2217.3012619407145
2877,4407.049103666472
2878,1050.0678909128505
2879,1467.3489646651833
2880,4893.714613176435
2881,2617.461784114565
2882,4810.145434426055
2883,6154.678714674663
2884,2066.6382139189022
2885,7224.154833546721
2886,4310.543817565294
2887,6422.092592028976
2888,4168.867509598349
2889,1352.1402205432346
2890,5919.707266394531
2891,5919.707266394531
2892,4354.755901853741
2893,8086.220463572397
2894,553.407217361626
2895,5090.210171772258
2896,1318.2741318284316
2897,1426.6998005721225
2898,1098.3529640563786
2899,5559.799516212781
2900,2075.58022285745
2901,5788.046656927135
2902,723.8032695920411
2903,1067.0849560051586
2904,837.9366425965699
2905,6872.173593103586
2906,4962.653925046486
2907,1426.6998005721225
2908,1390.5403272198796
2909,965.6437706475712
2910,1925.4205714339776
2911,8481.684554784853
2912,3191.7619096269736
2913,1419.1657417605315
2914,3135.51216866432
2915,740.6603442104052
2916,2334.7151550529984
2917,4571.953936432156
2918,6251.445123740692
2919,8164.521407100636
2920,2036.3055181421475
2921,584.4018551519993
2922,4101.199592449895
2923,5177.484456055248
2924,1304.7121662255058
2925,2365.8083101981133
2926,2275.797934875624
2927,3660.2506785990768
2928,2041.389456700354
2929,8097.36232514648
2930,2686.8258312733087
2931,7354.212582087911
2932,2331.496613702498
2933,33.270144607300395
2934,284.77427778313483
2935,5647.791103503277
2936,5375.732292281153
2937,3662.754875839674
2938,4098.764329638347
2939,125.10089825839376
2940,313.5919570136597
2941,4240.878033547987
2942,449.59938641651405
2943,2581.140903648441
2944,5130.413578024541
2945,1173.7343112141782
2946,4811.385220295974
2947,7620.9921270856275
2948,1121.7643605908781
2949,1386.3808187082886
2950,2108.6514582098307
2951,2268.8043855995825
2952,4063.400443405203
2953,5583.915334615238
2954,7650.9019278449105
2955,129.67073531853538
2956,2000.9531178010864
2957,4156.312684170219
2958,2105.906250197506
2959,1746.2078188663543
2960,7638.719472314558
2961,2031.5302765644808
2962,5734.617686493852
2963,1795.8127616357315
2964,3976.0062431886204
2965,0.0
2966,2344.4041311133415
2967,1122.8122119531563
2968,4717.187659218801
2969,4148.054684656813
2970,2086.8220478676626
2971,25.35479124953412
2972,2999.1799742826784
2973,4892.825991036128
2974,956.5882526162649
2975,1892.7506460874906
2976,2879.5766245229797
2977,5544.904847587574
2978,5453.840849365103
2979,8074.385509803902
2980,1053.4753943316564
2981,1347.9050449614174
2982,4800.760691822399
2983,1608.5354735048832
2984,2691.3230771199787
2985,9424.999504132962
2986,1353.2986952426156
2987,1823.6848671697671
2988,6637.240019159989
2989,3812.525537601991
2990,6205.040706640763
2991,426.5414434728388
2992,326.1921189543877
2993,771.9427756093521
2994,959.4432421256296
2995,5488.952963344937
2996,6025.591051834575
2997,6908.09157803854
2998,6597.21482365661
2999,6862.678757908093
3000,7038.984534364393
3001,3514.196836906973
3002,1069.7212638550861
3003,574.372064532361
3004,7983.74152717583
3005,1510.7781355809439
3006,2654.9503876644344
3007,6435.236221434479
3008,2973.4576514493374
3009,2357.811512209502
3010,2115.5051563620386
3011,799.4511197350919
3012,5521.927642849006
3013,2059.3132755584043
3014,4591.746881327313
3015,1972.8993747655124
3016,2726.01942652053
3017,6751.154351903426
3018,4736.558284896773
3019,1282.8534438842678
3020,3222.7117417671034
3021,8671.596566806318
3022,1994.463523233704
3023,1072.1728629041502
3024,3765.0519920672873
3025,6217.597908769987
3026,4001.7826678981965
3027,3357.220818027863
3028,4533.262793426678
3029,1536.603461251172
3030,2862.8638498803753
3031,3912.4215823314817
3032,7685.868413699902
3033,3189.0175841881373
3034,1518.1677991656816
3035,675.9718080704681
3036,1944.2033151052722
3037,8184.473755419597
3038,1300.072793584641
3039,1341.3660513828
3040,4005.3777838554365
3041,55.11005040592167
3042,3368.5713920828707
3043,3414.6886535968138
3044,7687.697273544181
3045,1687.5174010944831
3046,3471.2920592873793
3047,5794.700889870956
3048,2289.1542381865215
3049,6408.644359154499
3050,1393.2952834220157
3051,1748.2449146933996
3052,6558.612545710261
3053,3313.0043102610803
3054,3794.8253733900165
3055,1419.040941486858
3056,4215.824892798611
3057,1312.370150331073
3058,4605.289196395191
3059,732.7104089225134
3060,493.7008686506406
3061,1006.0101086595803
3062,6761.7160236013815
3063,6169.721083124606
3064,1386.1317231107207
3065,607.1019973091041
3066,707.3486088640379
3067,81.00421917249278
3068,5737.598653225693
3069,4676.735185250205
3070,9.99449722205485
3071,4676.735185250205
3072,3902.8992712771737
3073,7296.93270557335
3074,1145.1459547884567
3075,2243.9477316990938
3076,4883.128806100492
3077,3425.070219459259
3078,1872.5561404913706
3079,403.1866295659712
3080,7700.313024421267
3081,6043.276729659533
3082,5653.986707935084
3083,1529.4301132037729
3084,6476.418869422326
3085,2173.702804986356
3086,6826.831179056627
3087,8482.199943239
3088,832.8598251942383
3089,265.89104648316453
3090,3681.7912953709483
3091,4614.852281123258
3092,5629.263386995915
3093,2384.3613341034898
3094,4244.343466231501
3095,801.2256065689885
3096,1277.6932538914766
3097,1052.799573605918
3098,9238.378504421902
3099,1697.3871437949078
3100,2960.0451999736533
3101,937.4687483957232
3102,2960.0451999736533
3103,1437.438410731731
3104,3921.047956620316
3105,5078.3650548589385
3106,701.9535171975053
3107,939.4079648057071
3108,3706.1105863626126
3109,2796.3255744591056
3110,3797.3614678819704
3111,2192.130733646705
3112,6864.015040822945
3113,706.9816889804599
3114,5194.758690637991
3115,6304.420121158931
3116,8450.6603983375
3117,2723.630664714576
3118,5793.223373372291
3119,507.50583755036627
3120,6210.092723389496
3121,6599.848355200902
3122,4507.8671726243165
3123,2239.936037458817
3124,1849.8592303275889
3125,4636.044613115821
3126,2013.8471740042633
3127,1555.2024151514202
3128,915.3260370522705
3129,4102.825767632498
3130,7387.586550289429
3131,4068.6436422152815
3132,2376.940260298656
3133,4273.189656059786
3134,6820.613414350073
3135,1716.5854023295155
3136,487.79609235541784
3137,3664.351338600685
3138,1728.0948038585168
3139,709.530914626071
3140,1868.4873677257522
3141,5282.030486734294
3142,699.2891124856355
3143,436.10404269999754
3144,4239.958034741924
3145,4168.548022686621
3146,1157.5180976643924
3147,2841.536327401945
3148,7076.797245709167
3149,4873.792295602611
3150,3577.240374270341
3151,8392.340884955809
3152,1283.2265727721372
3153,562.9924770552391
3154,7031.373857532765
3155,7711.192170143301
3156,7297.958964062306
3157,5223.815686678328
3158,6824.541961092767
3159,6925.146278901982
3160,1551.8039650604294
3161,2517.773660366285
3162,1837.3688539087675
3163,140.50170324155417
3164,643.0647804433587
3165,6824.541961092767
3166,2239.6984950375777
3167,2900.5868192943776
3168,1722.7516429487491
3169,5843.047864310708
3170,351.25098721752255
3171,2042.0302092536456
3172,4515.89433848605
3173,3563.694684982043
3174,5319.381470213766
3175,1782.4752897156038
3176,2667.0224160476478
3177,5484.812709563901
3178,6717.209964877153
3179,5639.383176815149
3180,1017.2302823798058
3181,1326.524746217504
3182,4301.878120146499
3183,2010.5542625238547
3184,2766.6034815349653
3185,1723.6673850875634
3186,1117.8411015979916
3187,5579.279373039508
3188,1194.3062146717937
3189,3984.5967623803313
3190,5427.006932726209
3191,5917.553275197308
3192,3688.336892170659
3193,4224.559830857708
3194,1264.1149846056965
3195,739.6808383146996
3196,2114.6155220297187
3197,2481.6612021074466
3198,7768.605998110866
3199,34.88484789312224
3200,5706.460176348659
3201,2406.5269934730213
3202,5398.371491805632
3203,2747.5375197600165
3204,8400.241482430156
3205,1475.957757527541
3206,3109.587525731798
3207,6620.538637845033
3208,6778.143120616332
3209,4391.995018904899
3210,4391.995018904899
3211,903.9210666091036
3212,4882.075677529343
3213,2172.43612909863
3214,1045.0567487908288
3215,2406.008376900621
3216,2959.5900584030246
3217,2139.176041227827
3218,5139.447200851453
3219,946.2572510091744
3220,1611.6010737557588
3221,3662.7699535834595
3222,9272.030588995696
3223,5927.9961373640745
3224,4412.760680242426
3225,1854.90500896684
3226,3937.810624265301
3227,1356.329469680574
3228,6600.448779538733
3229,6406.592513790401
3230,188.874658487322
3231,6778.049861209428
3232,4690.975416728218
3233,4711.069994510573
3234,5749.533244291177
3235,2597.4595923289485
3236,1500.7503195900542
3237,5081.102207986754
3238,6408.001847082405
3239,7195.96074375179
3240,2400.4724290593695
3241,575.0052614590021
3242,3089.319054518429
3243,617.9079507180782
3244,229.24299970023117
3245,9280.79991931638
3246,6428.396475069876
3247,2121.4819545082773
3248,5194.520955220309
3249,1713.7660242314016
3250,5194.520955220309
3251,3008.737776190686
3252,3721.666947142726
3253,3471.8680623858136
3254,3493.065294233086
3255,1461.7923689832605
3256,3803.3018613593863
3257,5311.980697991159
3258,2490.655587055499
3259,3911.3496306749853
3260,8760.99327454646
3261,5589.13954446127
3262,2472.8252116988006
3263,1737.1398008130775
3264,1213.9378383511944
3265,2593.950646586352
3266,4994.996947025851
3267,6404.871862479273
3268,110.3047046829771
3269,7151.309674258091
3270,3730.471201764859
3271,2745.4772098994645
3272,4304.131430087268
3273,6593.1281103262845
3274,1883.7524610520168
3275,2352.8874690490948
3276,115.76637014113474
3277,1918.8989085592661
3278,2159.563953265388
3279,3447.1427569897396
3280,283.1784950581016
3281,6266.794866054822
3282,3733.480331607115
3283,4732.736817236982
3284,950.190200484632
3285,1944.3805545332498
3286,5103.623762603996
3287,8946.543865943722
3288,3361.175383587945
3289,4118.811440563372
3290,4950.358869238938
3291,573.1338280213286
3292,949.6987347764868
3293,1221.0209526304407
3294,6009.800396950584
3295,3067.2920127782654
3296,5862.907878251783
3297,4073.7330960325617
3298,591.7346897438006
3299,1873.5119692051683
3300,7090.958574744381
3301,4960.906927169349
3302,4396.791475754407
3303,3104.9946295093782
3304,4226.944785755608
3305,6009.517902834416
3306,434.60850656527157
3307,902.2514469108575
3308,6555.3395247205235
3309,1817.9393764905635
3310,4177.52209500884
3311,1255.471437301657
3312,2234.833385602787
3313,1971.7677913892048
3314,984.8318484687611
3315,2236.8489560217936
3316,5187.756745247529
3317,2748.6267986714824
3318,4419.675461588349
3319,6034.08512312798
3320,5871.712621769967
3321,5254.5951078338985
3322,3912.1060776260524
3323,6093.8506066278715
3324,2047.2149334475764
3325,2028.9856598735814
3326,2568.7906170682572
3327,6093.8506066278715
3328,6233.355680692565
3329,5201.731604332863
3330,4030.817333924223
3331,4030.817333924223
3332,1270.089945721254
3333,5740.493468939216
3334,1033.050968139287
3335,7719.61511422546
3336,1269.8195875424867
3337,4591.817708085928
3338,1193.279608936133
3339,4805.774790366804
3340,3021.103613502708
3341,4604.767383725783
3342,1946.7346290897533
3343,3807.713750696736
3344,229.37518293336063
3345,2901.12887039852
3346,2944.0274670688254
3347,2335.56412366557
3348,527.2788442239431
3349,6230.766509864872
3350,4910.3615714907155
3351,210.70278146307362
3352,892.1113706167816
3353,2187.5272359204323
3354,2849.1495492776635
3355,878.5104557271941
3356,5776.7529089325435
3357,3350.4570347060408
3358,2707.3038570497683
3359,4712.417959564807
3360,6376.826537681137
3361,1637.8337986552835
3362,1965.1031718014867
3363,6333.921039124986
3364,6798.284918062976
3365,6411.421646340607
3366,4555.531264348063
3367,373.6817426442599
3368,4228.993165334506
3369,852.6191794383562
3370,1944.2033151052722
3371,3558.2653861540884
3372,6191.323572156987
3373,3382.6249026134133
3374,6507.890255973889
3375,3391.538693752495
3376,7746.991802514299
3377,3523.4051892230304
3378,1081.4284329179625
3379,994.5220563950858
3380,4217.119703064872
3381,3820.4479667485393
3382,7870.393111392327
3383,269.0785181291473
3384,2113.8716752363775
3385,6227.333031955839
3386,1684.0596582662588
3387,2171.207090460861
3388,6772.803172405793
3389,5476.951131048265
3390,5060.154112068371
3391,1451.5151378424994
3392,3557.1892713609836
3393,4577.200314014062
3394,7200.437979484183
3395,2606.4206447104016
3396,2712.7738847109854
3397,5428.45927305841
3398,1620.4524539439983
3399,2107.2163885462305
3400,6041.522022708876
3401,1287.6783848982775
3402,2747.7746704720066
3403,84.46469502754958
3404,1186.6667723315538
3405,556.1764674850212
3406,6529.1640681002955
3407,3185.9282945417326
3408,2491.00950153831
3409,5029.738525256618
3410,3032.2260577339384
3411,1136.9632976454245
3412,6773.21064215166
3413,1084.8205645426515
3414,6227.781611369422
3415,2402.8263018865773
3416,2408.7239208117267
3417,762.3240724169868
3418,2488.507461823837
3419,8446.550124393421
3420,5075.877615853021
3421,4892.424564422438
3422,1686.8087533622295
3423,5776.538396683711
3424,7352.171135839326
3425,1633.7809398835293
3426,4718.439805049643
3427,1379.2908108176753
3428,4286.787873486614
3429,4726.397531921013
3430,1319.8693820941985
3431,2954.7669503528427
3432,1476.2061308696386
3433,586.2791197335278
3434,1197.8124311497622
3435,1430.967570884523
3436,5139.920021096023
3437,5281.417027581317
3438,4121.430068271614
3439,5808.0993608678855
3440,3810.5814833529103
3441,1687.4036829353943
3442,3338.246107154427
3443,6910.220277284977
3444,4459.047784182107
3445,2481.299485267741
3446,902.571190819844
3447,5471.819562169754
3448,808.9067040656097
3449,6188.9887977685385
3450,1800.5000112173777
3451,2944.1155812252855
3452,2408.7239208117267
3453,6740.659340149121
3454,3588.630705377835
3455,6095.2888446647585
3456,3552.2806499279495
3457,8744.716270564728
3458,4652.149138547529
3459,1586.1956800679015
3460,1143.275793455122
3461,4749.427566598164
3462,249.97697308314966
3463,7649.830328652857
3464,6132.349888575104
3465,3654.686136123743
3466,6337.768836021389
3467,6144.141925473281
3468,8595.021738426174
3469,5248.953771287292
3470,3035.019603417278
3471,1726.2165429245808
3472,1370.5359345984123
3473,8327.223948560806
3474,2031.1010753285098
3475,4723.471306565463
3476,1002.9067532456179
3477,2546.081036409128
3478,3237.254354216174
3479,1460.605617118609
3480,2552.800612505672
3481,5526.458187592242
3482,1036.0206219495192
3483,4198.8809795239
3484,488.923739989523
3485,5350.474298470424
3486,2851.997074905461
3487,2961.751554076555
3488,3682.303497702077
3489,5210.145960940803
3490,1418.535750245187
3491,6505.944408058857
3492,176.92318824792815
3493,4499.136498975114
3494,6439.147656335958
3495,2798.706598915959
3496,2798.706598915959
3497,173.2965884013894
3498,2543.0740248493157
3499,145.43689562578732
3500,4391.995018904899
3501,8980.936071924503
3502,2944.628705378746
3503,1379.6441248916456
3504,6135.018999901963
3505,903.5654149536115
3506,2646.844854461432
3507,3200.2779734532014
3508,6777.00869139678
3509,1495.4007771231122
3510,6474.224498144572
3511,6167.022585966595
3512,2603.9160083098236
3513,761.139401235504
3514,1840.1203155738156
3515,536.6462676412758
3516,3607.56379570791
3517,4307.029151527648
3518,1850.418139857628
3519,1925.7396557099312
3520,3673.161157496742
3521,5166.412898224708
3522,1094.3172289500196
3523,4595.627112736252
3524,6776.562504088139
3525,3377.174456360924
3526,6824.363571881961
3527,7306.725152078125
3528,7443.810849138898
3529,2208.6000511605307
3530,4168.142911505387
3531,7178.520023932524
3532,2191.195543409999
3533,4562.784054281773
3534,3239.4116169562285
3535,1367.9809662547364
3536,5722.896606935593
3537,1887.2689074612538
3538,6230.922729291179
3539,3758.5964379297166
3540,5897.003570550007
3541,7246.76999467262
3542,3552.7732543067236
3543,1337.4683810613944
3544,6584.130786309228
3545,6777.420820396336
3546,3871.527006110269
3547,6664.17806631801
3548,2119.891769231596
3549,2732.2518868149155
3550,7471.726368339958
3551,1701.916653938144
3552,3238.7865036651237
3553,4668.747380972339
3554,3017.6171800552975
3555,9097.427884474497
3556,5887.566213632847
3557,6683.296965885947
3558,7188.085631828281
3559,2135.3282896710393
3560,6194.387290734759
3561,7648.114020221751
3562,7339.0343289138345
3563,5794.011225267872
3564,3372.9977999110156
3565,1939.2614686089182
3566,3922.1468465363373
3567,4989.829610046098
3568,1207.7643730467644
3569,1598.5393850725516
3570,0.0
3571,2508.5044222597207
3572,681.0057639783151
3573,1090.9633408658162
3574,5299.423438933509
3575,9324.061735149426
3576,2412.9172874403503
3577,2055.101761110799
3578,512.7231594466215
3579,242.00593448293205
3580,176.92318824792815
3581,1000.7042400112227
3582,393.5909335837357
3583,6276.996072550011
3584,2457.042687640167
3585,4003.770303835251
3586,731.1912579349959
3587,4786.413381613383
3588,102.71256223267518
3589,7216.34854817918
3590,21.906835948246723
3591,2793.810020144453
3592,4305.933934297762
3593,1594.5354850433732
3594,5432.770454787876
3595,3611.6458117281645
3596,6952.706236897695
3597,0.0
3598,6839.712507391667
3599,6839.712507391667
3600,2938.9101789743977
3601,4270.3292415743
3602,3959.9033591639427
3603,531.0039948615994
3604,5590.348911532745
3605,3122.7898603029394
3606,4045.447591167407
3607,3709.0618205926553
3608,429.4574166021088
3609,3854.426173418207
3610,7728.228186382626
3611,3761.95121756165
3612,4780.361975837609
3613,1388.7179255652688
3614,1477.7612946312138
3615,2397.97824743809
3616,3774.9291033458785
3617,4885.553434969434
3618,4988.046012239689
3619,1404.930304284055
3620,4252.288136812416
3621,4023.1081488735954
3622,4754.109758474274
3623,2111.2032040405416
3624,1120.2944074876784
3625,6166.002171654259
3626,1824.8739128309169
3627,3776.6534745648155
3628,3869.6250603290046
3629,5068.4231464697505
3630,1094.7178132246681
3631,7297.0598258647815
3632,1756.4030881366293
3633,5344.249274096423
3634,1775.6455702258365
3635,4775.265079560945
3636,4932.174726793781
3637,1178.056167142427
3638,4566.395724401445
3639,10.327565462107788
3640,1556.021099913258
3641,5705.991656075891
3642,2315.727040192223
3643,5951.6143436294215
3644,5067.923816232578
3645,2636.5128269546417
3646,75.2924017813857
3647,2126.015510519943
3648,2265.6810588737403
3649,2681.6974535204245
3650,893.8803359569243
3651,1867.1851445117013
3652,4836.432649767206
3653,9153.783662617045
3654,4636.044613115821
3655,572.3567945604234
3656,3070.0457588406325
3657,4950.32664225281
3658,5561.85364750544
3659,2235.115631425633
3660,5371.196299347508
3661,6396.022481451408
3662,8026.837924410021
3663,3398.1367828910975
3664,6241.282365408568
3665,2003.0348351516554
3666,3312.0700432881554
3667,6147.99366350528
3668,2247.134308960797
3669,3861.514302199246
3670,5450.305729408257
3671,2360.293384880427
3672,2003.0348351516554
3673,1074.9848150967293
3674,6048.856173966813
3675,3740.5572746154867
3676,6112.541291184933
3677,6708.665510973343
3678,3973.1031529971933
3679,907.6453562789981
3680,6493.583834981142
3681,2975.264664657687
3682,806.0047765134715
3683,2732.488941872597
3684,1508.7714599051362
3685,7318.292389391806
3686,60.55747885143131
3687,1984.4519906761416
3688,1041.834879370898
3689,5349.567147073967
3690,5042.23177784894
3691,250.0579673603166
3692,6124.841235292875
3693,1987.7685584031517
3694,1552.1818845856626
3695,6302.136019891091
3696,9655.059999504692
3697,6675.142984068239
3698,2591.4364510693285
3699,1800.4899038556641
3700,2754.8672515917347
3701,5401.361650393501
3702,5832.390187603677
3703,1859.3814535783367
3704,5401.361650393501
3705,4286.7861882035695
3706,2004.047428919384
3707,128.04254106937452
3708,835.2510541503422
3709,3520.212169878579
3710,3695.7765539345123
3711,5313.459244752269
3712,1768.7996917472915
3713,1344.0122242030316
3714,1033.7860017404962
3715,1285.8117644871395
3716,6054.234866458293
3717,90.68567207430831
3718,8311.656316639715
3719,2101.685704114603
3720,1407.868055632475
3721,4719.12655316348
3722,3251.5854623313007
3723,76.40316828679092
3724,1461.1723055548773
3725,3540.807989853185
3726,7286.768662238528
3727,2119.466581854183
3728,3623.0024945760397
3729,468.0963246589616
3730,5556.178335365694
3731,872.7481719506925
3732,629.6673446147165
3733,1472.9512880734703
3734,4140.876119525333
3735,5201.597890554968
3736,2489.087810293717
3737,1042.6254363003277
3738,2489.087810293717
3739,2834.466349871384
3740,1496.022608686853
3741,7220.811879701936
3742,997.507543545492
3743,491.3668484508309
3744,2100.5843293215516
3745,784.8907622772633
3746,563.7223246583065
3747,4557.988891472438
3748,2272.266430555816
3749,1350.4727444537095
3750,4589.885466968556
3751,6787.770502476463
3752,4784.202857076944
3753,6759.819612141047
3754,3200.4497052020765
3755,3776.891840963521
3756,1295.3209493381778
3757,127.33292401228536
3758,813.534886117831
3759,2301.4103231320455
3760,2256.9143525832706
3761,763.6695205242602
3762,2275.797934875624
3763,941.6818700966454
3764,905.459508685918
3765,1127.0277800592937
3766,5844.984923877956
3767,2060.404309526699
3768,2038.800054351964
3769,58.38994612452027
3770,58.38994612452027
3771,3766.275522721968
3772,3154.731913167535
3773,1244.3851434293094
3774,1348.9658416415355
3775,2134.5146525955392
3776,3020.151621573932
3777,3578.2679093907254
3778,3304.4098615709936
3779,5817.001051435062
3780,6413.945357009207
3781,3724.302109976733
3782,5021.230978333355
3783,1090.078283505372
3784,2497.925978330579
3785,5127.904126699393
3786,7040.2483407726395
3787,5277.775303888087
3788,59.34892012208313
3789,1694.8353800680995
3790,6677.381260508066
3791,1403.928570288614
3792,6688.07206733013
3793,305.41029361579024
3794,2203.1450390386117
3795,3687.798521079035
3796,6155.011533840849
3797,3603.901819469869
