,nearest_heath
2560,5007.651980613685
2561,3144.2258514853447
2562,563.5196634731111
2563,2388.164228948993
2564,9572.447122634921
2565,209.61866427147316
2566,5495.811906794005
2567,1013.3186308662483
2568,7209.295298363514
2569,6086.455091532857
2570,1868.310928144716
2571,5062.057508770488
2572,2363.280200065139
2573,4866.127927035403
2574,4359.405821110154
2575,4720.956511988066
2576,6996.164725121588
2577,7796.6711588834405
2578,3202.011938841327
2579,1869.6678485056966
2580,4054.344633908815
2581,1340.849326231253
2582,1567.3557428500064
2583,8221.664594162396
2584,5938.928049378622
2585,5223.707291691857
2586,4145.711599445753
2587,2760.56396164268
2588,3273.4490929024378
2589,1431.526194650207
2590,4527.879524144996
2591,1790.011934613254
2592,4427.383515962463
2593,665.1929873489324
2594,4625.748256132348
2595,1292.132766911319
2596,2605.1058234813704
2597,6360.241264948951
2598,3276.0609015399727
2599,1629.1214798141768
2600,1351.2733984431334
2601,822.5801491644964
2602,7768.746357669877
2603,4362.519687146673
2604,4403.84358820545
2605,3781.940219824477
2606,7740.133765972844
2607,5305.1795701362325
2608,4414.394591182056
2609,5501.393279284485
2610,170.49858128885012
2611,1559.582752257183
2612,2097.164108764982
2613,9035.022617991697
2614,2231.2046546799847
2615,3500.176093352284
2616,5159.489470653334
2617,1837.708473569076
2618,6492.76454087541
2619,209.61866427147316
2620,2704.7775125186176
2621,4080.2346954099908
2622,6055.453888505421
2623,6574.779967788033
2624,5184.8016626312565
2625,3907.126602541213
2626,1999.2159372704089
2627,5911.226900977806
2628,7183.5213535572575
2629,2866.889031746637
2630,3642.0444516083758
2631,280.73045207863146
2632,6721.096998870349
2633,2001.8169062361249
2634,3562.0915721729007
2635,4645.478033746615
2636,3715.9379642436925
2637,5750.466323108212
2638,7030.40215788792
2639,4356.72955498572
2640,8561.194630386584
2641,5031.856474524304
2642,6786.968811362976
2643,4430.16550329709
2644,7541.050605732318
2645,5561.209410901625
2646,4227.457412144331
2647,6212.8708237994915
2648,3517.647507480214
2649,1588.7081028718371
2650,4854.691462025578
2651,7525.785650754031
2652,4081.807700366409
2653,181.94603176388517
2654,2764.811886631749
2655,3817.4643210616746
2656,3067.764244735839
2657,7295.895446633903
2658,1792.9487993489674
2659,6984.951559627149
2660,7601.635227382697
2661,2460.0863357406606
2662,3128.813259815478
2663,2842.0747575198984
2664,6827.124149459618
2665,1290.197025988547
2666,3808.847814926873
2667,3936.223894823028
2668,5610.959456321277
2669,4560.282013887992
2670,480.19427762516733
2671,5507.045398199299
2672,2378.531218356075
2673,6526.8874126159635
2674,2297.563112368747
2675,6168.247228553257
2676,3260.882040795538
2677,4351.050709594984
2678,6040.3234639101
2679,4222.353235392627
2680,6507.959315690427
2681,6232.598610586601
2682,606.4940802816484
2683,3201.3837849766137
2684,7504.722311759005
2685,3493.0060573720702
2686,3067.880382548271
2687,5873.655240803662
2688,6344.421383181458
2689,4749.158039964284
2690,3583.25222984838
2691,3783.1291064689303
2692,5290.337962786497
2693,2545.4730188654016
2694,6081.656727313803
2695,7989.0171618302065
2696,742.3477820397912
2697,2490.497589414718
2698,2480.97366511148
2699,4155.554121980034
2700,3637.3563806517286
2701,4906.1697171678625
2702,310.9417966915096
2703,1584.7957394158998
2704,6587.873198831184
2705,3014.5262448123462
2706,4094.104198964145
2707,2622.9244389791597
2708,7760.958238560299
2709,2945.4489985576856
2710,8178.235030348432
2711,5424.795921051725
2712,1212.368310861035
2713,62.75996439751314
2714,7444.119123207223
2715,62.75996439751314
2716,10053.192944159046
2717,7423.865672314031
2718,8272.65116954395
2719,3809.2054316125173
2720,8069.198637413849
2721,4240.120272340095
2722,7816.065773649354
2723,1787.0201360537346
2724,7107.371028579905
2725,7150.319784327763
2726,1500.4215154679437
2727,759.8540467497328
2728,6669.201822144226
2729,1129.3191574439973
2730,2764.1735871656097
2731,2398.5356776275466
2732,5572.501136207301
2733,3310.6178783836103
2734,1290.8670967582445
2735,8209.250305522852
2736,1271.2895097532228
2737,5562.630071098279
2738,4532.8351253115425
2739,5167.173915783363
2740,3753.021468803908
2741,5330.314586843484
2742,5638.692218535826
2743,1796.0103208980406
2744,1796.0103208980406
2745,3601.5188727935233
2746,9578.99525052127
2747,6445.999987864299
2748,6953.075924318701
2749,3635.1751823762274
2750,2472.214184650016
2751,6445.999987864299
2752,3892.031732150024
2753,1638.5813668944515
2754,7905.776419230651
2755,1779.3290903367547
2756,5755.833048172723
2757,3000.838815521452
2758,5752.406995312269
2759,2488.501774391967
2760,2398.189271621842
2761,7481.201058065131
2762,1423.2643549360535
2763,2667.6018522313
2764,2178.9674268312237
2765,5221.670937991476
2766,799.0625791104422
2767,2489.3175060563303
2768,2616.262811443639
2769,2531.6495335263867
2770,7929.406134145833
2771,1484.8801407160802
2772,4972.118787900876
2773,6225.810722081961
2774,2333.716992270442
2775,8379.974763638345
2776,3337.0935027357464
2777,3583.25222984838
2778,1704.190978972163
2779,828.1381131465321
2780,5736.721965142859
2781,4866.981312394115
2782,3050.981856038483
2783,5515.078571705566
2784,2541.3182818253426
2785,2.8184149498072366
2786,5434.868278937813
2787,2977.7232991213577
2788,1351.2733984431334
2789,1485.2530973719752
2790,3601.1987215341446
2791,4459.28432489047
2792,5100.11035178801
2793,3098.275377949365
2794,3485.210459025093
2795,671.6424445295484
2796,1212.3527905963956
2797,2440.7786440765635
2798,1139.4169604960446
2799,1384.6803288624099
2800,7274.825424916717
2801,1335.4005392017796
2802,5090.805035356695
2803,4418.42228272141
2804,2012.8556989959661
2805,3100.415460582751
2806,2881.3988247864204
2807,1616.4825985649036
2808,4960.2771814627495
2809,6462.740930040436
2810,2705.6485985637037
2811,3114.2052282865016
2812,64.83104907438545
2813,4137.408520933215
2814,7348.014385839946
2815,7427.646675536549
2816,4980.664697355803
2817,8000.512112633518
2818,6680.9861918146335
2819,1721.6014777987052
2820,2024.800945767166
2821,4464.60926172255
2822,4345.921151509775
2823,5380.722538947705
2824,4415.866411756794
2825,2336.486000289619
2826,5380.722538947705
2827,5797.692429623911
2828,7044.806381850433
2829,1983.075450965955
2830,6115.669324944515
2831,4794.43390996827
2832,7473.848369681924
2833,6115.669324944515
2834,2558.4721313665077
2835,6118.04296210763
2836,7667.545099499605
2837,617.890768432497
2838,1290.6049084721533
2839,1550.1500207973434
2840,3685.3770335355034
2841,7703.76320778725
2842,3503.042063263207
2843,4570.637944264569
2844,8188.754223765003
2845,5582.954545055415
2846,2572.3878289066283
2847,5128.780904067505
2848,6491.2531376319885
2849,1521.6778370034262
2850,2269.0220569640937
2851,211.3085695925522
2852,3460.945786162449
2853,3128.3224780965784
2854,1262.1346779686087
2855,3474.95128137757
2856,7042.632685655879
2857,4536.822527229302
2858,3282.0441611202223
2859,2312.7398281655846
2860,4750.58692690092
2861,4691.186591079942
2862,1959.9463627340067
2863,5013.30871373215
2864,4942.434337914635
2865,8672.202846040325
2866,6609.417329719558
2867,3319.428212670421
2868,716.4235554962362
2869,3574.381781761025
2870,2740.0259333199742
2871,5617.820133689509
2872,5618.831148293293
2873,4488.2085493433815
2874,836.2852314613106
2875,6733.590326435887
2876,7072.283505308045
2877,900.8826326519577
2878,2983.2450324143824
2879,3905.945195636468
2880,1668.7394508700922
2881,5001.526596037024
2882,1509.6076478581663
2883,3797.4861235713006
2884,7288.146568194815
2885,4973.613695625695
2886,3841.5183316384173
2887,5117.291042254301
2888,7183.836156145991
2889,6510.399730150647
2890,2623.5728776672286
2891,2623.5728776672286
2892,5571.719261289683
2893,2014.8492404599851
2894,4982.088153691767
2895,4377.780290015363
2896,726.0828780254535
2897,7229.84906773287
2898,4633.781801655984
2899,5676.45426623053
2900,1339.5074119849812
2901,2736.531852640501
2902,2396.3584822356293
2903,8667.566685273994
2904,94.11998742144958
2905,2034.7010969788685
2906,4513.119630972359
2907,7229.84906773287
2908,1812.686674611163
2909,7739.995201445678
2910,8843.129361172409
2911,910.4423017729064
2912,4293.035706785449
2913,4489.231717858569
2914,4963.951533846864
2915,4767.032412404122
2916,637.0267495924465
2917,5365.946215184513
2918,2728.9561506873483
2919,4369.28886656325
2920,4148.741151905279
2921,5733.930955951859
2922,5964.754716319353
2923,7628.729849269776
2924,3228.234651467118
2925,6914.627650717751
2926,4711.774847255791
2927,2113.4268064324215
2928,6956.687880082023
2929,1745.4492868082734
2930,7708.1456223499945
2931,1655.6940412159615
2932,4378.506176055142
2933,397.3986344396523
2934,4167.476972793831
2935,2994.3806966688326
2936,3868.5847226611227
2937,4554.122104598574
2938,4837.272445996816
2939,6085.48542321245
2940,7071.413576564736
2941,3093.46481462961
2942,6283.767581771949
2943,6610.0072553254795
2944,2518.624512973843
2945,1678.3116150586561
2946,2513.126775037612
2947,985.3877784229634
2948,3580.997623124108
2949,1191.7465134843353
2950,7496.483298554318
2951,1568.154261233817
2952,2474.5449946895487
2953,8015.30840746435
2954,2261.179029352023
2955,2165.659333956971
2956,6398.6509322375
2957,1969.1038191729745
2958,4365.203845405867
2959,9750.327686373817
2960,2239.9406424144113
2961,5794.5777856981695
2962,5388.489293092263
2963,5229.056162878374
2964,3965.848869311852
2965,3208.7829539556024
2966,1864.9389187569277
2967,5736.721965142859
2968,5448.480838708484
2969,2420.2590877672283
2970,2235.9015857641593
2971,3182.5816434677763
2972,1165.998656481728
2973,5010.104963956351
2974,3323.0415306885393
2975,488.3995476171308
2976,7152.5717062232015
2977,2212.001210565124
2978,3441.0408414159137
2979,5546.5431980150815
2980,4856.04528475505
2981,8409.390104588836
2982,5992.567879865338
2983,4491.552688114284
2984,1438.2700146207683
2985,3567.992394784887
2986,7431.286093844172
2987,2432.135337192993
2988,4379.675921586629
2989,7470.0766232808055
2990,7659.477172266641
2991,6542.148532331888
2992,6981.721281730054
2993,409.43125352414756
2994,755.3982548446924
2995,3590.7105192338313
2996,3023.191489685863
2997,2105.4872976006127
2998,4467.381346103212
2999,6997.482875239254
3000,6662.445202698746
3001,6266.122697545752
3002,29.071784009525253
3003,6526.880585424179
3004,2733.365667224965
3005,6942.955431687304
3006,396.7502127075523
3007,5797.692429623911
3008,3591.8397059176928
3009,2792.7061650605206
3010,1169.4410116841532
3011,7835.928041162416
3012,1879.6362172729173
3013,3031.8522213075157
3014,4957.338922038263
3015,2477.1235175893476
3016,5567.401053846512
3017,6763.4504729880255
3018,2731.3507947268945
3019,7772.856377267726
3020,4079.682224858325
3021,1476.7637160731138
3022,5266.00598312236
3023,8066.206699177949
3024,1409.1221271566633
3025,2885.750024617967
3026,6779.675376172333
3027,1266.8111788128313
3028,7333.43593939215
3029,2764.5646265215355
3030,4961.079557599585
3031,5405.986715217079
3032,5913.674399521593
3033,6722.55055985252
3034,3386.4978445740735
3035,2863.671076249246
3036,4148.787026973587
3037,4847.0579836487805
3038,2052.2110256892693
3039,2307.3850164800483
3040,4043.9509886973688
3041,8575.212129437521
3042,3846.523194288951
3043,4264.806987922146
3044,2342.604975802195
3045,3751.239699986889
3046,1305.743697448229
3047,7494.540238054471
3048,2651.324063144264
3049,5179.107953156839
3050,4508.218467855259
3051,1176.7512302857324
3052,5182.866817568672
3053,5729.833055752851
3054,697.7489621096454
3055,3331.0452051916445
3056,3095.3058808893634
3057,2348.5535743417227
3058,6385.579350622056
3059,1853.1772555792193
3060,5775.449848519199
3061,7884.924260156321
3062,5336.971847799698
3063,4666.477701909278
3064,1547.841474108696
3065,9126.928449905807
3066,4066.454927219849
3067,1870.9549529707647
3068,3534.064135333998
3069,2344.0145664317606
3070,932.3258014633848
3071,2344.0145664317606
3072,4907.721804082855
3073,4610.173824838252
3074,5077.205769684409
3075,5569.264825357789
3076,2764.1735871656097
3077,37.61220194540238
3078,50.2421846258339
3079,7620.345807821119
3080,5789.118079617348
3081,3498.0277855394274
3082,5470.948285166839
3083,5358.690982464237
3084,913.0219949138028
3085,6267.513311476486
3086,1618.8288684136367
3087,2549.650439562571
3088,6248.957303483157
3089,1206.3201379295388
3090,3775.94413976928
3091,3245.9448178824146
3092,3014.5262448123462
3093,2893.4225143786207
3094,2786.5975428770985
3095,8287.02130686621
3096,6189.325009071565
3097,942.3246200817832
3098,4124.842043433431
3099,5333.702411217305
3100,3625.0404080751428
3101,6007.194396398214
3102,3625.0404080751428
3103,5413.096187112551
3104,1002.1057734939359
3105,5447.1112181967765
3106,7105.426980316605
3107,7549.425328216017
3108,4351.356747483167
3109,6675.935924559791
3110,2411.19907441825
3111,7203.072808904194
3112,6722.483566715686
3113,1392.02236163464
3114,4252.720596662819
3115,3217.2797723574777
3116,1708.405290224963
3117,1582.9653164598326
3118,2566.6084775509426
3119,3443.4904179596992
3120,3637.279700452161
3121,3509.36847634601
3122,2907.7437220389124
3123,7838.452495359086
3124,9147.733882783594
3125,1676.5632054372277
3126,2079.90065732567
3127,5319.201511809283
3128,1240.5806692269368
3129,6266.7454122519885
3130,6997.6460998498505
3131,843.0961764884175
3132,6589.962199231489
3133,3844.7255987988947
3134,7386.577985037607
3135,4518.427435485594
3136,1755.6075477206816
3137,3209.868693450853
3138,2799.264812570706
3139,889.9863982259307
3140,1722.0418810986403
3141,2216.555155602805
3142,8224.654895980751
3143,1205.7621841096561
3144,5998.446703702905
3145,4072.7375004612686
3146,1632.0583281562172
3147,211.336570954266
3148,5757.059902625528
3149,1491.623925365093
3150,1031.9262403176144
3151,760.0522251415833
3152,3476.807597285496
3153,8812.23523378034
3154,2148.8722416146065
3155,2119.1196419775474
3156,2608.862577810629
3157,2230.357661665212
3158,1953.6695378082677
3159,4910.418831270532
3160,3060.479960502503
3161,2205.450931721064
3162,3121.9369436390925
3163,7520.822293535287
3164,2397.740607355539
3165,1953.6695378082677
3166,4217.128219801441
3167,3083.2348977357174
3168,4442.908229631618
3169,5474.6749234611325
3170,1463.4150948907388
3171,3191.61034764723
3172,3175.774488225777
3173,6261.305779329001
3174,2189.447473435023
3175,5155.700462549656
3176,4037.2776775220605
3177,4228.6778330698235
3178,4586.081793155476
3179,6035.771573220159
3180,9029.014925554095
3181,206.4447774723638
3182,6359.434101025356
3183,7388.979864133847
3184,3035.6106676887666
3185,3996.563323310801
3186,1734.9710287907903
3187,4519.487958780015
3188,3207.2384216220275
3189,4310.756921899918
3190,5745.702965509067
3191,1713.0799982992319
3192,1400.2770494149504
3193,947.6618512576771
3194,3491.362631944048
3195,7816.065773649354
3196,6124.49289283619
3197,3425.6019574490574
3198,1462.5992260087448
3199,5650.104733342056
3200,1143.454859622307
3201,1752.0255933162452
3202,3898.455902435932
3203,3218.398260052913
3204,1288.42240615263
3205,6073.844315512333
3206,6043.823543658842
3207,1952.5538773500368
3208,5344.7829553542
3209,6256.718607046505
3210,6256.718607046505
3211,2980.844226353225
3212,5181.414173978473
3213,3176.283699961721
3214,8969.886948378225
3215,3570.951390039562
3216,1941.7232917300144
3217,4193.475597089111
3218,3332.0396316957426
3219,9866.508545792392
3220,474.0414051598493
3221,2305.0054698535773
3222,4185.719840939819
3223,6875.524198547892
3224,4095.845208626312
3225,6810.358149707974
3226,1661.58167079905
3227,5735.321585844731
3228,6888.044279686147
3229,5032.3694510631285
3230,7219.229002615822
3231,1874.4663566054508
3232,3196.963669214998
3233,3386.4461032213235
3234,1571.8651782031523
3235,2697.923941965858
3236,2944.992780574104
3237,5453.185503682303
3238,4968.589032767652
3239,5148.422649152656
3240,7310.201069252998
3241,8395.9003928208
3242,2896.4146730239963
3243,7311.089725635408
3244,2530.4006798102528
3245,2656.523150459486
3246,4082.3017941400476
3247,4913.704056501563
3248,5936.832947624512
3249,4609.581844117379
3250,5936.832947624512
3251,2266.665028193075
3252,1961.622303760826
3253,842.6334232074283
3254,6434.228996198689
3255,1663.0126616080854
3256,1088.092492775388
3257,2643.7246588076628
3258,3489.7961299479
3259,2401.4524876404785
3260,2144.7252842554008
3261,6095.4428767959635
3262,6486.196491524039
3263,4845.588520712629
3264,2207.446178216368
3265,7878.853018892938
3266,4948.467518243661
3267,1774.9006842713059
3268,3709.782250782541
3269,3140.651810203308
3270,6767.861912138903
3271,7303.1699917159885
3272,782.3954186076459
3273,3609.615936029152
3274,3786.009353529789
3275,6940.490910987455
3276,1483.840582445695
3277,7469.658537047861
3278,1187.6645533126136
3279,4382.135534681813
3280,4305.148318202156
3281,3769.7984404287854
3282,4775.602922107287
3283,2992.947453532422
3284,7116.584921343635
3285,7364.588310554832
3286,5498.931286438488
3287,1952.9357672159456
3288,1232.9495975013972
3289,5788.154739066339
3290,6792.798266172491
3291,3721.450692185136
3292,5508.834115452993
3293,1183.5903928465655
3294,4814.179095356235
3295,2520.0287687404116
3296,4063.0850851300534
3297,3638.1844867887476
3298,8614.997441314219
3299,2876.4999862384534
3300,2193.8484534479735
3301,7725.536172558867
3302,1968.8031408679024
3303,6943.10834175617
3304,136.4223115839977
3305,4307.195288490634
3306,5345.095760112321
3307,1100.0241379643548
3308,4858.543312734258
3309,3155.0171561159636
3310,6744.483184006061
3311,2818.749009512527
3312,5719.406877873088
3313,8201.506071554126
3314,4251.932856532647
3315,4237.941997456039
3316,6424.501178288682
3317,3799.0898638729154
3318,1893.4851080753376
3319,1706.908244086
3320,8198.856173989823
3321,8419.130688859088
3322,7125.718982159911
3323,1378.035235329181
3324,4031.5510018166033
3325,4256.593162530496
3326,7471.756262080965
3327,1378.035235329181
3328,1760.4400875767064
3329,8064.071271214884
3330,4836.360372047518
3331,4836.360372047518
3332,1842.0010809238606
3333,2464.8095447840387
3334,4333.9213095559635
3335,2688.7359506302846
3336,8406.534160688996
3337,3574.3458703222527
3338,2068.541469523204
3339,1655.7891973523276
3340,4195.372497455599
3341,2626.5557838344107
3342,7427.501259591095
3343,7610.8413425285335
3344,8821.06600704335
3345,845.8736400616475
3346,727.3557507885592
3347,6393.644344862201
3348,3812.855061083422
3349,3374.2234693462788
3350,4958.488192370549
3351,1573.47758078737
3352,4657.856110872047
3353,1708.4141538947733
3354,6549.762633626247
3355,8023.008327345754
3356,4215.651365719373
3357,6956.715248489277
3358,1282.414191055028
3359,3836.4899003821033
3360,4606.390308434392
3361,9868.013298208765
3362,7886.375402573053
3363,2587.355411559257
3364,3607.773051613963
3365,7917.835861770209
3366,3590.2922566760253
3367,8833.923303050064
3368,6565.719064906732
3369,7883.086230976902
3370,4148.787026973587
3371,4453.799901896229
3372,2676.694130374458
3373,5788.053042752624
3374,3140.254538246347
3375,1856.6383429474342
3376,1041.7280301615713
3377,5732.993371175957
3378,5020.662771480911
3379,6210.884141409125
3380,5693.503396703766
3381,3811.2437078657417
3382,5827.1536200068385
3383,2859.108364605666
3384,2708.3136616156603
3385,4685.980387376655
3386,3267.390164401405
3387,2275.2691559049294
3388,1132.2196159787802
3389,4191.900353300161
3390,5700.7473301530945
3391,8730.957801274719
3392,144.30177237912432
3393,4422.069877905711
3394,6189.111311380376
3395,1930.7115471461623
3396,4758.75216493798
3397,4475.2968807936695
3398,7905.514724363466
3399,3840.8913201464247
3400,3703.047277942897
3401,1678.9595445923421
3402,2608.859698268027
3403,4267.042525553097
3404,1802.7936915608143
3405,6537.450830694861
3406,4991.545373102273
3407,4441.9995902692835
3408,8239.497335007103
3409,1761.5572419413936
3410,1993.53957441375
3411,8587.129026509761
3412,3640.02141405511
3413,3960.9257878690505
3414,2547.772635916961
3415,5257.325141791728
3416,3593.979056217955
3417,1293.6746317616812
3418,7225.21565533797
3419,2014.7609372385475
3420,5756.83958698933
3421,1219.9540701755234
3422,3865.5905212250545
3423,1792.1152189360757
3424,4283.773689017021
3425,7291.860252994493
3426,6321.978934874146
3427,4726.38589878738
3428,7663.126895259652
3429,5478.058172185916
3430,4896.408580009055
3431,5836.09108367671
3432,7105.219219548346
3433,5914.552774457158
3434,7500.424055584555
3435,2591.7319978599835
3436,608.465176256384
3437,6760.1988044001955
3438,4068.060866996335
3439,1241.6785373258538
3440,2770.6069965699007
3441,8244.162638548287
3442,6700.142720466704
3443,1316.1732047953867
3444,5557.838074334052
3445,7294.558014723216
3446,1446.2571642781097
3447,5136.211412281669
3448,7661.013133334608
3449,2829.809108475485
3450,2673.916721468538
3451,4318.75472386475
3452,3593.979056217955
3453,5256.118910046829
3454,4568.295095422666
3455,2823.710695020852
3456,5680.44798543633
3457,4025.6135642513286
3458,1059.7209854465805
3459,6888.378027163329
3460,6837.87451934467
3461,2895.748901601078
3462,478.3388325125193
3463,4062.4867775393186
3464,2512.9031264899195
3465,4704.019544846814
3466,1773.1887400251549
3467,4491.977276804256
3468,965.1661995861231
3469,4124.705652060121
3470,4069.595645736498
3471,2150.9749011072327
3472,5746.306282111544
3473,1795.3013193631953
3474,1035.4773421887637
3475,2917.620888751283
3476,4281.795357967479
3477,3934.1796465134307
3478,7185.119616061807
3479,964.3166014379154
3480,6356.295859493354
3481,3421.631793292057
3482,1395.6375298764738
3483,2291.601533463617
3484,4409.24913788891
3485,2035.7798066831422
3486,6332.1632233592745
3487,3043.754017549885
3488,2647.790058359639
3489,6902.147199379056
3490,6781.417016998991
3491,4353.437482496542
3492,3725.419566118139
3493,6267.354264799336
3494,3353.6958213844177
3495,4006.0628636547362
3496,4006.0628636547362
3497,4359.067048693129
3498,4438.536531133746
3499,4136.621878687602
3500,6256.718607046505
3501,2175.4677553582324
3502,3009.200173513891
3503,4922.343791906321
3504,838.5068800612044
3505,7939.687246571626
3506,750.1662886504541
3507,2148.471574067837
3508,2516.766618146071
3509,7257.496686159433
3510,3167.671156897989
3511,3065.128590867232
3512,4363.287679538088
3513,2198.633590493682
3514,3056.0536896240355
3515,6183.96004030529
3516,6295.86662305039
3517,2704.878656056963
3518,958.3258830047769
3519,4131.959712037913
3520,7046.4860484878855
3521,4340.9751336962445
3522,7904.461205268304
3523,2149.9530850762426
3524,1193.2117988680134
3525,7033.358775304734
3526,1443.2963972099792
3527,3152.015666260519
3528,6591.179588113828
3529,3047.832862677877
3530,1614.3429062197683
3531,3219.307647549806
3532,652.2935307822643
3533,1756.674977965417
3534,778.821587833867
3535,3387.3324050343094
3536,2916.6962169362705
3537,6931.649523160884
3538,4017.6510427168273
3539,8049.441567569435
3540,3854.070778581703
3541,5741.8021762200615
3542,4443.8311203478015
3543,4287.697214019035
3544,5622.575797991529
3545,1872.4203413106004
3546,3122.5399851316165
3547,2106.605452605167
3548,2765.8911561004197
3549,1898.128900419966
3550,5871.347688036906
3551,2528.6500739151797
3552,2329.7670784874103
3553,2265.1731550128443
3554,3982.5743162483004
3555,3208.9574602354555
3556,3090.5254344462005
3557,2950.643191528811
3558,6646.461121244751
3559,1368.6287106633351
3560,3709.7281716015696
3561,1339.2671171367265
3562,5887.708569775986
3563,2994.3493668054116
3564,5950.850710671181
3565,6802.454207598419
3566,6808.777035048393
3567,2441.5980503220944
3568,4219.03191502267
3569,4794.829125150577
3570,2480.5247232649253
3571,7117.251727955188
3572,7473.868782947838
3573,3138.6345778945756
3574,6927.986140976637
3575,3106.103078920139
3576,1738.5233080858352
3577,1101.4834035197596
3578,2433.926086852317
3579,839.1889555022159
3580,3725.419566118139
3581,4911.764906760794
3582,4127.19448697853
3583,4919.79073250172
3584,7724.580028059027
3585,3626.2583119675173
3586,5487.262028820301
3587,1461.1680212003612
3588,4796.95046041794
3589,5885.973951101227
3590,7202.707730656798
3591,954.3373860824483
3592,4959.178548073668
3593,7064.28252426124
3594,5559.2307187476445
3595,5154.896896583457
3596,6062.040563723338
3597,4860.856013204616
3598,4080.883306058743
3599,4080.883306058743
3600,6813.718532574276
3601,1141.6174013483544
3602,3799.897383264835
3603,6908.940163829697
3604,499.18292363328374
3605,487.08161946588365
3606,6432.287198596441
3607,3311.278781797633
3608,1785.459297912109
3609,5327.926675385516
3610,4969.553784645123
3611,2891.086459802157
3612,3156.1086563218582
3613,4812.649773507774
3614,4668.387932996919
3615,799.0290852533722
3616,2679.8353649950996
3617,1369.4713160914825
3618,1447.8586505829292
3619,5555.137484266969
3620,1482.5421054132937
3621,2293.5026572442584
3622,5686.640544269593
3623,6885.61866332334
3624,1887.7714996561897
3625,989.3634302674527
3626,5850.678222968779
3627,6165.708009104646
3628,476.28884108356965
3629,4250.76633831537
3630,7053.185561245924
3631,4006.5445111868767
3632,3016.089680478765
3633,2697.0934342734836
3634,2978.2526849616406
3635,1581.7177543582009
3636,2405.311544252441
3637,2911.0531271465843
3638,5341.722549880845
3639,1659.0653476337673
3640,4301.324301281854
3641,4497.166245338283
3642,7497.012688609693
3643,2578.8564105974747
3644,7276.526134118436
3645,3678.794904967237
3646,5633.940090750159
3647,1259.502301389235
3648,3415.4287388521193
3649,2299.592712172774
3650,4929.17166360808
3651,293.1499402314682
3652,2398.38631474491
3653,3513.5938563846594
3654,1676.5632054372277
3655,8852.017174706907
3656,2431.286299617761
3657,3075.7364033358353
3658,3789.2319488597245
3659,6896.757934215153
3660,880.3934240364092
3661,2135.1756685925748
3662,1859.3824462280093
3663,5549.3681182773535
3664,1404.898697504128
3665,5647.020047101041
3666,5052.00445542892
3667,5026.09075246605
3668,3342.729812859235
3669,5350.081569942085
3670,4031.672497878124
3671,1644.1125013779726
3672,5647.020047101041
3673,6242.735656331455
3674,8374.871888959731
3675,6487.645405334905
3676,2424.331687322078
3677,1819.1745841123595
3678,8071.925719459567
3679,9645.647194561343
3680,2787.411388332946
3681,789.0624520928735
3682,3971.6686199096875
3683,995.9797675916764
3684,7313.926155618483
3685,6810.835029511871
3686,5524.951249890197
3687,1726.3610516036922
3688,8908.749089600233
3689,3409.3081070765043
3690,2651.007161849583
3691,4983.543880297268
3692,7464.5940356725805
3693,5115.086939758124
3694,6425.080890296783
3695,1763.921329451053
3696,2570.28715570198
3697,2526.6489021214043
3698,1981.2398646618506
3699,3268.7469104465295
3700,4465.24628928969
3701,815.9361359631376
3702,2446.7800594131418
3703,5967.519350281903
3704,815.9361359631376
3705,7419.734068040733
3706,5094.158484036398
3707,1995.6574688360813
3708,4487.506648540657
3709,4986.676779610552
3710,3763.8254500013486
3711,3159.639982276026
3712,8139.300483042492
3713,2450.3678524844477
3714,3710.199156816364
3715,6302.024968260033
3716,5276.631115053694
3717,1731.658885090219
3718,1240.115326350923
3719,6871.794576500022
3720,8516.669146753597
3721,8054.432857321908
3722,3452.7519212775014
3723,7307.704867888368
3724,7334.989171501187
3725,2557.852984112107
3726,2788.4267733575325
3727,3247.2713303836404
3728,3875.8643861460714
3729,6776.90234301195
3730,4024.57550630186
3731,8435.376927634674
3732,9199.268392036836
3733,5432.382164406556
3734,5407.998170898948
3735,8048.862190186415
3736,5721.653636594673
3737,445.44773919059656
3738,5721.653636594673
3739,6086.109190061589
3740,7629.307467576899
3741,6392.0427306382435
3742,7253.7789819242935
3743,9891.761288261438
3744,456.50394374171987
3745,418.8564328679088
3746,4387.378305042349
3747,3241.9677974330193
3748,3423.704904184985
3749,8163.647591196469
3750,3229.703894296302
3751,2428.2767338554463
3752,5965.873128161262
3753,4568.090147404996
3754,3475.430162628435
3755,5636.277476455421
3756,4587.539977430803
3757,7504.061311386854
3758,3636.7285847635194
3759,5222.372721574807
3760,3251.5906683923863
3761,7315.194626911239
3762,4711.774847255791
3763,5350.306580709567
3764,569.1490150115827
3765,5707.123541098949
3766,4185.573495666998
3767,4292.855910334622
3768,6062.303650866924
3769,162.46254093170305
3770,162.46254093170305
3771,2380.0277660210363
3772,1253.9429944150481
3773,9879.693655859375
3774,8271.057448143725
3775,2268.334328547043
3776,9198.54827245871
3777,2557.4401149747987
3778,1061.6221693610755
3779,6915.825484976867
3780,2368.43195123488
3781,1763.3179538155293
3782,8057.9058836965
3783,1658.0659376612068
3784,2314.3836243757287
3785,3662.961278967143
3786,6022.181701904293
3787,1966.4063443317132
3788,2817.1353692388693
3789,1482.7029497021579
3790,5727.769919103401
3791,1669.5751656956402
3792,5754.23886821662
3793,5792.544599014239
3794,6606.300306628801
3795,4529.197235582206
3796,7640.966133855784
